,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,78.83333333333333,59.2,91.9,94.56521739130434,63.0,33.5,56.30434782608695,71.5,73.68181818181819,61.57142857142857,33.37931034482759,88.1,81.39285714285714,52.0,72.71428571428571,15.11111111111111,3.9,3.71875,3.193548387096774,86.41379310344827,90.03703703703704,46.56,90.48,62.91304347826087,66.18518518518519,74.12,93.44827586206897,89.6,72.48275862068965,78.64516129032258,84.0,85.34615384615384,82.3030303030303,93.07142857142857,73.125,41.38461538461539,67.7,52.370370370370374,74.47619047619048,81.78260869565217,75.84848484848484,82.85185185185185,62.791666666666664,71.0,69.52,57.833333333333336,71.66666666666667,60.541666666666664,80.85714285714286,71.14285714285714,77.65517241379311,81.10344827586206,62.43478260869565,83.64,49.17857142857143,10.88,63.48275862068966,63.36666666666667,9.931034482758621,10.666666666666666,12.884615384615385,8.28,12.689655172413794,56.94285714285714,58.44444444444444,80.32352941176471,69.11538461538461,70.79310344827586,57.458333333333336,78.42307692307692,77.85714285714286,75.38461538461539,74.07692307692308,80.58333333333333,76.04166666666667,70.15384615384616,75.24,61.96666666666667,62.84375,69.96428571428571,79.6086956521739,77.16,74.95833333333333,64.42307692307692,83.20833333333333,46.47826086956522,32.208333333333336,76.78571428571429,58.333333333333336,70.04166666666667,56.95,73.72727272727273,72.13636363636364,88.0,52.26086956521739,71.85714285714286,67.5,13.68,18.384615384615383,76.7,45.27272727272727,77.91304347826087,79.96774193548387,67.38235294117646,73.07692307692308,83.51724137931035,76.61904761904762,76.0,63.3235294117647,55.58620689655172,68.48275862068965,75.0,76.27272727272727,88.57142857142857,82.77272727272727,52.708333333333336,68.29032258064517,75.875,74.14814814814815,67.06060606060606,89.04166666666667,59.125,10.533333333333333,48.333333333333336,10.708333333333334,88.03703703703704,61.57692307692308,55.13333333333333,80.85714285714286,77.44444444444444,77.56756756756756,67.54545454545455,86.28571428571429,24.608695652173914,87.92,91.8125,44.407407407407405,65.92592592592592,79.44,80.21875,7.928571428571429,55.7037037037037,82.0,85.36363636363636,22.814814814814813,59.03333333333333,85.61290322580645,87.8076923076923,66.88,68.0,85.75,91.70370370370371,81.51724137931035,72.96153846153847,16.73913043478261,66.96551724137932,79.84615384615384,88.48148148148148,78.75862068965517
Equality,11.222222222222221,22.964285714285715,84.61904761904762,86.34615384615384,74.92857142857143,57.791666666666664,56.95652173913044,83.58333333333333,12.0,14.26086956521739,6.785714285714286,46.666666666666664,41.5,40.8125,68.3157894736842,54.0,75.16666666666667,78.07142857142857,66.54838709677419,20.035714285714285,22.666666666666668,9.851851851851851,88.97058823529412,69.96428571428571,78.06451612903226,82.34615384615384,12.346153846153847,16.77777777777778,16.09090909090909,16.4375,22.333333333333332,23.96551724137931,48.16,93.06896551724138,37.766666666666666,35.925925925925924,81.03448275862068,81.1304347826087,79.23809523809524,69.04166666666667,88.22222222222223,87.27586206896552,71.7,15.75,17.652173913043477,17.607142857142858,22.9,17.88,19.5,8.476190476190476,9.23076923076923,34.36363636363637,28.423076923076923,24.785714285714285,13.413793103448276,23.037037037037038,30.692307692307693,56.8974358974359,9.161290322580646,13.035714285714286,6.555555555555555,33.93103448275862,9.724137931034482,22.12121212121212,13.571428571428571,31.48148148148148,42.93333333333333,38.83870967741935,41.88,19.70967741935484,31.153846153846153,27.88,41.45454545454545,22.34375,31.785714285714285,23.782608695652176,34.81481481481482,11.84,26.655172413793103,18.178571428571427,14.263157894736842,15.391304347826088,67.21428571428571,34.45454545454545,52.68421052631579,19.916666666666668,12.89655172413793,44.18181818181818,43.458333333333336,37.625,36.208333333333336,23.724137931034484,22.53846153846154,40.22727272727273,9.6,10.571428571428571,72.6923076923077,79.34482758620689,54.592592592592595,60.96666666666667,66.53333333333333,25.689655172413794,27.133333333333333,18.59259259259259,35.6,23.333333333333332,35.03846153846154,27.558823529411764,83.07407407407408,83.55555555555556,85.0,75.70967741935483,84.09375,46.785714285714285,52.27272727272727,42.125,21.285714285714285,11.448275862068966,49.68181818181818,45.31818181818182,25.96,16.346153846153847,24.076923076923077,52.73913043478261,17.0,93.41935483870968,82.34615384615384,27.12,84.93333333333334,75.89285714285714,82.0,64.75,79.54545454545455,66.52,83.74193548387096,93.03125,70.48,78.12903225806451,81.96428571428571,77.89473684210526,69.24137931034483,12.76,35.42307692307692,42.61538461538461,70.18181818181819,78.25714285714285,29.0,20.29032258064516,78.93333333333334,18.583333333333332,84.4,92.0,79.2258064516129,80.72727272727273,65.66666666666667,60.689655172413794,77.5,83.0,65.73913043478261
Activity Intensity,93.92307692307692,87.0,92.5,94.47619047619048,86.6896551724138,46.76923076923077,63.035714285714285,59.833333333333336,61.42857142857143,30.227272727272727,49.029411764705884,45.56521739130435,60.46153846153846,26.464285714285715,57.68,32.56,48.642857142857146,40.0,61.12,60.56,56.96774193548387,59.10344827586207,84.76,21.09090909090909,75.63888888888889,46.75,95.5909090909091,78.56521739130434,85.7741935483871,84.48275862068965,63.03703703703704,67.79166666666667,33.125,94.84,69.58333333333333,38.96969696969697,85.07692307692308,74.44444444444444,35.81818181818182,86.625,85.61904761904762,84.34615384615384,58.92307692307692,57.69230769230769,54.138888888888886,49.4,34.0,52.95,72.81818181818181,53.90625,54.464285714285715,43.28,47.93333333333333,53.48,49.689655172413794,31.333333333333332,49.81481481481482,31.41176470588235,38.42424242424242,33.72727272727273,42.44827586206897,42.0,36.75,36.84375,51.96153846153846,39.114285714285714,24.36,31.75,38.214285714285715,49.93103448275862,59.9,65.86206896551724,22.379310344827587,71.45454545454545,74.67647058823529,59.69565217391305,21.458333333333332,57.5,24.444444444444443,62.166666666666664,66.89655172413794,60.92857142857143,56.52,32.07692307692308,19.51851851851852,39.96,63.91304347826087,29.821428571428573,36.22222222222222,29.08,32.2,62.5,51.45454545454545,65.77777777777777,27.73913043478261,52.63636363636363,63.925925925925924,45.82142857142857,47.310344827586206,63.76,37.0,63.61538461538461,63.57575757575758,33.41935483870968,48.44827586206897,68.84615384615384,60.58064516129032,40.354838709677416,52.733333333333334,44.24,65.15151515151516,75.14285714285714,75.02941176470588,80.08108108108108,76.21428571428571,46.458333333333336,35.628571428571426,34.628571428571426,50.6,20.34375,53.23076923076923,9.607142857142858,10.756756756756756,20.8,53.9,86.84,37.766666666666666,23.962962962962962,78.07692307692308,45.5,62.73529411764706,45.370370370370374,91.0,45.48148148148148,84.74074074074075,89.3125,15.846153846153847,46.17391304347826,62.13793103448276,45.74074074074074,25.434782608695652,38.370370370370374,79.0,69.92,43.25806451612903,64.93333333333334,84.16,88.2,39.32,57.083333333333336,80.25,93.37931034482759,79.14814814814815,54.5,44.06666666666667,61.4375,73.03333333333333,80.5,73.46666666666667
Socioemotional,89.73076923076923,84.79310344827586,90.67857142857143,88.61290322580645,91.85714285714286,53.69565217391305,73.04545454545455,79.43478260869566,16.347826086956523,16.178571428571427,8.74074074074074,28.625,39.03448275862069,23.416666666666668,23.227272727272727,20.612903225806452,17.56,8.933333333333334,48.107142857142854,18.347826086956523,15.904761904761905,18.73076923076923,94.56521739130434,58.96,39.03846153846154,82.25,88.03571428571429,90.08695652173913,82.04,83.87179487179488,84.46428571428571,86.96296296296296,76.77777777777777,97.45454545454545,80.70370370370371,49.44444444444444,91.54545454545455,78.30434782608695,65.76190476190476,90.45833333333333,83.96,79.66666666666667,79.88888888888889,14.6,13.529411764705882,16.185185185185187,14.708333333333334,17.5,17.266666666666666,12.033333333333333,12.310344827586206,17.76,11.548387096774194,11.607142857142858,16.076923076923077,32.96,21.3,27.88888888888889,12.310344827586206,12.222222222222221,20.208333333333332,12.727272727272727,14.714285714285714,27.5,12.862068965517242,13.08,28.4,22.62962962962963,9.607142857142858,20.142857142857142,17.318181818181817,38.67741935483871,33.391304347826086,27.192307692307693,23.47826086956522,35.65384615384615,17.76,30.272727272727273,26.318181818181817,24.653846153846153,47.81818181818182,48.18518518518518,57.42857142857143,24.7,19.076923076923077,18.904761904761905,18.416666666666668,32.0,15.090909090909092,39.76,26.692307692307693,52.526315789473685,27.82608695652174,35.30434782608695,12.814814814814815,67.31818181818181,27.77777777777778,32.142857142857146,67.54545454545455,22.26923076923077,21.26086956521739,19.80952380952381,14.25,18.914285714285715,37.074074074074076,32.63333333333333,18.79310344827586,20.962962962962962,63.088235294117645,56.10344827586207,69.34615384615384,74.42857142857143,82.61538461538461,74.36666666666666,80.63636363636364,21.346153846153847,12.884615384615385,8.793103448275861,43.1,18.75862068965517,15.826086956521738,36.166666666666664,42.24242424242424,25.548387096774192,51.67857142857143,93.30434782608695,74.18518518518519,47.57575757575758,84.73529411764706,66.93548387096774,67.16666666666667,25.90909090909091,91.43333333333334,65.70967741935483,90.72727272727273,92.88235294117646,45.166666666666664,67.63636363636364,74.67857142857143,72.82608695652173,39.903225806451616,18.896551724137932,89.47826086956522,84.32,63.48275862068966,82.04,90.61290322580645,95.41666666666667,37.6,36.0,69.60714285714286,89.33333333333333,74.89285714285714,65.38461538461539,16.82758620689655,77.9,54.958333333333336,89.54838709677419,51.0
Formality and Regulation,18.285714285714285,22.06451612903226,21.818181818181817,22.14814814814815,10.6,56.48275862068966,39.333333333333336,14.478260869565217,87.25925925925925,85.34375,73.72,76.66666666666667,73.16666666666667,81.03703703703704,81.17857142857143,82.4090909090909,82.90322580645162,84.3529411764706,37.714285714285715,86.72,90.48,87.17857142857143,9.518518518518519,20.772727272727273,58.46153846153846,24.785714285714285,10.78125,14.6,23.866666666666667,26.896551724137932,21.580645161290324,23.35483870967742,23.608695652173914,7.523809523809524,20.384615384615383,25.73913043478261,15.03448275862069,10.217391304347826,24.75,12.04,16.423076923076923,10.88888888888889,13.172413793103448,81.76,84.0,85.81481481481481,82.38461538461539,79.33333333333333,83.92307692307692,85.10714285714286,88.6896551724138,77.75,79.1,89.96296296296296,90.4375,31.0,52.925925925925924,67.87878787878788,75.82758620689656,86.61538461538461,50.53333333333333,86.03225806451613,83.5,68.24,84.96153846153847,82.6896551724138,67.14285714285714,78.34482758620689,79.5,81.92307692307692,81.08333333333333,72.73333333333333,56.375,69.25806451612904,68.15,70.96296296296296,78.9,72.0,78.0,88.03703703703704,45.25,79.47619047619048,46.56521739130435,64.96551724137932,74.48275862068965,81.56521739130434,68.96666666666667,51.72727272727273,72.125,69.27777777777777,87.04166666666667,34.44117647058823,82.6875,88.12,83.42105263157895,28.166666666666668,77.63333333333334,54.096774193548384,22.083333333333332,37.791666666666664,82.04545454545455,84.75757575757575,76.73076923076923,82.70370370370371,70.28571428571429,66.65625,73.51282051282051,83.51515151515152,23.606060606060606,38.535714285714285,30.766666666666666,32.38235294117647,17.583333333333332,29.071428571428573,37.81481481481482,78.58620689655173,88.0,79.17391304347827,53.03448275862069,77.0,76.27272727272727,42.52173913043478,35.24242424242424,53.888888888888886,15.766666666666667,14.666666666666666,24.0,42.80952380952381,8.615384615384615,15.461538461538462,15.931034482758621,75.60714285714286,21.258064516129032,24.59259259259259,14.0,14.0,52.925925925925924,35.166666666666664,43.07692307692308,22.423076923076923,42.68,85.55172413793103,21.40740740740741,26.38095238095238,37.275862068965516,21.44,17.692307692307693,17.40625,55.791666666666664,82.61290322580645,26.586206896551722,20.8,19.3125,22.0,57.15151515151515,32.111111111111114,37.52,23.785714285714285,38.41379310344828
Intimacy,81.03703703703704,57.07692307692308,98.27586206896552,97.92592592592592,54.57692307692308,24.956521739130434,37.55555555555556,21.821428571428573,13.291666666666666,5.333333333333333,13.73913043478261,26.451612903225808,36.888888888888886,4.208333333333333,19.6,10.909090909090908,6.0,3.6129032258064515,12.407407407407407,11.5,12.892857142857142,18.04,67.04166666666667,17.11111111111111,31.36,27.033333333333335,86.42857142857143,80.25,63.758620689655174,68.92105263157895,54.53125,55.16129032258065,23.833333333333332,99.70833333333333,93.0909090909091,38.88,33.11538461538461,20.0,8.607142857142858,52.208333333333336,54.30769230769231,59.607142857142854,66.36363636363636,10.08,7.2,11.55,12.055555555555555,18.541666666666668,5.909090909090909,8.821428571428571,8.727272727272727,6.6923076923076925,10.037037037037036,16.833333333333332,7.230769230769231,14.583333333333334,19.08,12.038461538461538,5.225806451612903,9.64516129032258,7.913043478260869,9.32,3.0,14.931034482758621,5.4,8.34375,5.6,8.606060606060606,8.25,13.48,13.291666666666666,29.814814814814813,24.105263157894736,31.115384615384617,27.0,26.846153846153847,13.5,32.666666666666664,16.285714285714285,15.875,48.16,30.954545454545453,23.607142857142858,69.81818181818181,11.095238095238095,15.36,19.727272727272727,11.833333333333334,12.0,20.35,4.631578947368421,83.56666666666666,17.571428571428573,28.666666666666668,6.538461538461538,51.40909090909091,19.482758620689655,9.233333333333333,22.620689655172413,23.925925925925927,13.96551724137931,13.478260869565217,12.357142857142858,9.6875,15.558823529411764,25.058823529411764,17.4,13.035714285714286,34.92857142857143,34.04545454545455,41.793103448275865,51.89655172413793,46.8,61.25925925925926,44.142857142857146,17.678571428571427,5.130434782608695,10.380952380952381,23.0,10.071428571428571,5.28,9.5,2.642857142857143,6.151515151515151,9.538461538461538,59.18518518518518,32.04347826086956,9.461538461538462,48.53846153846154,36.608695652173914,79.65517241379311,13.36,93.82142857142857,38.583333333333336,94.58620689655173,88.17857142857143,7.233333333333333,24.96153846153846,27.458333333333332,27.96551724137931,6.346153846153846,7.888888888888889,50.75,52.392857142857146,16.620689655172413,38.310344827586206,69.6923076923077,79.3103448275862,17.928571428571427,14.275862068965518,54.3448275862069,94.48387096774194,61.925925925925924,40.483870967741936,17.083333333333332,64.11111111111111,43.107142857142854,85.59375,34.5625
Visibility,43.407407407407405,39.19047619047619,40.724137931034484,36.130434782608695,41.89473684210526,35.11538461538461,28.56,40.40909090909091,78.35,64.62962962962963,55.44444444444444,51.214285714285715,16.137931034482758,81.16,69.8,65.4090909090909,90.2258064516129,71.6774193548387,50.096774193548384,85.76923076923077,79.76190476190476,30.782608695652176,38.266666666666666,61.148148148148145,84.5,55.75,45.67857142857143,55.68,40.774193548387096,48.59375,40.48,51.75,36.48148148148148,44.3,9.892857142857142,10.434782608695652,62.56,54.68181818181818,47.19230769230769,53.12,47.666666666666664,64.36,18.636363636363637,75.33333333333333,72.60714285714286,69.79166666666667,72.42857142857143,74.65384615384616,76.68,69.83333333333333,72.38461538461539,48.42857142857143,70.82758620689656,37.7037037037037,61.65384615384615,51.81818181818182,15.4,52.6875,72.61538461538461,68.55172413793103,41.6875,74.76923076923077,70.28571428571429,84.12,44.666666666666664,41.275862068965516,68.79310344827586,75.45161290322581,74.07692307692308,21.36,58.03125,42.41379310344828,67.88888888888889,77.06896551724138,77.68,77.7,78.82758620689656,62.36363636363637,78.6,72.42857142857143,43.57142857142857,80.75,60.90909090909091,12.733333333333333,76.7741935483871,91.27272727272727,44.3448275862069,52.666666666666664,72.96,89.04166666666667,63.5,27.1,71.31818181818181,21.62962962962963,83.36842105263158,20.1,76.0,81.86206896551724,34.89655172413793,18.029411764705884,59.37931034482759,77.95454545454545,74.26666666666667,60.357142857142854,82.3,54.13333333333333,66.09677419354838,61.07692307692308,58.233333333333334,74.13333333333334,47.73529411764706,59.857142857142854,57.16,60.77777777777778,67.73076923076923,61.19047619047619,58.08695652173913,45.36363636363637,54.166666666666664,89.27272727272727,84.91304347826087,77.14814814814815,77.43478260869566,70.5,57.25,52.111111111111114,61.32142857142857,71.83333333333333,62.67741935483871,21.20689655172414,18.071428571428573,65.66666666666667,37.71875,27.275862068965516,62.0,48.5,60.2962962962963,54.38461538461539,72.46428571428571,74.8529411764706,74.61538461538461,75.33333333333333,42.07692307692308,54.535714285714285,42.7,53.791666666666664,51.708333333333336,50.93333333333333,61.357142857142854,59.25,31.17142857142857,52.5,48.7,48.275862068965516,81.67857142857143,30.9,42.43478260869565,27.444444444444443,59.5
Communal Sharing,91.25,90.92592592592592,90.0625,84.35,81.8,23.423076923076923,52.3,72.06451612903226,26.904761904761905,39.73684210526316,36.333333333333336,40.22222222222222,32.592592592592595,14.566666666666666,52.28,20.23076923076923,19.6,12.392857142857142,16.21875,55.476190476190474,39.0,15.478260869565217,87.87096774193549,53.22222222222222,66.85185185185185,66.3,89.38095238095238,84.56666666666666,79.92592592592592,73.38461538461539,76.54166666666667,74.53846153846153,76.46428571428571,94.375,48.285714285714285,35.333333333333336,89.625,84.35714285714286,68.82608695652173,92.0,87.52,85.8695652173913,72.73684210526316,21.73076923076923,12.466666666666667,18.68,26.666666666666668,27.4,42.30434782608695,23.11111111111111,19.192307692307693,15.227272727272727,24.448275862068964,10.785714285714286,16.217391304347824,10.952380952380953,11.6875,47.61538461538461,17.228571428571428,22.48,9.67741935483871,24.93103448275862,20.441176470588236,40.1,18.653846153846153,19.363636363636363,14.678571428571429,12.821428571428571,16.692307692307693,17.387096774193548,38.58620689655172,35.035714285714285,40.25,49.51724137931034,62.0,46.61904761904762,20.653846153846153,46.96296296296296,31.962962962962962,47.15384615384615,35.69230769230769,55.142857142857146,68.32,13.88888888888889,25.73076923076923,37.65384615384615,23.863636363636363,25.09090909090909,26.72,21.642857142857142,11.391304347826088,22.208333333333332,26.166666666666668,18.142857142857142,9.368421052631579,68.12903225806451,55.08,28.037037037037038,26.4375,48.083333333333336,34.111111111111114,36.18518518518518,37.206896551724135,32.03703703703704,35.27272727272727,39.52,24.321428571428573,23.7027027027027,56.93103448275862,52.75,57.4,70.19354838709677,80.82051282051282,77.48275862068965,76.15384615384616,39.4,7.324324324324325,12.0,45.5,30.06451612903226,50.4375,23.12,26.0,18.962962962962962,27.192307692307693,87.92857142857143,57.714285714285715,37.45454545454545,76.125,56.125,54.48571428571429,28.666666666666668,89.75,47.1875,89.58064516129032,93.42307692307692,33.041666666666664,59.53333333333333,74.37931034482759,55.43478260869565,32.03448275862069,31.217391304347824,84.95833333333333,80.3076923076923,32.44827586206897,75.93333333333334,92.96296296296296,92.66666666666667,51.23076923076923,41.96153846153846,69.12,83.76,76.34482758620689,70.46428571428571,31.071428571428573,58.90909090909091,72.52,77.93333333333334,71.78571428571429
Expected Reciprocity,52.24,61.19230769230769,84.86206896551724,84.67857142857143,74.0909090909091,34.38095238095238,51.54545454545455,54.714285714285715,58.291666666666664,53.857142857142854,19.74074074074074,26.22222222222222,50.77777777777778,44.473684210526315,81.35714285714286,52.94444444444444,34.541666666666664,23.0,20.35,49.225806451612904,39.57142857142857,20.5,82.88235294117646,54.25925925925926,79.44827586206897,58.629629629629626,55.714285714285715,50.91304347826087,62.407407407407405,47.86206896551724,53.59375,55.92857142857143,38.166666666666664,83.4,59.869565217391305,30.347826086956523,83.5,78.5,49.77777777777778,75.08333333333333,82.14814814814815,75.89285714285714,32.3,56.77777777777778,49.37931034482759,40.69230769230769,53.38095238095238,52.55,52.18181818181818,53.0,55.56,66.55,62.90909090909091,53.88461538461539,49.75,10.173913043478262,63.67857142857143,30.1,20.37037037037037,30.095238095238095,17.25925925925926,32.888888888888886,22.055555555555557,38.541666666666664,29.545454545454547,57.57142857142857,50.0,64.52941176470588,70.44827586206897,42.5,57.806451612903224,34.064516129032256,40.392857142857146,51.76923076923077,66.34782608695652,49.03846153846154,32.666666666666664,40.82142857142857,45.310344827586206,35.82608695652174,32.0,49.857142857142854,58.08,45.708333333333336,34.2962962962963,44.90909090909091,15.333333333333334,36.45454545454545,41.94736842105263,36.9,53.35,62.82608695652174,55.43333333333333,53.8,29.964285714285715,30.52173913043478,78.5,51.90909090909091,18.875,53.333333333333336,72.72,52.48275862068966,54.48275862068966,40.06666666666667,42.96296296296296,51.2,54.806451612903224,40.38235294117647,67.11538461538461,64.64,77.06666666666666,73.86206896551724,78.38461538461539,63.64,55.31578947368421,48.54545454545455,59.73076923076923,47.88461538461539,49.22222222222222,34.08695652173913,55.95454545454545,15.6,2.88,44.34615384615385,9.0,81.96666666666667,54.607142857142854,26.48148148148148,78.67857142857143,72.5,76.39285714285714,54.53125,83.27586206896552,44.52,77.44827586206897,85.34482758620689,33.083333333333336,62.958333333333336,74.08,62.84,24.71875,41.074074074074076,70.24,67.07142857142857,43.53846153846154,73.29032258064517,64.0,57.916666666666664,58.5,45.73684210526316,80.40625,87.45833333333333,77.5,75.84375,53.916666666666664,45.5,69.84,81.48148148148148,77.6875
Strategic,23.666666666666668,27.862068965517242,28.708333333333332,22.333333333333332,28.85,50.5,29.68,16.44,72.96296296296296,74.29166666666667,51.07692307692308,56.925925925925924,69.17391304347827,83.04545454545455,84.71428571428571,83.24137931034483,89.44444444444444,88.54545454545455,63.81818181818182,55.46875,57.88,61.63333333333333,15.233333333333333,24.5,64.65625,24.344827586206897,18.454545454545453,16.766666666666666,21.233333333333334,19.9375,23.076923076923077,23.73913043478261,6.76,15.807692307692308,31.346153846153847,43.43478260869565,11.884615384615385,18.304347826086957,17.79310344827586,12.0,20.296296296296298,20.392857142857142,10.181818181818182,80.11764705882354,85.18181818181819,78.58064516129032,72.33333333333333,74.61111111111111,57.26923076923077,84.6470588235294,71.6086956521739,87.78260869565217,72.4,79.92,80.88461538461539,30.807692307692307,78.08333333333333,48.22222222222222,55.74074074074074,64.88461538461539,53.8,75.0,61.88,61.541666666666664,67.5,74.73333333333333,66.4,74.37931034482759,85.14814814814815,65.17857142857143,57.13333333333333,48.903225806451616,54.61538461538461,69.0,65.73913043478261,63.82608695652174,76.84,70.61538461538461,72.70588235294117,60.68,24.2,46.28,38.04347826086956,82.29629629629629,83.1923076923077,81.22727272727273,52.80769230769231,59.642857142857146,74.0952380952381,69.64,92.71428571428571,65.54545454545455,80.41176470588235,72.85714285714286,73.69565217391305,22.36,68.43333333333334,58.13793103448276,32.34782608695652,67.0,90.0,72.37037037037037,67.84375,63.69565217391305,56.25,62.88461538461539,74.17857142857143,67.24,39.46153846153846,46.172413793103445,40.21875,30.869565217391305,18.666666666666668,28.057142857142857,36.869565217391305,65.61904761904762,85.48,74.23076923076923,44.56666666666667,64.34782608695652,68.04166666666667,68.73913043478261,28.735294117647058,60.11538461538461,34.370370370370374,18.0,25.95,65.18518518518519,22.75,21.96969696969697,42.37931034482759,78.16666666666667,20.636363636363637,35.357142857142854,30.103448275862068,15.64516129032258,40.861111111111114,45.03703703703704,43.17391304347826,48.21739130434783,39.83870967741935,74.89285714285714,19.28,16.73076923076923,61.5,31.71875,21.142857142857142,17.655172413793103,49.689655172413794,73.6774193548387,29.26923076923077,31.75862068965517,33.111111111111114,37.36,74.30434782608695,32.592592592592595,40.06666666666667,16.513513513513512,37.74074074074074
