,Afghanistan,Albania,Algeria,Argentina,Armenia,Australia,Austria,Benin,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chile,China,Colombia,Congo (Brazzaville),Costa Rica,Croatia,Cyprus,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guinea,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Laos,Latvia,Lebanon,Lithuania,Malawi,Mali,Malta,Mauritius,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Taiwan Province of China,Tajikistan,Tanzania,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Zambia,Zimbabwe
Cyprus,0.4622351676225662,0.08729088306427002,0.14309868216514587,0.04373908042907715,0.07533937692642212,0.09867918491363525,0.08074426651000977,0.044320106506347656,0.07988083362579346,0.037028372287750244,0.02042943239212036,0.00563889741897583,0.021405041217803955,0.1180260181427002,0.029092371463775635,0.12170571088790894,0.09395891427993774,0.05668884515762329,0.11053740978240967,0.07356429100036621,0.13293695449829102,0.0009722709655761719,0.0,0.07504558563232422,0.15076982975006104,0.09253793954849243,0.10060930252075195,0.25376659631729126,0.18471944332122803,0.119487464427948,0.11049073934555054,0.04348033666610718,0.02111285924911499,0.1314881443977356,0.06221204996109009,0.05352663993835449,0.017564475536346436,0.030595839023590088,0.16660183668136597,0.10697340965270996,0.027027666568756104,0.16468751430511475,0.09381252527236938,0.15742576122283936,0.12319111824035645,0.06372040510177612,0.09161275625228882,0.08282625675201416,0.006834149360656738,0.015325546264648438,0.04747498035430908,0.03325331211090088,0.16161686182022095,0.021715998649597168,0.10371696949005127,0.0628366470336914,0.01878678798675537,0.061032116413116455,0.07529306411743164,0.3776341378688812,0.025872349739074707,0.09022623300552368,0.00154799222946167,0.005867421627044678,0.024445414543151855,0.10912692546844482,0.010837733745574951,0.08111739158630371,0.08662503957748413,0.0653260350227356,0.005071818828582764,0.002415895462036133,0.22673988342285156,0.07323235273361206,0.1060226559638977,0.15780776739120483,0.02517634630203247,0.07776814699172974,0.1283125877380371,0.1234549880027771,0.1932615041732788,0.16495740413665771,0.14264845848083496,0.1486101746559143,0.05845451354980469,0.012372851371765137,0.03286135196685791,0.05103456974029541,0.08735227584838867,0.17129063606262207,0.07348841428756714,0.1031387448310852,0.055869221687316895,0.05044656991958618,0.0017023086547851562,0.14320003986358643,0.07484990358352661,0.0020462870597839355,0.09205162525177002,0.12177348136901855,0.1056603193283081,0.02629566192626953,0.01389235258102417,0.007124066352844238,0.0778084397315979,0.013167798519134521,0.18975865840911865,0.34402894973754883,0.058188021183013916,0.06621098518371582,0.055549025535583496,0.04276150465011597,0.09856104850769043,0.10508716106414795,0.05733835697174072,0.05646580457687378,0.009477198123931885,0.014568924903869629,0.031203746795654297
Czechia,0.5372807532548904,0.16233646869659424,0.2181442677974701,0.03130650520324707,0.15038496255874634,0.023633599281311035,0.005698680877685547,0.11936569213867188,0.004835247993469238,0.11207395792007446,0.05461615324020386,0.06940668821334839,0.09645062685012817,0.04298043251037598,0.10413795709609985,0.04666012525558472,0.018913328647613525,0.018356740474700928,0.03549182415008545,0.14860987663269043,0.0578913688659668,0.07601785659790039,0.07504558563232422,0.0,0.07572424411773682,0.017492353916168213,0.025563716888427734,0.3288121819496155,0.10967385768890381,0.04444187879562378,0.03544515371322632,0.03156524896621704,0.09615844488143921,0.20653373003005981,0.01283353567123413,0.1285722255706787,0.09261006116867065,0.04444974660873413,0.09155625104904175,0.18201899528503418,0.048017919063568115,0.08964192867279053,0.1688581109046936,0.08238017559051514,0.19823670387268066,0.13876599073410034,0.0165671706199646,0.15787184238433838,0.08187973499298096,0.09037113189697266,0.027570605278015137,0.04179227352142334,0.23666244745254517,0.05332958698272705,0.02867138385772705,0.13788223266601562,0.05625879764556885,0.014013469219207764,0.0002474784851074219,0.45267972350120544,0.04917323589324951,0.1652718186378479,0.07659357786178589,0.0809130072593689,0.05060017108917236,0.034081339836120605,0.08588331937789917,0.15616297721862793,0.16167062520980835,0.14037162065505981,0.08011740446090698,0.07262969017028809,0.3017854690551758,0.0018132328987121582,0.030977070331573486,0.08276218175888062,0.04986923933029175,0.15281373262405396,0.05326700210571289,0.19850057363510132,0.11821591854095459,0.0899118185043335,0.06760287284851074,0.07356458902359009,0.01659107208251953,0.08741843700408936,0.04218423366546631,0.12608015537261963,0.012306690216064453,0.09624505043029785,0.14853399991989136,0.17818433046340942,0.019176363945007324,0.024599015712738037,0.07334327697753906,0.06815445423126221,0.14989548921585083,0.07709187269210815,0.0170060396194458,0.046727895736694336,0.030614733695983887,0.04874992370605469,0.06115323305130005,0.06792151927947998,0.0027628540992736816,0.08821338415145874,0.26480424404144287,0.41907453536987305,0.016857564449310303,0.14125657081604004,0.019496560096740723,0.03228408098220825,0.02351546287536621,0.03004157543182373,0.017707228660583496,0.01857978105545044,0.06556838750839233,0.06047666072845459,0.10624933242797852
Denmark,0.6130049973726273,0.23806071281433105,0.2938685119152069,0.10703074932098389,0.22610920667648315,0.05209064483642578,0.07002556324005127,0.1950899362564087,0.07088899612426758,0.18779820203781128,0.13034039735794067,0.1451309323310852,0.172174870967865,0.03274381160736084,0.17986220121383667,0.0290641188621521,0.05681091547012329,0.09408098459243774,0.04023241996765137,0.22433412075042725,0.01783287525177002,0.1517421007156372,0.15076982975006104,0.07572424411773682,0.0,0.058231890201568604,0.05016052722930908,0.4045364260673523,0.03394961357116699,0.03128236532211304,0.0402790904045105,0.10728949308395386,0.17188268899917603,0.28225797414779663,0.08855777978897095,0.20429646968841553,0.16833430528640747,0.12017399072647095,0.01583200693130493,0.257743239402771,0.12374216318130493,0.013917684555053711,0.24458235502243042,0.00665593147277832,0.2739609479904175,0.21449023485183716,0.05915707349777222,0.2335960865020752,0.15760397911071777,0.16609537601470947,0.10329484939575195,0.11751651763916016,0.312386691570282,0.12905383110046387,0.047052860260009766,0.21360647678375244,0.13198304176330566,0.08973771333694458,0.0754767656326294,0.5284039676189423,0.12489748001098633,0.24099606275558472,0.1523178219795227,0.1566372513771057,0.12632441520690918,0.04164290428161621,0.161607563495636,0.23188722133636475,0.23739486932754517,0.21609586477279663,0.1558416485786438,0.1483539342880249,0.3775097131729126,0.07753747701644897,0.04474717378616333,0.007037937641143799,0.12559348344802856,0.22853797674179077,0.022457242012023926,0.27422481775283813,0.04249167442321777,0.01418757438659668,0.008121371269226074,0.0021596550941467285,0.09231531620025635,0.16314268112182617,0.11790847778320312,0.20180439949035645,0.06341755390167236,0.020520806312561035,0.22425824403762817,0.25390857458114624,0.09490060806274414,0.10032325983047485,0.14906752109527588,0.007569789886474609,0.22561973333358765,0.15281611680984497,0.058718204498291016,0.02899634838104248,0.04510951042175293,0.1244741678237915,0.13687747716903687,0.1436457633972168,0.07296139001846313,0.16393762826919556,0.3405284881591797,0.49479877948760986,0.09258180856704712,0.21698081493377686,0.09522080421447754,0.10800832509994507,0.052208781242370605,0.045682668685913086,0.09343147277832031,0.09430402517318726,0.14129263162612915,0.1362009048461914,0.18197357654571533
Dominican Republic,0.5547731071710587,0.17982882261276245,0.2356366217136383,0.04879885911941528,0.16787731647491455,0.006141245365142822,0.011793673038482666,0.1368580460548401,0.012657105922698975,0.12956631183624268,0.07210850715637207,0.0868990421295166,0.11394298076629639,0.025488078594207764,0.12163031101226807,0.029167771339416504,0.0014209747314453125,0.03584909439086914,0.017999470233917236,0.16610223054885864,0.040399014949798584,0.0935102105140686,0.09253793954849243,0.017492353916168213,0.058231890201568604,0.0,0.008071362972259521,0.3463045358657837,0.0921815037727356,0.026949524879455566,0.017952799797058105,0.049057602882385254,0.11365079879760742,0.22402608394622803,0.030325889587402344,0.14606457948684692,0.11010241508483887,0.061942100524902344,0.07406389713287354,0.1995113492012024,0.06551027297973633,0.07214957475662231,0.18635046482086182,0.06488782167434692,0.21572905778884888,0.15625834465026855,0.0009251832962036133,0.1753641963005066,0.09937208890914917,0.10786348581314087,0.04506295919418335,0.05928462743759155,0.2541548013687134,0.07082194089889526,0.011179029941558838,0.15537458658218384,0.07375115156173706,0.03150582313537598,0.01724487543106079,0.47017207741737366,0.06666558980941772,0.1827641725540161,0.0940859317779541,0.09840536117553711,0.06809252500534058,0.016588985919952393,0.10337567329406738,0.17365533113479614,0.17916297912597656,0.15786397457122803,0.0976097583770752,0.0901220440864563,0.319277822971344,0.01930558681488037,0.013484716415405273,0.0652698278427124,0.06736159324645996,0.17030608654022217,0.03577464818954468,0.21599292755126953,0.10072356462478638,0.07241946458816528,0.05011051893234253,0.056072235107421875,0.034083425998687744,0.10491079092025757,0.05967658758163452,0.14357250928878784,0.00518566370010376,0.07875269651412964,0.16602635383605957,0.19567668437957764,0.03666871786117554,0.04209136962890625,0.09083563089370728,0.050662100315093994,0.16738784313201904,0.09458422660827637,0.0004863142967224121,0.029235541820526123,0.013122379779815674,0.0662422776222229,0.07864558696746826,0.0854138731956482,0.014729499816894531,0.10570573806762695,0.2822965979576111,0.43656688928604126,0.034349918365478516,0.15874892473220825,0.036988914012908936,0.049776434898376465,0.006023108959197998,0.012549221515655518,0.03519958257675171,0.03607213497161865,0.08306074142456055,0.0779690146446228,0.12374168634414673
Ecuador,0.5628444701433182,0.18790018558502197,0.24370798468589783,0.056870222091674805,0.17594867944717407,0.0019301176071166992,0.019865036010742188,0.1449294090270996,0.020728468894958496,0.1376376748085022,0.08017987012863159,0.09497040510177612,0.12201434373855591,0.017416715621948242,0.1297016739845276,0.021096408367156982,0.006650388240814209,0.04392045736312866,0.009928107261657715,0.17417359352111816,0.03232765197753906,0.10158157348632812,0.10060930252075195,0.025563716888427734,0.05016052722930908,0.008071362972259521,0.0,0.3543758988380432,0.08411014080047607,0.018878161907196045,0.009881436824798584,0.057128965854644775,0.12172216176986694,0.23209744691848755,0.038397252559661865,0.15413594245910645,0.11817377805709839,0.07001346349716187,0.06599253416061401,0.20758271217346191,0.07358163595199585,0.06407821178436279,0.19442182779312134,0.0568164587020874,0.2238004207611084,0.16432970762252808,0.008996546268463135,0.1834355592727661,0.10744345188140869,0.11593484878540039,0.05313432216644287,0.06735599040985107,0.2622261643409729,0.07889330387115479,0.0031076669692993164,0.16344594955444336,0.08182251453399658,0.0395771861076355,0.025316238403320312,0.4782434403896332,0.07473695278167725,0.19083553552627563,0.10215729475021362,0.10647672414779663,0.0761638879776001,0.008517622947692871,0.1114470362663269,0.18172669410705566,0.18723434209823608,0.16593533754348755,0.10568112134933472,0.09819340705871582,0.3273491859436035,0.027376949787139893,0.005413353443145752,0.05719846487045288,0.07543295621871948,0.1783774495124817,0.027703285217285156,0.22406429052352905,0.09265220165252686,0.06434810161590576,0.04203915596008301,0.048000872135162354,0.042154788970947266,0.11298215389251709,0.06774795055389404,0.15164387226104736,0.013257026672363281,0.07068133354187012,0.1740977168083191,0.20374804735183716,0.04474008083343506,0.05016273260116577,0.0989069938659668,0.04259073734283447,0.17545920610427856,0.10265558958053589,0.008557677268981934,0.0211641788482666,0.005051016807556152,0.07431364059448242,0.08671694993972778,0.09348523616790771,0.022800862789154053,0.11377710103988647,0.2903679609298706,0.4446382522583008,0.04242128133773804,0.16682028770446777,0.04506027698516846,0.057847797870635986,0.0020482540130615234,0.004477858543395996,0.04327094554901123,0.044143497943878174,0.09113210439682007,0.08604037761688232,0.13181304931640625
Egypt,0.20846857130527496,0.16647571325302124,0.11066791415214539,0.2975056767463684,0.17842721939086914,0.3524457812309265,0.334510862827301,0.2094464898109436,0.3336474299430847,0.21673822402954102,0.2741960287094116,0.2594054937362671,0.2323615550994873,0.37179261445999146,0.22467422485351562,0.3754723072052002,0.347725510597229,0.31045544147491455,0.3643040060997009,0.18020230531692505,0.3867035508155823,0.2527943253517151,0.25376659631729126,0.3288121819496155,0.4045364260673523,0.3463045358657837,0.3543758988380432,0.0,0.4384860396385193,0.37325406074523926,0.3642573356628418,0.29724693298339844,0.23265373706817627,0.12227845191955566,0.31597864627838135,0.20023995637893677,0.23620212078094482,0.28436243534088135,0.4203684329986572,0.1467931866645813,0.28079426288604736,0.418454110622406,0.15995407104492188,0.4111923575401306,0.13057547807693481,0.19004619121551514,0.3453793525695801,0.1709403395652771,0.24693244695663452,0.23844105005264282,0.30124157667160034,0.28701990842819214,0.09214973449707031,0.2754825949668884,0.35748356580734253,0.19092994928359985,0.27255338430404663,0.3147987127304077,0.3290596604347229,0.12386754155158997,0.27963894605636597,0.16354036331176758,0.2522186040878296,0.24789917469024658,0.2782120108604431,0.3628935217857361,0.2429288625717163,0.17264920473098755,0.16714155673980713,0.18844056129455566,0.2486947774887085,0.2561824917793274,0.027026712894439697,0.3269989490509033,0.35978925228118896,0.4115743637084961,0.27894294261932373,0.17599844932556152,0.38207918405532837,0.13031160831451416,0.44702810049057007,0.418724000453949,0.3964150547981262,0.40237677097320557,0.31222110986709595,0.24139374494552612,0.28662794828414917,0.20273202657699585,0.34111887216567993,0.42505723237991333,0.18027818202972412,0.15062785148620605,0.30963581800460815,0.30421316623687744,0.2554689049720764,0.3969666361808777,0.17891669273376465,0.2517203092575073,0.3458182215690613,0.3755400776863098,0.35942691564559937,0.2800622582435608,0.26765894889831543,0.2608906626701355,0.33157503604888916,0.24059879779815674,0.06400793790817261,0.09026235342025757,0.3119546175003052,0.18755561113357544,0.30931562185287476,0.2965281009674072,0.3523276448249817,0.3588537573814392,0.311104953289032,0.31023240089416504,0.26324379444122314,0.2683355212211609,0.22256284952163696
El Salvador,0.6469546109437943,0.27201032638549805,0.3278181254863739,0.14098036289215088,0.26005882024765015,0.08604025840759277,0.10397517681121826,0.22903954982757568,0.10483860969543457,0.22174781560897827,0.16429001092910767,0.1790805459022522,0.20612448453903198,0.06669342517852783,0.21381181478500366,0.06301373243331909,0.09076052904129028,0.12803059816360474,0.07418203353881836,0.25828373432159424,0.05178248882293701,0.1856917142868042,0.18471944332122803,0.10967385768890381,0.03394961357116699,0.0921815037727356,0.08411014080047607,0.4384860396385193,0.0,0.06523197889328003,0.07422870397567749,0.14123910665512085,0.20583230257034302,0.3162075877189636,0.12250739336013794,0.23824608325958252,0.20228391885757446,0.15412360429763794,0.01811760663986206,0.291692852973938,0.15769177675247192,0.02003192901611328,0.2785319685935974,0.027293682098388672,0.3079105615615845,0.24843984842300415,0.09310668706893921,0.2675457000732422,0.19155359268188477,0.20004498958587646,0.13724446296691895,0.15146613121032715,0.346336305141449,0.16300344467163086,0.08100247383117676,0.24755609035491943,0.16593265533447266,0.12368732690811157,0.10942637920379639,0.5623535811901093,0.15884709358215332,0.2749456763267517,0.1862674355506897,0.1905868649482727,0.16027402877807617,0.0755925178527832,0.19555717706680298,0.26583683490753174,0.27134448289871216,0.2500454783439636,0.1897912621498108,0.1823035478591919,0.4114593267440796,0.11148709058761597,0.07869678735733032,0.026911675930023193,0.15954309701919556,0.26248759031295776,0.05640685558319092,0.3081744313240051,0.008542060852050781,0.019762039184570312,0.042070984840393066,0.03610926866531372,0.12626492977142334,0.19709229469299316,0.15185809135437012,0.23575401306152344,0.09736716747283936,0.013428807258605957,0.25820785760879517,0.28785818815231323,0.12885022163391113,0.13427287340164185,0.18301713466644287,0.0415194034576416,0.25956934690475464,0.18676573038101196,0.09266781806945801,0.06294596195220947,0.07905912399291992,0.1584237813949585,0.17082709074020386,0.1775953769683838,0.10691100358963013,0.19788724184036255,0.3744781017303467,0.5287483930587769,0.1265314221382141,0.25093042850494385,0.12917041778564453,0.14195793867111206,0.0861583948135376,0.07963228225708008,0.1273810863494873,0.12825363874435425,0.17524224519729614,0.1701505184173584,0.21592319011688232
Estonia,0.5817226320505142,0.20677834749221802,0.26258614659309387,0.07574838399887085,0.19482684135437012,0.020808279514312744,0.03874319791793823,0.16380757093429565,0.03960663080215454,0.15651583671569824,0.09905803203582764,0.11384856700897217,0.14089250564575195,0.0014614462852478027,0.14857983589172363,0.0022182464599609375,0.025528550148010254,0.06279861927032471,0.00895005464553833,0.1930517554283142,0.013449490070343018,0.12045973539352417,0.119487464427948,0.04444187879562378,0.03128236532211304,0.026949524879455566,0.018878161907196045,0.37325406074523926,0.06523197889328003,0.0,0.008996725082397461,0.07600712776184082,0.140600323677063,0.2509756088256836,0.05727541446685791,0.1730141043663025,0.13705193996429443,0.08889162540435791,0.04711437225341797,0.22646087408065796,0.0924597978591919,0.04520004987716675,0.21329998970031738,0.03793829679489136,0.24267858266830444,0.18320786952972412,0.02787470817565918,0.20231372117996216,0.12632161378860474,0.13481301069259644,0.07201248407363892,0.08623415231704712,0.28110432624816895,0.09777146577835083,0.01577049493789673,0.1823241114616394,0.10070067644119263,0.05845534801483154,0.04419440031051636,0.4971216022968292,0.09361511468887329,0.20971369743347168,0.12103545665740967,0.12535488605499268,0.09504204988479614,0.010360538959503174,0.13032519817352295,0.2006048560142517,0.20611250400543213,0.1848134994506836,0.12455928325653076,0.11707156896591187,0.34622734785079956,0.04625511169433594,0.013464808464050293,0.038320302963256836,0.09431111812591553,0.19725561141967773,0.008825123310089111,0.2429424524307251,0.07377403974533081,0.04546993970870972,0.023160994052886963,0.02912271022796631,0.06103295087814331,0.13186031579971313,0.08662611246109009,0.1705220341682434,0.032135188579559326,0.05180317163467407,0.19297587871551514,0.2226262092590332,0.0636182427406311,0.06904089450836182,0.11778515577316284,0.023712575435638428,0.1943373680114746,0.12153375148773193,0.02743583917617798,0.0022860169410705566,0.013827145099639893,0.09319180250167847,0.10559511184692383,0.11236339807510376,0.0416790246963501,0.13265526294708252,0.30924612283706665,0.4635164141654968,0.06129944324493408,0.18569844961166382,0.0639384388923645,0.07672595977783203,0.02092641592025757,0.014400303363800049,0.062149107456207275,0.06302165985107422,0.11001026630401611,0.10491853952407837,0.1506912112236023
Finland,0.5727259069681168,0.19778162240982056,0.2535894215106964,0.06675165891647339,0.18583011627197266,0.011811554431915283,0.02974647283554077,0.1548108458518982,0.03060990571975708,0.14751911163330078,0.09006130695343018,0.10485184192657471,0.1318957805633545,0.007535278797149658,0.13958311080932617,0.011214971542358398,0.016531825065612793,0.053801894187927246,4.667043685913086e-05,0.18405503034591675,0.02244621515274048,0.11146301031112671,0.11049073934555054,0.03544515371322632,0.0402790904045105,0.017952799797058105,0.009881436824798584,0.3642573356628418,0.07422870397567749,0.008996725082397461,0.0,0.06701040267944336,0.13160359859466553,0.24197888374328613,0.04827868938446045,0.16401737928390503,0.12805521488189697,0.07989490032196045,0.05611109733581543,0.2174641489982605,0.08346307277679443,0.05419677495956421,0.20430326461791992,0.04693502187728882,0.23368185758590698,0.17421114444732666,0.01887798309326172,0.1933169960975647,0.11732488870620728,0.12581628561019897,0.06301575899124146,0.07723742723464966,0.2721076011657715,0.08877474069595337,0.006773769855499268,0.17332738637924194,0.09170395135879517,0.04945862293243408,0.035197675228118896,0.48812487721443176,0.08461838960647583,0.20071697235107422,0.11203873157501221,0.11635816097259521,0.08604532480239868,0.0013638138771057129,0.12132847309112549,0.19160813093185425,0.19711577892303467,0.17581677436828613,0.1155625581741333,0.1080748438835144,0.3372306227684021,0.03725838661193848,0.004468083381652832,0.0473170280456543,0.08531439304351807,0.18825888633728027,0.017821848392486572,0.23394572734832764,0.08277076482772827,0.05446666479110718,0.032157719135284424,0.03811943531036377,0.05203622579574585,0.12286359071731567,0.07762938737869263,0.16152530908584595,0.023138463497161865,0.06079989671707153,0.18397915363311768,0.21362948417663574,0.05462151765823364,0.060044169425964355,0.10878843069076538,0.03270930051803589,0.18534064292907715,0.11253702640533447,0.018439114093780518,0.011282742023468018,0.004830420017242432,0.084195077419281,0.09659838676452637,0.1033666729927063,0.03268229961395264,0.12365853786468506,0.3002493977546692,0.45451968908309937,0.05230271816253662,0.17670172452926636,0.05494171380996704,0.06772923469543457,0.011929690837860107,0.005403578281402588,0.053152382373809814,0.05402493476867676,0.10101354122161865,0.09592181444168091,0.14169448614120483
France,0.5057155042886734,0.1307712197303772,0.18657901883125305,0.0002587437629699707,0.1188197135925293,0.055198848247528076,0.03726392984390259,0.08780044317245483,0.03640049695968628,0.08050870895385742,0.023050904273986816,0.03784143924713135,0.06488537788391113,0.07454568147659302,0.07257270812988281,0.07822537422180176,0.050478577613830566,0.013208508491516113,0.06705707311630249,0.11704462766647339,0.08945661783218384,0.04445260763168335,0.04348033666610718,0.03156524896621704,0.10728949308395386,0.049057602882385254,0.057128965854644775,0.29724693298339844,0.14123910665512085,0.07600712776184082,0.06701040267944336,0.0,0.06459319591522217,0.17496848106384277,0.01873171329498291,0.09700697660446167,0.06104481220245361,0.01288449764251709,0.12312150001525879,0.15045374631881714,0.016452670097351074,0.12120717763900757,0.13729286193847656,0.11394542455673218,0.16667145490646362,0.1072007417678833,0.04813241958618164,0.12630659341812134,0.050314486026763916,0.058805882930755615,0.003994643688201904,0.010227024555206299,0.20509719848632812,0.02176433801651001,0.06023663282394409,0.10631698369979858,0.024693548679351807,0.017551779747009277,0.03181272745132446,0.4211144745349884,0.01760798692703247,0.13370656967163086,0.04502832889556885,0.049347758293151855,0.019034922122955322,0.06564658880233765,0.05431807041168213,0.12459772825241089,0.1301053762435913,0.10880637168884277,0.04855215549468994,0.041064441204071045,0.27022022008895874,0.029752016067504883,0.06254231929779053,0.11432743072509766,0.018303990364074707,0.12124848365783691,0.08483225107192993,0.16693532466888428,0.14978116750717163,0.12147706747055054,0.09916812181472778,0.10512983798980713,0.01497417688369751,0.055853188037872314,0.010618984699249268,0.09451490640640259,0.043871939182281494,0.1278102993965149,0.11696875095367432,0.14661908149719238,0.012388885021209717,0.006966233253479004,0.04177802801132202,0.09971970319747925,0.11833024024963379,0.04552662372589111,0.04857128858566284,0.07829314470291138,0.06217998266220093,0.017184674739837646,0.029587984085083008,0.03635627031326294,0.03432810306549072,0.0566481351852417,0.23323899507522583,0.387509286403656,0.014707684516906738,0.109691321849823,0.012068688869476318,0.0007188320159912109,0.05508071184158325,0.06160682439804077,0.013858020305633545,0.012985467910766602,0.03400313854217529,0.02891141176223755,0.07468408346176147
Gabon,0.44112230837345123,0.06617802381515503,0.12198582291603088,0.06485193967819214,0.05422651767730713,0.11979204416275024,0.10185712575912476,0.023207247257232666,0.10099369287490845,0.015915513038635254,0.04154229164123535,0.02675175666809082,0.00029218196868896484,0.13913887739181519,0.007979512214660645,0.14281857013702393,0.11507177352905273,0.07780170440673828,0.13165026903152466,0.05245143175125122,0.154049813747406,0.02014058828353882,0.02111285924911499,0.09615844488143921,0.17188268899917603,0.11365079879760742,0.12172216176986694,0.23265373706817627,0.20583230257034302,0.140600323677063,0.13160359859466553,0.06459319591522217,0.0,0.1103752851486206,0.08332490921020508,0.0324137806892395,0.0035483837127685547,0.05170869827270508,0.18771469593048096,0.08586055040359497,0.048140525817871094,0.18580037355422974,0.0726996660232544,0.17853862047195435,0.10207825899124146,0.04260754585266113,0.11272561550140381,0.06171339750289917,0.014278709888458252,0.005787312984466553,0.06858783960342407,0.05436617136001587,0.14050400257110596,0.04282885789871216,0.12482982873916626,0.041723787784576416,0.03989964723587036,0.08214497566223145,0.09640592336654663,0.35652127861976624,0.0469852089881897,0.06911337375640869,0.01956486701965332,0.015245437622070312,0.045558273792266846,0.13023978471755981,0.010275125503540039,0.06000453233718872,0.06551218032836914,0.044213175773620605,0.016041040420532227,0.023528754711151123,0.20562702417373657,0.09434521198272705,0.1271355152130127,0.17892062664031982,0.04628920555114746,0.056655287742614746,0.1494254469871521,0.10234212875366211,0.2143743634223938,0.1860702633857727,0.16376131772994995,0.1697230339050293,0.07956737279891968,0.008740007877349854,0.0539742112159729,0.02992171049118042,0.10846513509750366,0.19240349531173706,0.05237555503845215,0.08202588558197021,0.07698208093643188,0.07155942916870117,0.022815167903900146,0.16431289911270142,0.05373704433441162,0.019066572189331055,0.11316448450088501,0.14288634061813354,0.1267731785774231,0.04740852117538452,0.03500521183013916,0.02823692560195923,0.09892129898071289,0.007945060729980469,0.16864579916000366,0.32291609048843384,0.0793008804321289,0.04509812593460083,0.07666188478469849,0.06387436389923096,0.11967390775680542,0.12620002031326294,0.07845121622085571,0.07757866382598877,0.030590057373046875,0.03568178415298462,0.010090887546539307
Georgia,0.3307470232248306,0.044197261333465576,0.011610537767410278,0.17522722482681274,0.05614876747131348,0.23016732931137085,0.21223241090774536,0.08716803789138794,0.21136897802352905,0.09445977210998535,0.15191757678985596,0.13712704181671143,0.11008310317993164,0.2495141625404358,0.10239577293395996,0.25319385528564453,0.22544705867767334,0.1881769895553589,0.24202555418014526,0.057923853397369385,0.2644250988960266,0.13051587343215942,0.1314881443977356,0.20653373003005981,0.28225797414779663,0.22402608394622803,0.23209744691848755,0.12227845191955566,0.3162075877189636,0.2509756088256836,0.24197888374328613,0.17496848106384277,0.1103752851486206,0.0,0.19370019435882568,0.0779615044593811,0.11392366886138916,0.16208398342132568,0.29808998107910156,0.024514734745025635,0.1585158109664917,0.29617565870285034,0.03767561912536621,0.28891390562057495,0.00829702615737915,0.06776773929595947,0.22310090065002441,0.048661887645721436,0.12465399503707886,0.11616259813308716,0.17896312475204468,0.16474145650863647,0.03012871742248535,0.15320414304733276,0.23520511388778687,0.06865149736404419,0.15027493238449097,0.19252026081085205,0.20678120851516724,0.24614599347114563,0.1573604941368103,0.041261911392211914,0.12994015216827393,0.12562072277069092,0.15593355894088745,0.24061506986618042,0.12065041065216064,0.050370752811431885,0.044863104820251465,0.066162109375,0.12641632556915283,0.13390403985977173,0.09525173902511597,0.20472049713134766,0.2375108003616333,0.28929591178894043,0.15666449069976807,0.05371999740600586,0.2598007321357727,0.008033156394958496,0.3247496485710144,0.2964455485343933,0.27413660287857056,0.2800983190536499,0.18994265794754028,0.11911529302597046,0.1643494963645935,0.08045357465744019,0.21884042024612427,0.30277878046035767,0.05799973011016846,0.02834939956665039,0.1873573660850525,0.18193471431732178,0.13319045305252075,0.274688184261322,0.056638240814208984,0.12944185733795166,0.22353976964950562,0.25326162576675415,0.2371484637260437,0.15778380632400513,0.14538049697875977,0.13861221075057983,0.2092965841293335,0.11832034587860107,0.05827051401138306,0.21254080533981323,0.1896761655807495,0.06527715921401978,0.1870371699333191,0.17424964904785156,0.23004919290542603,0.23657530546188354,0.18882650136947632,0.18795394897460938,0.14096534252166748,0.14605706930160522,0.1002843976020813
