"","Valence Evaluation","Equality","Formality and Regulation","Concreteness","Goods Exchange","Coercion","Activeness","Activity Intensity","Communal Sharing","Uniqueness","Service Exchange","Importance for society","Endurance","Trust","Socioemotional","Expected Reciprocity","Love Expression","Generation Gap","Importance for individuals","Synchronicity","Attachment","Intimacy","Strategic","Information Exchange","Mating","Affiliation Coalition","Spatial Distance","Visibility","Money Exchange","Conflict","Negotiation","Occupational","Morality"
"子女-父母",1.08036256870232,-0.895173277601175,-0.981590803970037,-0.353416594270164,-0.556021909241549,-0.233231197504618,1.54763356244031,1.86422971141883,1.56858978816978,1.76534352752777,0.946065148649297,1.02612875253441,1.55729244700909,1.45844729042325,1.49476324910227,0.0126006356255774,2.05471957365098,2.08341156873813,2.21661968619062,0.566162996305819,1.91218352203073,1.68626157136472,-1.27916641102964,1.38523263656482,1.63353176871747,0.771789070410547,1.44563744667515,-0.602665652624043,-1.0458773860328,-0.677256062839223,-1.35411341665847,-0.910969716657484,1.10376042562054
"义父义母-义子义女",0.560029716932556,-1.06978776977755,-0.619621787561776,-0.738608460419331,-0.597433741504367,-0.238681114060688,0.382749550321195,1.13352373846819,1.18460931399525,1.47568668245472,-0.130523072684971,-0.687881254480849,1.18109806553367,1.11130104030981,1.30493460239421,0.140467488416674,1.33014410061603,1.82313322715673,1.17100070171433,-0.812557498415365,1.31697092324938,1.27498923799485,-0.981467469390281,0.595177150703711,1.10601735138529,0.94772779652853,0.308923730718625,-0.130163056846258,-0.935682782763932,-0.940417122500016,-0.318561685428697,-1.0513824148456,0.965813339035846
"公公婆婆-媳妇",-0.42438378641564,-1.18926084337191,0.298415572893961,0.27389587345848,-0.628492615701481,0.976650277942864,0.388880518806032,1.44596353379881,0.471502719099707,1.41361735851049,0.650798336890954,-0.14722037978476,1.39981572918217,-0.233890678879805,0.232182017509114,-0.249221967708572,0.465044899477325,2.13546723705441,0.504562228092081,-0.0451564683347056,0.64080941103377,0.405709078826724,-0.152872081827388,0.208322395557926,1.12441901710618,0.234198518383378,1.43133916093985,-0.937604201529814,-0.530166642734515,0.863432322811234,-1.13610252587325,-0.788558646442204,-0.201431239757754
"雇主-保镖",-0.503032695942401,-1.49815490116929,0.704683534949611,0.380893614055471,0.938830202578804,1.01964406410741,-0.0920598978934371,0.571916006001154,-0.937533854963521,-0.19788620018959,1.72789128781797,-0.167670909324092,0.852535530808374,0.563795689050633,-0.560977986953251,0.362373984265772,-0.268313306564115,1.24158202354253,0.279862666104502,0.551710999505807,0.00379966087133163,-0.0252960180129093,0.134903561757329,-0.0822727256783435,-0.479933616485469,0.406336099183997,1.05322893816186,0.103097718284547,1.35783422660535,-0.333285950514915,-0.207537620676968,0.748780382437933,0.173501867369887
"雇主-雇员",0.353771649564363,-1.1616901340809,0.408580056148649,1.75963592860527,1.91833506846186,0.573356452793703,1.33918063395583,0.543919608570095,-1.29381011022213,-0.376048148548016,1.65924806320407,0.594750395064128,-0.0262234378060341,0.44593739425903,-1.04805769284758,1.35215814105611,-0.742580888914267,0.285124845084821,-0.696176056279045,1.09944167822628,-0.873411440265979,-0.449550432612885,1.14707996333116,-0.276608213005099,-0.574668117789309,0.918404675508866,0.644933445498227,0.671297042321124,1.91615354983425,-0.222705141606945,-0.130830085030318,1.52285038526985,0.0267120188246311
"官员-行贿者",0.135325605488049,-1.25634956931335,-0.741327311919336,1.44818079111894,2.14713544171393,1.5423516164629,0.0921416441399009,-0.675603463526824,-1.37858502010482,-0.042942776714005,0.979680139526401,0.115057661557172,-1.17055425401497,-0.838503731160727,-0.955350679338991,1.10007777412509,-0.837434405384298,1.04135173571587,-0.148087863317297,-0.692894964911262,-0.734369777190657,-0.84867153795137,1.24631294387762,0.69652219923486,-0.678944223541018,0.18434921264995,-0.947895585414439,-2.81086765719567,1.89499618600663,0.971567594599124,0.278545920999695,0.385867562505573,-2.34067221325584
"冠军-亚军",-0.935341271486847,-0.702178312564134,1.23743664444583,0.0317752718790035,-0.468021765683059,-0.641974939209848,-0.395883447253158,-0.176707661305357,-0.0122129431720974,1.12396051343744,-0.816450589231276,1.52652764719994,0.406837536217991,-0.552108074817133,-0.999496876247843,1.34606924330415,-0.887495983521258,-1.01153452933888,-0.983434019047257,1.00189069982619,-1.12101988135902,-0.692574993240534,0.97838389640219,-0.39103004199188,-0.53786478634753,-0.337602341500066,-1.46406370045885,1.27538263945475,-0.843119316018087,0.413666148118244,0.20224210922487,0.806385591951006,0.822560595274813
"黑帮老大-小弟",-0.10468378199494,-0.921824963249148,-0.120209463473855,0.246382168733539,0.0309908130839041,0.84040236404112,0.567904798563285,0.171007594788393,-0.185752170461363,-0.460876224605124,0.0166560765607266,-0.13801764149206,-0.131207916357313,0.326364796997731,-0.192504396754037,0.150209724819805,-0.289391865779677,0.632478122758907,0.0127765958329017,-0.385934552878998,0.0960708406290802,-0.0784706227314376,0.277799053744223,-0.101161408558701,-0.517009565197188,1.04840384536271,0.745021445645343,0.0839583726327885,-0.0973222410944191,0.36677563203323,-0.675857311993354,0.624929181984826,-0.995157553337403
"继父继母-儿女",0.189702732339663,-1.09735847906855,0.261694078475731,-0.463471413169926,-0.385198101157422,-0.293180279621385,-0.211954392708036,0.962185786190113,0.770708283391544,1.56361822470904,-0.112352807345996,-0.866184308901899,1.14172888607694,0.122898522625683,0.620668550307008,-0.370999922747712,0.671439125129706,1.84679489457322,0.498817068836716,-0.532911360335125,0.974128466351325,1.17217115465238,-0.48530256665801,0.322744224544708,0.51716404831682,0.581188783782733,0.752170588512994,0.0253441265742788,-1.01061511298676,0.418450894657531,-0.324617543506065,-0.975775577359691,0.0850742477643111
"继祖父母 - 继孙",0.309499084598968,-1.41646391067742,-0.316523738395437,-0.822372405915261,-0.579603647057876,-0.491799460775927,-0.974919359710027,0.872037386462104,1.45167798434463,1.59062987494402,-0.68269724715271,-0.801637325043383,0.665896457828323,1.12094399170185,1.26765559167118,0.167529256203149,1.51165391608337,1.89779893322655,1.20930176341676,-1.07847423953559,1.37940211138822,1.63225611344746,-1.28964100342066,0.644215077412331,0.228871285356213,0.962389357038362,0.907068683978767,-0.0404473741036406,-0.86760700563339,-0.758596754007105,-0.352878214533778,-1.06898400664126,0.720574073996383
"寄养父母 - 寄养子女",0.430337144269223,-1.2408282811199,-0.088034439793121,-0.0935649385346144,-0.0228445688577599,-0.758239825739336,-0.65883387338063,1.42748591149431,1.3807551839199,1.52626168715001,-0.428313532407061,-0.433527793335407,1.31135658521767,1.15094428492153,1.4049993153876,0.145879841973969,1.44529548892327,1.96510323165568,1.56677833930609,-0.78365350481534,1.39633260308689,1.42869707975935,-1.56308299425978,1.07526450724613,1.210293457137,0.910259364114515,0.894359096658499,-0.316904589073484,-0.174115635728009,-0.5246758120864,0.0777605820789917,-1.02738024421515,1.07428455241869
"老师-学生",1.2512025840982,-1.29801197446421,0.536813846180562,-1.01313409200818,-0.883290416985212,-0.835749750092328,1.98429476230484,1.54843034839648,1.69547511080465,0.625107058033846,0.383291652733822,1.34055564420164,1.39689949366686,1.5538053653001,1.2166422085765,-0.481953170672261,1.75366700337316,2.03661404873663,1.74551662725076,1.30899563182646,1.67991833903961,0.971727820459495,-1.64687973338789,1.68067100982169,-0.676218050841627,1.40549429689106,1.40274258946924,1.00158366693654,-1.02432821917133,-1.0690736405564,-0.492835823432927,1.19682090087295,1.32895609688274
"家教-学生",0.442837633200628,-0.840950882662197,1.1052392645402,-0.770524357900262,-0.267174379208389,0.00765511427366444,0.734667141350863,0.783792741759407,-0.484957734753201,0.209472473992513,0.768905061594291,0.75004660375343,-0.295683599420983,0.484509199827191,-0.757575717187336,0.398636753099649,0.142718598139351,1.66980562229787,0.812502764179604,0.0562965492013817,0.686521738620177,0.377667783369687,0.0475785388764491,1.34164336837938,-0.502288232620476,0.579233909048089,1.31123356076331,0.595935868817325,0.294088989716584,-0.475339758881306,0.477178065937335,0.964799918111957,0.927612607366237
"假朋友之间（表面朋友，实则讨厌对方）",-0.862213411238124,0.456710501301148,-1.46736371584547,0.629372938504712,1.42242837711461,1.14559769118103,0.410952005351447,-0.578847914005085,-1.15517819876692,-0.936741041510854,0.0021198642895467,-1.14111611539629,-1.31403304136839,-1.2627935924105,-0.739917238423796,1.25595355657519,-1.09037711597105,-0.643358984338283,-0.92023726723825,-0.349515520942967,-0.654373203914443,-0.672946086420608,0.861288979357374,-0.537054090413106,-0.659315780105403,-0.351286464642576,-1.15379090000279,-1.89217906591126,0.375192217722467,0.921806230590537,0.317303412694845,-0.668307771583664,-2.06053351434538
"教徒之间",0.339708599516531,0.253606276190738,0.272185934023797,-1.47597574704774,-1.29625841093943,-0.870871434564777,0.517630856987618,0.523762202419733,1.03001977244447,-0.795016085171539,0.0466370143700355,-0.641867563017352,0.240612111845133,0.175934755281904,0.346962129472128,-0.809400560888614,-0.0619190809117335,-0.334810841227242,-0.345721341701827,0.0979182999854173,0.236064843862453,-0.0382780992430187,-0.748269965106114,0.606074467750071,-0.49492756633212,0.757127509900715,-0.398841413178834,0.438036267190319,-0.896012725587142,-0.701179795535659,0.59587288425373,-0.24130915606801,0.350357106581038
"童年玩伴之间",1.2678699026734,1.64286368324309,-1.96257929771417,-0.254978672920932,-1.14096403995386,-1.36378610974708,1.72270677361844,1.55290977198545,1.94370491229121,1.7607457998282,-1.44181055464767,-1.27711213683285,1.07028111595177,1.50666204738345,1.7856376354017,0.936083461339052,1.6677913917542,-1.26550309294255,1.55145791462512,-0.419463185455027,1.57833538884759,1.97290592492553,-1.69539363498838,1.39491914060603,0.337918193331856,1.2230393216576,1.40909738312938,-0.306271619266951,-1.12619700797099,-1.05631431645164,1.26740025772177,-1.17139326799784,0.923368081625169
"外地人-本地人",-0.527512820099737,-0.21969089997153,-0.79798333187889,0.571043884487837,0.230802903752004,0.300860624990216,-0.211954392708036,-0.418596535109704,-0.296458229249343,-0.986396500666235,-0.344023690417927,0.88808767814392,0.297478704393742,-0.687109394305696,-0.0106220654895689,1.2973580612885,-0.698667223881846,-0.278022839427663,-1.25345650404938,-1.13122402785564,-0.844841235524475,-0.860822765982752,0.7402247430907,-0.707052236336324,-0.347714240565002,-1.041357245972,-0.377393984575881,0.898576771935755,-0.111427150312834,0.939988267439829,0.317303412694845,-0.648145948254088,-0.0528728388203871
"外公外婆-外孙/外孙女",1.24911916927629,-1.21223643444774,-0.493719520984989,-0.920198911603938,-1.30143488997228,-0.870871434564777,0.529892793957293,1.24438947229519,1.61347062281355,1.67223954161143,-0.171406169697664,0.00807582890454204,1.64040515919552,1.42469696055111,1.64927493828325,-0.67544481034556,1.95810951057966,2.29636657548655,1.73977146799539,-0.240258425134873,1.84551971096722,2.1582900448915,-1.61655854488759,0.780431540491833,1.44951511150857,1.24584619356178,0.516248873880507,-0.0882957382330365,-1.26626659257052,-1.00261882751075,-0.0763273623340148,-1.12698925233151,1.33720934137926
"未婚夫-未婚妻",0.602218867076051,0.722308334137839,1.00136989461435,-0.47997963600489,0.318803047310493,-0.298630196177455,0.548285699411805,0.589273772408411,0.177283914212733,1.26361649231195,0.037551881700548,-0.152972091217697,1.15047759262288,0.802726595764518,0.956179646814279,1.18166900400132,1.07983620993123,-1.12037819945474,1.66508439767566,1.26202664222642,1.54077086039117,1.44323701073707,0.0257472831562293,0.616971784796431,3.70065221803076,1.255620567235,-0.184367127149301,0.162908173446292,-0.33181635685056,-0.710749288614233,0.971336085050488,-0.896568414279216,1.36373762726094
"校友之间",0.626178137527911,0.384822429668303,-0.540349990087503,-0.959329513879409,-1.25599690735058,-0.67104116084222,0.95429205685215,1.36029455765977,1.67774441069847,0.873384353810749,-0.981497166060299,0.0112712241450626,1.05083954584968,0.966656769429202,1.18917346383322,-0.70385966652136,1.09788960555567,0.105821987550967,1.01524305079112,1.41883080750655,1.30321489874421,1.17944112014125,-1.49692767389547,1.40460564464724,-0.687122741639192,1.34467597181324,0.398685191168022,0.698544027450363,-1.20847564507841,-0.79262161828648,0.718335792040486,-0.496132200927923,0.630967419462732
"校长-老师",0.451171292488232,-0.660822248627625,1.46009713441033,0.9482873470498,0.428084271337375,-0.346468352614067,-0.615235875266231,-0.435954301516961,-0.0642968747340099,-0.363404397374192,0.609410510285511,0.215776519538382,0.191522147337359,0.495223590262791,-1.09465645625137,0.248714559562575,-1.05680755870182,0.00907205855909323,-0.608721965391834,0.412971830225688,-0.516812958862754,-0.619356055102717,0.434807680742168,0.663588085494749,-0.670765705442845,0.541005247570601,0.551200239011246,0.975001242420207,0.441015127408402,-0.801127834356324,0.38459072466559,1.41444058125567,0.555509184065974
"亲兄弟姐妹之间",0.475651416645568,0.299557458342415,-1.12847678164296,-0.441460449389973,-0.773434028621346,-0.745523353775173,1.21656126425908,1.52155380686267,1.23946366744876,1.68258442893547,0.691681433903648,0.427950763508951,1.46543102827672,1.00522857499736,1.19456911012208,-0.364911024995755,1.57166925829435,-0.935817193606111,1.41804254969499,0.767768351665993,1.48839215169841,1.42921636300855,-1.03108395966351,1.23811885643896,1.14282068282707,0.532316915416626,0.959495731674876,-0.722286562947533,-1.0546929542943,-0.26576786046053,1.19540283391307,-0.878566786306381,0.875617167038158
"演员-编剧",0.372522382961471,0.00546989257168477,0.990878039066288,0.560038402597861,0.826097992530021,-0.102433200158944,0.542154730926968,-0.222061825143672,-0.660491665804412,-0.355358373899941,1.08234213869161,0.00232411747160492,-0.249315454727502,0.725582984628197,-0.496230231486935,1.26082467477676,-0.277096039570599,-0.112391167512227,-0.0239924234014293,0.572666394865825,-0.311530747016387,-0.500959474284119,1.05280863181203,0.469858004670569,-0.50719534347938,0.669158146841724,-0.0842791270021857,0.402149994093272,1.08308234912165,-0.160503436596213,1.46791644739459,1.3644360591089,0.313217506346697
