,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
Parent and Child,0.8965369741817074,-1.0720813672202896,1.85621814500377,1.3405563415640835,-1.2156676057368137,1.8665728014639216,-0.34840181487598965,1.7109503111464892,0.7124327541971738,-1.5894668423277583,0.23079264775115588,0.8224716253051264,1.8430712951300658,0.7926868438249441,-0.04956337084691611,0.8217028115020621,0.434777333901646,1.9556100227732887,2.0563706076232897,-0.03211555061787775,-0.1441286899398327,0.19794430324279352,1.6890534252012137,1.87303988737425,1.4335852810702876,-0.7773217507453865,1.1264980739758734,1.5354069868408866,1.33397180706366,1.66739097846417
Parent and Teenager,-0.19543014855191793,-0.8106862106136837,1.2787603661524105,1.152744132400323,-1.2767750893869247,1.2570949678657766,-0.5655570256870889,1.3969316629588668,0.7342530360254966,-0.9598965598543587,0.34620299188222836,0.6703672349718253,1.246197017984845,0.10971862867913577,-0.05522879396410219,0.5337663716221256,0.20258759571435878,0.962882366428615,1.576365231153818,0.62257288056456,0.4453279033506483,0.09625599201532921,1.5854052191453047,1.7073460569812533,1.110506001300371,-0.8666836188257014,0.8916797221858931,0.925185229310904,0.9336372545482705,1.2952864251132035
Wife and Husband,1.2916566567497958,1.9241606153829305,2.1078247486461477,1.6692277076006647,-1.2699853689813567,2.7842135846341636,-0.7103271662278219,1.8908568283373144,2.222396256717103,-1.5047877984863067,-0.11543838464206159,0.3076567657154903,1.6278051623891667,0.2781217502219376,0.4999826715201358,0.4891565006548114,-0.1456970115665724,1.1641109454174003,2.706700472517412,0.550164943475258,0.5215161705106424,-0.7375881600498777,1.365914900438674,1.9558868025707485,1.2397377132083376,-0.7163932043269899,1.0268781671558818,1.5894089122860178,0.6741611556957032,1.4987811027270133
Fiance and Fiancee,1.1767127490936244,1.8816839024343572,1.9510862086722078,1.6410558762261007,-1.4906512821623132,2.80133374849928,-0.8055706797414617,1.8123521662904087,1.9474607056802373,-1.530559681394575,-0.20337007540859317,0.5065625069205771,1.603343101850428,0.03175422055746794,-0.11754844825314942,0.3431605593072379,-0.2526264962580864,1.0621551320630824,2.3443738335049726,0.1247683130756097,0.47740717373380404,-0.9043569904629191,0.4147901860432739,1.1349491883509009,1.2203529564221425,-0.8179407816909842,0.6283985398759152,0.5795729064620642,0.3479626314239045,0.917367738116128
Between Siblings,-0.3965819869502173,0.47995237513143296,0.9281610004212284,1.2372596265240152,-0.9610530905280176,0.671585363678794,-0.184582971632529,1.2072120630121779,1.1881148980546081,-0.5622732235553695,0.318724338517687,0.4129598051770069,1.0505005336749367,-0.015024424315532633,-0.5707822976280378,0.16472107543798165,-0.7170059726326611,0.8314130281559421,-0.5294648075509598,0.7794567442580475,-0.32056467704718783,0.06778326487163931,0.9879037959994764,1.0069130466835852,0.7228108655764708,-0.8707455219202612,0.2726131583759451,1.7244137258988457,0.09590013539569632,0.4231663781968756
Between divorced spouses,-1.643004985596823,0.6727313031288047,-1.332173733939806,-0.900669354456794,0.525895678291351,-0.9240139085500589,-0.9541505608227401,-0.9909184743011791,-1.2033879903295572,0.7263209218580219,0.41764749063003487,0.3427577788693291,-0.9480498123400036,-1.9578974747074895,-0.09205404422581188,-0.17593612103968978,-1.2944251899668364,-1.2989268614053313,-0.13307327085358986,2.1944285148781546,0.9946854086621851,-0.0989855655414021,-0.6521766410028479,-1.666782852839772,-1.2544343266154192,-0.9316740683386577,-1.299958227853923,-0.7218734967655978,-1.2682027842863715,-2.193193762552108
Between a person and their in-laws,-0.3067820590938338,0.2250920974399922,-0.2556274462240578,0.37332346437071606,0.07437927132108627,-0.16730266571191207,-0.470313512173449,0.07870754608791004,0.27602711763072046,-0.04683556539001311,0.4341346826487595,0.3193571034334367,-0.06252322083766779,-1.3154707517849484,-0.8285590494600055,-0.6260902735280413,-1.2058264740795819,-0.5584056907266016,-0.5635297052358901,0.36612810337328267,-1.230813974169223,-0.9124920553611161,-0.0729660777492389,-0.875971389600469,-0.9701245604178926,-1.086026385931929,-0.8943628929439571,0.2825623165138426,-1.4387156492466298,-1.768762006386162
Between cousins,0.20687352824468075,0.6367894690953966,-0.21025576360002254,0.8272029698498042,-0.6928591345080858,0.26412546368902257,-0.26458752298398663,0.39926824944610784,0.24111466670540393,-0.915716189154471,0.3352115305364116,0.02294854791213139,0.3386545719976445,-0.981783085024211,-0.9985217429755886,-0.6463674876040931,-1.1874957052753226,-0.1237519601108256,-0.5387552341923044,-0.5269031207281072,-1.4032400524786837,-0.9938427043430873,-0.3168442096454953,-0.5671783420498842,-0.4790440551676193,-1.0007264209461737,-0.9655199692439511,0.6119740617291429,-1.349752415354321,-1.7978326746167062
Employer and Employee,0.7401218271154975,-1.0643583285023672,-0.058391867213788376,-1.0890506915271114,1.3909677826916604,-1.0569286352846903,0.9611099109242756,-1.0512838015569435,0.7667850925695412,1.1015193730290376,1.5577617993188118,-0.032953065629167465,-0.12530917622043025,1.1045444763116141,1.6094613653024143,-0.6450156733323563,0.37876665144418636,0.2250442434697357,-0.5821105585185792,0.3932810797817706,0.4252783593611764,0.6575754699909321,1.4540435890102759,1.0767509421384844,0.7169366968533816,1.5460868193428012,0.587644941631373,0.756797407241086,1.1755902921796253,0.6002331756011
Interviewer and Job applicant,0.24246695419502928,-1.3138718870814001,-1.3138000773399903,-1.1949084821466858,1.639101201149687,-1.0905464116016463,0.5122532072381754,-0.8585905401690843,0.4049651466162635,1.3143884318557695,0.6045023335089142,-0.4359646981362059,-0.4066228724159236,0.5016197201707181,0.4810979277961822,-0.7666789577886676,-0.8636521230667374,-0.8839488140684587,-0.6595307805297843,-0.2805150014658993,0.1512679248383903,-0.6643725759661032,0.8288287417853272,0.5673451164674531,0.2892972138124733,1.2152263490950237,0.10636435283868619,-1.4268440871220376,0.2967413755465148,0.8243415997783864
