"","V1","V2","V3","V4","V5"
"Parent.and.Child",-2.20976457176609,-0.662479763028585,1.10366743688987,0.0880407692116554,-1.97974970829614
"Parent.and.Teenager",-1.72006939708412,-0.510915939824257,1.08877931185913,-0.599344530579387,-1.36586732234002
"Wife.and.Husband",-2.10984972277016,0.164974888710691,1.58275336360249,-0.511034030775639,0.874410942234954
"Fiance.and.Fiancee",-1.17151898278606,-0.0209725430851253,1.64342296274802,0.159274793574924,0.978120692546501
"Between.Siblings",-1.26230195900732,-0.969726096342413,0.502180890615393,-0.411019358164559,0.687860612678638
"Between.divorced.spouses",1.62165801950841,0.0677994168625133,0.413898827279319,-1.37459844124722,1.26532940421885
"Between.a.person.and.their.in.laws",0.959490092706731,-0.966614015242159,0.23634606796205,0.355618045603144,0.0384369101553834
"Between.cousins",0.710616406203322,-1.33385702859864,0.279522181428514,0.977812269826404,0.763452552841104
"Employer.and.Employee",-1.14714904766637,1.35500117026186,-1.25021798767632,-0.447877774920746,-0.302960483940643
"Interviewer.and.Job.applicant",0.386092205229354,0.2940409015749,-1.27142271673604,0.322514201921809,-0.309811385344189
"Guard.and.Prisoner",0.195692683010767,-1.09220697013346,-0.69650017053388,-2.09632938248921,-2.07576859266807
"Nurse.and.Patient",-0.374330919993657,-0.113783218214144,-0.827032023434222,1.00942283600673,-1.24554305411277
"Therapist.and.Patient",-0.8865901421231,0.355240484338785,-0.460547523115686,0.64396593842254,-1.16825794721085
"Salesperson.and.Customer",0.758267973778172,2.29643280981954,-0.377424367925604,0.607508485766488,0.805115619341412
"Between.Business.Partners",-0.853660027070876,1.60063106304823,-0.330971007048963,-0.570969523880603,1.84158570334158
"Between.opposing.negotiators",0.606557490511368,0.714798431065387,-0.505913768490311,-2.01656227414815,1.555584479833
"Between.political.opponents",-0.195296257698381,-0.675308150206534,-1.52209160959169,-2.79225649810984,1.48548122533445
"Between.business.rivals",0.216646569730835,0.502241423984888,-0.723041114975445,-2.43662312990548,1.19544284944143
"Between.enemies",1.12368812335458,-1.05751076986479,0.300206326378473,-2.64815191048822,0.479701069085878
"Teacher.and.Student",-1.01204459716419,-0.416414499583776,-1.27471068200588,0.613060830767496,-0.950465377295633
"Professor.and.Graduate.student",-0.757087100951148,-0.268952785076339,-1.16841343223855,0.639501469585023,-0.581397009440527
"Master.and.Servant",0.534741895953144,1.11908550568151,0.70916242116273,-0.0952630561938018,-1.76060576942187
"Between.Close.Friends",-1.25671619851237,-0.484826151503594,0.956795107353301,0.611878406814059,1.04859796214379
"Between.casual.acquaintances",1.72823932038811,-0.818041685528835,0.415112535613603,1.2023182966249,0.662139604117599
"Between.teammates.in.sports",-1.13027451491422,0.0636525821100547,-1.41765987056066,-0.383111053534129,2.32611931937944
"Between.second.cousins",1.17860053274666,-1.0436087360044,0.389527581114492,1.0122277822506,1.21498261145639
"Parent.and.Infant",-2.1634077212121,-0.662380144503279,1.11707438045782,0.331427647790229,-1.64036125807356
"Grandparent.and.Grandchild",-1.28925053754412,-0.800625196714238,0.996075537557765,0.829882775385142,-1.21595385347358
"Step.and.parent.and.Step.and.child",-0.626654772897763,-0.765178751172617,0.715686832361722,0.0139785474873602,-1.15438382533519
"Foster.and.parent.and.Foster.and.child",-0.863655803380974,-0.763191499527263,0.640540540445076,0.236614374501191,-1.28906996064429
"Godparent.and..Godchild",0.370704193197355,-0.914934663389479,0.656609734869614,1.18504673203016,-0.736747948942369
"Step.and.grandparent.and..Step.and.grandchild",0.33309238883913,-0.993082134257156,0.712586032764885,0.807696633580886,-0.958350692125548
"Ancestor.and.Descendant",0.570130999519899,-1.35998753518313,0.34670684927125,1.13143452124764,-1.15804828669967
"Bride.and.Groom",-1.98187285177859,0.39059487666024,1.55413984121141,-0.367600632987828,1.22459634164947
"Man.and.His.Mistress",0.258202869179065,1.57576199889047,3.00972615905827,-0.365044517055087,-0.0861543091828915
"Man.Wife.and.Man.Mistress",1.37374072539632,-0.12909774574097,1.68691688492722,-1.12404416170637,-0.457544573550046
"Brother.and.Sister",-1.37911681378666,-0.832186954591023,0.265777741099255,-0.104854928570789,0.809202077001561
"Between.step.and.siblings",0.201375702359731,-0.997256222516981,0.336579907474417,-0.0481023962331785,0.409571895681314
"Between.distant.relatives",1.7388500734399,-1.07384586576994,0.246876729287939,0.842913465702773,0.366822741773195
"Between.close.relatives",-0.902231030223617,-0.724767497432231,0.344993628844509,0.245652527348036,0.640808977542534
"Between.twins",-1.31721559625186,-1.16576638348142,0.904337531312519,0.0513481536281024,1.15638598673263
"Between.a.person.and.their.family.friends",-0.613172074812268,-1.00595898691961,0.467259096983729,0.5898700750959,0.754205355695352
"Between.a.person.and.their.deceased.spouse",0.813354470995252,-1.39316402430276,1.84251196457446,1.25583949465438,-0.37472700892652
