"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","modern","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics"
"1",0.8946,0.2748,0.7024,0.1907,0.9288,0.7487,0.0241,0.8638,0.2144,0.0306,0.6887,0.3017
