,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,cl_k3
Parent and Child,1.1656919137974622,-1.4605061401925543,2.042590894467032,1.881400632617556,-1.4645017757207952,2.392873484281481,-1.7303491546350966,1.719434104473534,-1.830640168473348,-1.6211150693950278,-0.7064883454514789,1.422396606188414,2.124495100382618,1.4045176698011914,0.1116986782915735,0.264099915420673,0.5151754890186644,2.1553805251427494,2.844907291511127,-0.0763336181338445,0.6267873715653053,1.4859567801855869,2.437199523346832,2.282166483335493,1.6494119092031214,-1.20421199069123,1.83293290822946,2.097251416660826,1.0279876994991002,1.740989940510875,1.1568856821105007,1.674575126221468,2.326090064373381,0
Parent and Teenager,0.4996539903214043,-0.6973443705064715,1.2007628805286352,1.693372987849178,-1.4586785447648285,1.569011520722252,-1.6491183592427718,1.472249083998582,-1.597213917229861,-1.1337765442540937,-0.6947921392492085,0.9330122976188956,1.3692047222429289,0.5304083565604626,0.1452868348569609,0.1175477933342472,-0.3628180327744363,0.8141705774102437,2.800406260707836,0.6493629409676659,1.0962588217807443,1.1862676766882372,2.305263124195968,1.510932377561238,0.6349623616178472,-1.20421199069123,1.60000787062547,1.815365931171927,0.7916121997201723,1.3447187349370873,1.1644517048178236,1.1340852800250456,1.7797627395183215,0
Wife and Husband,1.3245943625455576,1.7813280999445458,1.943767605874264,1.8632044089302933,-1.444120467374912,2.5382608896154624,-1.800984628889292,1.8908157186695005,0.9176236197518576,-1.45318084789376,-0.4452730736007672,1.991861983432945,2.0851197726123027,1.29157096078694,0.1751429740261943,0.8398403950459175,-0.0675635741183495,0.8613962797951911,3.1069689173527304,0.6301391910576922,1.7547382584465554,-0.2191708776441604,1.927045446630156,1.883252290693637,1.19614721772885,-0.7187140021720717,1.6499203786834675,1.663581438985597,1.6425639989243117,1.570049420459437,0.9828671598420804,1.184530999003378,-1.3352614811464925,0
Fiance and Fiancee,1.3516415878643822,1.842252779037132,1.8339639518822988,2.045166645802917,-1.5431153936263446,2.5624921238377927,-1.8398341397291,1.811716512117516,0.8075168974671941,-1.4367167085308907,-0.5895262834287722,1.836148794342644,2.1423929766418524,1.2817495078291787,-0.0077258783853595,0.0128677061296573,-0.3006591993731551,0.5024809416695907,2.9190756761832786,0.0005613815060506,1.840096703940271,-0.6687045328901846,0.4053789764235171,1.502067617724752,1.3904035140749662,-0.8107030947335965,1.217345308847487,1.30941762388416,1.1414479393929855,1.033917789389018,1.09635750045192,1.429553062612423,-1.3927696206049198,0
Between Siblings,0.1480400611766833,0.9828941476259124,0.9811555725447056,1.4901818233414152,-1.444120467374912,1.217658624498463,-1.3701082359386991,0.9251462386806882,-0.553402189971249,-0.9394996997722348,-0.741576964058291,1.6848845535120651,1.3620455717392352,0.1424609647289032,-0.7690574272008077,-0.0604083549135556,-0.6192232205547226,-0.3098011393515048,1.0500323824450524,0.658974815922653,-0.0499831605634445,-0.1313309679983856,1.0034906525741034,1.227260062793696,0.5558209075509112,-1.20421199069123,0.1858201423155339,1.7069484367531198,1.065807779463728,-0.0461154963905216,1.088791477744597,0.557562777415528,-1.2681686517783273,0
Between divorced spouses,-1.3767472661720588,0.7167494968530348,-1.3430217702852163,-0.7388555783482244,0.6085684446033245,-0.7571869646214533,-0.0774790570869197,-0.6370630907210072,-0.3816357032071736,1.3358443601763152,-0.343905953181088,0.6126880229188468,-0.3776280006583426,-1.4879002262594223,0.6491091833377722,0.0023996974091982,-0.8134695749337272,-1.1740314929960425,0.0413423509037874,1.7691463732236388,-0.2511852106557753,0.4577131319791633,0.6780475346686375,-0.8027699397615278,-1.1493176937094431,-0.994681279856646,-1.5943926450863852,-0.3963509549717397,-2.129988977547373,-2.159561926117391,-1.271807606940065,-1.6332227325006374,-1.2969227215075407,2
Between a person and their in-laws,-0.1089085793521512,0.1331552023872067,-0.5487753397433377,0.2164461652330496,-0.0057824212511548,-0.2786200887304306,-0.9886766749660428,0.6548906162947413,-0.2715289809225101,-0.2644699858945898,-1.0105897067105163,0.0254268526354245,0.0053865512892722,-1.325846252456366,-0.5115482268661707,-1.0548691833571595,-0.972751585524511,-1.0087415346487263,-0.3344441314351151,0.2744998177231773,-1.245001397475471,-0.2036697171184354,-0.4038309383684521,-0.7939051799250422,-1.0845655949274045,-0.8004820844489826,-0.496317467810435,-0.2011994650178867,-2.375819497317458,-1.7866007914597082,-0.3790169274759941,-0.6963736657601717,1.9618718478033417,2
Between cousins,0.5774147631130255,1.4318128356765498,-0.2083840123682464,1.1080611259089057,-0.8763554491681658,0.0424437647154453,-0.9674860326897844,0.7372856231197251,-0.5798278033195682,-1.0810912982929115,-0.8897289092870528,0.5815453851007867,0.4778904845330589,-0.4910227510466811,-0.8101096185585034,-0.5838087909365052,-1.0621049085388532,-1.66990136803799,0.2836257408328169,-0.8933429893077304,-0.6657833744823967,-1.2680827398848835,-0.8084358957644371,-0.9800651364912416,-0.5377700941012993,-1.1684384546950817,-0.4630424624384366,0.2758375104248649,-0.9481114786527348,-1.5768101532147616,-0.0007157921098624,0.0026598686538678,-1.2585839618685892,2
Employer and Employee,0.4793685713322855,-0.4215800335610803,0.5785421745741677,-0.3991927361859935,1.0249294579549384,-0.6299729849542194,0.7524877653998785,-0.4261318732490483,1.0233260731451352,1.4346291963535316,1.7341200154223344,-0.5400839039337972,-0.4961517145528277,1.0858660849493904,2.122841386219092,0.2053627553780976,0.6697092553912948,0.8178436875957394,-0.6706741419488701,0.0272610341587921,1.354366502202219,1.2890346298032287,1.813377164284795,0.5494468876039434,0.1008959058514592,1.4155115684113382,0.8244442838781207,0.9430220914636784,-0.5502733297940474,-0.1064826031219735,-0.3091767178699392,-0.3981341403717868,0.6207525442792476,1
Interviewer and Job applicant,-0.1630030299898008,-0.5306031435162349,-0.7903433785256601,-0.8237712888887821,1.0977198449045211,-0.7390135389547057,0.1414909131010864,-0.7952615038249763,0.750261401879169,1.2666949748522638,0.6658665156149465,-0.8811699371792192,-0.9495645797867645,0.3492571131173155,-0.1246624234648565,-0.9693804454734112,-0.4785025282712659,-0.4047772741478991,-0.6871560052093483,-0.8484875728511249,-0.2511852106557753,0.1752475401770641,0.0109229728083683,-0.3670328985681156,-1.028115047271268,1.2621964141421305,0.7898894706071992,-1.6223026226305597,-0.4237215237585599,0.4027527922760166,-0.4348890951608383,-0.9170043927203524,0.4039910955513294,1
