,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,cl_k3
Between political opponents,-1.7997557827435835,0.4068837614987264,-0.2126590859458922,-0.5606926778822411,-1.0011029284696933,0.6200458954259239,1.0295645191732985,-1.380072134354562,0.6978901572184502,1.6983363769611255,-0.7690803909074448,-0.9106242068325768,-1.005827159938724,-1.713933988581872,0.5234731609207424,-1.1501792260254038,-0.8990718130397978,-0.9468420665573182,-0.4547487514884221,2.497252560482897,1.4704703464966826,1.0491139956265676,-0.6889780930712008,-0.8736045141254345,-0.6286433487294015,-0.5656960438856405,-0.3648504040985399,-0.1992094248179523,0.4047325953042165,-0.4044154988893729,-2.049362358578473,-1.5045615138936694,-0.0162756415787927,2
Between business rivals,-1.8602063318912625,0.6339594208242858,-0.1892202365721415,-1.103092616355957,-0.9578094404797136,0.4592520045165273,-0.5497562690377165,-1.4165429095285087,0.2241543976907909,1.610922194204335,0.7515858416426954,-1.1377010879996845,-0.996035763006142,-1.1499547290561416,-0.9195218370590844,0.1728920932617282,-0.6760603445694932,-1.0524089047432983,-0.4547487514884221,2.296068190059513,1.9376084092761927,1.3650551019856996,-1.6479079120902684,-1.0602049891502512,-0.584328123823547,-1.0767625697037806,-0.2060053631778786,-0.5615995829566544,0.8229840429230112,-1.3881723788481126,-1.5617294381606632,-1.4363520691212106,-0.3707155376365289,2
Between enemies,-2.3245764594347955,0.3819303923420715,-0.1892202365721415,0.2868072259829398,0.300106905006916,-0.2848871650409125,-1.286300493136127,-1.2439145737051618,0.8360630870806841,0.4436857538636576,-1.3191086026808998,0.9452926103985912,-0.4999383184219758,-0.0399003134816884,0.828243656183723,-1.1720481734516377,-1.825427143608756,-0.5518177688291339,-0.5634892029592317,2.763938818951102,-1.163512947248021,3.14716040504268,-0.5551739322778425,0.131964712397189,-1.3321475441098425,0.6716229133582776,0.0388807415748073,0.5155044981778211,-0.0832274269177106,-1.0859338193427166,-2.3443501746336914,-1.7406711304137192,-0.0985563317350528,2
Teacher and Student,0.5715543951858189,-1.31489871031046,-0.1996375029604751,-0.7347126581425583,-0.6860225436537306,-0.0006933113405837,-0.0185945689667472,0.2513872084266446,0.7650027231515352,-0.1862105630602762,-0.0500892644061964,-0.6398786946717945,-0.6990300560511478,-0.3353180208523088,0.9650793887507751,-1.248589489443455,-0.1399750838235683,-0.3134410374414363,-0.5127436589395203,-1.2316763517830718,-0.792053764796845,-0.7675473659384421,-0.2987159574239058,0.7954330680409819,0.2355035369347619,-0.7701226542128966,0.151395978893609,-0.7931266284341584,0.5092954572089151,0.6623088287767304,0.4490038386238864,0.1954277250506894,1.8698509481570176,0
Professor and Graduate student,0.6677257233753079,-0.90566345614132,0.1831970368107875,-0.6465726681405795,-0.7629887445248055,-0.4382022703266162,0.0168162110379839,0.4969570945978843,0.5320826413837694,-0.0473762727994908,0.3561407220670088,-0.5001390754920361,-0.7675698345792233,-0.3084618656367981,0.9837388068281004,-1.1720481734516377,0.0830363846467362,0.0032594771165043,-0.4330006611942598,-1.180210582604997,-0.6457213595888058,-0.7724839457253035,-0.1983628368288871,0.3185651874220058,0.0970184591039665,-0.9207527881382432,0.1050661752917495,-0.5464999930342084,0.5929457467326741,0.7215712914248472,0.4309433600898934,0.7830783261672579,1.7875702580007578,0
Master and Servant,-1.5689445950888097,-1.59687178178066,-0.9080116173671652,-0.8883926407101111,-1.3594768012756355,0.1002702945792699,-1.5412581091701922,-1.4335626046096837,1.1282001387894072,0.7419223773868262,0.924143712002995,-0.5612751588831804,-0.9013855926578472,0.882161015584188,-1.6596787541263232,0.6266727523560752,1.7127355773143476,-0.7629514452010945,-0.3532576634489994,-1.175531876316081,-1.3436143690425306,-0.4022404617106955,-0.053408329302749,-1.9517405920465976,-0.9887045510894698,-0.1030463468292189,0.2175814126105512,-0.5615995829566544,-1.1288560459646977,0.7037925526304122,-0.2192338671338531,-0.5181480048765723,0.084992900151989,0
Between Close Friends,1.4783126324010016,1.8566745095003745,1.6650531805512534,1.4326270960086644,1.2814259661131204,-1.526365578573928,-1.010096409099223,1.6688846701873652,-0.9996629810889954,-1.7828049010593086,-1.218449844970725,2.041375248339822,1.9120091259707792,0.1928530317194068,1.5435213491478608,-1.1283102785991703,-0.4787809686149929,1.8115172537860376,-0.3025121194292885,-1.3252504775613896,0.4573998489025661,-1.157537169100496,-0.1426111031649878,-0.8425044349546317,0.662037576653612,1.053577895811835,1.2566927219665434,1.2000192413287023,1.157585201018047,0.5497101497453083,0.5573667098278441,0.8460408905726046,-0.7251554336942652,1
Between casual acquaintances,0.3022746762552494,1.0881107394754044,-0.0433785071354699,0.5286271985524714,0.4492289191946236,-0.8906688005600345,-0.7480566370642115,0.2902893686121875,-0.9325504151559104,-0.7029826434754219,-0.3304958037416833,0.3382986395865151,-0.1702946216917076,1.1686266712163051,0.9650793887507751,-0.7346692249269657,-0.7189471654291671,-0.1670096167318509,-0.3750057537431616,-1.128744813426922,0.035287141571684,-1.0736153127238517,0.8497697560524193,-1.049838296093317,0.0028486061790256,0.8437716378443879,-0.1398199294609365,-0.375371307246488,-0.3620617253302404,-0.2207018646802106,0.0516733108760412,-0.1246319773431559,0.1736028741664231,1
Between teammates in sports,0.3238641580937062,0.4878039729067358,-0.3622212676641115,-0.4615755462682941,-0.1183968122295535,-0.7432298839786609,0.674950850840204,0.206927596786024,-1.636950371882156,1.1139835838264445,1.1064593190800975,-0.8295253207014668,-0.7545146386691137,1.3412733833160189,0.5421325789980675,-0.8080864055721785,-0.938895289552352,-0.2643062417880538,1.952039907732164,0.0589781973450129,0.4477515584492887,-0.6138081668619002,-2.461883223583198,1.2412008694891552,1.7034453619411938,-1.044484683862635,0.5418900378235679,-0.8384253982014961,1.987117238795323,0.5674888885397433,-0.1831129100658672,0.8512877709397167,-1.826450825016517,0
Between second cousins,0.4934397245339483,0.7501708257538501,-0.6955737920907893,0.8660128745673719,1.277989975002805,-0.9056263718074202,-0.2558467949984468,1.185039052879675,-0.1751371710539503,-0.6783744491699388,-0.3150888510309421,0.7175918916458599,-0.1577056827783875,1.1494437032052258,0.7909248200290722,-0.3863281337805306,-1.2145962807931134,0.0275836333805551,1.3617345997477694,0.1458684569963082,0.1341821187177761,-0.5785468826700327,-0.9342857211923576,0.4429655041052169,-0.4403036428795198,1.0750964863725987,-0.3648504040985399,0.4098073687206996,-0.0344314246955179,-0.6414653494818403,-0.1108709959298954,-0.1561132595458292,-1.6049258899804315,1
Parent and Infant,0.1982526273972304,-1.2632095884859604,1.5069339585854742,1.6460356432295726,1.7287920086762432,-0.3329650726217953,-0.0211239103956564,1.8019161643932844,1.2415583383906688,-1.2072669834967404,-1.309350865964097,2.0962729558747277,2.122291031522902,0.2030839479919823,0.4799345187403164,-1.2220343389973145,-1.3861435642318094,1.9248678219765143,-0.6680871610406771,-0.8700791943111433,-0.7904457163879655,-0.423397232225816,0.79401802238852,2.4644706502073985,1.6868271526014982,1.0858557816529806,1.8126503651888577,1.9096999676836608,1.7082829403827933,1.983861745829736,0.8041932497924146,1.5753572616012028,1.3002154009213704,1
Grandparent and Grandchild,1.4355262047575144,-0.4475908937655841,1.5128866822359508,1.640869929529823,1.4594103056274812,-0.3842481740414034,0.2378806519246631,1.8130310673034395,0.8084285011082373,-1.2366499020704516,-0.9642351252434982,1.927836807756268,1.6280586149258949,0.5355887268506897,0.4443927700216016,-0.9877241880019544,-1.6250844233071358,1.7691932218865896,-1.1134052003973258,-1.0639113119948018,-0.5572786971004304,-0.6913829920840084,0.8720704495179791,1.500368195912512,0.6509587704271483,1.0750964863725987,0.7536834257177828,1.65300693900208,0.9554303346689628,0.5674888885397433,0.4249232005785624,1.3707289272838263,2.547084320981621,1
Step-parent and Step-child,-0.1220567758787821,-0.8810665636869031,0.369963741344484,0.9280014389643684,0.5797965813866257,-0.7261355168387915,-0.8062314899291273,0.768230193748858,0.8715932690452586,-0.5197066888718982,-0.7095068404259129,1.017033932745342,1.30634128714105,1.0727118311609092,0.6754141366932488,-0.9486724961693944,-1.2942432338182224,1.0637926902291173,-0.3159752229447219,-0.44231176218169,-0.5170774868784418,-0.4375017459025629,-0.7224291332695404,0.8057997610979162,0.540170708162512,0.9675035335687796,0.634549645027287,0.9835917857736444,-0.1947611462827225,0.0993154336196203,-0.1289314744638884,0.5312280685458715,1.1736297237578932,1
Foster-parent and Foster-child,0.6441735613697185,-0.3506292307568679,1.6319411552454783,1.584047078832577,1.1680382594726977,-1.0081925746466367,-0.3772551835860971,1.7574565527526635,1.1332758790700606,-1.001586553480762,-0.8984987936776695,1.372621356550978,1.9218005229033612,-0.0271116681409686,0.3288820866857778,-1.1829826471647542,-1.2942432338182224,1.6913559218416268,0.3157550189333149,-0.8032405330409161,-0.3803933721236798,-0.2964566091350933,-0.2764152639583461,2.5577708877198067,0.9556259416548984,-0.0815277562684551,1.064754964187411,1.0792225219491351,-0.1459651440605298,0.9645473882821264,0.160036182079999,0.9299909764464,1.2938861170631966,1
Godparent and Godchild,1.485770817036105,-0.2194458043333109,1.3045413544692774,1.2637728294480968,1.4649078914039864,-0.8030601689682038,-0.409630753876137,1.44623927126832,0.4294398934861099,-0.9428207163333396,-1.2518315758439973,0.6926383882209025,0.9193479798056572,0.3949136281027746,1.1729986187552577,-1.2220343389973145,-1.2268496581815918,0.6551468649930647,0.222548917672621,-1.1307499732650288,-0.8547676527431475,-0.7971668446596107,-0.3210166508894655,0.7124995235855078,0.662037576653612,0.7469379803209509,0.455848973991543,1.059089735385874,-0.1668777164414696,0.1526516500029254,0.0336128323420482,0.8040658476357068,1.1736297237578932,1
