,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,93.53846153846153,70.6923076923077,86.07692307692308,90.6923076923077,73.38461538461539,34.23076923076923,57.46153846153846,67.46153846153847,87.57142857142857,63.57142857142857,13.571428571428571,91.42857142857143,90.0,66.14285714285714,70.85714285714286,5.857142857142857,17.857142857142858,34.57142857142857,7.428571428571429,69.0,80.28571428571429,53.0,75.71428571428571,58.57142857142857,81.92307692307692,57.38461538461539,98.6923076923077,95.92307692307692,64.46153846153847,68.53846153846153,92.0,68.46153846153847,90.4,92.0,73.7,44.0,70.1,44.0,67.2,74.7,56.5,90.33333333333333,75.0,53.166666666666664,33.5,54.333333333333336,68.5,63.833333333333336,76.9090909090909,74.45454545454545,73.18181818181819,71.27272727272727,72.54545454545455,75.63636363636364,39.18181818181818,9.090909090909092,36.833333333333336,36.833333333333336,12.333333333333334,1.8333333333333333,10.5,10.166666666666666,17.833333333333332,41.333333333333336,20.75,78.75,75.125,74.875,71.75,86.75,86.125,79.125,68.85714285714286,82.71428571428571,80.0,56.42857142857143,40.0,75.28571428571429,68.14285714285714,69.28571428571429,87.23076923076923,59.46153846153846,46.69230769230769,31.53846153846154,74.46153846153847,40.23076923076923,6.0,74.38461538461539,25.285714285714285,86.71428571428571,68.71428571428571,35.285714285714285,86.28571428571429,73.14285714285714,31.285714285714285,77.14285714285714,62.5,21.625,16.375,54.875,58.125,75.75,80.375,65.625,51.666666666666664,61.833333333333336,65.0,61.333333333333336,52.583333333333336,48.833333333333336,67.83333333333333,57.25,73.0,88.44444444444444,91.0,45.333333333333336,55.77777777777778,50.44444444444444,70.11111111111111,65.22222222222223,77.0,54.833333333333336,11.5,47.666666666666664,20.0,82.66666666666667,61.666666666666664,59.166666666666664,74.5,69.7,53.6,28.3,88.5,44.9,85.3,83.5,44.8,58.8,64.8,71.5,30.4,56.4,83.7,83.7,27.666666666666668,54.75,73.16666666666667,90.83333333333333,59.25,53.583333333333336,87.41666666666667,90.66666666666667,91.0,79.27272727272727,19.272727272727273,73.27272727272727,66.45454545454545,77.81818181818181,38.09090909090909
Equality,14.923076923076923,18.153846153846153,89.6923076923077,90.6923076923077,81.92307692307692,57.61538461538461,32.84615384615385,70.15384615384616,5.142857142857143,25.285714285714285,1.8571428571428572,49.42857142857143,52.142857142857146,57.57142857142857,75.0,51.714285714285715,42.857142857142854,40.57142857142857,60.42857142857143,29.142857142857142,33.142857142857146,23.571428571428573,92.0,73.14285714285714,76.3076923076923,79.6923076923077,6.076923076923077,17.384615384615383,13.846153846153847,12.615384615384615,27.76923076923077,21.076923076923077,25.1,84.3,63.3,50.0,80.3,64.2,69.4,72.9,80.0,81.5,51.166666666666664,12.833333333333334,9.5,8.166666666666666,22.5,10.333333333333334,24.636363636363637,23.09090909090909,20.90909090909091,57.63636363636363,29.454545454545453,48.72727272727273,32.0,22.363636363636363,16.833333333333332,62.166666666666664,7.5,13.166666666666666,2.3333333333333335,9.666666666666666,16.0,37.833333333333336,12.875,42.5,43.625,36.25,53.5,51.25,34.125,45.375,41.57142857142857,26.0,41.285714285714285,21.285714285714285,26.428571428571427,16.571428571428573,36.42857142857143,32.142857142857146,10.307692307692308,13.692307692307692,72.07692307692308,28.384615384615383,52.61538461538461,31.307692307692307,3.076923076923077,62.07692307692308,56.0,67.0,52.0,18.571428571428573,20.285714285714285,48.857142857142854,23.428571428571427,30.428571428571427,66.5,67.25,46.375,47.5,51.875,15.25,14.875,17.125,18.666666666666668,16.5,16.5,36.416666666666664,90.58333333333333,89.83333333333333,87.75,78.33333333333333,77.44444444444444,57.666666666666664,57.111111111111114,34.333333333333336,25.22222222222222,30.88888888888889,47.333333333333336,60.111111111111114,56.5,12.5,14.5,43.833333333333336,17.333333333333332,74.66666666666667,70.5,49.666666666666664,88.1,63.3,73.6,24.9,84.3,61.0,77.9,78.8,76.2,85.5,64.9,78.2,63.9,23.1,37.5,36.1,63.75,73.16666666666667,26.833333333333332,25.666666666666668,81.08333333333333,23.083333333333332,79.16666666666667,84.58333333333333,84.27272727272727,81.0,58.09090909090909,79.72727272727273,61.54545454545455,84.54545454545455,54.36363636363637
Activity Intensity,90.15384615384616,82.46153846153847,94.61538461538461,92.92307692307692,78.15384615384616,23.923076923076923,48.61538461538461,63.30769230769231,63.57142857142857,17.142857142857142,52.714285714285715,46.0,67.42857142857143,21.714285714285715,65.0,32.57142857142857,38.285714285714285,29.428571428571427,56.57142857142857,54.57142857142857,59.857142857142854,50.0,89.14285714285714,42.0,67.53846153846153,25.076923076923077,97.07692307692308,81.61538461538461,66.92307692307692,67.23076923076923,44.92307692307692,48.38461538461539,62.8,87.1,59.1,54.0,77.8,54.8,32.6,69.9,79.16666666666667,71.66666666666667,59.333333333333336,54.333333333333336,48.833333333333336,45.333333333333336,47.666666666666664,55.0,48.81818181818182,42.27272727272727,44.18181818181818,54.63636363636363,33.54545454545455,45.27272727272727,33.63636363636363,22.363636363636363,60.0,81.16666666666667,67.5,45.333333333333336,63.666666666666664,60.166666666666664,35.5,30.0,48.875,50.125,25.5,30.125,47.125,70.75,73.375,86.625,21.285714285714285,66.28571428571429,70.57142857142857,38.857142857142854,19.142857142857142,41.0,35.42857142857143,38.857142857142854,61.53846153846154,42.84615384615385,50.76923076923077,8.384615384615385,18.615384615384617,24.53846153846154,34.23076923076923,44.76923076923077,23.285714285714285,40.42857142857143,27.285714285714285,36.142857142857146,66.57142857142857,64.57142857142857,42.714285714285715,44.285714285714285,54.375,43.75,39.0,68.375,43.875,58.625,46.625,31.625,37.916666666666664,60.583333333333336,65.5,26.75,65.08333333333333,63.0,75.41666666666667,61.583333333333336,64.88888888888889,91.0,89.66666666666667,31.88888888888889,23.77777777777778,60.77777777777778,41.55555555555556,27.333333333333332,51.5,42.166666666666664,21.833333333333332,27.333333333333332,23.5,74.5,50.666666666666664,34.333333333333336,57.9,34.0,61.8,24.6,92.8,53.5,82.6,82.6,4.8,34.0,37.7,36.6,26.9,36.8,65.9,66.5,60.666666666666664,67.83333333333333,76.83333333333333,95.5,66.83333333333333,33.666666666666664,92.08333333333333,94.5,75.63636363636364,66.18181818181819,43.45454545454545,63.0,68.9090909090909,63.45454545454545,41.27272727272727
Socioemotional,83.46153846153847,79.92307692307692,83.0,84.6923076923077,81.46153846153847,34.61538461538461,62.76923076923077,69.53846153846153,5.0,7.857142857142857,4.0,46.0,38.714285714285715,11.428571428571429,16.714285714285715,6.571428571428571,29.0,15.428571428571429,50.714285714285715,31.428571428571427,34.57142857142857,32.142857142857146,87.28571428571429,49.57142857142857,48.15384615384615,59.15384615384615,95.07692307692308,93.23076923076923,72.46153846153847,77.0,70.3076923076923,69.76923076923077,67.3,84.5,76.9,62.0,76.4,56.1,48.7,67.4,75.83333333333333,79.5,77.16666666666667,13.5,9.666666666666666,11.166666666666666,8.833333333333334,9.0,20.545454545454547,13.363636363636363,12.272727272727273,27.454545454545453,13.545454545454545,29.0,22.09090909090909,18.181818181818183,54.5,42.666666666666664,31.333333333333332,39.666666666666664,30.0,32.833333333333336,19.333333333333332,23.333333333333332,18.25,23.25,22.5,32.375,28.125,39.75,47.125,77.875,10.714285714285714,38.714285714285715,33.57142857142857,24.714285714285715,20.0,33.285714285714285,31.285714285714285,17.714285714285715,48.53846153846154,24.692307692307693,46.92307692307692,4.923076923076923,15.076923076923077,16.153846153846153,8.923076923076923,54.69230769230769,18.428571428571427,37.285714285714285,10.571428571428571,40.857142857142854,39.142857142857146,53.285714285714285,15.285714285714286,73.85714285714286,18.875,18.125,65.0,28.25,14.75,11.0,16.375,15.25,24.0,43.75,46.5,15.083333333333334,52.083333333333336,44.416666666666664,68.0,53.416666666666664,59.333333333333336,78.88888888888889,78.77777777777777,23.444444444444443,18.88888888888889,32.55555555555556,14.666666666666666,29.88888888888889,58.333333333333336,51.666666666666664,29.0,21.333333333333332,31.0,82.66666666666667,64.83333333333333,41.833333333333336,82.6,45.6,65.7,19.9,94.6,56.8,86.1,86.7,8.1,24.7,36.7,51.9,41.9,14.4,87.1,86.7,64.58333333333333,75.75,83.33333333333333,95.5,52.416666666666664,18.416666666666668,90.0,92.83333333333333,69.63636363636364,53.18181818181818,25.181818181818183,73.0,69.0909090909091,75.72727272727273,34.72727272727273
Formality and Regulation,13.153846153846153,13.153846153846153,20.153846153846153,23.923076923076923,9.153846153846153,63.46153846153846,69.38461538461539,18.923076923076923,86.57142857142857,73.57142857142857,83.28571428571429,81.0,87.42857142857143,75.71428571428571,69.57142857142857,89.28571428571429,64.0,58.714285714285715,18.857142857142858,72.57142857142857,87.0,68.71428571428571,24.428571428571427,41.42857142857143,27.23076923076923,25.076923076923077,30.923076923076923,24.53846153846154,39.61538461538461,40.84615384615385,39.61538461538461,36.23076923076923,33.7,26.1,33.7,42.6,19.5,24.9,50.3,21.6,18.166666666666668,42.166666666666664,18.5,66.16666666666667,57.666666666666664,64.33333333333333,60.166666666666664,68.5,85.0,84.9090909090909,80.54545454545455,85.45454545454545,78.54545454545455,88.0,92.81818181818181,50.27272727272727,29.0,43.0,44.833333333333336,69.66666666666667,25.166666666666668,48.333333333333336,56.333333333333336,50.333333333333336,82.75,97.75,70.875,72.0,94.625,89.625,83.0,56.125,57.142857142857146,51.142857142857146,55.714285714285715,76.0,78.0,56.42857142857143,64.42857142857143,86.71428571428571,30.153846153846153,72.53846153846153,40.23076923076923,29.23076923076923,65.53846153846153,68.6923076923077,48.07692307692308,56.69230769230769,52.285714285714285,29.142857142857142,59.714285714285715,27.571428571428573,53.142857142857146,59.857142857142854,74.85714285714286,25.428571428571427,71.875,63.0,12.75,27.125,85.125,77.25,72.25,83.5,67.5,76.08333333333333,68.58333333333333,94.0,29.416666666666668,28.0,25.833333333333332,36.833333333333336,29.11111111111111,45.111111111111114,44.111111111111114,95.88888888888889,89.77777777777777,82.88888888888889,68.22222222222223,66.33333333333333,55.0,40.166666666666664,26.333333333333332,48.666666666666664,22.5,18.0,28.333333333333332,32.833333333333336,8.3,14.0,5.6,95.1,23.9,16.3,21.0,19.2,55.4,46.5,64.5,18.0,17.7,83.7,29.8,29.1,24.0,31.0,30.833333333333332,19.0,52.583333333333336,95.16666666666667,18.416666666666668,18.5,41.90909090909091,29.818181818181817,55.72727272727273,25.90909090909091,26.90909090909091,35.18181818181818,56.81818181818182
Intimacy,72.3076923076923,69.38461538461539,95.38461538461539,96.84615384615384,65.76923076923077,23.384615384615383,39.46153846153846,52.30769230769231,9.571428571428571,4.571428571428571,3.142857142857143,20.428571428571427,31.714285714285715,8.571428571428571,5.428571428571429,4.0,29.0,16.571428571428573,48.0,43.57142857142857,48.714285714285715,39.714285714285715,81.28571428571429,46.142857142857146,25.307692307692307,19.153846153846153,100.0,87.38461538461539,68.84615384615384,71.38461538461539,50.30769230769231,59.76923076923077,49.6,82.9,78.2,48.1,53.2,37.0,24.5,47.9,78.5,78.0,82.16666666666667,14.666666666666666,10.666666666666666,14.833333333333334,10.666666666666666,14.333333333333334,14.181818181818182,15.818181818181818,14.0,23.727272727272727,10.090909090909092,35.36363636363637,14.727272727272727,8.272727272727273,18.5,31.5,19.166666666666668,4.5,14.333333333333334,22.833333333333332,2.8333333333333335,2.6666666666666665,17.875,20.25,17.875,16.875,18.0,38.125,32.625,67.625,27.142857142857142,42.285714285714285,42.285714285714285,21.857142857142858,20.428571428571427,21.142857142857142,12.285714285714286,36.42857142857143,57.23076923076923,28.153846153846153,27.307692307692307,57.30769230769231,28.0,16.384615384615383,21.307692307692307,46.76923076923077,8.714285714285714,41.0,16.0,69.57142857142857,43.0,40.57142857142857,19.428571428571427,63.57142857142857,12.875,11.125,61.75,25.875,11.5,12.375,16.125,12.75,14.083333333333334,19.666666666666668,23.083333333333332,8.083333333333334,39.833333333333336,43.083333333333336,60.166666666666664,42.333333333333336,47.44444444444444,80.55555555555556,76.88888888888889,10.777777777777779,8.333333333333334,17.22222222222222,14.666666666666666,7.444444444444445,39.166666666666664,25.0,15.833333333333334,25.5,10.833333333333334,70.83333333333333,42.333333333333336,23.333333333333332,50.9,30.6,72.2,6.2,96.9,45.4,88.6,88.6,2.5,13.8,18.5,14.6,8.9,16.3,55.2,55.3,29.916666666666668,53.5,63.166666666666664,88.25,41.583333333333336,19.666666666666668,90.08333333333333,99.0,60.0,32.0,13.181818181818182,66.18181818181819,50.81818181818182,93.0909090909091,26.0
Visibility,77.61538461538461,75.53846153846153,64.6923076923077,65.07692307692308,78.3076923076923,46.15384615384615,58.0,69.76923076923077,46.857142857142854,53.714285714285715,48.57142857142857,40.142857142857146,19.142857142857142,74.42857142857143,48.714285714285715,58.714285714285715,93.42857142857143,73.42857142857143,35.857142857142854,50.714285714285715,48.714285714285715,37.285714285714285,39.0,40.714285714285715,94.76923076923077,74.46153846153847,85.6923076923077,80.3076923076923,71.6923076923077,74.0,60.61538461538461,63.23076923076923,73.1,63.7,24.9,27.4,66.7,53.9,66.0,67.2,79.0,86.33333333333333,51.833333333333336,59.0,53.0,44.833333333333336,60.833333333333336,46.833333333333336,70.63636363636364,60.27272727272727,52.90909090909091,43.27272727272727,49.81818181818182,33.0,59.81818181818182,39.54545454545455,13.166666666666666,46.333333333333336,54.333333333333336,68.0,34.0,40.333333333333336,63.166666666666664,87.16666666666667,43.125,36.875,73.625,82.625,32.125,21.5,26.5,28.0,96.0,78.0,82.42857142857143,65.71428571428571,79.57142857142857,62.42857142857143,76.57142857142857,58.857142857142854,70.61538461538461,81.0,76.76923076923077,16.53846153846154,77.07692307692308,77.23076923076923,10.0,58.38461538461539,81.57142857142857,83.28571428571429,72.42857142857143,22.714285714285715,48.142857142857146,34.142857142857146,86.28571428571429,15.571428571428571,91.25,86.25,27.0,15.875,55.0,66.5,72.625,74.25,75.75,82.25,86.5,56.5,72.41666666666667,74.08333333333333,42.5,70.0,57.888888888888886,47.55555555555556,47.111111111111114,78.0,45.111111111111114,35.666666666666664,41.22222222222222,85.44444444444444,74.66666666666667,67.33333333333333,42.833333333333336,65.0,22.833333333333332,49.333333333333336,69.0,61.166666666666664,81.9,17.4,8.3,62.8,58.3,31.1,65.5,59.0,74.6,64.4,61.9,86.0,88.6,66.0,64.9,63.7,57.25,53.25,54.5,54.583333333333336,75.75,69.75,28.833333333333332,33.833333333333336,77.27272727272727,76.72727272727273,76.0,13.363636363636363,53.81818181818182,44.72727272727273,58.54545454545455
Communal Sharing,94.38461538461539,91.92307692307692,93.53846153846153,93.3076923076923,85.3076923076923,31.23076923076923,61.61538461538461,73.84615384615384,17.142857142857142,16.428571428571427,8.0,39.714285714285715,40.42857142857143,21.0,52.0,14.142857142857142,23.428571428571427,39.57142857142857,17.714285714285715,41.42857142857143,38.0,28.714285714285715,94.85714285714286,54.142857142857146,79.07692307692308,68.6923076923077,97.53846153846153,95.0,89.0,92.6923076923077,81.15384615384616,82.07692307692308,82.0,88.0,52.6,48.9,74.6,58.0,34.0,67.1,77.0,75.66666666666667,79.0,8.833333333333334,5.0,10.833333333333334,6.0,12.5,33.27272727272727,31.0,28.636363636363637,25.09090909090909,26.181818181818183,31.636363636363637,17.636363636363637,19.09090909090909,49.166666666666664,41.0,22.666666666666668,23.0,46.5,30.166666666666668,38.0,45.0,13.0,22.25,17.375,13.5,21.5,24.375,48.25,47.75,38.42857142857143,41.57142857142857,73.14285714285714,34.714285714285715,30.142857142857142,59.57142857142857,36.714285714285715,37.714285714285715,37.92307692307692,43.53846153846154,62.07692307692308,5.076923076923077,21.615384615384617,36.07692307692308,4.384615384615385,37.69230769230769,31.571428571428573,42.714285714285715,34.42857142857143,38.0,46.714285714285715,40.714285714285715,28.285714285714285,70.71428571428571,32.5,31.25,19.125,39.25,24.5,27.75,35.125,21.375,35.583333333333336,50.166666666666664,49.5,33.0,68.83333333333333,69.0,75.91666666666667,57.333333333333336,59.333333333333336,76.0,75.44444444444444,24.77777777777778,15.0,15.88888888888889,32.333333333333336,20.88888888888889,37.0,29.666666666666668,16.166666666666668,17.666666666666668,31.0,59.833333333333336,40.0,30.166666666666668,82.5,63.6,48.1,9.7,86.8,40.4,81.4,80.7,19.0,32.1,50.9,51.7,24.3,27.8,84.3,83.8,36.916666666666664,73.0,80.16666666666667,94.58333333333333,52.416666666666664,24.833333333333332,85.91666666666667,89.58333333333333,75.81818181818181,54.72727272727273,37.81818181818182,56.63636363636363,65.0909090909091,73.18181818181819,41.72727272727273
Expected Reciprocity,36.53846153846154,41.84615384615385,77.23076923076923,74.0,63.23076923076923,53.0,50.69230769230769,53.15384615384615,72.0,28.285714285714285,8.857142857142858,38.57142857142857,48.42857142857143,57.714285714285715,64.28571428571429,15.0,30.0,37.142857142857146,43.714285714285715,44.0,55.142857142857146,41.285714285714285,67.42857142857143,52.142857142857146,82.15384615384616,63.61538461538461,20.53846153846154,32.38461538461539,36.69230769230769,35.53846153846154,29.307692307692307,33.23076923076923,39.2,66.1,61.0,62.1,59.9,49.9,40.4,36.4,38.5,65.33333333333333,29.833333333333332,51.666666666666664,47.333333333333336,49.666666666666664,51.833333333333336,49.833333333333336,64.18181818181819,71.0909090909091,66.45454545454545,84.0909090909091,49.09090909090909,73.72727272727273,55.18181818181818,19.454545454545453,77.0,12.833333333333334,3.8333333333333335,4.5,19.5,4.0,25.833333333333332,42.333333333333336,36.875,72.125,67.375,68.25,76.125,77.125,48.25,68.875,52.0,70.71428571428571,77.42857142857143,62.285714285714285,41.57142857142857,38.0,45.142857142857146,50.714285714285715,41.92307692307692,47.46153846153846,39.53846153846154,70.84615384615384,71.38461538461539,45.84615384615385,23.53846153846154,49.53846153846154,37.285714285714285,35.0,75.14285714285714,47.0,72.0,59.42857142857143,32.0,46.714285714285715,70.125,32.375,17.375,62.75,42.5,51.875,47.75,27.125,58.75,53.916666666666664,61.5,68.66666666666667,53.166666666666664,53.833333333333336,71.0,73.0,63.77777777777778,58.666666666666664,57.666666666666664,47.44444444444444,74.55555555555556,69.11111111111111,55.77777777777778,45.333333333333336,39.5,29.0,16.166666666666668,40.5,13.666666666666666,82.66666666666667,53.333333333333336,35.333333333333336,57.5,48.1,54.7,60.1,85.5,36.5,77.5,74.4,46.4,74.8,36.6,40.5,32.3,52.9,66.7,67.0,53.833333333333336,58.666666666666664,45.333333333333336,18.416666666666668,73.75,72.08333333333333,69.83333333333333,65.83333333333333,77.45454545454545,73.0909090909091,33.90909090909091,41.54545454545455,71.9090909090909,81.72727272727273,57.72727272727273
Strategic,19.23076923076923,22.23076923076923,26.846153846153847,24.615384615384617,22.076923076923077,63.0,41.46153846153846,24.307692307692307,83.42857142857143,78.0,20.714285714285715,69.0,60.285714285714285,80.71428571428571,88.28571428571429,87.57142857142857,97.14285714285714,96.0,68.28571428571429,49.857142857142854,56.57142857142857,27.285714285714285,17.142857142857142,23.714285714285715,85.46153846153847,30.076923076923077,9.23076923076923,15.307692307692308,25.307692307692307,23.23076923076923,20.0,23.76923076923077,25.9,45.4,55.5,56.8,42.2,39.2,34.9,38.9,24.0,49.333333333333336,13.0,65.33333333333333,69.33333333333333,71.5,70.0,70.83333333333333,80.36363636363636,76.9090909090909,80.36363636363636,89.36363636363636,75.0909090909091,86.45454545454545,76.81818181818181,22.818181818181817,59.333333333333336,29.333333333333332,31.0,52.666666666666664,45.5,37.0,17.5,37.5,90.0,96.0,54.625,55.5,95.25,67.5,62.75,62.75,50.57142857142857,80.14285714285714,76.0,75.57142857142857,65.14285714285714,41.0,50.857142857142854,85.42857142857143,31.76923076923077,59.30769230769231,38.76923076923077,52.07692307692308,65.6923076923077,57.53846153846154,34.61538461538461,44.30769230769231,58.0,35.57142857142857,89.85714285714286,62.285714285714285,63.42857142857143,61.42857142857143,73.14285714285714,22.428571428571427,71.375,77.5,28.375,46.5,92.875,68.125,64.125,38.125,63.5,69.83333333333333,69.41666666666667,85.33333333333333,35.083333333333336,30.833333333333332,29.75,43.333333333333336,42.22222222222222,40.0,40.77777777777778,79.11111111111111,82.88888888888889,71.22222222222223,70.55555555555556,64.0,44.666666666666664,44.666666666666664,35.166666666666664,42.666666666666664,41.833333333333336,42.666666666666664,35.5,34.166666666666664,26.2,21.4,47.1,93.9,37.7,42.5,33.4,31.7,47.5,50.4,35.8,45.2,40.3,83.3,27.0,27.0,62.666666666666664,39.333333333333336,24.833333333333332,14.5,57.166666666666664,86.25,41.166666666666664,45.75,44.72727272727273,74.54545454545455,81.72727272727273,23.818181818181817,44.54545454545455,37.54545454545455,57.36363636363637
