"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","modern","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics"
"1",0.5684,0.2512,0.9393,0.2037,0.5492,0.4823,0.0227,0.7334,0.4996,0.0042,0.7621,0.9921
