"","USA","UK","Australia","South Africa","Germany","Japan","Israel","CHN","HK(region)","France","Spain","Mexico","Chile","Portugal","Brazil","Russia","Egypt","Qatar","India"
"1",3.02794178729752,2.69028511172416,2.62036397995177,2.44580101628763,3.22372980504356,3.20077795749254,2.26988687689002,3.35151918233791,3.88050261674433,2.41655222311785,2.50609392412838,2.84179750523568,3.41943803717813,2.17756841978187,2.78432121977336,2.52584354567677,3.79253394660095,5.65396818917838,4.41465141376104
"2",5.63632932905266,4.16397254687814,5.22086003544248,5.67826898717106,6.39145439542663,5.33726624544141,6.34929606493787,5.55362549950941,5.41860317897967,5.13127852568356,4.46417590450956,6.87672450733807,6.45723551805642,6.10710973112833,6.84906350232895,5.54916005397683,4.71472657127118,7.07101046169764,3.81644781838138
"3",5.96061059027517,4.63877432425007,5.44811330714658,5.87883445889556,6.94469058516912,5.59777232193438,6.33787302310758,5.6680862292662,6.74116548433837,4.85120129614229,5.0642036872291,6.57756121678166,7.05446568312562,6.26885429248762,6.74328131371683,6.34814889936686,6.73693910650814,6.35454695066851,5.11344880645229
"4",5.69397959251577,5.53748834186965,6.11584050801094,4.80659712610175,7.37866220851631,6.23940195718853,5.80686470407626,4.83713728590726,6.85731486444578,4.14982849928183,4.43181722151138,5.03131769625703,6.49832284952381,5.02433906970477,6.26032564907073,5.41411838897915,4.30655818963969,6.38765090427535,5.94667838570204
"5",11.1754193108049,12.5320950150902,13.341523944459,12.4643860097067,14.0784544114233,14.2704178271522,12.6806646953167,10.7671589621035,14.2895573174103,11.3482728056956,12.866901421208,13.209517817114,13.7103731097768,10.5402564351553,14.4632043594933,13.1282756054272,14.1829644661733,14.5314515124543,14.0621658725503
"6",8.75732659442149,9.07676931147937,9.88851999294954,8.71891238883987,11.9090909569294,8.76588682215073,8.69048564890784,4.45440135620795,9.36887636379283,7.926700198796,9.46808042377687,9.30716680093111,9.82921902993308,8.65527495734436,9.5163327716469,8.60165963334252,8.06850576847702,9.26369867164182,9.35563568623622
"7",8.1994552799502,8.93872888732249,9.42012898936237,5.99892491989903,11.5028470015528,9.65374042941008,7.96742605483769,5.82324308902068,10.2046438529549,6.0633830487248,7.92006935594116,7.73560889111198,8.28607343109651,6.48520848499356,8.43120680010833,7.23773108321962,8.74332262591582,9.49883036158731,6.4014904920427
"8",8.64567050351059,7.70567882069392,8.6778617755661,9.05328979030873,10.8773260854451,12.3762390490418,11.0292525836202,10.3102255048807,12.468471565372,8.44669893886438,11.0866683531498,10.5027086737837,12.1829727857933,9.57628993323849,9.70431944908796,8.46177839497725,8.98818898921087,11.7252336532856,10.0475714604308
"9",10.1182608037857,9.88629378683564,10.0780254473327,10.3278590673528,12.6305730275396,14.0337354667115,12.4764110765114,10.6530100810575,12.9279723026403,10.268493989625,12.1051425716729,11.7194759529271,12.8769153222036,10.9553819720765,9.71881861063582,9.36469016075018,11.2030509847342,11.2146550147416,10.4010813514292
"10",11.3837953944139,9.67132639536767,11.5598228342345,11.8381396420308,13.1834909309995,15.7383100008935,12.4115473751938,12.0142135853021,13.9116414490255,11.0968205796258,12.1310384084994,14.0140645751896,13.508265088373,11.1831572964491,12.2867001713029,12.2714485312535,13.2792452649184,13.07090240868,10.0807823826116
