,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,88.08333333333333,60.0,83.83333333333333,87.5,65.16666666666667,21.333333333333332,39.583333333333336,63.75,85.72727272727273,88.63636363636364,49.90909090909091,92.81818181818181,95.72727272727273,73.81818181818181,84.27272727272727,22.90909090909091,12.333333333333334,18.11111111111111,9.666666666666666,70.44444444444444,67.66666666666667,38.77777777777778,86.77777777777777,46.333333333333336,47.625,66.375,83.0,73.5,39.5,39.5,61.0,50.5,61.625,87.0,78.0,52.75,77.0,63.125,49.125,61.875,69.7,76.0,75.2,57.5,58.9,63.9,59.8,52.5,75.0,70.5,86.75,56.375,72.5,81.75,51.625,11.875,45.4,73.8,17.4,20.0,19.6,3.6,4.0,57.2,36.0,63.833333333333336,79.66666666666667,59.166666666666664,64.66666666666667,79.33333333333333,72.16666666666667,62.333333333333336,79.0,75.33333333333333,61.666666666666664,76.0,49.333333333333336,75.22222222222223,71.11111111111111,74.88888888888889,82.625,80.125,62.875,62.375,85.25,53.0,31.0,83.125,56.13333333333333,63.8,60.0,59.266666666666666,66.26666666666667,68.26666666666667,49.93333333333333,66.73333333333333,71.375,15.75,29.375,67.5,74.125,84.625,79.375,75.75,71.57142857142857,74.85714285714286,84.14285714285714,83.28571428571429,68.71428571428571,52.57142857142857,63.714285714285715,58.0,69.08333333333333,84.83333333333333,84.83333333333333,46.083333333333336,71.91666666666667,71.16666666666667,77.41666666666667,78.41666666666667,76.35714285714286,64.85714285714286,30.571428571428573,57.714285714285715,31.071428571428573,78.35714285714286,61.214285714285715,48.642857142857146,64.44444444444444,61.666666666666664,61.333333333333336,41.55555555555556,82.11111111111111,19.22222222222222,85.66666666666667,85.66666666666667,25.555555555555557,45.0,68.22222222222223,70.22222222222223,11.666666666666666,56.666666666666664,92.33333333333333,89.44444444444444,21.916666666666668,60.166666666666664,75.83333333333333,81.75,43.083333333333336,44.833333333333336,59.75,80.08333333333333,84.88888888888889,62.333333333333336,11.222222222222221,67.33333333333333,83.44444444444444,94.77777777777777,87.55555555555556
Equality,38.0,33.416666666666664,75.75,75.0,62.083333333333336,25.083333333333332,29.916666666666668,68.75,8.181818181818182,14.272727272727273,6.545454545454546,45.72727272727273,51.0,54.63636363636363,92.0909090909091,71.27272727272727,47.44444444444444,50.0,52.44444444444444,19.77777777777778,18.88888888888889,8.777777777777779,84.0,65.44444444444444,64.5,61.625,31.5,24.5,9.5,10.875,22.125,19.25,42.125,75.0,43.25,47.0,71.5,51.125,43.25,65.375,86.6,49.4,77.8,16.4,18.7,22.5,38.8,17.3,19.0,4.125,5.0,53.125,55.125,39.0,14.25,35.75,27.0,66.0,18.2,21.8,6.8,62.8,17.6,45.8,6.666666666666667,46.166666666666664,37.333333333333336,45.833333333333336,38.166666666666664,31.0,35.166666666666664,33.833333333333336,23.22222222222222,31.555555555555557,32.666666666666664,29.333333333333332,8.333333333333334,9.444444444444445,27.77777777777778,29.444444444444443,24.5,22.25,70.375,34.625,45.25,33.125,18.125,53.125,29.2,48.0,55.46666666666667,17.333333333333332,32.266666666666666,50.86666666666667,21.333333333333332,27.933333333333334,58.75,57.5,51.5,26.25,62.875,15.375,17.125,22.25,48.857142857142854,46.42857142857143,52.142857142857146,65.42857142857143,72.42857142857143,71.57142857142857,82.85714285714286,64.42857142857143,84.16666666666667,54.5,54.583333333333336,30.25,13.0,11.583333333333334,36.083333333333336,51.166666666666664,32.0,21.142857142857142,17.785714285714285,35.0,19.928571428571427,84.07142857142857,57.5,47.5,71.88888888888889,60.333333333333336,62.111111111111114,53.0,77.66666666666667,45.77777777777778,80.44444444444444,88.0,42.44444444444444,53.666666666666664,58.44444444444444,77.66666666666667,25.11111111111111,22.0,42.55555555555556,40.888888888888886,31.666666666666668,59.75,31.25,24.666666666666668,60.833333333333336,36.25,44.75,66.75,79.88888888888889,74.77777777777777,48.44444444444444,50.77777777777778,86.0,88.22222222222223,66.44444444444444
Activity Intensity,69.83333333333333,66.08333333333333,69.58333333333333,64.5,55.833333333333336,29.5,40.0,60.583333333333336,51.81818181818182,18.545454545454547,50.18181818181818,38.45454545454545,55.36363636363637,20.272727272727273,67.18181818181819,20.545454545454547,37.333333333333336,29.22222222222222,21.555555555555557,65.33333333333333,56.333333333333336,37.22222222222222,81.77777777777777,32.44444444444444,57.75,52.75,83.125,67.75,61.25,56.125,38.0,51.0,49.375,88.25,66.0,36.5,75.375,59.375,35.625,73.625,91.7,56.2,74.2,32.3,23.5,32.5,48.4,42.2,61.125,52.5,66.625,42.25,34.5,56.75,34.5,8.75,68.4,19.6,14.8,14.4,15.0,40.6,30.8,28.6,25.333333333333332,38.5,26.5,33.666666666666664,43.666666666666664,52.833333333333336,84.0,66.66666666666667,20.666666666666668,79.22222222222223,72.66666666666667,48.0,27.88888888888889,41.0,36.333333333333336,47.55555555555556,84.0,62.25,58.125,44.25,49.375,54.5,37.625,47.125,50.8,51.06666666666667,50.13333333333333,51.53333333333333,73.73333333333333,71.66666666666667,38.13333333333333,79.73333333333333,45.75,20.375,54.25,37.5,34.875,50.0,43.5,13.625,45.285714285714285,65.28571428571429,64.57142857142857,60.42857142857143,70.42857142857143,55.0,71.71428571428571,60.142857142857146,73.5,77.16666666666667,80.83333333333333,49.75,37.416666666666664,41.5,36.416666666666664,30.75,69.64285714285714,45.785714285714285,29.0,35.42857142857143,41.57142857142857,84.0,44.857142857142854,36.92857142857143,77.77777777777777,63.77777777777778,55.44444444444444,34.333333333333336,89.44444444444444,23.666666666666668,95.33333333333333,95.66666666666667,22.88888888888889,42.55555555555556,63.77777777777778,68.66666666666667,41.666666666666664,71.66666666666667,87.33333333333333,81.55555555555556,23.166666666666668,73.83333333333333,72.75,84.33333333333333,35.416666666666664,35.916666666666664,48.416666666666664,73.25,66.33333333333333,57.888888888888886,40.666666666666664,39.44444444444444,84.22222222222223,68.88888888888889,67.88888888888889
Socioemotional,78.58333333333333,74.25,82.33333333333333,81.25,76.58333333333333,27.583333333333332,36.0,79.5,10.727272727272727,7.818181818181818,17.545454545454547,33.0,42.0,18.363636363636363,33.90909090909091,13.363636363636363,9.444444444444445,11.777777777777779,20.555555555555557,29.0,27.11111111111111,18.77777777777778,82.77777777777777,51.44444444444444,36.5,76.75,91.0,77.875,67.25,60.25,54.625,60.125,58.625,71.25,65.5,43.625,70.875,67.0,64.375,80.25,91.6,66.8,62.8,23.7,24.5,25.4,31.4,28.0,4.625,3.875,7.375,9.75,3.625,14.625,4.75,26.25,27.8,51.4,10.2,10.4,30.4,46.4,16.2,17.0,11.0,10.0,7.333333333333333,19.166666666666668,11.333333333333334,25.333333333333332,35.5,34.833333333333336,28.333333333333332,16.333333333333332,15.88888888888889,12.555555555555555,13.444444444444445,19.666666666666668,21.666666666666668,17.0,73.125,54.25,59.875,25.125,30.875,26.125,15.25,49.0,18.4,37.93333333333333,18.666666666666668,58.0,23.866666666666667,57.93333333333333,20.8,72.86666666666666,19.875,18.625,66.5,38.0,31.375,23.375,20.25,13.0,52.142857142857146,36.0,33.0,37.57142857142857,66.42857142857143,52.714285714285715,59.142857142857146,57.57142857142857,61.833333333333336,68.25,63.166666666666664,30.166666666666668,24.75,20.25,37.666666666666664,21.75,23.428571428571427,34.5,23.571428571428573,40.0,39.92857142857143,87.0,47.357142857142854,38.57142857142857,72.77777777777777,51.22222222222222,57.77777777777778,17.666666666666668,80.33333333333333,27.666666666666668,79.11111111111111,81.44444444444444,32.111111111111114,59.111111111111114,58.111111111111114,45.111111111111114,25.77777777777778,18.22222222222222,82.55555555555556,75.66666666666667,35.5,77.33333333333333,68.58333333333333,79.33333333333333,20.75,21.166666666666668,42.75,63.75,75.66666666666667,64.0,21.333333333333332,52.111111111111114,74.0,82.44444444444444,39.111111111111114
Formality and Regulation,30.5,28.083333333333332,23.5,23.166666666666668,20.916666666666668,81.58333333333333,46.916666666666664,18.583333333333332,98.63636363636364,98.9090909090909,89.9090909090909,88.27272727272727,78.36363636363636,88.27272727272727,98.0,96.54545454545455,80.0,75.22222222222223,37.55555555555556,73.11111111111111,67.88888888888889,58.22222222222222,8.222222222222221,20.88888888888889,75.625,20.375,29.625,14.625,24.75,25.75,25.125,25.625,39.625,19.625,34.625,56.75,23.125,15.875,35.875,23.25,9.5,14.4,21.0,91.5,89.9,90.9,73.7,89.5,96.75,90.875,93.75,86.25,89.375,96.5,96.875,46.5,10.0,45.6,75.6,76.0,26.6,60.4,67.8,65.2,91.33333333333333,91.83333333333333,78.16666666666667,89.33333333333333,80.66666666666667,94.16666666666667,80.0,56.833333333333336,41.22222222222222,67.88888888888889,63.77777777777778,78.33333333333333,78.22222222222223,71.33333333333333,84.77777777777777,96.33333333333333,31.375,67.125,57.875,74.875,86.75,79.375,70.0,71.25,77.0,56.46666666666667,75.0,17.933333333333334,74.06666666666666,62.733333333333334,71.46666666666667,33.06666666666667,88.625,67.875,10.75,51.625,83.0,83.25,86.25,80.5,68.0,94.0,92.85714285714286,77.57142857142857,29.714285714285715,31.285714285714285,38.714285714285715,43.857142857142854,16.166666666666668,22.0,20.166666666666668,74.83333333333333,84.75,78.75,65.16666666666667,72.0,80.85714285714286,34.142857142857146,19.642857142857142,55.92857142857143,20.071428571428573,29.642857142857142,30.214285714285715,30.571428571428573,19.333333333333332,17.444444444444443,17.333333333333332,71.0,20.11111111111111,30.11111111111111,27.11111111111111,25.666666666666668,22.555555555555557,10.88888888888889,38.111111111111114,32.111111111111114,31.666666666666668,91.55555555555556,15.333333333333334,21.0,23.25,24.583333333333332,32.416666666666664,34.833333333333336,73.91666666666667,78.0,47.0,29.916666666666668,20.555555555555557,33.0,94.88888888888889,30.555555555555557,45.22222222222222,12.444444444444445,73.22222222222223
Intimacy,57.916666666666664,39.583333333333336,99.08333333333333,97.91666666666667,49.0,12.416666666666666,15.25,37.666666666666664,2.727272727272727,3.0,2.8181818181818183,8.818181818181818,15.545454545454545,4.454545454545454,7.0,2.090909090909091,4.333333333333333,4.666666666666667,5.666666666666667,6.333333333333333,7.666666666666667,4.888888888888889,39.22222222222222,19.22222222222222,12.875,14.5,36.375,17.0,13.875,10.125,12.125,12.25,15.875,95.75,92.875,47.375,25.625,24.5,15.875,15.25,57.7,44.8,64.8,11.9,11.3,11.2,16.6,11.9,2.375,2.125,2.5,3.0,2.375,4.625,2.0,18.75,36.8,28.2,7.2,8.8,25.4,9.8,14.0,32.8,24.166666666666668,23.5,23.5,24.333333333333332,21.333333333333332,22.0,24.666666666666668,20.666666666666668,9.333333333333334,22.0,17.77777777777778,14.666666666666666,11.222222222222221,19.444444444444443,12.333333333333334,20.666666666666668,50.5,20.625,20.125,70.375,8.0,10.125,6.625,21.875,11.4,16.666666666666668,15.666666666666666,82.8,17.466666666666665,17.0,10.6,47.333333333333336,11.0,5.625,62.5,4.25,5.625,5.75,5.375,4.75,23.142857142857142,17.857142857142858,19.285714285714285,16.285714285714285,35.857142857142854,29.428571428571427,41.714285714285715,35.0,30.833333333333332,36.583333333333336,26.666666666666668,8.916666666666666,4.166666666666667,4.166666666666667,7.166666666666667,5.5,9.0,19.0,10.071428571428571,10.714285714285714,10.857142857142858,52.285714285714285,13.785714285714286,8.285714285714286,37.666666666666664,29.666666666666668,54.44444444444444,16.555555555555557,94.0,22.0,86.55555555555556,91.55555555555556,15.222222222222221,15.333333333333334,27.555555555555557,20.666666666666668,11.444444444444445,12.666666666666666,45.55555555555556,40.0,21.583333333333332,36.75,44.166666666666664,63.333333333333336,20.666666666666668,16.666666666666668,32.833333333333336,81.83333333333333,74.44444444444444,32.111111111111114,16.0,40.111111111111114,64.88888888888889,80.44444444444444,21.555555555555557
Visibility,72.08333333333333,72.08333333333333,69.25,68.33333333333333,73.41666666666667,33.5,45.833333333333336,61.166666666666664,95.0909090909091,71.27272727272727,84.63636363636364,62.09090909090909,31.636363636363637,93.45454545454545,71.18181818181819,84.63636363636364,92.44444444444444,85.88888888888889,47.0,90.33333333333333,90.44444444444444,60.111111111111114,67.77777777777777,60.666666666666664,79.125,74.75,74.375,69.125,60.75,60.375,63.5,64.875,37.25,82.25,34.75,35.125,74.25,67.0,52.0,73.875,64.9,66.6,33.7,82.3,82.7,79.7,79.1,85.9,84.25,84.75,83.375,71.5,82.5,77.75,81.125,48.0,16.4,57.6,85.2,84.2,19.2,54.2,81.2,70.8,66.83333333333333,52.0,69.33333333333333,69.5,67.66666666666667,55.666666666666664,75.83333333333333,45.166666666666664,74.44444444444444,89.44444444444444,87.33333333333333,84.88888888888889,86.44444444444444,82.33333333333333,87.0,78.66666666666667,56.25,86.875,76.25,15.625,88.0,93.375,43.125,53.875,59.46666666666667,86.66666666666667,58.0,17.8,66.2,29.333333333333332,81.73333333333333,49.86666666666667,88.125,90.625,23.625,15.0,84.875,87.875,85.625,82.625,75.14285714285714,60.857142857142854,69.42857142857143,52.42857142857143,73.28571428571429,80.71428571428571,67.57142857142857,55.285714285714285,67.91666666666667,69.08333333333333,65.83333333333333,57.833333333333336,53.666666666666664,55.333333333333336,62.833333333333336,83.75,80.28571428571429,83.07142857142857,77.14285714285714,69.85714285714286,36.714285714285715,82.28571428571429,70.78571428571429,74.0,81.44444444444444,57.77777777777778,22.22222222222222,50.55555555555556,53.55555555555556,20.666666666666668,71.55555555555556,68.0,75.88888888888889,86.0,86.66666666666667,91.66666666666667,81.33333333333333,68.33333333333333,68.55555555555556,67.55555555555556,44.583333333333336,83.5,71.58333333333333,84.41666666666667,63.0,64.5,45.166666666666664,62.5,62.111111111111114,70.44444444444444,95.22222222222223,17.0,60.55555555555556,34.333333333333336,74.55555555555556
Communal Sharing,82.41666666666667,79.33333333333333,92.25,91.5,75.66666666666667,21.166666666666668,49.75,77.75,33.81818181818182,25.818181818181817,35.27272727272727,49.90909090909091,51.45454545454545,22.0,44.54545454545455,28.09090909090909,7.111111111111111,12.555555555555555,7.666666666666667,37.666666666666664,31.555555555555557,25.0,85.0,55.44444444444444,53.0,71.125,89.25,80.875,71.25,67.875,70.375,70.375,48.375,88.625,47.25,35.5,79.625,66.0,49.375,74.375,84.4,81.7,65.8,32.1,30.0,28.4,31.7,29.1,34.875,43.875,37.25,21.75,42.375,17.625,31.125,39.75,19.4,66.8,46.0,31.0,26.2,45.8,24.6,51.8,26.5,24.0,18.666666666666668,34.166666666666664,26.833333333333332,27.0,39.5,48.333333333333336,30.88888888888889,33.0,38.55555555555556,33.666666666666664,22.444444444444443,24.444444444444443,42.333333333333336,42.111111111111114,44.375,46.875,65.375,18.25,17.875,35.5,42.0,35.25,23.4,30.6,18.0,24.666666666666668,28.4,29.733333333333334,32.46666666666667,65.93333333333334,48.875,23.375,48.0,39.625,30.625,31.625,27.625,31.125,58.285714285714285,59.42857142857143,45.57142857142857,64.85714285714286,65.85714285714286,69.71428571428571,74.28571428571429,80.28571428571429,79.41666666666667,77.41666666666667,77.33333333333333,50.0,9.666666666666666,16.25,39.75,22.083333333333332,52.5,42.5,40.07142857142857,32.142857142857146,30.714285714285715,79.57142857142857,50.714285714285715,48.92857142857143,56.77777777777778,52.22222222222222,27.0,23.444444444444443,82.66666666666667,21.11111111111111,78.22222222222223,81.33333333333333,31.0,60.111111111111114,75.55555555555556,70.33333333333333,40.111111111111114,46.111111111111114,89.33333333333333,87.0,16.583333333333332,79.58333333333333,81.33333333333333,88.0,38.5,31.666666666666668,46.583333333333336,78.83333333333333,76.44444444444444,42.44444444444444,15.555555555555555,46.333333333333336,75.33333333333333,81.22222222222223,52.888888888888886
Expected Reciprocity,54.333333333333336,55.5,72.58333333333333,73.25,64.41666666666667,37.416666666666664,38.916666666666664,56.25,59.72727272727273,54.72727272727273,14.909090909090908,39.54545454545455,58.63636363636363,55.81818181818182,85.81818181818181,62.72727272727273,54.55555555555556,46.77777777777778,32.111111111111114,41.888888888888886,35.55555555555556,20.22222222222222,51.0,43.666666666666664,79.375,72.875,62.625,57.25,58.625,49.75,59.25,60.25,36.375,52.875,40.375,23.25,54.75,45.0,36.875,48.75,60.4,50.1,31.0,39.0,35.4,34.8,38.7,41.7,64.75,42.0,40.625,68.875,55.375,47.25,22.0,7.875,72.2,36.4,25.2,14.0,36.0,26.8,15.8,61.4,41.0,36.0,25.333333333333332,42.833333333333336,51.166666666666664,38.333333333333336,51.0,49.833333333333336,36.77777777777778,50.666666666666664,51.333333333333336,37.22222222222222,37.0,36.333333333333336,39.333333333333336,36.0,21.5,22.5,35.625,65.5,47.125,57.75,3.625,44.125,62.4,35.666666666666664,71.0,54.4,69.0,47.0,36.2,51.53333333333333,78.0,24.625,39.125,54.25,62.375,67.125,57.0,32.0,64.14285714285714,61.142857142857146,69.0,67.42857142857143,56.42857142857143,77.42857142857143,58.285714285714285,56.285714285714285,64.41666666666667,50.666666666666664,52.25,37.166666666666664,43.5,39.833333333333336,50.583333333333336,54.75,59.5,21.5,4.5,42.5,9.071428571428571,77.64285714285714,32.357142857142854,23.428571428571427,67.0,53.44444444444444,59.77777777777778,48.666666666666664,75.44444444444444,34.666666666666664,76.66666666666667,75.22222222222223,41.77777777777778,57.333333333333336,72.77777777777777,51.22222222222222,37.666666666666664,62.111111111111114,55.111111111111114,56.77777777777778,32.416666666666664,53.25,50.5,54.25,72.75,59.833333333333336,59.083333333333336,58.416666666666664,83.66666666666667,76.88888888888889,32.0,40.22222222222222,80.77777777777777,88.33333333333333,71.22222222222223
Strategic,23.416666666666668,24.083333333333332,28.833333333333332,29.5,35.416666666666664,52.916666666666664,33.25,22.333333333333332,76.18181818181819,66.63636363636364,57.81818181818182,47.0,58.0,73.63636363636364,77.36363636363636,88.27272727272727,74.0,72.33333333333333,57.111111111111114,37.333333333333336,47.22222222222222,39.22222222222222,16.88888888888889,26.22222222222222,66.75,35.125,39.0,25.625,26.875,25.0,22.875,27.75,27.25,26.25,47.0,42.0,24.875,21.125,23.0,33.25,6.7,31.0,18.4,88.9,82.5,85.8,81.0,82.6,71.875,72.5,60.375,86.75,67.0,76.75,59.875,23.125,52.4,33.6,58.6,43.2,51.6,51.0,47.0,55.4,59.833333333333336,64.83333333333333,59.666666666666664,66.83333333333333,73.16666666666667,71.16666666666667,71.16666666666667,39.0,54.111111111111114,64.22222222222223,61.666666666666664,57.44444444444444,45.111111111111114,39.22222222222222,54.77777777777778,44.0,15.875,47.0,54.0,87.125,69.25,72.25,52.625,62.875,68.06666666666666,43.86666666666667,77.8,38.53333333333333,57.8,40.6,43.6,36.733333333333334,85.625,74.75,22.5,73.375,70.375,69.875,65.0,36.625,54.714285714285715,85.42857142857143,81.85714285714286,70.42857142857143,56.142857142857146,49.857142857142854,60.714285714285715,28.142857142857142,27.333333333333332,23.583333333333332,21.333333333333332,67.41666666666667,67.75,65.75,50.5,61.083333333333336,77.14285714285714,36.5,25.571428571428573,53.42857142857143,17.571428571428573,27.714285714285715,30.142857142857142,38.785714285714285,36.111111111111114,28.333333333333332,52.55555555555556,78.44444444444444,35.44444444444444,43.44444444444444,33.22222222222222,25.77777777777778,31.88888888888889,19.11111111111111,38.0,49.111111111111114,54.0,72.33333333333333,21.22222222222222,19.88888888888889,52.833333333333336,22.5,23.75,23.583333333333332,62.083333333333336,50.916666666666664,60.75,32.083333333333336,37.22222222222222,69.0,87.77777777777777,51.0,50.666666666666664,39.333333333333336,69.22222222222223
