,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,1.0570872459113212,1.2963970168927301,1.553177785973359,1.434846477412563,4.238435932831677,2.128854794670571,2.8163961270885163,2.321456966208154,2.8834169062680983,2.1692605512400633,2.0519834895874283,3.382216131429121,2.6934619458879787,3.395393284925823,3.1409382692747045,3.808552361075023,3.1572413057095616,2.574796438132579,1.7496796491503532,3.2901259102463496,0.7283889660096601,3.355219968103879,2.0554964031161145,3.1057986844338052,1.884978328350859,1.1700895198283632,1.8909783436501524,1.8274071167711043,2.672865185330694,2.6559232048631163,1.8215957503039801,3.3996695536548494,1.7900548240128598,1.0375802403956838,2.646871489809809,2.8599848630067077,2.9352785264623904,2.9433748811195333,2.9151401035004354,3.292097478785339,2.609134800888794,3.0389846718662272,2.8221647078640233,2.650629368561573,2.349342054013711,2.314685288477008,1.5737563318101186,2.6240837878542616,4.272847884377169,2.2569378347723346,2.070941205845104,2.4838163658877694,1.4326455422445723,2.835912338174359,2.1848963226976132,2.5613945726740326,2.6366749860315504,2.0318180132393233,2.440707364220509,1.3193803026283792,2.3659381663103267,2.3038927318809033,2.3648187362230813,3.4911749788275683,2.869294818967092,1.3795135895378552,3.337178553566864,2.260878375333854,1.3833015402155953,2.1193987340331284,2.081562586436298,2.243481131184375,2.078415637626325,2.7492356972507044,2.9200832507924064,2.999051050116719,2.392316890493169,1.1900775161276598,2.1685037102687628,4.425861615777205,1.733762519445556,1.9210503762568485,4.557963754625166,3.302436098783575,2.8973830747314304,2.596538611424446,2.8150802683304623,2.857250466529579,2.785292540457848,3.10909353991936,3.097949596838523,3.5146846162066265,3.8064409371628902,2.9044098861886734,3.4846356633402413,3.697881026389256,3.2171016388454077,3.878179091705462,4.208502353300797,4.358751507824196,2.794504019198294,2.8418640681416103,3.0826908592257127,3.7170625252208263,3.1952456934516493,2.3382031643499652,2.836348377291408,3.3576896821801583,3.2947275522410076,2.505218262592734,2.6475254603498826,4.036427798737406,3.180906829262603,3.1843347999844416,3.6711850789637515,3.524657194817362,4.274778719203035,2.4775898582267284,3.5312030103922316,3.834728954531773,2.3786210882653234,3.1693301334653348,2.757582422596502,1.7906040360908537,1.9508878230440223,1.8941035241155,2.6233172539383043,2.540131388809692,1.2970367078599325,3.352749029748298,4.071088827910859,3.8253236024689747,4.557624334503406,4.37788295406371,3.4442292938220973,1.9825128770763794,4.319893166054969,3.353666465376573,1.8479262853407097,4.62411755913074,4.9672058718718475,3.579661470472906,2.3480106308713995,2.136397164413931,3.0053165182933013,1.6675027775316118,2.027172552934342,2.858839946754389,4.406609351905948,1.625708618942371,2.4422079319906795,1.6100157696242194,1.7572061039424556,3.6165544327412404,3.0698221501729344,2.9651212060774017,2.7730371372263867,1.8095261118622474
parent and teenager,1.0570872459113212,0.0,1.869995733137068,2.447967289416882,1.870182424595859,4.448693375265351,2.103172636219975,2.8943632165853654,2.2326779896855338,2.4711511292208677,1.9708657891007202,1.9470403412996602,3.5575279162957196,3.1610912464445606,3.43683788956512,3.0100283471312617,3.926755299132803,2.9461873888480508,2.30086129557086,1.491390965649657,2.475838769871991,1.7361084381303507,3.7099378306414863,2.701732170447866,3.2784577633930874,1.7568613706568494,0.9165859154474734,1.7679246396328399,1.7500786550875687,2.811769440258153,2.4744814996244866,1.9911634777303924,3.5495284186789697,2.2565906452622655,1.7675424742077086,2.557025425348174,3.100623762663724,2.742796121909088,2.9228067663930495,2.8900834033722314,2.5896749233599636,2.0408898566176137,2.9257540612194357,2.8581986572284657,2.7456460531553977,1.7270140578999975,2.7649187680851766,1.5656476142595352,2.8689349162566997,4.182469208141715,1.6538225386878886,1.711964809728864,2.3062165477485035,0.8937873538325094,2.7004588849565767,2.298643329358981,2.223428904372094,2.4594935585627065,2.801595403105896,2.8857893297555286,1.5555526851958694,2.3034551223479878,2.0822105196234513,2.227044531982455,2.8856952340067075,2.715695681661699,1.664621607612637,3.7262295090221698,2.4597142634169975,2.2266821639864833,3.056587270766594,2.6588987736990095,2.682663577681173,1.7184227859480272,2.4420766979597253,2.599821346117905,3.0949178983116576,1.8307682721977196,1.100615150971162,2.9308314278121914,3.901281363667584,2.2087425198155834,2.0304180295353778,4.300386989083297,3.0456212524075497,2.6087351991981134,2.1822122911742254,2.479514321034967,2.8957984849089256,2.9655441538005074,3.0558383850812674,3.1798926115789916,2.736762232027963,3.2538223277739835,2.7131447954861474,2.9267053286919658,3.2485237272568406,2.305553978076862,3.6522563722239103,4.331749669213467,4.554827625845157,2.8178470580249044,2.6952293909381395,2.9171321630979765,3.6478102410543043,3.105191354250921,2.5950583971651877,3.0646465970155505,2.9586269279415323,2.8915356845620535,2.3519686565067808,2.120111394954918,4.038227219889907,3.3615629783847583,3.0012788478521926,2.7447269493462247,3.578504998799143,4.432578836117087,2.753745171141881,3.4729386127366006,3.4967041532017156,1.669451825588357,3.527057457501327,2.930376426126253,1.9067256625837568,2.1191533576252235,2.5818366071087864,3.0801961519647127,3.0371514837898763,1.4394272789617837,3.274720293759988,3.9804067121989277,3.4231413438354337,4.478850383114862,3.904569191340528,3.5733994961423647,2.887666544704982,4.328721910606932,3.7786918790623862,2.5994537987492157,4.314937705966388,4.8876593638201475,4.009289516272227,2.4804162935905754,1.9385460572835815,2.484548939730082,2.196229550645851,1.7865271711964057,2.335395634926491,4.557861186778281,2.4701944021606153,3.0767744546006806,2.5072081676358513,2.6282019167893984,3.885445256277312,2.8377031382147346,3.3887655870558735,2.9814762104781045,2.2630707098201284
wife and husband,1.2963970168927303,1.869995733137068,0.0,1.480501692849468,1.8847401010764377,4.146711106657905,2.319519772684477,3.539068224075186,3.118386334135596,3.821978515617525,3.1928925314142944,2.8905712352388044,3.8367766977023456,3.2933396466148266,4.207267139494595,3.9557699391236425,4.5062872884913,3.529032581541952,3.4577587785963515,2.6731952503587935,3.9222769729310483,1.3172938541415042,3.573568027539732,2.8583792615456147,3.2585174943780175,2.189693855614018,1.465106550135053,2.1905809692366836,2.225957595257144,2.537249824222982,2.4663594955162917,2.6086589593127822,3.4437099100491633,2.038447898481776,1.4076983027773822,3.3083012704487853,3.6939290871886548,3.7221692326117206,3.475150250074958,3.2747225597668916,4.050345769187757,3.677321484479871,4.200134143513933,3.3708477225266,3.318677228448477,3.314601153743345,3.1663845955502485,2.609751665799968,3.307473920391304,3.9239724953016606,2.954479233422176,2.776589998292947,3.2929592080156187,1.8037901691590776,3.549899027880095,2.809241932712435,3.322814157164531,3.50572492168609,2.519408868992898,2.9131705081477457,1.9710263767849627,3.1472891426871303,2.9081031985910464,3.2637465023558025,4.182339399324238,3.1306227990278734,1.7847297695828093,3.338266024243782,2.17621010079684,1.0370007335129579,1.9557194422013688,2.856158526038703,2.805106403444289,2.6640619341522536,3.4898610462964372,3.5650612704151925,2.979123555259153,2.428717395582772,2.1022436561103373,1.6855277013941476,4.193013361012798,1.9313372602221988,1.315869801427338,3.731441335606537,3.8378081321523907,3.424805360493976,3.6293321511301557,3.6412573772291412,3.7832520098070535,3.548293929870399,3.593572849444296,4.118499763103143,4.000488841377705,4.171213107177066,3.7641625460073316,4.432561548907063,4.530112459390747,3.7986027296672353,4.070533505933656,4.462364047492867,4.571251278118998,3.366984253155485,3.652211878255864,3.5180112161641808,4.21344332228974,4.071456934608536,3.050856347262495,3.245661307016049,3.92561521831581,3.3953364006586884,3.008294207909017,3.0516766247666216,4.15436010369049,3.7849525418404344,4.067094282196769,4.449146984540537,3.712176943171197,4.498289360514945,3.140213066349718,4.242331186340561,3.7166754128667803,2.852393768439618,4.03986317141968,3.378918357101795,2.624362443049482,2.874306408283894,1.9831806507493186,3.0844627740059587,2.951850745860581,1.7358787395559045,3.650397867396576,4.11203034574048,3.972020787547206,4.454264502106933,4.627529105306652,3.6193922494959465,1.999038329699655,4.134742882756681,3.891610611267163,1.4758194160485778,4.065333724570622,4.841874696936026,3.871233830641193,2.5119436743134793,2.6231224942892832,3.249185654976134,1.9376448822341907,2.650523082271737,3.0931015129243042,4.34211947271632,2.116013357535359,1.7831839749382965,1.806421474498489,2.122394682400346,4.207349977095804,2.6226618499213865,3.0741368787755214,1.869090700388532,2.1889746135668817
fiance and fiancee,1.5531777859733589,2.447967289416882,1.480501692849468,0.0,2.3352387695852577,3.7657888136713686,2.94293462928076,3.5510519102351217,3.2268389272739904,3.7441511252257835,3.5224202432582827,3.1879851183552566,3.671587977281282,2.5970393212140737,3.583745655185075,3.714226289759548,3.6426133910838074,3.3985690062843474,3.9737579748398266,3.135000758224833,4.373838253301273,1.037750487948275,3.4678823618733126,2.309999696038425,3.672217369995406,3.0785784775992657,2.481278304186244,3.005115892374178,2.955527421102081,3.2732062263737522,2.6611892041359115,2.420764090299337,3.9108121904345823,2.2851359811701712,1.8016704671278962,3.5161622795532743,3.521888919673971,4.079094931964853,3.518141007817827,3.010824557566814,4.194756925022937,3.785270796970156,3.7381098299385735,3.208012158747493,3.280235716896889,3.574917768107193,2.687033419072977,2.7351906360068083,3.186158460175333,4.183676742641362,3.675198997283635,3.270829687188176,3.2531671903305495,2.6428186268195173,3.8413471550131235,2.72780735379384,3.7657169956577072,3.756813218300752,2.0979338439402113,2.979624207033445,2.366828422124435,3.263197071387005,3.287965082354216,3.6296031778000977,4.209230565794804,3.4258238021316902,2.4487448507862597,3.4327399046970783,2.085188417079156,0.9707424762551295,0.8149009192260468,2.1533168912344234,2.901200035405849,2.9109082267540316,3.665654780750517,4.053413308041073,3.5629090166642072,3.5945902585716296,2.1518700168555327,1.0628915762999023,5.06826654466023,2.4181641827742757,2.169482001171291,4.976307411700515,4.332448778663902,3.947738014749642,3.9689711077031835,3.9777055017362186,3.7664052150090694,3.5284010088029683,3.6713453952865573,3.6499591078262763,4.288335072127419,4.21855615176056,3.3501403267332197,4.347089197647216,4.687789920899307,4.412974078613206,4.546952757909526,4.631250297744533,4.472155757197103,3.5934511931367643,4.129368878772132,4.045447313283145,4.321015890339705,4.469187048608475,3.340303167590077,3.440907681644288,4.33981483671082,4.248443892926885,3.731431769533213,3.950473487740704,4.104821403900148,3.7362021201241364,4.056827675789027,4.733679276053299,4.205591951162507,4.445714886087917,2.906231260485746,3.7507039773620776,4.025433295102837,3.410008631886797,3.251321774524202,3.4140882185038075,2.8788338860999847,3.229137425089934,1.4721861578529571,3.076721426508061,3.0222934621716444,2.479612819524732,4.231900064370187,4.423388550289735,4.608662070970358,5.139658618023536,5.103409534858349,3.657288546570827,1.5434778994354326,4.755170712093153,3.076350131882086,0.846156175653264,4.8713315180044825,5.438472989943229,3.623516435489984,3.2212013737123137,3.1971550439325873,3.7463975129063023,1.8138963274488167,3.4892429225516617,4.234646732699714,4.913521001408179,2.009957196569509,1.653966816785621,1.6157078293013196,1.6897521164566751,3.511307464789842,3.4583857267969327,2.8587423650708517,2.5664085704120674,2.2230471772081413
siblings,1.434846477412563,1.870182424595859,1.8847401010764377,2.3352387695852577,0.0,4.594365989585356,1.9179343780306295,2.991688407541521,2.8187861916494077,3.1205443775954858,2.415190567050313,2.8237888860344547,3.5979235803010594,3.5440046599431643,3.755996177860564,2.916767425281604,4.200947093818885,3.15533773038084,2.1878545885577516,2.202561195408479,3.4590469516909126,1.4091207683470162,2.5817663378527813,1.784523167196493,2.1254940918421164,1.6401932544383508,1.7137907710017635,1.4221051898448809,1.201368085661013,2.1442729008511274,3.698957050192601,1.606448374250968,2.5756583149129693,1.0134136801340425,0.7210337097687337,2.8180931903325805,2.9311737705559686,2.901326449628378,3.786718034657396,4.066441133158819,3.439353144972341,2.8286833101599207,3.3685083625317565,3.550103985319562,2.5769217310745742,2.8963287363181593,2.09186665140979,1.9233708688346112,2.9111087162997746,5.280929565865533,2.84156284147851,2.9362588988058524,2.459941950665057,1.8726144680354706,2.7661198446626867,2.336416006867015,3.0231744708085384,2.8050442040948775,1.563986662485183,1.449802207584372,0.812013576610593,2.0101806774380377,2.1052642227064813,1.963638339120529,3.6377408881002053,2.7666787818799334,0.5930595900084528,2.579247302238118,3.397162957055124,2.3567915753270503,2.8078987462167473,2.2737858431252866,1.395237619735828,2.2560595235916776,2.664288762696302,2.550056616620429,2.164201857106188,2.9246094097881414,1.7431061312448066,3.0688441336882346,4.110302458386432,0.528690719868148,2.3799112448348994,4.537743434373581,3.3761178133599907,3.474758789066222,2.699564372356402,3.0262175358025885,3.0576182433534944,2.360927596799978,3.941624057544641,3.2725171000646243,3.862642810731131,4.384433986204417,3.254802359846549,3.8230490868633398,3.2719751071627052,3.5021461880219023,4.244296353980569,4.099608223709276,4.56840472906177,3.293806423532197,2.9751172006932793,3.556267875012857,3.741640424822479,2.7968775225206843,2.0704377552849174,2.6710178145985166,3.304782123379574,3.6192388197520162,2.5754155139814445,2.748192783206531,4.704638863071559,3.2058360101132317,3.0839572683012046,4.278276705159983,3.4487752740995203,4.5812177952659585,3.19435781202483,3.5783457779100716,3.8560164160715464,3.276236108084792,3.50706561413904,2.971832663960845,2.3674982495022503,1.551708840208024,2.516424231330381,1.9485258811763069,1.7121780676355145,1.0999289171901239,2.7424437819576193,4.412202754188934,3.996075964691347,4.37958507175651,3.870558443368915,3.5533956858983733,2.161823456994149,3.4158740662842457,3.808694994254157,2.55563138816685,4.576496705571979,4.120479863370356,2.792798098631005,1.406105597262028,1.2965060026053186,2.8398795981604015,1.5214779026037593,1.9524707338677156,2.9052111608342295,3.5126159524695866,1.080250639791246,3.407213517727748,1.4107415409613575,1.6556443212544814,3.5185287669683643,3.1267375191517695,3.1791186732994166,3.108422469982717,2.079630602940367
divorced spouses,4.238435932831677,4.448693375265351,4.146711106657905,3.7657888136713686,4.594365989585356,0.0,3.426194113858966,3.597549953939642,3.6607039398092525,3.822526690799956,4.982725051009295,4.555868219634,2.619103581146751,3.1516975145174624,2.9898627471010086,3.7653021866145115,3.1870070753525344,3.256771313024394,5.364987441999866,4.655558640805396,4.301025685912339,4.063241333867068,3.370678142249076,4.030507167036065,3.988752868102028,4.356636110419152,4.461145886428646,4.172342656834386,4.25290947918085,3.674654357086876,3.324274181167258,3.716999468219533,3.803368660425795,3.7361993254624597,4.2076070127064416,3.5367310404082546,3.9275923481087998,4.553867015360935,3.607252536966769,3.0507964802474867,4.574615360009325,4.581515154113261,4.443316006581764,2.803762255007927,3.185777719212072,4.337040098591787,3.7557492312168264,4.050343014297236,3.41306396066332,3.515093880121869,5.1275521662422205,4.593523635272932,3.405617659964161,4.011703846813008,4.022336883891009,2.8443262980418753,4.515507129243584,4.338736853003049,3.937104268300952,4.209301218152249,4.0451644744208215,3.768870549700488,3.6129462469672027,4.813482591681527,4.4883327025409185,2.686073368572109,4.389320985015369,3.3146368145947,2.9672109351206295,4.025746653149439,3.6218986560894346,3.320633719104577,4.210285257516649,3.255361552025845,3.577468031872615,4.311000127415712,3.7706081627186068,5.754051373770901,3.659886456148514,3.5182392306070067,4.407459883494371,4.386180434569799,3.21400863973572,4.998888423961429,4.25770904402052,4.454717628888602,5.071155799222782,4.362380248809988,4.297251995714966,3.965176086366039,3.59476198733566,3.8400436557828725,4.221742682620645,3.244725967230863,3.4559832019001235,4.282818969599679,4.771148444481921,4.591403768012762,3.5748648380908743,3.4212145392379796,2.6596368905391,3.9349453878302567,5.404300612652291,4.443119952879511,3.1869337256133545,5.743703022761775,4.6319530053868405,3.498554581111039,3.827824153385912,4.2151672888231,4.817148023684737,4.735578649386299,2.2204926112318617,3.4403460727251973,3.9147215696230706,5.3209426671056095,3.8895762792754414,2.786755155266268,3.4038617339012354,3.2472864052552413,3.1182200510166473,4.139401334391786,3.3939602035916407,3.5478665424692477,4.302453727809334,5.338164674281992,2.737772746486022,3.854215988365322,4.109176427392942,4.20153056043001,4.195515647520498,2.721124349019236,3.580351344785225,4.085761599863352,4.2273861364047445,2.155962655793929,3.4906824355747483,4.236864033735768,2.4044208028609773,3.0922266700935177,3.6861773162180476,4.439907935321642,3.6145205079809735,4.3323891258215115,4.432404284020878,3.64395455151507,3.1159881096494,5.8271660974520625,6.428938068450364,4.613105589686194,4.647888207103176,3.742598115052796,3.9153085043683187,3.7230249254885583,2.924017094974942,3.150533092994796,2.13932345350328,3.0420951722257725,3.087710326436521
a person and their in laws,2.128854794670571,2.103172636219975,2.319519772684477,2.94293462928076,1.9179343780306295,3.426194113858966,0.0,1.935838602177704,1.8366976680521836,2.548839188662223,2.3032946260035474,2.36533208035994,2.276481666672841,3.0537628125053566,3.21905953632775,2.714413810176131,3.999803032691189,2.880210292767223,2.276679914868728,1.9523534009572339,2.5468465156546807,2.3212893651860127,2.2806979977269877,2.4963459946573323,1.6004139726147213,1.0121316010810932,1.738149004328328,0.822035446838647,0.9901673666762941,0.9006551650724647,3.1377788659091848,2.014833789218111,1.6076645552272184,1.3761354285685359,1.7594499195627107,1.5270953699865084,2.320206526834496,2.0035827888778983,2.682774233998157,3.231501759536584,3.217963131740991,2.603828151780369,3.382036773989573,2.3882756087537302,1.5601559902100945,2.2901854746307047,2.344707356541869,1.6851546535293538,2.0014244725175594,4.112090651360959,2.450137942529359,2.376053122606004,1.8271593836569433,1.3709976426083732,1.6379128616135121,1.3805359288571053,2.1324490379083207,1.981138924765163,2.3169950267030175,1.9013050692026903,1.2704289252353376,1.490420747470567,0.940843449705703,1.8869734272876515,3.49263590349709,1.2107542873612516,1.4252619707420147,2.0265509639922743,2.7822685765932356,2.7359001977373034,3.1889484297375494,2.389473287151123,1.753415383215021,1.4210102076682731,1.6479348873037118,1.512786906919176,1.2957985572043373,3.1381457861956674,1.7777660056665685,3.171221673369137,3.022022322671349,1.7212307718747188,1.691673757154483,3.5290448834536665,1.9562178029871098,2.3509087170154683,2.4298168529797155,2.0342625220722006,2.4041134559860637,1.8944363162729505,2.757843320420159,2.9353479041985806,3.2636243232644166,3.427244404338279,2.975890992546779,3.286929911907005,2.932167322354776,2.57052511535704,2.4809569058662335,2.5619363750970923,3.0650990270397522,2.179202113038173,2.6234062060868855,2.3572662252493712,2.1957645642229715,2.808316070840459,1.8889143917857036,1.472563764721488,1.8012074170517123,2.05736173503922,1.8255513554040645,1.7287345260578688,3.1747166701924927,2.0920683892646323,2.2681672972938762,3.92106213421778,1.9129773440284312,3.0485801380903372,2.4118938202247726,3.2506877781082513,3.0429772602074068,2.421387272581627,3.241599531493307,1.8964519943434204,1.9642209635327996,2.4093318538878035,2.161163104279171,1.7923793750718549,1.8501518718353636,1.1354874923439224,1.4638425653289366,2.597622879754594,2.142514980569749,2.637827683268781,2.896560442606401,1.9620782371744783,2.351791384124922,2.5223297490140855,3.1948582975978694,2.6003605516876536,3.2824352157101258,3.0350909567234603,2.677553259033561,1.173135612162503,1.562382381850282,2.0347434858272724,1.5451762323602303,2.714436329867855,3.358488203921056,2.593310752986334,2.486754809572914,3.3295800806113944,2.120486036331455,2.18473359020544,3.2655417258947006,1.848088288741588,2.0533696916791686,2.3761113124543005,1.300032133772431
employer and employee,2.8163961270885167,2.8943632165853654,3.539068224075186,3.5510519102351217,2.991688407541521,3.5975499539396414,1.9358386021777043,0.0,0.856074819938479,2.2377023788497588,1.8794662307417977,1.8595241253061499,1.1928562461313779,2.125540276760227,2.4905436439359194,2.734258004344796,3.6331750146861213,3.659188791743461,2.3780586616504236,1.912874409695613,2.984869229476776,2.971450952396834,2.8854694403934653,2.4488994831499276,2.698185647384572,2.272117000170055,2.8467862285108536,2.340328115543033,2.3786906171269933,2.483899869039033,3.9097175260104904,2.5598674688682737,2.6658625622964958,2.51095137392087,2.7247161258081354,0.5973913705686071,0.7231495154295661,1.1917063659892786,1.7498545700797254,2.927791445169823,3.661189544989099,2.420090288950428,2.596643918633038,1.4958226120539435,0.9419915128797475,2.0242513127014363,2.0482197419417116,1.478056523776472,0.5200371693930683,4.441272532274266,2.644858947633056,2.2584981502303094,1.833220667673531,2.5712641271227383,0.8635497924315702,1.3230935616387585,1.5851775397415928,0.9942347596317347,2.6316256289695086,2.454091337308914,2.2684045987291537,1.656111676876728,1.5897166552227178,1.8767810432121643,3.9829035620940374,2.0556938517697794,2.6239200190098315,2.868644926032614,3.1655729865263305,3.3955021774757035,3.561911642565008,2.0709519393180242,2.161277589131522,2.182016550072257,1.6236558923850681,1.743226063124284,2.776961237164097,4.194870475665617,2.347954518315736,3.7410233779423847,4.570064009231558,2.9266163353375445,3.127724673538509,5.173084143467841,1.3958104632438346,1.8880417827252678,1.9939243088096732,1.2364175796940537,0.7926900676768697,1.3322082802703543,1.8592100183013387,1.7801130382388075,3.919551206728129,3.789794235375408,2.823098852838101,2.939468940863239,3.0573239022436605,3.0644196794799723,2.1964785181254465,1.8893480823546154,2.2150348550240646,1.1343859360943722,2.072172172715904,1.8368708978538202,1.2586824201646887,2.3885541210902868,1.5794713177827373,1.0497909132228629,1.6589073661590543,2.545853482771223,1.9606734531996028,2.377602958983262,2.7320856357318815,0.6039733128367563,1.4146035786329965,4.104027790946242,1.743787241449734,2.1447115953208367,1.2841421376897044,3.1576742771311728,4.285068120584596,2.7655248693163923,2.123793173535419,0.41395269858635864,1.5253701699134243,2.5901330665511315,2.4187656466245637,1.9543366165959866,2.230967500695647,2.3083420232796152,2.083598086267877,2.470198142995981,2.4894616927942743,3.0278830901121276,3.87294281104756,1.785957049099705,2.709555644243107,3.8638324132422146,2.3310842187313057,3.3003166016144627,4.789839423218259,4.15968865089187,3.0193727456728903,2.5697518121779854,2.829083017032978,3.2778401655025866,2.435679734213663,3.4174674809931984,4.35439373604501,3.4143420081998244,3.0316838420792966,3.952742563464384,2.732955007774981,2.5168312975568266,3.0387916675769526,3.47634776701937,1.9238945927636866,3.804102352575316,1.5089055725112916
interviewer and job applicant,2.321456966208154,2.2326779896855338,3.118386334135596,3.2268389272739904,2.8187861916494077,3.6607039398092525,1.8366976680521836,0.856074819938479,0.0,1.949417937990338,1.4874932523916398,1.2023213104904618,1.6903600424778515,1.985842276879714,2.4881280129450767,2.7463749340111674,3.5478549294134596,3.433298016662135,2.225495141442591,1.3408940148772774,2.5414400673247997,2.641025110650472,3.2725416216502152,2.5490436966657235,3.000183519285968,2.0110132281144506,2.2849449300864464,2.1365380194912613,2.200039318463467,2.5782424649841538,3.273386051402131,2.401315690956387,3.02671556660879,2.5218930978501453,2.5156712617250196,0.7007971348373537,1.3283454700817008,1.281636927986033,1.3040826543601223,2.349370622796719,3.2278828378001507,1.989704728913701,2.4020507335558015,1.2059530561814062,1.3360004383194168,1.3337986675624542,2.234464088438139,1.0486835691810048,0.9671787355810765,3.9557712108015055,1.9641809157640007,1.4943214626107375,1.7400355086709471,1.996928158321354,1.1181637946250502,1.3158944479124863,1.0250831705116035,0.8591954441303955,2.7643483956162447,2.712163351663518,2.071011758104732,1.7279181977873552,1.500885872465728,1.8325397333603315,3.5799527744528166,2.066496280452472,2.4221645572763815,3.2578805973233442,2.6195459887266903,2.991685296849426,3.3603678568806012,2.127146898222367,2.3982101665731297,1.8117544538199288,1.5772505289135923,1.8065781085771475,2.9610063228662526,3.529311831059383,1.8597026707194335,3.405226288213094,4.369944716224851,2.864792729646731,2.7286753977309535,4.887770549299821,1.455171518524283,1.3869375479189783,1.650783168567513,0.9651048431646894,1.0424901976419607,1.8218910164515585,1.4423964009313006,1.9364311763562223,3.4002940698051543,3.3206378895694106,2.555720354714247,2.5805492645005392,3.0432610437979495,2.511027712383831,2.1360194158199413,2.5282047467798985,2.697248190887677,0.9579132944892698,1.8730786573197946,1.5395163480234586,1.7712264319049222,2.473641900521025,1.7477075625584075,1.5940408944774724,1.691695162275269,2.201171483675007,1.7253658645025864,1.9647912364787647,2.6375739131876403,1.4268244275675372,1.6510909410962868,3.4264600995044394,2.0974026259793193,2.541073773224282,1.090753894236252,3.136362826727605,4.024057391039867,1.9602055096276456,2.3173808270231313,0.9655045400505419,1.0494126204172287,2.4264218370474304,2.270253772341758,2.3779623596423196,2.580170477541292,2.0152322702999843,2.4145753384116446,2.532359565669687,2.3709303549011027,3.2988174499832272,3.874062049017557,2.1151218391526623,2.731906132776224,4.138108851598026,2.5212524470934006,3.0249995072801767,4.595253518898945,4.486714213664559,3.4763724231045137,2.620603023601234,2.6655340604614217,2.9976879090309616,2.3685103520605053,2.979754020136066,3.8168413857866628,3.881598872049814,2.9799309762906563,3.5602376718875326,2.716618696454465,2.565537427080944,3.261206895480706,3.2036463440986855,2.189452763090333,3.513938138033921,1.4756455321930866
