,V1,V2,V3,V4,V5,cl_k3
criminal and prosecutor,0.0838356076311062,2.80835358206417,0.160072334853211,0.293312772928742,-0.911705935185218,0
customer and businessman,0.0662372534235713,0.227471047283882,-1.85992509493527,-0.724566151976598,-0.464485573081206,2
representative and citizen,0.35140390910938,-0.0325047151744233,-1.54321413112729,-0.996590833915652,-0.185132999777784,2
officer and soldier,0.199555714518618,0.319727257306677,-0.207490017818949,0.148500205157556,-0.85964670326845,2
religious followers,0.370751039308692,-0.612298801751418,-0.347845513479297,-1.37213326603652,1.68235855653654,1
reader and writer,-0.0100649851709123,-0.758958266812781,-0.769208299033867,-1.849064971905,-0.54998034448587,2
reviewer and writer,0.119905468362098,-0.425388471084656,-1.69745039189689,-0.351601625897505,1.01571575612041,2
sugar daddy and sugar baby,-0.997000713142703,0.406311421877728,-1.62763276624216,-0.235926563167442,-0.294629377269533,1
director and performer,0.389200785603931,-0.275965251346023,-0.72950802308784,0.311136813453936,0.306847545434097,2
psychologist and client,0.0310310220600488,-0.77096493318531,-1.50356514250286,-0.331646499171511,-0.178240511472798,2
judge and contestant,0.491424783484989,0.214638783521286,-1.02871159409305,-0.95546331900963,-0.0774982697670086,2
man and god,-1.57606118880608,-0.321425899768272,-0.394042458881617,0.599666834456868,-0.290546698877036,1
university student and administrator,0.81042441667846,-0.388754436781,-0.367922353281294,-1.04292116732628,-0.0991529911874044,2
student and dorm resident assistant,0.371299202860964,-0.265211470526212,-0.411963665998553,-0.519466701056158,-0.222414849021163,2
athletic trainer and trainee,-0.698894203586717,0.0153357521931445,-1.11285858263946,-0.567151394843894,-0.995960466552325,2
researcher and research subject,0.358610277617728,-0.567474765455979,-1.26917607322129,-0.744236355812631,-0.724953630460739,2
peers,0.116068375951416,-0.483268817537773,-0.0159705645135926,-0.0092368259704654,1.37922121764755,1
classmates,0.305069258191978,-0.237523643504287,-0.394829248499552,-0.484727441074327,1.28218456989814,1
bride and bridesmaid,-1.55088794391189,-0.297792392440814,0.0261953311497561,0.108566965579277,-0.171719586210899,1
guest and host,1.12125242498459,-0.446792279357099,-0.736384430346535,-0.0815939638404887,1.37034425236494,2
television host and guest,0.830646027692839,-0.2431586007757,-0.618968753450265,-0.191445186056444,0.0559001259844668,2
volunteer and organizer,0.180859616544256,-0.361811291174727,-1.22704389098772,0.161666033235009,0.57664382319931,2
bully and victim,-0.272702161278153,1.92228156482863,0.383408987756451,-0.276516646276178,-1.3094723264755,0
a person and their social media follower,0.352982642903991,-0.424287152230041,0.578088438727581,-1.81992144509087,-0.527745973747249,2
childhood friends,-1.07931991962757,-0.427254107990782,-0.141915209923348,0.704995428353957,1.31789861300435,1
pen friends,-0.486253681300024,-0.495490403344517,-1.25632192775427,-0.247950232003382,1.75777393792913,1
friends with benefits,-0.864444204456531,0.21793450778548,-0.871754385593432,0.222325924100572,0.845506207853075,1
life partners,-1.72098880348826,-0.523493526868923,-0.797778174344183,0.670859694840752,0.992211369857528,1
soul mates,-1.61264904398325,-0.561050615813459,-0.135461932864126,1.00399849245656,0.998349610352663,1
church members,0.0259914614425013,-0.346949971471836,-0.560771463639593,-0.605401069994601,1.42811325597081,1
fans of the same sports team,0.210603577229978,-0.497669963640483,0.0664017847138614,-0.958357017687721,1.75914719742533,1
fans of opposing sports teams,0.373975172767762,2.17285290497349,0.239054441639606,-0.379768763617077,0.691424857559627,0
superior and subordinate,-0.138480812710802,0.704154980126091,-1.44607965331866,-0.260913727199877,-0.922952666675381,2
a monarch and their minister,-0.473816058026483,0.153378675216836,-1.43977218875705,0.270621353531545,0.508484329944477,1
cousins,-0.93802877350972,-0.203367064065197,1.12599035716697,-1.19862074675692,0.502935633739333,1
parent and infant,-2.05869242566443,-0.527732474938533,1.09161952859776,0.198178927801167,-2.28118251868432,1
step parent and step child,-1.64006683630659,-0.464466988486071,1.42601356113437,0.753608300075327,-1.53102995385015,1
bride and groom,-1.6141623325835,-0.359977406186102,0.540139935595731,0.854487272951891,0.636777213414409,1
man wife and man mistress,-0.343806880258813,0.399189564312927,-0.0041144968860113,0.589286610147355,0.429229304170142,1
brother and sister,-1.24760316803989,-0.430440432309161,1.2999171185054,-0.135992653775645,0.234206766874727,1
close relatives,-0.825880091002846,-0.5713546947857,1.4145205454805,1.04758513967411,0.80815871851492,1
a person and their deceased spouse,-1.2386747363421,0.057146193016578,1.6608289515215,-3.74963471187475,-1.14633209942246,1
foreman and laborer,1.38474994228466,-1.10274150501415,0.68941860399281,0.517579452068807,-1.02151070287031,2
owner and manager,1.08541555295198,-0.836681422460076,0.16898329818728,0.788467884831467,-1.27238250808077,2
chief and deputy,0.925799089628858,-0.707725308384595,0.957569927953827,0.825418492987565,-1.3095426100055,2
supervisor and subordinate,1.08956691406619,-0.729150040258793,0.501541514781591,1.06403704610781,-0.860816979930697,2
boss and secretary,1.02455842974713,-0.947653886036921,0.345213871485247,0.641762704560293,-1.12512612195318,2
intern and employee,1.47100525423567,-0.912128681635588,1.07036464730909,0.571543523658834,-0.763394541387325,2
lawyer and client,1.24485433707159,-0.818768650063674,-0.453358644580688,0.868570346479937,-0.737614714060736,2
judge and lawyer,1.2249374173772,-0.874553292800201,0.0997549566719785,0.834081917446188,-0.807068414952683,2
victim and criminal,0.423666464125478,2.58681925898857,0.43178353104055,0.911890266711514,-1.22547416204043,0
criminal and hostage,0.833459532875271,2.13182222056808,0.67668860884007,0.885521972936257,-0.658789721624203,0
defendant and plaintiff,1.165811696477,1.91157432001026,0.446981892300675,0.686076356946278,-0.164936629004322,0
police officer and offender,0.80637019087094,2.37924594233774,0.409444587747214,0.79343438534092,-0.739833853777815,0
police officer and civilian,1.25680297766201,0.597937900666474,1.30682743842009,-0.489011014515606,-0.889169020244984,2
parole officer and parolee,0.633098111980815,1.10728333994572,0.41256866332569,0.996006275268237,-1.06117660647754,0
consultant and client,1.46219432471378,-1.05972752107163,-0.705565190278574,0.794110231561411,-0.513662914811272,2
chef and customer,1.92115801606541,-0.834242393509751,-0.839072655459919,-0.726937852668409,8.20492874946677e-05,2
customer and server,1.56347305777178,-1.01396217384478,-0.967471220326289,0.223535953877232,-0.578621564509726,2
doctor and patient,0.667912869713727,-1.19950972251301,-0.555818246176348,0.571410379720415,-1.1464077897821,2
doctor and nurse,0.878341987852441,-1.04274811776104,1.1225075609399,0.758706644327881,-0.968922037243139,2
patient and caretaker,-0.269674491482491,-0.890185719383741,-0.604468998492152,0.810769927877892,-1.34395885949979,2
driver and passenger,1.23462408812706,-0.788016957258174,-0.508180930640528,0.142874798601691,-0.688304408987351,2
coach and athlete,0.802655891655662,-0.73078420661284,0.985886894939049,0.731076572730469,-0.942347258705695,2
team captain and team members,1.06600456028078,-0.925386929977888,0.802673322713658,0.701463195361972,-0.234618434001121,2
club member and club president,0.607158910945734,-0.762000648281957,0.630989737021545,0.896367868445169,-0.534717045022151,2
politician and supporter,1.53989738679195,0.273970981761148,-0.285553855536778,0.271805040651774,0.276618815312733,2
leader and follower,0.502256435307299,-0.776845611036909,0.0772212466528586,0.667602852815437,-0.501614064396912,2
babysitter and infant,-0.871414927222666,-0.759391394820812,0.833128327183514,1.0020346556419,-1.83927168954561,1
religious leader and congregant,0.866467488166702,-0.590210642576274,0.826771745031128,0.527962920168676,-0.599738233033751,2
prostitute and customer,0.29026833581203,-0.576467250927172,-2.0682848686301,-0.15072223975811,-0.365333525281274,2
guide and tourist,1.41823281492017,-1.02217542249039,-1.06616132866511,0.371484922142844,-0.577903310433581,2
athlete and referee,1.32651399524957,-0.441645113386043,0.381935880956494,0.830104247504315,-0.780049206285827,2
slave and master,0.198937414704268,2.82462530617816,0.99649064386291,0.995309011740376,-1.35350753088816,0
performer and audience,1.3900677664629,-1.45758092401646,-0.176517181075186,0.183309046153175,-0.598728218016476,2
dealer and buyer,1.11239165443942,-0.692635864137103,-1.65087966079725,0.188263003461222,-0.176899311136413,2
co workers,1.52884142172022,-0.943727590162406,-0.185568981276652,0.794166278650883,0.831436999165743,2
sports rivals,0.98569515790198,2.20747697814312,0.90067001045776,0.725612082508557,1.89684903649802,0
romantic rivals,0.642923696194784,1.75658323069362,1.70062381160118,0.635090748171004,1.44766821477108,0
criminal and their accomplice,0.324623040516055,-0.158539675004602,0.183415805910696,1.02369809293741,0.854139689766585,1
diplomats,1.33968577681198,0.428191994430507,0.330779843109552,0.352385008548894,1.00828907231602,2
principal and teacher,1.01026032423593,-0.99620969716025,0.913057013432368,0.85352372380485,-1.19280538312598,2
professor and teaching assistant,1.08444637442342,-0.862727948084061,0.636669890194397,0.928193952145989,-1.08136291256502,2
mentor and mentee,0.443786995498769,-0.654437845359574,0.81532351799683,1.08165312919334,-0.294786728656109,2
roommates,-0.0378930896843298,-0.505270010871924,1.0310300312262,1.18537754367868,0.877774935731504,1
sorority sisters,-0.107079018426238,-0.506766360534834,1.59491201626561,0.783445862815764,1.2969149797739,1
fraternity brothers,-0.208500815760149,-0.443054971790272,1.5365147670492,0.723635411403507,1.30493056307378,1
groom and groomsman,-0.775393269521979,-0.394833188480148,1.32815119072178,1.00781893619145,0.815170771004129,1
predecessor and successor,1.08847459155465,-1.17694462194698,1.69686677986924,-2.31548241607938,-0.649915585149631,2
landlord and tenant,0.950855091649815,0.222337327450746,-1.06155733124653,0.0182575333074336,-0.615218377822696,2
landlord and housekeeper,0.772168417202486,-0.583149127099439,-0.457637024218012,0.229435538244306,-1.48438514250332,2
celebrity and fans,1.39927905102055,-1.31361741813141,0.320827931414822,-1.18400007192938,0.136012182362033,2
celebrity and haters,1.33418654999064,0.811541437150061,0.689208683422414,-1.15015310406759,0.307921869150295,2
native and tourist,1.37069719439965,0.385780793969918,0.791686803109819,-0.392920171226357,0.0400378521122873,2
friends,-0.705451732165858,-0.599875550704457,1.27138609422378,1.04392714431988,0.727119501356538,1
facebook friends,0.552981380381967,0.332139314905952,1.34507798142833,-2.70161937680396,1.59287047203269,1
political allies,0.964726169603007,-0.742048976949111,0.808422297636237,0.75520303251756,0.790194380281545,2
romantic lovers,-1.58950471486682,-0.431882314065984,0.631492079716933,0.845996814932209,0.60763179737775,1
ex lovers,-0.188383755801201,1.23068192686454,1.77771199432063,-3.82757800669853,-0.367607406265731,1
strangers,1.65484479922061,-0.17225140237638,1.21173292873565,-2.74517065047384,1.04280360329954,2
neighbors,0.0237601131312499,-0.637573840752714,1.34227480826022,-0.773798757001357,0.375104466629575,1
aunt and niece/nephew,-1.52599232676433,-0.550866131937612,1.28507256589262,-0.408592131719963,-1.34403586325669,1
uncle and niece/nephew,-1.61655461476292,-0.474626486699553,1.22163202854833,-0.345263913780831,-1.57536905817164,1
frenemies,0.892204230446199,0.471980721644581,0.665128358473479,0.341516583654748,1.78670717713942,1
half siblings,-1.16491710277127,-0.462128655066766,1.23387477207447,-0.281394645449245,0.206630379355586,1
adoptive parents and adopted kids,-1.53936556771388,-0.49620094041078,0.927073171079072,0.859102156150292,-1.76325507438697,1
mother and infant,-2.09641802958662,-0.524690909132987,1.04183875077592,0.209154663121303,-2.14740318409158,1
alumni,0.448257944481669,-0.0852150390755032,1.66933303864528,-3.01022083635914,0.0440541285090556,1
confidants,-0.58585307264375,-0.50963708567444,0.977031160949866,0.784633665638254,1.05126819981522,1
a person and their significant other,-1.58494486311867,-0.276883183428776,0.283839328671426,0.881926682117295,0.8420089843806,1
companions,-0.785158894643919,-0.566050956505323,1.10110404088455,0.850276377798936,0.851503711597968,1
playmates,-0.435150576354045,-0.544380226179319,1.4372004468041,0.890579996409979,1.01277103127076,1
competitors in sports,1.56802104554682,1.94186124369461,1.39145192065611,0.213175210741723,2.28238415276526,0
a person and their crush,-1.25702074821159,-0.0833226368065234,0.859267008238517,-1.93469754539026,-0.608458441753299,1
cohabitants,0.216063376550046,-0.581840933768742,0.829581072349922,1.04899516279611,1.16122244550134,1
long distance lovers,-1.43838420917555,-0.380810836487459,0.485554453452786,-0.388656754575561,1.10808576379203,1
brothers in arms,-0.748785172085227,-0.508095971003384,1.39025587291925,0.9487216286176,0.897221309542852,1
