,V1,V2,V3,V4,V5,cl_k3
judge and contestant,1.34576258251732,0.517718517124319,-0.828380778274713,0.748781683556097,-0.286062698447787,1
man and god,-0.55393913650676,-0.292039714033879,1.10191540468216,0.641398154487623,-0.0349893680576042,0
university student and administrator,0.509896861436935,0.0229290873198664,1.54871671893467,-0.786165973683593,2.28067319256543,1
student and dorm resident assistant,0.979533385988147,0.0014494882193941,-0.310264257483487,0.85128120964687,-0.0640133184648506,1
athletic trainer and trainee,1.41185976148331,-0.697378039781332,-0.642667572449113,0.456567285557143,-0.812009256774381,1
researcher and research subject,1.1233094705093,-0.667160798335218,-0.878075913854477,-0.997551953511279,-0.637832819349667,1
peers,0.887941395904137,0.117212751945688,0.620681740142163,0.702025948905411,-1.52199659346731,0
classmates,0.848123100493768,-0.323556032980242,0.750836134126659,0.898442955464332,-1.1268640086159,0
bride and bridesmaid,-0.383010982184368,-0.575104161884951,-0.241691129027443,1.06069801445111,-0.086327606696229,0
guest and host,0.905597096470334,-0.109786260907262,-0.274259502838579,0.614277740120336,-1.5283304684002,0
television host and guest,0.998479219933246,-0.492345223780559,-0.258359603640339,-0.393007179004832,-0.409907155684138,1
volunteer and organizer,1.03295993882262,-0.95554090188144,-0.0533241368717753,0.750301958715995,0.406135194652681,1
bully and victim,0.0485976678723627,2.48336375877877,-0.640302699812214,0.749945195971773,-0.381602749755649,2
a person and their social media follower,0.629502961425241,0.139363147148363,1.80559376683648,0.646151217132768,-1.33338550677789,0
childhood friends,-0.324195911480478,-0.603958096880853,0.80270526476112,0.95826318564521,0.017245327555952,0
pen friends,-0.467979614198269,-0.514808137784788,0.3643058772284,0.752542729194991,-0.171536836871354,0
friends with benefits,-1.45084816512793,-0.0808289003966579,-0.432269385563064,-0.0537437040034649,-0.855046388167379,0
life partners,-1.89665177941373,-0.268878662583661,-0.468387991222804,0.0492703226701186,-0.365232179290282,0
soul mates,-1.87714234332358,-0.26149410000198,-0.438030805025187,0.0725066577592784,-0.345805294439071,0
church members,0.486242068821589,-0.843619588789605,1.7676201650565,0.604393808917011,-0.381825244797357,0
fans of the same sports team,0.473599314697202,-0.848242761420886,2.10562553547228,0.643700056591143,-0.593588928328556,0
fans of opposing sports teams,-0.101667684184876,2.3950285144732,2.82273044422719,-0.250686234270246,-0.0884318788896881,2
superior and subordinate,0.99448293957127,-0.411391568871033,-0.49025573378371,-0.117019681151276,0.43088445075914,1
a monarch and their minister,0.214538782888903,1.52250423298494,-1.04622677389244,0.626944904448203,0.333919435339272,2
cousins,-0.634733016354901,-0.765242241703267,0.0209828903838652,0.77208730669043,-0.254417900481371,0
parent and infant,-1.29457842252569,-0.049905271861801,-0.804068913213896,0.361764989059248,-0.569581866464574,0
step parent and step child,-1.28764530670331,-0.332613447034348,-0.929960979709747,0.601371792818451,0.178663389857717,0
bride and groom,-2.06422885725108,-0.454173242334978,-0.281536472570594,-0.0357749997176538,-0.203606417523202,0
man wife and man mistress,-1.75005202376835,-0.29235143791461,-0.572392734325528,-0.455629028992592,-1.05114616858596,0
brother and sister,-1.22059600174553,-0.588214177737391,-0.523184362790005,0.720672342511177,0.106374609865911,0
close relatives,-0.99816926980569,-0.76699176575703,0.0142148316141094,0.572320964181637,-0.23005615301362,0
a person and their deceased spouse,-2.17743773506319,-0.402959934171438,3.87855337532878,-0.57046364327094,0.562507922156056,0
foreman and laborer,0.813414487680769,-0.790064611093981,-0.464191393219838,0.119287048560735,0.965170783284142,1
owner and manager,1.08685153708651,-0.642227808239153,-1.0748895576541,-0.467796016309098,-0.068493006390943,1
chief and deputy,0.908632344576407,-0.592484646079668,-1.08809296778146,0.251681063931251,0.499194106828955,1
supervisor and subordinate,1.14598194513989,-0.27913612548853,-1.0814644428606,0.10470071019575,0.0432843311286801,1
boss and secretary,0.862985594389628,-0.695218698838372,-0.948358347584352,-0.508856150677522,0.19113494704867,1
intern and employee,1.33132674572952,-0.760039324071715,-0.771910045599019,-0.0007503737885655,-0.130644028325633,1
lawyer and client,0.446347760975285,-0.610499210675105,-0.730523005772077,-1.36357171073952,0.50049429118933,1
judge and lawyer,0.551378290667321,0.423849273792354,0.462087850043327,-0.778290340129044,2.03453995474704,1
victim and criminal,0.0028343157531245,2.61264436643618,-0.979560500045569,-1.27354905389227,-0.248453898443565,2
criminal and hostage,-0.0339183363611538,2.30218322187382,-1.1177936678273,-1.11644573560668,0.8710466653882,2
defendant and plaintiff,0.0585572554958201,2.59898079165812,-0.282377817589448,-0.143983053027003,-0.22845358321261,2
police officer and offender,1.05567650235958,2.02798871781299,-0.967582864198611,0.578522067379479,-0.198410418438236,2
police officer and civilian,1.47300487535033,-0.305176011865209,0.973986204591877,0.374864742335911,1.47789481080361,1
parole officer and parolee,0.854557897007593,1.69363395690993,-1.67064177221167,0.365576965356566,-0.149764179669127,2
consultant and client,0.706794342400547,-0.615372466189157,-0.517487478336306,-1.69565282413812,0.0764686992226532,1
chef and customer,0.996657221614408,-0.78174158868042,-0.0054781485248757,-2.32704147322848,-1.31075582233512,1
customer and server,1.04250132909708,-0.836155700049218,0.0546650892821535,-2.276264899715,-1.2357946237839,1
doctor and patient,1.07334844715123,-0.872356288582805,-0.60631404760162,-0.695936553240977,-0.353332634485755,1
doctor and nurse,0.984515003251415,-0.707440196205957,-0.377148896135374,-0.0247046127221355,0.338412411897724,1
patient and caretaker,-0.0417461321759115,-0.856408728084912,-1.07169242650494,-1.13618299075203,0.636643388234814,1
driver and passenger,1.14760618335086,-0.221037095986288,-0.528529634242057,0.012945700835135,-1.6138393635401,1
coach and athlete,0.829502115260796,-0.800309946382339,-0.588410252670763,0.37113452017571,0.559738168095522,1
team captain and team members,0.49124612443559,-0.969378530379775,-0.710422514242413,0.658467638114912,0.711955024913629,1
club member and club president,0.630894484571332,-0.945808057517835,-0.480221542831034,0.506439868626425,0.610679320450792,1
politician and supporter,0.373055455496249,-0.43090211058113,0.305956940308983,-0.519656785958756,1.79572434052023,1
leader and follower,0.625084656085496,-0.473446826015879,-0.197909470493828,0.566346444168623,0.586256373530871,1
babysitter and infant,0.562418421429116,-0.685538814440727,-0.838387015064951,0.148921412521009,-0.344841987938711,1
religious leader and congregant,0.318002333357929,-0.90507065847969,0.205947312999887,-0.206124156566353,1.32968026831299,1
prostitute and customer,-0.824526071446509,0.264166795597135,0.433138011843218,-4.22120725738607,-1.31813572387837,1
guide and tourist,0.952466900135907,-0.925182609984068,0.0136543516214686,-2.2426210656466,-1.16160733643331,1
athlete and referee,1.62275998215615,-0.430208135611118,-0.229974282636784,0.0386344193218131,-0.80494661211652,1
slave and master,-0.0839658898328109,2.23005451714078,-1.22199268764801,-1.04609336504032,0.320128335768612,2
performer and audience,1.38855827239782,-0.634162599731253,0.528505681417168,-1.29090128275129,-1.1683659473025,1
dealer and buyer,0.390955231158707,-0.596819253509162,-0.0210724866279653,-2.92647416176189,-0.439069242063875,1
co workers,0.939999090273895,-0.822993390043382,-0.351493125792058,-0.0934638919994893,0.109266336154284,1
sports rivals,1.16031164645304,1.84371724361804,-0.184642239429073,0.982508745912423,-2.13708099454528,2
romantic rivals,-0.425643040541252,2.0382181576462,-0.338086200338908,0.750352195814317,-1.25801709792604,2
criminal and their accomplice,-0.147692073231318,-0.603742338999501,-1.11397931846032,0.198237629665256,0.0277898384967677,1
diplomats,0.726452005075245,-0.32774398905414,0.409992863922487,-0.861239869976277,0.0076558148783258,1
principal and teacher,0.591055815299011,-0.742029564437252,-0.193377867238925,0.355929141429917,2.65187083905901,1
professor and teaching assistant,0.669702886654527,-0.566273798606268,-0.747384045118521,-0.802066546561166,0.336867765670331,1
mentor and mentee,0.410245223117031,-0.780944487915952,-0.94816287686689,0.378759098143763,1.09195288629994,1
roommates,-0.665287221318791,-0.580475470735681,-0.493726843314835,0.636325749796488,-0.34803178732002,0
sorority sisters,-0.660521485744874,-0.795153060208001,-0.132417201426123,0.673899699148933,-0.372438100476904,0
fraternity brothers,-0.639975470036894,-0.805935483311745,-0.148437385681313,0.869340632075006,-0.179280847341938,0
groom and groomsman,-1.21673617008194,-0.636369742262841,-0.440194871824497,0.486545807076168,-0.239411104923508,0
predecessor and successor,0.958992578035583,-0.87722518116688,2.53056146147995,-0.481017281100454,0.840441896924296,1
landlord and tenant,0.675149759723925,-0.124873187624714,-0.0858750980699645,-1.89101879828988,-0.402035715550278,1
landlord and housekeeper,0.768491369064,0.0409983889476606,-0.447122657798352,-1.72732830195697,-0.727091175752996,1
celebrity and fans,0.735368748327061,-0.775281095686103,1.02486013746251,0.865997633413809,0.278516107574409,0
celebrity and haters,1.04736413837235,1.58031074728741,0.984313333514507,0.996794828821043,-0.658263200384882,2
native and tourist,1.23548162312966,0.793294739416101,0.110394607015779,0.750432249683681,-2.53266605465104,0
friends,-0.698536086959998,-0.761323008927621,-0.152955286214569,0.797350085982246,-0.18961524666317,0
facebook friends,0.509826450897255,-0.424812544423528,1.81416399676907,0.591074977685605,-0.933954696122198,0
political allies,-0.578577608842784,-0.86472467670082,0.245983724835708,-0.203513199512954,3.01855416274347,1
romantic lovers,-2.17735284745182,-0.388483899523494,-0.478003173279442,-0.137528188813923,-0.298067599542496,0
ex lovers,-0.940803868064876,2.10608447885949,0.311481906214567,0.4661021987079,-1.05113853413706,2
strangers,1.3308444608362,0.798532030554155,1.49188544247681,0.690264594673944,-1.79235206434511,0
neighbors,0.143875086920594,-0.50706992002327,0.220255402219458,0.763816071627361,-0.891600925081419,0
aunt and niece/nephew,-0.840600211271752,-0.678738481548793,-0.541511758080542,0.654580326355158,0.0319856040898596,0
uncle and niece/nephew,-0.951401673546533,-0.680657636569609,-0.478932725250826,0.671802814595918,0.14720373442272,0
frenemies,-0.387414197265432,1.37805741150748,-0.610786082767116,0.968422322947898,-0.858033708208767,2
half siblings,-0.793684978246567,-0.633697394932285,-0.110458773426332,0.755719894340135,0.0425928583769703,0
adoptive parents and adopted kids,-1.48057551577263,-0.598577956195755,-0.580460784214097,0.470768200158151,-0.0870059654428865,0
mother and infant,-1.3740383459767,-0.0408208250196494,-0.811456447216311,0.284727660550082,-0.61542304592652,0
alumni,1.26930306980717,-0.282523364891255,1.33854297018812,0.594216515503665,-1.87475853141031,0
confidants,-1.70426999586214,-0.470802331932138,-0.486539449351066,0.117658889648969,-0.333358676144022,0
a person and their significant other,-2.11607735275975,-0.424065626879714,-0.371583710395483,-0.0824118780534437,-0.246901125948712,0
companions,-1.11403585882536,-0.653905377283995,-0.297983554754724,0.437625494092887,-0.381123290552892,0
playmates,-0.32299056402418,-0.674521221825012,-0.431310193699157,0.838517677757216,-0.587512984273378,0
competitors in sports,1.35341394854451,1.70286694005906,-0.561733019965232,0.984652629439421,-1.66212538843226,2
a person and their crush,-1.66056619562066,-0.40071632623699,-0.352362356356378,-0.0578434694187317,-0.669081608797624,0
cohabitants,-0.6320555430662,-0.576214902531459,-0.496509717404048,0.444719669847746,-0.273310961057934,0
long distance lovers,-2.32660812914712,-0.393528720119786,0.665915874262803,-0.216844164198257,0.236965090107521,0
brothers in arms,-0.147728418115997,-0.996524326230801,0.0145373292708419,0.632617754652719,0.82327668374847,0
