,V1,V2,V3,V4,V5,cl_k3
man and god,0.120941096620784,0.398018767510178,-2.0537968711523,-2.05200511061615,1.5112789178608,2
university student and administrator,1.11225470700405,0.648704058600795,-0.868401881629278,1.0914021365644,1.6306799400807,0
student and dorm resident assistant,0.127096667576157,0.650738226155543,0.275823069186463,0.815403228122299,0.252587582909521,0
athletic trainer and trainee,1.0653192806943,0.25663889868752,0.531147411631892,0.753777935719631,-0.649235824750012,0
researcher and research subject,1.06374737570853,0.941140526366442,0.544126381341109,-0.957185533024644,-0.715026449340678,0
peers,-0.819370624453972,-0.580167107276924,0.908764990226955,-1.20176364917276,-0.626311284105137,1
classmates,-1.36377299031532,0.196177809265927,1.10474174913336,-0.734414613654721,-1.38305398734209,1
bride and bridesmaid,-1.07624975201478,-0.198564714676941,1.1124060019544,-0.637148078647374,-1.53380767597681,1
guest and host,-0.331810800705057,0.456980159282411,1.47081783300666,-1.01968770280124,-1.5017539581975,1
television host and guest,0.59991146298148,1.27355300314321,1.67746205320774,-0.0480224090966244,-1.19683985552774,0
volunteer and organizer,0.621840885996183,0.993122563280065,1.45223601169027,0.280001970176082,-0.699868321421229,0
bully and victim,-1.0965772395612,0.232922750639646,-1.85837362398822,-0.390208236125008,-0.0387939111252697,2
a person and their social media follower,-0.455333140846936,1.49027639469245,0.865524209127104,-1.20092315335685,1.37827921766637,1
childhood friends,-1.45346425380248,-0.34069067731087,0.689036613908724,-0.831144585204999,-1.15149595300344,1
pen friends,-1.36949794608723,0.568870079690868,0.721413181116395,-0.38995267475679,-0.999665218528462,1
friends with benefits,-0.819051882699534,-1.66892342036815,-0.0728978465789695,0.510831270005637,-0.313162179832081,1
life partners,-0.811209241792466,-1.72402308481193,0.924657826045842,-0.517242546989807,-0.296055495887589,1
soul mates,-0.983206727549108,-1.60009854292534,0.656420801548924,-0.229805496498917,0.0395679037027379,1
church members,-0.837188111373419,0.810790310459531,1.34117311016332,0.648014706457983,-0.188288492505049,1
fans of the same sports team,-1.18849340475943,1.7133339923426,1.1214948323424,-0.888035435249479,1.01007701007604,1
fans of opposing sports teams,-1.99785291305451,1.94215939010865,0.251340250543014,-0.540278038244288,0.713717875092986,1
superior and subordinate,0.85290482712217,-0.0985951198125259,-1.63397013345023,0.83104261980002,0.753701388267561,2
a monarch and their minister,0.695642784622884,0.703847566832164,-0.298729829394963,0.972953332053096,0.990720717705347,0
cousins,-1.47189059630186,0.143812017822158,0.381206466055288,-0.116714265330953,1.16132313364011,1
parent and infant,1.39041819976529,-2.2844350197998,0.938962744048577,-1.78761888453347,1.30069304736538,1
step parent and step child,-0.502180191712192,-1.36862934808169,-0.782791962562353,-0.423319496163855,0.831570860063393,1
bride and groom,0.0539029822908142,-1.3845442470892,0.602138648675658,-0.120728109133154,-1.47367122877588,1
man wife and man mistress,0.443031917974304,-2.04030946324007,-1.87090500943856,-0.244401561912319,-0.403851263577016,2
brother and sister,-1.14272345789914,-1.39933374013929,0.392766309752235,0.265142742612977,0.552748013305873,1
close relatives,-1.04618802602332,-1.37921767590153,0.482419981755434,0.00627561143913,0.605778161027869,1
a person and their deceased spouse,-0.776354919872555,-0.691889040744404,0.16943373082078,-0.64488505024543,2.03221379904918,1
foreman and laborer,1.12434720323891,0.0906843574587819,-0.325832278881574,0.808162293064199,-0.770131588248796,0
owner and manager,1.30197574044875,0.0384750273986371,-0.576293194840354,0.359543813054788,0.147288443733373,0
chief and deputy,0.804821855915724,0.366196831174113,0.0342394054101454,1.14614092432888,-0.773659567806403,0
supervisor and subordinate,0.889984595787357,0.218974668941036,-0.758940485358236,0.967369862990818,-0.404086593849178,0
boss and secretary,0.633923533098494,0.612705254853885,-0.24627456043978,1.02308433435258,-0.769025705566611,0
intern and employee,0.676329064653375,0.905658135974864,0.415511545461318,1.02938267964727,-0.71134141030027,0
lawyer and client,1.22813316195985,0.491109040271008,0.335507429936071,0.458723938801829,-0.980468601178118,0
judge and lawyer,0.530642712113875,0.42033441718382,-0.906295971660281,0.737937320508645,-0.890378469434986,0
victim and criminal,0.356024030734658,0.43903427034588,-1.53265824636564,-3.02408974003281,-0.973162355699119,2
criminal and hostage,0.31911615499205,-0.0404805547143164,-2.15859905467889,-1.39128721871797,-0.703754231593492,2
defendant and plaintiff,-0.50857118844832,0.738084054699804,-2.20985756669712,-0.629510920888716,-1.37349232601142,2
police officer and offender,0.909302235453464,0.280861683327713,-1.70452647826693,-0.781990485489201,0.281513338314343,2
police officer and civilian,0.392304387202432,0.864194834104635,-0.930987141553742,-1.48160383635534,1.11876159198036,2
parole officer and parolee,1.01479721499213,-0.0132515882833315,-1.58508222057406,-1.68424191304756,-1.22472082264008,2
consultant and client,1.19137254693121,0.394090283009443,0.876889698413188,0.936228010308896,-0.468985001490751,0
chef and customer,1.21769115898286,0.977146837346509,0.754328491805822,-1.2800364863823,-0.207712032622861,0
customer and server,1.25530963296608,0.704962780911387,1.13655657929355,-0.357845219834532,-1.12787816841726,0
doctor and patient,1.35342345152963,0.113854477421359,0.469415901999181,-0.459423834355598,-0.682474902278269,0
doctor and nurse,1.10411689656999,0.812381773108225,0.960809822478907,0.847199532771603,-0.548228974156258,0
patient and caretaker,1.52139888777663,0.271006557833176,1.36589937906156,-1.44676840305088,-1.28467033544865,0
driver and passenger,0.917486693193811,0.954360663113913,0.60363435706286,0.187471298206165,-1.15086219603781,0
coach and athlete,0.320775809846666,-0.440404143356022,0.225114622176593,1.26129211620462,-0.713021914361972,0
team captain and team members,-0.144877017254846,-0.0011781196302825,0.184413019193214,1.45940972542947,-0.891402899334472,0
club member and club president,0.219268638418055,0.210316456522178,-0.0315897344655074,1.37830447381003,-0.687986443978037,0
politician and supporter,0.788218881539812,0.966194898525867,0.580561280860377,1.00862733276599,1.50077480076627,0
leader and follower,-0.0266768427344175,0.515279529825539,0.203138853212844,1.03179355645013,-0.668535842658322,0
babysitter and infant,1.01757776549095,-0.535585493700811,1.17041341948513,-1.56552477412107,-0.865989440460491,1
religious leader and congregant,1.56076639994977,-0.176562616669415,0.368593915525993,0.613249265599919,1.08341494467676,0
prostitute and customer,1.6368744159064,-0.64055664916404,-0.528875734603706,-0.656156671704248,-0.904443875852723,0
guide and tourist,0.794559742877109,0.724524401706068,-0.357548804725873,-0.0316368036893045,-1.26519060035694,0
athlete and referee,0.238374410221413,0.87765624243802,-0.491477254710284,0.31528936947609,-1.01598368540556,0
slave and master,1.29586933522791,0.376772701275,-1.26247298947785,-1.24345536400567,0.614410171080755,2
performer and audience,0.696091145829279,1.04682545832841,1.12806591043362,-0.114557147459122,-1.20531498426688,0
dealer and buyer,-0.213864894311199,0.937433606363042,0.0584675840153407,0.605359105249436,-1.08161404476789,0
co workers,-0.557356831832432,0.448621385513778,0.202336049058581,2.10282302546836,-1.42376922672852,0
sports rivals,-1.4900807615625,1.31490231347022,-0.491653160635581,0.436583576592289,0.642605635997458,1
romantic rivals,-1.6860802777927,0.484192162773431,-1.57503879337906,0.0063219073541758,-0.524474366210809,2
criminal and their accomplice,-0.448330776057075,-0.0979966316026791,-0.368343070503216,1.3947040869147,-0.990155600505319,0
diplomats,0.951463785316728,-0.313314367724151,-1.09490687018764,-0.0450176309047738,0.20014972894867,2
principal and teacher,0.869773826609552,0.679416166493478,0.460346219572351,1.19488117145905,-0.630228192306981,0
professor and teaching assistant,0.688237187664942,0.639813526052071,0.0973139938699593,1.08471751658918,-1.03762132689276,0
mentor and mentee,0.272450391355435,-1.00499395929691,1.09601890846633,1.69535440788018,0.583961427214446,0
roommates,-0.668194005282799,-0.140678779317844,-0.27363310240629,-0.0937797132559162,-1.64187473956446,1
sorority sisters,-0.201963952692996,-0.814756857318185,-0.341126012933831,2.00022356054392,0.68384286101994,0
fraternity brothers,-0.188610993335331,-0.230095225647838,0.474141317031558,1.72203526746305,0.30275084502401,0
groom and groomsman,-0.130352785763682,-0.817164433983443,1.03937134137158,0.251462271229933,-1.13144823224467,1
predecessor and successor,0.12133762389416,0.56514418262268,0.855849221012297,0.975642906915643,2.2922938136751,0
landlord and tenant,0.610639103177279,0.681913667410086,-1.54196381988214,-0.651538670744975,-0.190005144851299,2
landlord and housekeeper,1.27924672548212,0.606560755727365,-0.368273830181219,0.085706964510144,0.880471517388694,0
celebrity and fans,0.179305584570402,1.14545956032884,1.54939701837415,-0.587304648682301,1.66641755731812,1
celebrity and haters,-0.473747116025771,1.1933775972489,-0.464702247845659,-0.355827482590604,2.1291939535357,1
native and tourist,0.191416255331018,0.951100567553838,-0.592469921750757,-0.929106112368766,1.08518612666563,2
friends,-1.32479116572367,-1.18672367625379,0.805213371258213,1.26025198686902,0.213262050450464,1
facebook friends,-1.08900442149386,1.58361528216562,0.552437346214443,-0.521164655600561,1.41294756698719,1
political allies,0.262251264036418,0.196003143293521,0.682341412651331,2.1077857049501,1.26323329379642,0
romantic lovers,-1.21407563872161,-1.76002310805264,0.183564025202855,1.23734040872909,0.172326028316191,1
ex lovers,-0.983814621119597,-1.02164473308042,-1.43346893128974,0.245724609929778,1.74908995107638,2
strangers,-1.07766911235689,1.56923813418905,0.969141109292276,-0.933206742766217,0.781485252000852,1
neighbors,-1.3710133932133,0.604781903383091,0.30706712284672,1.00259916519244,-0.558331961438424,1
aunt and niece/nephew,-0.902535038421765,-0.269805172683143,0.450248246919896,0.229708633035401,1.11929352110608,1
uncle and niece/nephew,-0.475542130840125,-0.280161635754804,0.902290359751153,-0.191604385369967,1.44565302724183,1
frenemies,-1.50090402243758,-0.577930624042845,-1.64928202554798,0.767813117578219,0.184659793622707,2
half siblings,-1.3858143859984,-1.07829161421633,0.141692213839409,0.542405700997337,0.152420613936138,1
adoptive parents and adopted kids,0.775443910956603,-2.2596403370844,0.350115237280342,-0.803857254007366,1.02762315597776,1
mother and infant,1.29991854858809,-1.99043186974344,0.908735979674496,-2.19484034983843,1.14324168094044,1
alumni,-1.52688481183627,1.67630568183923,0.498837982643336,0.392141553182709,1.73356880152809,1
confidants,-0.669323843955911,-1.53512654231535,0.639163169272016,1.15138490577658,0.846316211516204,1
a person and their significant other,-1.17558043495655,-1.83021860153598,0.125227241141943,1.16712541848959,0.185668570793557,1
companions,-0.845302802554473,-1.41665705799672,0.839131069529661,0.602266236136665,0.87533164270854,1
playmates,-1.34563474354906,-0.135913999878387,0.645944218259873,-0.753517731472927,-1.57708243474659,1
competitors in sports,-2.03056048799851,1.34460395826817,-0.981402525193593,0.124023991843001,-1.44256919992279,2
a person and their crush,-0.8558321242405,0.27884258768069,0.588992004806104,0.531597613639145,0.599857560317943,1
cohabitants,-0.856564127189447,-0.799542219063213,0.118706029115369,-0.0969637443093109,-1.23930652100135,1
long distance lovers,-1.06843107314077,-1.52314111611125,-0.186985455456369,0.595152842632999,0.320309713917392,1
brothers in arms,0.516046837527161,-0.758266398868069,0.734441929714891,1.01580560912034,0.562897397504891,0
