,wife and husband,nurse and patient,officer and soldier,neighbors,athletic trainer and trainee,police officer and offender,principal and teacher,doctor and nurse,victim and criminal,coach and athlete,man and god,half siblings,parent and teenager,prostitute and customer,church members,foreman and laborer,a person and their family friends,a person and their social media follower,guide and tourist,bride and bridesmaid,teammates in sports,twins,celebrity and haters,employer and employee,teacher and student,guest and host,man wife and man mistress,religious followers,intern and employee,criminal and police officer,step grandparent and step grandchild,chef and customer,union leader and union member,professor and graduate student,second cousins,fans of the same sports team,master and servant,siblings,landlord and housekeeper,close friends,entrepreneur and investor,fraternity brothers,psychologist and client,chief and deputy,sugar daddy and sugar baby,uncle and niece/nephew,childhood friends,ex lovers,man and his mistress,step siblings,confidants,parole officer and parolee,grandparent and grandchild,judge and contestant,romantic lovers,researcher and research subject,brother and sister,therapist and patient,parent and infant,slave and master,reader and writer,representative and citizen,criminal and hostage,ancestor and descendant,peers,groom and groomsman,opposing negotiators,adoptive parents and adopted kids,driver and passenger,a person and their significant other,romantic rivals,strangers,predecessor and successor,a person and their crush,brothers in arms,playmates,volunteer and organizer,a monarch and their minister,roommates,criminal and prosecutor,friends,television host and guest,university student and administrator,life partners,political allies,criminal and their accomplice,consultant and client,diplomats,bully and victim,close relatives,godparent and godchild,guard and prisoner,fans of opposing sports teams,pen friends,mentor and mentee,casual acquaintances,judge and lawyer,student and dorm resident assistant,superior and subordinate,step parent and step child,boss and secretary,dealer and buyer,salesperson and customer,sports rivals,professor and teaching assistant,cohabitants,celebrity and fans,athlete and referee,soul mates,enemies,long distance lovers,team captain and team members,alumni,politician and supporter,patient and caretaker,babysitter and infant,co workers,competitors in sports,manager and staff,interviewer and job applicant,reviewer and writer,performer and audience,frenemies,religious leader and congregant,a person and their deceased spouse,distant relatives,divorced spouses,defendant and plaintiff,a person and their in laws,lawyer and client,customer and businessman,fiance and fiancee,facebook friends,drug dealer and addict,police officer and civilian,cousins,mother and infant,landlord and tenant,director and performer,native and tourist,owner and manager,customer and server,companions,doctor and patient,aunt and niece/nephew,parent and child,leader and follower,supervisor and subordinate,bride and groom,sorority sisters,classmates,club member and club president,political opponents,friends with benefits,foster parent and foster child,business rivals,manager and assistant,victim and witness,business partners
wife and husband,0.0,0.008601001448281067,0.0039734144062405575,0.008853066535005283,0.008929955198982696,0.014358599444170096,0.006943963039317419,0.007737878849168302,0.016072654971960268,0.010415801363365965,0.003901972018434505,0.006472891184101857,0.0051197372981141055,0.010871095166685147,0.0071610687997724016,0.0135565036750352,0.002193736550483443,0.010129191540550572,0.007667276530203608,0.002853269795860683,0.007302207222354181,0.002974867714392036,0.012879381974681048,0.01050336086024091,0.010861649721318933,0.008859011888974063,0.015132676801002033,0.005348572608789859,0.010328921099054438,0.014565129285463246,0.007098627475594586,0.009651396312096513,0.0056236769053204655,0.009597704755950317,0.0060911129101574165,0.005981390408445239,0.014993760889605096,0.005246940453115846,0.013825545721443056,0.0019393729844944595,0.0119723413092565,0.004508345300481301,0.00923032220255248,0.011372511132219135,0.012089277647209183,0.003932774915791735,0.002295990967960417,0.01294305998349574,0.005278692147744238,0.005327258889185946,0.004344798405677518,0.012806275053009228,0.0050836556493338405,0.0081767197302247,0.0027435505244420093,0.008526430484806315,0.00570674563058045,0.005296289252858127,0.004267298512278653,0.016850301395853882,0.00917432416470526,0.009618772300352478,0.016138516415205733,0.0035986630503538606,0.005119391634044084,0.0028038932359623174,0.012009617683727325,0.005120718586320363,0.0070065870879973905,0.0016301464188094726,0.015191558447735336,0.011881704394085396,0.009322804550108227,0.004470359148572842,0.0028667931197085784,0.0075092089296193935,0.007603223624888003,0.006447445908307268,0.004275171879077287,0.016309754924271613,0.0022400544783261773,0.009105384535120196,0.008038962396408954,0.002008769647449472,0.0076208615558144765,0.0031809450901375265,0.0048437662102358845,0.008056499534974719,0.014879115615286147,0.002435576626586075,0.005731595771796395,0.013636487314268749,0.014430435921227594,0.006251342916306698,0.00960659386894087,0.007031908381062547,0.007955862251688758,0.009959647840391037,0.011964551565770986,0.005350899570955234,0.011396324704933548,0.010476058867406133,0.009916844526673721,0.012925030853013017,0.005580666333490871,0.004302159660033777,0.008878037006201944,0.010458100880112125,0.0005619986753099349,0.01657116539371529,0.003098931864500045,0.005371876164784159,0.0068051974906067295,0.008629139881737661,0.007551935632984444,0.005171650291642052,0.00777707494896896,0.007434726416930839,0.011591869770460252,0.011206347080883689,0.010102470945982388,0.011223480994992428,0.011547239195418184,0.010045959957197191,0.0020008029296159024,0.0072162072872097045,0.012916648036672744,0.01414633243743782,0.005195909087412766,0.005665763636786309,0.009934787078917729,0.00270350319440352,0.006605101423310272,0.011238222399014381,0.011219036361796931,0.005947331920338721,0.004354813957035932,0.013011397949611264,0.00939779681627151,0.008685911308087347,0.01213972997486724,0.01066822037373221,0.007546613896304024,0.006818808434887642,0.003917947765475247,0.004864820948189409,0.008069388416672558,0.012662939538057296,0.0011139259075470132,0.004756669381172533,0.005192318357371663,0.008813977259143067,0.014976449642249997,0.0055528969627052505,0.0057818706323537585,0.008574874696231595,0.00934844588831569,0.007958379204065271,0.0073800051112602036
nurse and patient,0.008601001448281067,0.0,0.008627927846670031,0.014447809355616181,0.001535977682613669,0.013183166995622813,0.006370138726100459,0.010918575736173015,0.012893512999634621,0.0021751828356800546,0.006167820728624252,0.0024090650695386805,0.0040790043448682076,0.010652138971200228,0.011604012745314909,0.008589378787771001,0.007575086766390328,0.008413678933426892,0.004950721899878195,0.007110847869640998,0.0013259014683883778,0.005630691042545801,0.01225811685943515,0.0035707750620020923,0.003349541172703973,0.0072619340860730006,0.012556065485759332,0.0038212018491351786,0.0029192688803874184,0.013248249966999406,0.0024860529507920344,0.007944860987323787,0.005230623659533866,0.0023279547506780654,0.010929313681869425,0.011070545625058893,0.016079475991413628,0.003688267672024668,0.009068184831085636,0.006837767175430051,0.005509875373838293,0.009896128819992044,0.001236635669683801,0.0035760530560861436,0.012876761648430816,0.006627817951301522,0.007524861443272902,0.014899424490020127,0.013104181136927151,0.0032746214340933916,0.004462099267381606,0.007249348180336419,0.004388119775706546,0.010762667139721049,0.01093402001940141,0.002201530425073999,0.0034888669239629784,0.004808322788077085,0.00449661098126769,0.01561697416436867,0.011283764522746336,0.0028025906759004274,0.015861592161230845,0.007136430162340667,0.009926289299824358,0.0075361311835515695,0.015107677147732177,0.003952499022187347,0.0064670795309454574,0.010191718206002636,0.011806504858990492,0.01633111348357196,0.004988064545629467,0.012229588324897296,0.007328479981114948,0.0015059195623731733,0.011971457461918545,0.005599182703562833,0.007653984833182754,0.015294473989601896,0.007061452135622656,0.013785557016226116,0.006906963904704098,0.010482022438850313,0.013527372220203908,0.009060530505875446,0.008495719096749177,0.01393504834761315,0.012880396131622741,0.007399780577854699,0.00661659600140748,0.012788328360301944,0.015605575768476406,0.007389405235559721,0.002266007512387791,0.011478300268588409,0.007791479516261783,0.0033417466790197636,0.004930829479652914,0.004043831590859136,0.009557856692648194,0.008903401174022595,0.007872253533056327,0.015559652470985305,0.012034888866388224,0.007606921478193376,0.004849286298430259,0.005288273968603283,0.009083218083145307,0.015404013760294863,0.011022733613127562,0.007718312404568673,0.010688585228620828,0.001683167691620337,0.0011288533248519892,0.005373779583377234,0.011669420387819629,0.012687700304443033,0.0040954764873002624,0.014363701147691253,0.002518278705863076,0.007090534945579813,0.010352650135119287,0.0037050814345691912,0.010274073680823975,0.00949502091252259,0.014783317022786902,0.013067257020817102,0.009678992590483075,0.00484154561707194,0.008101163721395016,0.011050435814133033,0.007810420762022212,0.01042001849482109,0.004643250897288469,0.0026657418379639106,0.0053550125736405805,0.008409593316421075,0.0014370334122456225,0.007256945821875735,0.004457063375994835,0.014872242208628832,0.001768709857302715,0.003530970110805689,0.0062990267992750594,0.004718130767490155,0.0032725694416244865,0.007766681881756807,0.009516606031864307,0.010346714640154756,0.009944504284255853,0.0029554918585366803,0.01117658197725605,0.013255068441180042,0.003218895551542072,0.014058738255021793,0.008222886981358936,0.00287267327920119,0.013444441456891455
officer and soldier,0.0039734144062405575,0.008627927846670031,0.0,0.006026151592820422,0.008249787358437597,0.010515593154346003,0.004035697727798224,0.0038188985736837718,0.012545821488495252,0.009781068637374941,0.006728766797110967,0.007338224686040857,0.00677377615981968,0.007031613583455321,0.0035699312588027736,0.010770249315570845,0.0020957448217802624,0.006715542131941328,0.005426109733755706,0.0019327194406244842,0.007616472861839991,0.004279205502512124,0.009008992507901391,0.00909990033917324,0.009680414621173436,0.005662336915966177,0.01151090957453892,0.004813253563862689,0.009210442344581514,0.01073597992940219,0.006333560377469204,0.0063169752714744495,0.003701089711016743,0.008612034384420349,0.0025951235428245574,0.002632111019989177,0.01103337571922714,0.0065903720132902965,0.010933723843330747,0.0032819838879284842,0.010043406397509036,0.0012698582033688333,0.008725455729831412,0.010266262002432589,0.008120165039379797,0.0020018236072659175,0.0020350922234283167,0.009024297891039168,0.004978326030442402,0.005927840035438102,0.004447463535907933,0.010345785023794813,0.006971245092725606,0.004211987183714177,0.003832114136286359,0.007548031582721212,0.007123979343725598,0.0038939564073547277,0.0057493052554759465,0.012958932587814973,0.00520396957857944,0.008409105622254729,0.012180666362459873,0.0015286938702129696,0.0014780303837787021,0.0015805246465451278,0.008255851232385727,0.006658305201713148,0.004047747707900042,0.004273479223695376,0.011762003087176195,0.008559171921848942,0.0070965791981762155,0.004197002825582398,0.001712747611134676,0.007170697324447702,0.004017091048498024,0.004016840320127159,0.0010689404476467352,0.012404564142480774,0.002536316602892228,0.005762922563028614,0.004907065966526608,0.004135268715934726,0.0049757515171370195,0.001039524100411594,0.0009415807873992498,0.0054047904242600755,0.011151812092068263,0.0020074578613156003,0.002825354872533893,0.009771288582472075,0.010470310681456985,0.002859444705993654,0.008652722189547176,0.0034305235013006447,0.004481519581458407,0.008550318774285472,0.010322746515806946,0.004584916190949187,0.00785700285327023,0.00697166690364936,0.006643322156641608,0.009102639047313161,0.0034202883416569792,0.0011239304797140493,0.006679454001602593,0.00826123192637102,0.0043876214157703404,0.012677316751945441,0.0035285594444373802,0.001844594511813537,0.0029732345409995815,0.007885225330953354,0.0075072398908656,0.003387096715213242,0.004027868650537613,0.004309325893523005,0.010266992013427526,0.007438780150411934,0.00913253676980261,0.008446627047067012,0.00784364276655447,0.008482095920455124,0.00365724201296945,0.0032627114778555188,0.00898841245986581,0.010296432357840541,0.0013872690414660654,0.0040083247604370134,0.006589747988784794,0.004159156190749642,0.0030329381771136647,0.007481147061561908,0.009482770434983571,0.006496227659481285,0.006739886563980131,0.010150506109251152,0.00882333478804967,0.005472976319908367,0.010843469145869077,0.007198401619651152,0.007017204810220552,0.00552257440426386,0.002340306527498077,0.00692871842034504,0.00662137486783023,0.009955952622789614,0.0036678858300199057,0.0017204579793011505,0.0015280474341701667,0.007476221303795599,0.011675978998723658,0.005013819572969001,0.006997987221738681,0.00566182524640307,0.0058863401180274345,0.006723051674170249,0.0048573308597180676
neighbors,0.008853066535005283,0.014447809355616181,0.006026151592820422,0.0,0.013811308158581654,0.010579325269894914,0.008620070548677434,0.0041629542053513505,0.013734339583381295,0.015262348950240926,0.012435618154426115,0.013352419144190728,0.01276939701692374,0.008021289463103752,0.0029387784052576386,0.013973414885681634,0.00785070055633709,0.009429189519783533,0.010314066148367957,0.00791180489829113,0.013549335838628109,0.010223447977500615,0.00920087462801293,0.014136741368482426,0.014829714165793626,0.009202289302752981,0.012500062568382547,0.01071372728835232,0.014442549567825187,0.010849539185854573,0.012018731793005307,0.009350292118628308,0.009242662079038592,0.013979206145207897,0.0035246299045579572,0.0034144536972682935,0.008656249633169811,0.012609000288650297,0.013923325486623691,0.009061942144771601,0.014503954264727776,0.0048215253975961115,0.014336963219332184,0.015422649304470513,0.0072998351191797695,0.007958240593215649,0.007830533593127359,0.006423968778370273,0.004915944923322182,0.011944033499358069,0.01046350189143476,0.014117953603208357,0.012939907458378249,0.004734526246207783,0.006686241004595796,0.013015159183223808,0.013143684425669065,0.009641306827002968,0.011740546758790542,0.012286363577255564,0.0051283075180761205,0.013653099819261102,0.010818865908588396,0.007542779411838439,0.004585566538867285,0.007508041387488843,0.004635193889271259,0.012663684524245633,0.008561997990915138,0.008017170743814821,0.013368066629678321,0.0032856586467122965,0.011656799330925591,0.005135978073008268,0.007678822791518794,0.01294897081148307,0.0026874427455820904,0.009110725664113046,0.006853584322207593,0.011681366374653418,0.008389220400740855,0.0015097247171194635,0.008831478633835987,0.0075815027944787765,0.0012428577911324887,0.006080606312171353,0.005962105239775822,0.0008389777403708839,0.011746788027468655,0.007864910759806934,0.007923277901251122,0.009827744955043056,0.008179583425993855,0.007309471141700417,0.0140353808784824,0.0030440364126023216,0.007898745672254957,0.013638680803101868,0.015039230561443045,0.010448009666475935,0.009880257042499133,0.009355286296519,0.009715231137458084,0.005695588461338855,0.003289222536487265,0.006894811004576343,0.011345884341657399,0.01265997322052175,0.008968899029959412,0.012019535560587156,0.0061403852136795905,0.006756207240012875,0.003899833514799495,0.013443804926294132,0.013357680940914878,0.00907404712377745,0.0032094610854201053,0.0017602941571248586,0.015259803759486842,0.0041445707854773275,0.014466560398387241,0.012032010056982853,0.009265651657793124,0.013457496180542757,0.007223503575879136,0.005523585145446249,0.006505620789055092,0.010355038482146237,0.0047933998259910284,0.009621037441242585,0.00951294227320093,0.006987991088402701,0.007026780385857682,0.008768904914122494,0.014196347040398178,0.012497084361843496,0.012595145021853198,0.013308927424192329,0.01439595922563912,0.009046269691605017,0.015813047076690415,0.0026309144647803065,0.012737313254290993,0.011058294985416967,0.008310868614371721,0.012865360735869594,0.011914252151896643,0.013406988327149899,0.007924584627847266,0.004407234475924089,0.004553690537044745,0.012734187039490715,0.0136571349649038,0.004580019290475263,0.013023631381753288,0.0003964858996136329,0.008750659910812045,0.012134173508047984,0.001518149306601439
athletic trainer and trainee,0.008929955198982696,0.001535977682613669,0.008249787358437597,0.013811308158581654,0.0,0.011731796529312008,0.005387054919751199,0.010060621664120166,0.011359509018612856,0.0015469193509094132,0.007094022744163488,0.0034656155108147508,0.005041091686279316,0.009347758438195195,0.010903446443822322,0.007066169101796636,0.007559919490528994,0.007042847047589036,0.0038001008772254514,0.006996186458386852,0.0023199236197868575,0.0059906958928079585,0.010866534654887764,0.0021267387247247585,0.0021052401837632255,0.005983233433331925,0.011037571377779177,0.0036846401203903013,0.0015908552155963602,0.01178656727619561,0.0019462311710106224,0.006601162422653286,0.004609757333750861,0.000872484446954745,0.010339899736353915,0.010513763373228234,0.014774080509264589,0.004579512270385428,0.007540814573756865,0.007043996207585325,0.004064704021687449,0.00949026642640062,0.0005584293053553784,0.002510539333104795,0.011609378254362274,0.006307386818442587,0.00749242330879022,0.013712535360934992,0.01299334258963517,0.0038159416463949152,0.0045949764657666915,0.005743351393382243,0.005402730896055224,0.00982415178887998,0.011011416187347092,0.0008536700232330924,0.004533516485200282,0.004359427371404667,0.005185534286943874,0.014136398816538994,0.010245524892349124,0.001281606385862186,0.014440430490720012,0.006851862028133661,0.009416344566427428,0.007394839507627057,0.014060517728890692,0.004878596683106013,0.005472925517285697,0.01044431800805516,0.010272196499797114,0.015447801128479344,0.0035309870877487295,0.012132721526669912,0.007189503054193188,0.0014622691290085968,0.011237289922516481,0.004732216814881754,0.007210867620661818,0.013829236161074374,0.007105861324171627,0.013017794158305118,0.005737936223981965,0.01067728816336644,0.012982231746776412,0.0088391371906384,0.00795620761850078,0.013368702305424075,0.011383722904667166,0.007349193229025179,0.005888167989598092,0.011367341997589533,0.014317385541456748,0.006560451066878797,0.0008329908890021872,0.010786080459336555,0.006680002856074766,0.0018252911010585991,0.003590413185299257,0.0038004072885452892,0.008130024906243087,0.007525038463127266,0.00649305195242334,0.014440263874449579,0.011663749068246045,0.007159020832460257,0.003450707726243309,0.0037547449849830708,0.009453269996717037,0.013928858651894662,0.011022968088110268,0.007062763957557074,0.009958440096083912,0.0003685406941535968,0.0016922336625448187,0.004868125756565744,0.010876230857687364,0.012063780516431333,0.002886286458097347,0.01334621597052656,0.0012509580844318863,0.005567556303749017,0.008958718775681542,0.0021773852440230015,0.0104072799960149,0.008605345732492366,0.013588619311878483,0.011624327085104795,0.009138177827582502,0.0042607049517198025,0.006733408270491767,0.011174759646073328,0.006929591205911986,0.009060523014257634,0.003183577901285327,0.0033406698835868145,0.006307103024635304,0.00687523635049799,0.0005847163908103842,0.006003279296249347,0.0033572884133537127,0.013991556576917493,0.0013839714536419368,0.0027648755768598537,0.006019136715885949,0.005720727736677204,0.002042643045718967,0.006234988095777021,0.0097290530202341,0.009934311229098495,0.009423361538376756,0.0015002347312252499,0.009640613264070846,0.013105633181887906,0.004213058319785608,0.013416550014783193,0.00693439755889364,0.0017206109917714907,0.012932143501486477
police officer and offender,0.014358599444170096,0.013183166995622813,0.010515593154346003,0.010579325269894914,0.011731796529312008,0.0,0.008019157705092149,0.007495502886167025,0.0034730539373040276,0.012359924305253565,0.01581417252952878,0.013937748703678785,0.014638486217226201,0.0034901199037900613,0.008895924390544575,0.006464871967207566,0.012197107939826847,0.004910846400552588,0.00858024207581521,0.011618251190774692,0.013252199225611267,0.013221967435531666,0.0015302275389503244,0.01037927790946751,0.011083034442565585,0.006272422778168249,0.0023012050342509117,0.011444985226357852,0.01108197459088624,0.00027049974393792006,0.011195645442124758,0.005438260249138554,0.009789661763088632,0.011206177988796947,0.009587400316223337,0.009865253122237159,0.004265575992918004,0.01419039910395431,0.006065108477734077,0.013000864590948902,0.00921750932916279,0.010601018015012561,0.012227782589842624,0.011473600539556943,0.00328837390722998,0.010653936484041211,0.012099604983801032,0.005048887959371644,0.01403181249994717,0.013047203135103201,0.01216886695582786,0.007594301874516976,0.015011465593263187,0.006819153603993313,0.014105847813249216,0.01098228087808483,0.014547593869888244,0.010434668067344473,0.013944084628764489,0.002571404869249085,0.005913858208728281,0.01066883925276112,0.0028001169969551097,0.010833429072906537,0.009925887222026227,0.011572402554192545,0.0068340794487773806,0.014446071755431784,0.007919639562200582,0.014776732852020526,0.0036334064150731846,0.009295066596505572,0.008203169727294807,0.013641095186923512,0.011543796986749191,0.01205875444025754,0.008715869083982345,0.00885677617730758,0.010086247903061667,0.0021400097695359953,0.012338677992924848,0.009069600756960193,0.006959282148401368,0.014592805564955487,0.010902037416128121,0.0115090074767487,0.009583175459781828,0.010925073013273237,0.0013491553277083716,0.01198065394267888,0.008915643155536947,0.0007832233809100292,0.004141436341865712,0.008199517462918311,0.01128535900003418,0.008931718731511348,0.006596442105512065,0.010243372645349047,0.010112330250710467,0.011153015167855506,0.003644003808571418,0.004424057309782977,0.005401801908957173,0.006244708367597719,0.011583531656689456,0.010061773068902746,0.008340408135735196,0.00820015495764648,0.014834918164408177,0.002314413551972538,0.013659311309157027,0.00899431981802094,0.0084846495363145,0.011510282438080912,0.012642237154505392,0.01011046473277761,0.008144263172171552,0.009877880202505518,0.010930709395136065,0.006806698439431971,0.011392789654025216,0.0063869506277026864,0.0030086683241992832,0.009863867664667791,0.01410545215040067,0.007307251230779421,0.0048890007304753305,0.00023175536467867186,0.009680001612974375,0.010050581676202134,0.005215285994782876,0.01446606996178591,0.00778905116193253,0.0031820307225620113,0.009620320867575168,0.013172276132698687,0.015392774526816144,0.006053195253222682,0.012123710247381549,0.006365286142161558,0.01122541435094607,0.008490830205191357,0.011701040691595716,0.010300074397454041,0.010824039415313546,0.015179047497429175,0.00997357888766493,0.006633507007383437,0.014182952841754245,0.010678497006223097,0.009854771881904008,0.010241575788515115,0.004325474392619001,0.013837759998426085,0.014235771373124595,0.010330789924447123,0.005413872711862502,0.010389231318940265,0.011133212744496114
principal and teacher,0.006943963039317419,0.006370138726100458,0.004035697727798225,0.008620070548677434,0.005387054919751199,0.008019157705092149,0.0,0.004693575038400982,0.009199573746415668,0.0067311294035541,0.007799707417579749,0.006269036099195025,0.0066900979954097614,0.004794601700051085,0.005681313855766729,0.0067850133580308995,0.004785636776348004,0.0032932621709210476,0.0016954174263317918,0.004097740547315997,0.005897407621501789,0.005245667897451053,0.0067250717600344885,0.005520470595324397,0.0062097468537017945,0.0019391581977193065,0.008350926178494563,0.0035253389625809722,0.005831193252582665,0.008174463865592656,0.003913129048154987,0.002776589120388451,0.0017740112641583786,0.0054145045427878465,0.005326252562048099,0.0055565821511588155,0.01003254669191349,0.006271278982815154,0.006989670658022314,0.005253258112212086,0.00612379668414066,0.004988019977606276,0.005940611187916709,0.006802578756086446,0.006787560195347886,0.0030121089495750864,0.004682491839448521,0.008616092988752322,0.008969258787128058,0.0051628610450967245,0.004154409594465487,0.006310115662192551,0.00704749823840001,0.00443742573261663,0.007763689693659235,0.004544117259440595,0.006682974177630542,0.0024279045630514863,0.005937439554015415,0.010590527401515414,0.004913668669015379,0.005051099517682208,0.010333314632092933,0.0034093108532638697,0.004648721192219186,0.004238562286136637,0.008737594638554714,0.006503582401348635,0.00010737517176953864,0.007871954661249644,0.008276303739790077,0.010061917534317469,0.003164770565608846,0.008219465374440155,0.004122222383739529,0.0049128843549566675,0.0059655639430770445,0.0008862012744882776,0.003062728302653629,0.010129343253691895,0.004722061447995134,0.007692647533779599,0.0011257935860373004,0.007870410249281874,0.007948999162876192,0.00499978737882048,0.0033074473584522417,0.008289848669755656,0.008248294718550772,0.004530313697168641,0.0012671369812398228,0.0074117471430525704,0.009517090508908314,0.001358160246555238,0.005476716208034551,0.005578715714777562,0.001552093883311641,0.005018613102662267,0.006524578016435127,0.0032138084910997688,0.004625428693246451,0.0037120441991030147,0.003000296675165062,0.009208743217062186,0.0070535275325072635,0.0030118900242319412,0.0027921115576588352,0.004292905907897987,0.007488110032625431,0.010330784479308706,0.007526851537484164,0.0022530295009557115,0.004720237308725664,0.005034584826601164,0.005451996860349553,0.0020986246986830414,0.005548991243366433,0.006925300012277424,0.006655701198982381,0.007997536325293398,0.005880540582408209,0.004441698935746171,0.0050191338436011675,0.004845370010097826,0.007435957551155688,0.0032313686333970285,0.008511895378771448,0.007839508056399684,0.00432209889043758,0.0020672434009777556,0.003055536506316024,0.00805728617327067,0.0015957141841149072,0.0048587720917157365,0.005672676874934905,0.005415301565198875,0.007377187448618722,0.006188189708745291,0.005958169882166208,0.00178110062535983,0.007217221448982824,0.008606838443269312,0.004608087310924371,0.002857164294674737,0.0030517983283179393,0.007191847936879751,0.003376088963832187,0.005944307271908519,0.007152821185907552,0.00536379566427398,0.0046273712366677,0.004151745264909274,0.008033776834232002,0.008967282471498023,0.006399452986585616,0.008223916396419026,0.0026218085049223025,0.0036664460084283356,0.007959410980948137
doctor and nurse,0.007737878849168302,0.010918575736173013,0.0038188985736837718,0.0041629542053513505,0.010060621664120166,0.007495502886167025,0.004693575038400982,0.0,0.010203534449135899,0.011424703258044164,0.010435125950452267,0.010291100117711753,0.010135256250869563,0.004310181073502356,0.0015016674998583168,0.009865043867093996,0.005897528951621799,0.005310924303273672,0.006370359877356407,0.005592614586855676,0.010225335260496652,0.007849763167198322,0.0059751261062395465,0.010124845754126302,0.010844267183413503,0.005044854822842616,0.009020790377597702,0.007464273495397456,0.01049665595067159,0.0077490730249064515,0.00843312424423851,0.005197994930829639,0.005735061424207161,0.010106511989056443,0.0021002578115821434,0.002372371154937011,0.007273125401568857,0.009849859375289987,0.009848093985907328,0.007036365160416867,0.010366873413693085,0.0033597967937413534,0.010608741930154429,0.011430304764705275,0.004599000205834196,0.005107256708233765,0.0058275630687326585,0.005210030498033107,0.006542222802329691,0.008950293434565016,0.0075482911419758455,0.009958714898770385,0.010399930256407553,0.0006995966447757245,0.006796925785285305,0.009226367282189861,0.010357529548600298,0.006276692737535786,0.009159481739055182,0.009707372214366553,0.0016102046697399712,0.00972960257798388,0.008671765870323924,0.004922564223488817,0.0026808898751406922,0.005329185584049312,0.00453711946125421,0.009987117164095352,0.004617570768867138,0.007698093329927073,0.009662351875097414,0.005412542108397815,0.007573322305292968,0.006152887636709996,0.005411195568941492,0.009418841001975514,0.0015256353197127125,0.005344201735916264,0.004044500962510737,0.009117739531405988,0.006281427532512341,0.0030296278159074206,0.0047242207934770925,0.0074229294734678404,0.0038701007428096133,0.00457152603706307,0.0031365955704957447,0.00407700514807356,0.008427452128866217,0.005775566158619626,0.004325284266008597,0.006713004688799399,0.0067103957523839165,0.0035299132309522916,0.010169418233511718,0.001496191126194236,0.0037634424952530526,0.009653976647626785,0.010935313493909707,0.0071585115230749915,0.0059213424248318915,0.005289414483967554,0.0055654805776283196,0.005312965241548343,0.0040985162428418456,0.0040584020934660596,0.007294280727963243,0.008532465695450409,0.008097213991121784,0.009423540072356865,0.006302897338719523,0.0033818827958634356,0.001024863807981306,0.009701926778252145,0.009902823888747105,0.00570959698578458,0.000954419774145155,0.002739086873039131,0.011217232730471396,0.0037224013400946705,0.01056612346512522,0.007872729476504869,0.005469090369553227,0.009439252425855358,0.006941928085033933,0.0014630186527937218,0.005179693035320266,0.007264230309323101,0.0025483901326917835,0.006131559276944797,0.005372410567968732,0.007162927398134652,0.003131753655235993,0.004991974520932379,0.01010108259534837,0.009400631393473025,0.01033931579820066,0.00919941694578921,0.010637495688597284,0.004892953290497187,0.011757285999266637,0.003953703712297031,0.009154348493125075,0.007400913547987017,0.005436859307841378,0.010420079109225279,0.008067908915736076,0.009264863743770693,0.007237071908666705,0.003311682849751538,0.002604967966386809,0.008842117836234745,0.009828993962552426,0.006361489576827886,0.010157702826485726,0.0037842436377532565,0.004600348509595854,0.008343443971204583,0.0040101135418375965
