,0
0,768
1,636
2,769
3,510
4,264
5,12
6,652
7,525
8,144
9,531
10,404
11,20
12,660
13,535
14,24
15,407
16,667
17,415
18,545
19,674
20,419
21,676
22,293
23,550
24,297
25,687
26,48
27,695
28,567
29,187
30,315
31,189
32,318
33,703
34,445
35,574
36,443
37,196
38,581
39,327
40,200
41,201
42,717
43,463
44,719
45,340
46,597
47,725
48,598
49,729
50,346
51,348
52,93
53,224
54,225
55,481
56,97
57,613
58,234
59,621
60,110
61,494
62,242
63,500
64,758
65,759
66,761
67,252
68,254
