,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Attachment,84.33333333333333,81.77777777777777,82.55555555555556,79.44444444444444,75.33333333333333,37.888888888888886,49.55555555555556,53.77777777777778,35.111111111111114,26.555555555555557,14.0,54.888888888888886,60.0,33.55555555555556,63.0,31.88888888888889,16.375,27.625,26.25,36.0,36.875,21.125,74.375,35.875,41.81818181818182,38.81818181818182,92.0909090909091,76.81818181818181,63.90909090909091,71.0909090909091,59.72727272727273,58.72727272727273,64.6,98.8,78.2,55.4,94.1,77.7,54.4,86.0,79.16666666666667,62.166666666666664,81.16666666666667,18.0,13.5,14.166666666666666,20.666666666666668,10.0,42.285714285714285,40.714285714285715,43.42857142857143,43.714285714285715,36.714285714285715,46.42857142857143,34.285714285714285,21.571428571428573,12.5,13.25,10.75,11.125,12.375,14.0,14.375,19.75,11.5,31.0,32.0,32.125,30.375,49.625,39.625,26.375,35.916666666666664,54.416666666666664,45.166666666666664,33.5,28.75,43.166666666666664,32.666666666666664,33.583333333333336,75.33333333333333,56.25,61.666666666666664,36.666666666666664,24.333333333333332,15.0,16.5,48.166666666666664,48.77777777777778,58.22222222222222,32.55555555555556,86.44444444444444,55.0,47.333333333333336,40.0,83.44444444444444,41.25,23.125,41.75,29.0,27.125,46.75,46.375,40.625,43.8,58.1,60.3,43.8,71.2,53.2,62.9,55.4,87.75,84.25,88.08333333333333,47.083333333333336,20.0,31.166666666666668,57.416666666666664,29.666666666666668,56.5,79.0,26.375,39.5,15.625,89.0,65.375,47.875,71.5,45.625,46.75,32.375,86.875,67.0,83.0,86.0,21.0,34.6,62.333333333333336,58.666666666666664,31.0,36.93333333333333,78.33333333333333,80.93333333333334,25.8,76.8,78.6,85.0,27.4,32.6,58.8,63.0,63.90909090909091,60.90909090909091,35.54545454545455,73.63636363636364,43.18181818181818,61.45454545454545,58.36363636363637
Mating,29.0,25.0,75.88888888888889,77.11111111111111,4.777777777777778,33.77777777777778,14.0,9.0,26.0,21.555555555555557,17.77777777777778,25.555555555555557,23.666666666666668,22.88888888888889,24.22222222222222,25.444444444444443,14.375,18.625,18.0,30.5,17.625,24.375,53.75,40.0,19.454545454545453,38.72727272727273,71.9090909090909,68.81818181818181,55.54545454545455,46.90909090909091,45.54545454545455,44.63636363636363,49.7,97.4,81.7,59.6,11.5,11.6,11.6,10.4,17.666666666666668,28.0,57.166666666666664,26.833333333333332,26.166666666666668,28.5,15.166666666666666,34.833333333333336,30.857142857142858,32.857142857142854,35.0,29.428571428571427,31.428571428571427,31.714285714285715,31.857142857142858,24.571428571428573,13.375,14.375,11.125,11.25,14.375,13.75,13.125,15.625,10.625,15.125,16.0,12.375,15.625,13.875,17.875,15.375,39.166666666666664,40.833333333333336,37.083333333333336,31.416666666666668,31.333333333333332,36.083333333333336,30.5,41.416666666666664,27.083333333333332,20.25,21.0,64.08333333333333,19.333333333333332,16.75,18.5,18.25,34.0,34.333333333333336,26.555555555555557,69.22222222222223,31.77777777777778,33.888888888888886,31.11111111111111,49.44444444444444,31.875,21.375,55.25,16.375,30.125,28.5,25.75,29.25,37.9,41.2,42.8,35.4,38.1,48.9,45.5,37.4,20.833333333333332,27.583333333333332,21.583333333333332,18.25,18.416666666666668,16.166666666666668,17.166666666666668,15.083333333333334,28.375,32.875,19.5,27.5,14.5,38.75,29.875,25.375,27.625,21.375,34.0,23.25,84.5,44.125,73.5,81.5,36.666666666666664,44.333333333333336,32.86666666666667,33.666666666666664,29.933333333333334,27.666666666666668,37.86666666666667,32.8,34.6,40.8,40.0,67.8,47.4,58.2,43.4,45.8,51.63636363636363,39.27272727272727,30.272727272727273,72.45454545454545,36.36363636363637,59.72727272727273,37.36363636363637
Conflict,12.88888888888889,28.666666666666668,48.44444444444444,36.666666666666664,31.0,64.0,39.22222222222222,20.555555555555557,44.0,26.88888888888889,59.0,23.333333333333332,17.555555555555557,22.333333333333332,25.0,54.55555555555556,79.875,73.125,76.875,27.5,32.0,27.875,21.875,27.0,57.63636363636363,30.90909090909091,18.272727272727273,25.90909090909091,39.36363636363637,26.363636363636363,22.272727272727273,27.363636363636363,32.1,34.8,49.3,70.8,47.3,51.8,42.7,44.0,33.166666666666664,50.166666666666664,24.833333333333332,44.833333333333336,59.333333333333336,55.666666666666664,46.5,49.0,56.57142857142857,57.857142857142854,50.714285714285715,44.714285714285715,54.0,44.857142857142854,58.714285714285715,94.28571428571429,62.25,58.75,80.625,69.375,65.25,64.125,74.125,57.625,46.5,23.875,25.5,28.5,27.375,22.625,16.25,21.75,38.333333333333336,48.75,51.25,43.75,46.416666666666664,43.916666666666664,52.583333333333336,42.083333333333336,19.333333333333332,35.25,36.5,42.833333333333336,24.416666666666668,54.416666666666664,77.58333333333333,23.916666666666668,64.11111111111111,54.111111111111114,67.11111111111111,44.111111111111114,47.77777777777778,54.666666666666664,69.77777777777777,37.666666666666664,50.0,77.5,66.625,55.375,44.75,24.125,35.875,24.0,58.6,40.6,51.8,40.3,47.1,58.5,50.6,46.8,46.25,30.5,28.333333333333332,41.5,60.0,44.416666666666664,25.666666666666668,30.25,35.125,38.875,83.375,46.375,88.5,32.125,40.875,36.0,35.625,40.25,29.25,48.0,56.75,58.125,34.0,39.625,56.266666666666666,52.666666666666664,34.4,29.6,77.13333333333334,52.333333333333336,34.266666666666666,36.266666666666666,51.8,35.6,26.6,34.8,37.8,41.6,26.2,30.0,37.27272727272727,40.0,63.18181818181818,36.63636363636363,58.09090909090909,39.0,39.63636363636363
Negotiation,37.22222222222222,39.888888888888886,51.666666666666664,49.888888888888886,44.44444444444444,52.111111111111114,35.22222222222222,27.0,63.77777777777778,46.55555555555556,21.11111111111111,30.666666666666668,31.22222222222222,64.66666666666667,76.11111111111111,71.33333333333333,70.5,73.125,16.25,37.375,44.0,41.375,18.5,22.25,64.27272727272727,34.0,27.0,26.0,34.63636363636363,27.181818181818183,27.181818181818183,29.363636363636363,22.7,54.4,55.8,33.0,39.5,37.2,30.2,37.9,20.666666666666668,25.333333333333332,16.666666666666668,73.16666666666667,65.33333333333333,83.5,70.33333333333333,72.33333333333333,68.28571428571429,65.71428571428571,62.57142857142857,80.71428571428571,54.0,76.85714285714286,65.85714285714286,29.571428571428573,70.0,31.0,41.75,50.125,55.875,41.875,44.0,36.875,46.375,78.5,81.25,76.75,82.75,45.75,37.625,38.125,74.91666666666667,69.25,65.83333333333333,59.666666666666664,63.083333333333336,55.25,52.083333333333336,39.583333333333336,40.416666666666664,43.583333333333336,40.5,76.16666666666667,49.5,43.0,32.166666666666664,30.583333333333332,45.44444444444444,42.666666666666664,72.77777777777777,45.333333333333336,40.0,42.0,44.666666666666664,26.77777777777778,58.375,33.75,23.875,43.0,69.5,48.375,41.875,49.875,62.5,49.4,62.2,38.2,45.6,42.8,40.0,43.3,39.666666666666664,40.583333333333336,39.5,56.25,72.66666666666667,72.5,37.5,43.833333333333336,78.75,44.75,19.625,63.125,31.625,56.0,55.5,47.0,32.125,41.875,46.625,64.625,43.875,38.625,39.5,54.5,47.46666666666667,52.666666666666664,41.53333333333333,37.6,36.53333333333333,67.46666666666667,43.93333333333333,44.0,48.4,38.6,40.8,37.8,34.4,65.0,25.2,35.4,50.27272727272727,49.18181818181818,51.45454545454545,43.36363636363637,49.27272727272727,47.09090909090909,37.0
Coercion,26.333333333333332,22.22222222222222,14.444444444444445,14.777777777777779,21.77777777777778,35.55555555555556,19.666666666666668,9.222222222222221,51.77777777777778,33.22222222222222,57.333333333333336,26.444444444444443,26.77777777777778,33.22222222222222,35.22222222222222,45.666666666666664,72.875,65.875,56.25,34.625,25.75,31.625,11.875,20.875,30.636363636363637,26.727272727272727,34.90909090909091,32.90909090909091,35.36363636363637,35.90909090909091,29.454545454545453,31.727272727272727,28.2,25.3,36.5,39.4,28.0,23.4,17.3,16.8,17.666666666666668,18.0,26.333333333333332,33.666666666666664,50.833333333333336,35.166666666666664,32.5,40.5,57.142857142857146,58.42857142857143,48.57142857142857,39.714285714285715,49.142857142857146,49.57142857142857,54.714285714285715,79.42857142857143,46.625,43.625,54.25,38.5,54.0,41.125,45.875,43.875,47.625,23.625,22.125,30.5,30.625,27.5,24.125,19.125,40.5,52.166666666666664,51.166666666666664,44.333333333333336,55.75,51.0,38.583333333333336,58.75,28.833333333333332,39.0,30.583333333333332,38.75,26.666666666666668,34.5,90.25,24.416666666666668,45.22222222222222,51.44444444444444,56.77777777777778,51.55555555555556,53.0,57.44444444444444,51.55555555555556,40.22222222222222,40.5,32.125,43.125,56.0,64.75,59.0,55.875,59.125,40.6,39.6,44.6,35.6,47.3,41.6,38.8,43.7,26.0,21.5,18.5,27.916666666666668,36.5,31.166666666666668,20.166666666666668,15.5,24.5,31.875,64.75,32.125,70.375,30.375,32.25,25.0,25.25,22.625,25.75,34.375,36.375,30.375,36.375,38.5,37.13333333333333,42.13333333333333,46.46666666666667,35.53333333333333,42.8,50.86666666666667,40.733333333333334,39.53333333333333,56.6,46.8,51.0,31.6,46.0,64.6,37.8,44.8,36.54545454545455,39.09090909090909,46.0,45.90909090909091,53.27272727272727,42.54545454545455,31.90909090909091
Importance for society,75.625,82.25,72.375,60.125,73.875,41.875,45.375,42.25,74.82352941176471,69.47058823529412,60.23529411764706,81.82352941176471,71.11764705882354,61.705882352941174,64.52941176470588,55.529411764705884,72.61538461538461,71.46153846153847,41.15384615384615,72.23076923076923,69.0,67.53846153846153,69.84615384615384,60.30769230769231,53.84615384615385,45.92307692307692,78.84615384615384,78.0,62.07692307692308,77.23076923076923,50.76923076923077,52.23076923076923,68.63636363636364,65.36363636363636,14.454545454545455,15.181818181818182,64.0909090909091,56.90909090909091,44.0,67.81818181818181,41.833333333333336,65.66666666666667,45.666666666666664,49.5,40.833333333333336,44.666666666666664,45.166666666666664,41.833333333333336,70.27272727272727,67.45454545454545,72.9090909090909,65.45454545454545,72.0,72.54545454545455,62.63636363636363,28.454545454545453,31.466666666666665,63.86666666666667,66.33333333333333,64.46666666666667,36.333333333333336,66.33333333333333,60.46666666666667,68.46666666666667,64.88888888888889,53.333333333333336,68.11111111111111,57.333333333333336,56.77777777777778,74.55555555555556,68.66666666666667,39.666666666666664,63.083333333333336,58.416666666666664,54.5,52.75,80.41666666666667,62.75,76.0,67.25,83.875,69.75,63.875,46.875,70.25,59.0,31.125,56.5,48.111111111111114,49.22222222222222,85.0,25.88888888888889,37.44444444444444,67.0,33.888888888888886,68.66666666666667,66.11111111111111,49.111111111111114,45.0,54.111111111111114,61.22222222222222,62.44444444444444,60.0,68.55555555555556,67.33333333333333,93.33333333333333,96.33333333333333,88.33333333333333,93.0,93.66666666666667,82.66666666666667,67.33333333333333,61.529411764705884,53.705882352941174,55.588235294117645,64.29411764705883,58.94117647058823,64.58823529411765,59.588235294117645,49.294117647058826,87.41666666666667,63.0,26.0,77.75,22.666666666666668,88.5,52.25,47.083333333333336,62.2,38.5,31.5,61.0,52.3,31.8,60.2,60.4,47.54545454545455,69.72727272727273,69.36363636363636,54.27272727272727,45.72727272727273,66.63636363636364,70.27272727272727,70.0,50.53846153846154,83.0,81.6923076923077,83.3076923076923,56.30769230769231,62.0,62.61538461538461,72.53846153846153,44.625,34.875,47.125,40.625,37.25,32.25,50.875
Importance for individuals,83.625,75.375,90.25,70.0,73.875,30.0,52.5,48.75,67.82352941176471,61.11764705882353,49.294117647058826,65.05882352941177,69.76470588235294,53.88235294117647,63.35294117647059,50.529411764705884,55.53846153846154,56.30769230769231,29.692307692307693,64.0,65.0,58.15384615384615,76.61538461538461,60.46153846153846,51.30769230769231,42.38461538461539,82.76923076923077,77.3076923076923,61.76923076923077,71.53846153846153,60.38461538461539,60.0,63.54545454545455,86.27272727272727,34.36363636363637,34.54545454545455,75.0,63.63636363636363,49.81818181818182,78.81818181818181,57.666666666666664,65.16666666666667,54.666666666666664,41.666666666666664,36.333333333333336,35.166666666666664,33.833333333333336,41.166666666666664,72.9090909090909,77.81818181818181,71.72727272727273,72.18181818181819,64.63636363636364,67.27272727272727,65.9090909090909,29.363636363636363,35.06666666666667,53.53333333333333,53.733333333333334,32.333333333333336,39.8,52.93333333333333,52.666666666666664,69.6,38.22222222222222,47.22222222222222,47.55555555555556,40.666666666666664,48.22222222222222,62.111111111111114,57.333333333333336,33.44444444444444,62.083333333333336,63.0,60.583333333333336,60.5,62.833333333333336,60.333333333333336,65.91666666666667,59.333333333333336,74.125,64.75,62.875,44.0,66.5,56.375,32.625,58.875,62.44444444444444,61.666666666666664,64.44444444444444,62.22222222222222,61.44444444444444,84.88888888888889,42.111111111111114,90.77777777777777,54.888888888888886,53.0,53.55555555555556,45.888888888888886,51.44444444444444,53.333333333333336,55.77777777777778,52.55555555555556,74.66666666666667,72.33333333333333,73.0,51.0,73.66666666666667,73.33333333333333,73.66666666666667,51.666666666666664,83.23529411764706,72.3529411764706,78.6470588235294,59.23529411764706,51.94117647058823,51.588235294117645,70.29411764705883,56.294117647058826,75.5,63.083333333333336,20.833333333333332,68.41666666666667,21.75,86.75,55.0,54.833333333333336,78.9,53.4,46.8,42.6,80.9,50.6,82.4,81.8,39.54545454545455,54.36363636363637,64.54545454545455,51.18181818181818,41.09090909090909,67.63636363636364,82.81818181818181,81.63636363636364,49.23076923076923,77.07692307692308,81.07692307692308,87.46153846153847,54.0,50.46153846153846,63.53846153846154,76.84615384615384,58.25,62.125,40.25,65.875,48.125,50.0,51.375
Affiliation Coalition,80.625,69.75,66.25,69.625,64.375,27.125,37.125,44.875,70.05882352941177,52.294117647058826,32.1764705882353,76.41176470588235,71.41176470588235,56.94117647058823,73.11764705882354,46.294117647058826,46.0,49.61538461538461,34.84615384615385,63.61538461538461,69.07692307692308,66.38461538461539,78.15384615384616,67.53846153846153,78.38461538461539,49.15384615384615,78.84615384615384,75.53846153846153,66.38461538461539,74.23076923076923,66.6923076923077,63.84615384615385,65.63636363636364,79.72727272727273,34.27272727272727,31.545454545454547,67.45454545454545,56.72727272727273,47.54545454545455,77.0,64.16666666666667,58.0,37.166666666666664,39.0,33.166666666666664,35.0,31.5,36.333333333333336,79.0909090909091,71.27272727272727,69.81818181818181,75.54545454545455,61.54545454545455,71.27272727272727,50.72727272727273,22.727272727272727,46.93333333333333,67.06666666666666,34.6,31.666666666666668,32.06666666666667,33.53333333333333,38.06666666666667,57.666666666666664,18.11111111111111,61.888888888888886,70.88888888888889,66.33333333333333,65.0,79.0,63.77777777777778,49.111111111111114,63.0,82.25,79.08333333333333,72.16666666666667,75.66666666666667,71.25,75.75,61.083333333333336,80.625,72.5,69.875,41.0,61.75,54.125,30.125,63.25,50.888888888888886,65.33333333333333,59.44444444444444,65.33333333333333,62.888888888888886,79.88888888888889,43.77777777777778,85.88888888888889,66.77777777777777,37.55555555555556,54.0,52.666666666666664,65.77777777777777,61.77777777777778,60.888888888888886,63.888888888888886,70.0,73.0,85.0,77.0,69.66666666666667,77.66666666666667,78.0,67.66666666666667,82.82352941176471,79.70588235294117,77.05882352941177,45.8235294117647,47.705882352941174,53.705882352941174,59.94117647058823,48.8235294117647,90.16666666666667,67.66666666666667,21.416666666666668,56.833333333333336,20.75,82.66666666666667,69.0,62.75,83.4,51.1,56.5,72.5,82.0,47.7,85.0,85.8,27.181818181818183,59.18181818181818,73.81818181818181,64.27272727272727,29.636363636363637,58.54545454545455,86.0,86.9090909090909,36.07692307692308,78.84615384615384,88.38461538461539,92.07692307692308,40.0,64.3076923076923,69.23076923076923,74.92307692307692,71.375,64.5,25.75,60.875,46.5,53.25,54.875
Occupational,19.25,18.75,23.75,16.75,30.0,10.875,11.25,17.5,77.6470588235294,76.11764705882354,57.11764705882353,67.76470588235294,68.88235294117646,60.8235294117647,75.82352941176471,67.17647058823529,62.30769230769231,66.53846153846153,43.07692307692308,57.92307692307692,68.53846153846153,64.0,40.0,45.92307692307692,85.6923076923077,30.307692307692307,23.692307692307693,29.307692307692307,28.23076923076923,25.46153846153846,27.076923076923077,27.53846153846154,33.45454545454545,31.0,14.454545454545455,17.181818181818183,32.45454545454545,27.181818181818183,27.636363636363637,31.454545454545453,31.833333333333332,32.666666666666664,9.833333333333334,55.0,59.5,59.166666666666664,42.666666666666664,57.833333333333336,91.27272727272727,86.63636363636364,84.63636363636364,72.36363636363636,83.18181818181819,74.45454545454545,74.0,13.272727272727273,29.2,32.4,52.6,57.2,22.533333333333335,32.333333333333336,53.86666666666667,61.86666666666667,45.333333333333336,70.0,73.11111111111111,63.111111111111114,68.22222222222223,86.88888888888889,85.22222222222223,51.55555555555556,82.58333333333333,76.75,71.91666666666667,57.5,62.333333333333336,54.083333333333336,50.75,76.25,84.75,67.5,46.0,68.625,77.625,86.25,37.625,77.0,71.33333333333333,60.44444444444444,85.77777777777777,18.444444444444443,88.33333333333333,85.11111111111111,57.0,29.77777777777778,72.22222222222223,46.111111111111114,43.44444444444444,53.0,61.888888888888886,62.666666666666664,62.55555555555556,71.22222222222223,58.333333333333336,62.666666666666664,96.33333333333333,55.333333333333336,41.666666666666664,41.666666666666664,41.0,48.0,47.529411764705884,40.23529411764706,45.0,63.76470588235294,72.05882352941177,78.3529411764706,55.8235294117647,77.41176470588235,81.16666666666667,42.666666666666664,24.833333333333332,36.25,10.916666666666666,30.25,33.5,49.0,22.3,35.7,26.3,79.3,21.8,23.2,33.0,28.7,37.45454545454545,36.18181818181818,47.0,43.81818181818182,36.81818181818182,83.81818181818181,33.0,32.09090909090909,51.23076923076923,49.69230769230769,46.53846153846154,48.92307692307692,41.76923076923077,64.46153846153847,49.30769230769231,55.07692307692308,43.0,16.125,67.875,23.375,37.0,11.75,55.625
Activeness,75.75,79.0,79.25,62.75,66.75,12.875,51.5,41.5,69.23529411764706,67.76470588235294,39.94117647058823,64.11764705882354,69.82352941176471,64.94117647058823,70.6470588235294,59.88235294117647,58.53846153846154,65.46153846153847,51.92307692307692,66.76923076923077,61.07692307692308,65.38461538461539,63.84615384615385,65.6923076923077,66.6923076923077,42.46153846153846,64.23076923076923,62.76923076923077,62.69230769230769,66.84615384615384,63.69230769230769,59.61538461538461,49.18181818181818,70.0909090909091,43.45454545454545,35.18181818181818,57.72727272727273,44.18181818181818,40.54545454545455,66.63636363636364,58.0,54.5,29.5,44.0,45.166666666666664,46.833333333333336,47.5,45.5,75.0,68.36363636363636,68.27272727272727,64.9090909090909,60.0,67.45454545454545,51.45454545454545,50.27272727272727,67.0,47.666666666666664,57.6,44.266666666666666,37.333333333333336,37.333333333333336,57.333333333333336,66.93333333333334,36.888888888888886,61.888888888888886,58.111111111111114,63.22222222222222,55.111111111111114,73.22222222222223,62.333333333333336,45.22222222222222,47.416666666666664,68.08333333333333,68.58333333333333,49.583333333333336,52.166666666666664,54.75,56.333333333333336,63.75,64.625,63.5,73.125,47.875,60.125,72.375,25.125,74.25,49.44444444444444,63.0,60.0,77.22222222222223,67.44444444444444,67.55555555555556,46.111111111111114,56.0,60.0,43.77777777777778,48.666666666666664,58.333333333333336,67.11111111111111,70.22222222222223,70.77777777777777,70.11111111111111,48.333333333333336,99.0,98.33333333333333,81.33333333333333,73.33333333333333,81.33333333333333,82.0,74.66666666666667,82.47058823529412,68.17647058823529,75.3529411764706,51.588235294117645,42.11764705882353,60.588235294117645,60.470588235294116,57.05882352941177,69.83333333333333,71.41666666666667,45.25,51.416666666666664,42.0,89.5,57.083333333333336,55.833333333333336,79.7,61.8,64.8,57.8,78.7,34.0,79.1,70.0,40.0,58.18181818181818,72.9090909090909,56.81818181818182,39.27272727272727,65.0909090909091,73.9090909090909,75.0909090909091,44.0,75.76923076923077,82.38461538461539,85.6923076923077,50.84615384615385,64.92307692307692,61.0,77.3076923076923,70.25,59.75,41.625,64.375,38.875,51.625,55.125
Endurance,82.625,80.0,76.875,77.125,80.125,33.0,49.5,61.0,56.529411764705884,34.0,44.529411764705884,46.23529411764706,59.64705882352941,39.1764705882353,62.35294117647059,50.64705882352941,50.69230769230769,61.23076923076923,52.46153846153846,53.92307692307692,45.30769230769231,46.69230769230769,79.15384615384616,56.69230769230769,39.15384615384615,65.07692307692308,93.0,87.38461538461539,69.23076923076923,84.53846153846153,75.15384615384616,76.61538461538461,84.81818181818181,64.36363636363636,21.272727272727273,23.363636363636363,77.0,69.0909090909091,55.45454545454545,77.72727272727273,70.33333333333333,52.5,39.5,34.0,34.0,33.333333333333336,32.5,39.166666666666664,59.90909090909091,52.18181818181818,54.18181818181818,62.63636363636363,44.0,54.90909090909091,46.0,23.0,38.53333333333333,37.6,40.46666666666667,38.0,31.2,32.46666666666667,28.866666666666667,54.06666666666667,19.77777777777778,34.333333333333336,38.666666666666664,37.77777777777778,43.77777777777778,45.22222222222222,54.55555555555556,33.111111111111114,42.166666666666664,51.916666666666664,57.833333333333336,49.5,51.25,52.416666666666664,63.25,60.166666666666664,63.125,65.25,67.875,31.25,48.0,51.125,41.75,66.0,32.55555555555556,28.555555555555557,30.11111111111111,39.55555555555556,35.0,56.666666666666664,27.666666666666668,73.22222222222223,58.55555555555556,61.0,45.888888888888886,45.666666666666664,53.0,60.333333333333336,59.77777777777778,60.0,36.333333333333336,34.666666666666664,49.0,31.0,57.333333333333336,62.333333333333336,59.0,72.33333333333333,66.82352941176471,59.588235294117645,68.3529411764706,51.23529411764706,48.11764705882353,44.88235294117647,41.05882352941177,39.8235294117647,35.75,51.666666666666664,38.166666666666664,21.083333333333332,30.166666666666668,76.16666666666667,60.833333333333336,53.416666666666664,72.7,43.6,37.9,34.7,64.8,33.8,82.0,76.7,28.90909090909091,46.09090909090909,60.54545454545455,47.27272727272727,38.27272727272727,52.18181818181818,78.54545454545455,77.72727272727273,48.92307692307692,82.6923076923077,84.15384615384616,83.76923076923077,38.61538461538461,44.07692307692308,58.46153846153846,61.46153846153846,51.125,59.25,23.375,61.375,48.5,39.75,47.375
Synchronicity,64.375,63.875,63.25,56.625,57.875,23.875,33.875,47.625,61.94117647058823,58.23529411764706,29.470588235294116,69.05882352941177,76.17647058823529,60.1764705882353,72.17647058823529,50.94117647058823,63.15384615384615,49.46153846153846,43.84615384615385,69.46153846153847,64.38461538461539,63.0,74.61538461538461,57.53846153846154,77.84615384615384,52.84615384615385,68.53846153846153,62.07692307692308,60.69230769230769,61.46153846153846,54.53846153846154,59.69230769230769,42.54545454545455,64.27272727272727,38.90909090909091,33.90909090909091,58.81818181818182,54.54545454545455,40.54545454545455,68.9090909090909,66.5,50.5,27.5,47.666666666666664,40.0,48.833333333333336,46.5,46.0,77.81818181818181,69.18181818181819,59.81818181818182,72.0909090909091,64.72727272727273,49.90909090909091,54.81818181818182,31.454545454545453,62.06666666666667,49.666666666666664,42.13333333333333,38.6,35.13333333333333,32.8,51.666666666666664,48.46666666666667,51.333333333333336,64.0,60.666666666666664,64.11111111111111,59.0,63.55555555555556,73.44444444444444,44.111111111111114,59.416666666666664,85.91666666666667,84.0,59.5,48.166666666666664,68.91666666666667,49.333333333333336,80.91666666666667,79.5,69.875,68.25,47.375,61.375,68.625,44.25,59.25,42.0,77.66666666666667,61.55555555555556,69.77777777777777,65.66666666666667,77.55555555555556,49.22222222222222,56.0,76.77777777777777,59.22222222222222,53.111111111111114,49.666666666666664,58.22222222222222,61.22222222222222,59.55555555555556,68.77777777777777,51.333333333333336,90.66666666666667,91.33333333333333,78.33333333333333,76.33333333333333,86.0,80.66666666666667,78.0,73.05882352941177,72.76470588235294,74.94117647058823,49.8235294117647,52.35294117647059,57.294117647058826,53.411764705882355,59.11764705882353,82.33333333333333,47.25,27.333333333333332,44.666666666666664,38.666666666666664,82.0,52.5,50.166666666666664,62.8,52.7,59.7,54.5,74.6,44.2,78.1,82.5,35.18181818181818,50.81818181818182,71.81818181818181,71.72727272727273,44.63636363636363,63.45454545454545,69.0909090909091,70.0909090909091,43.46153846153846,70.23076923076923,77.53846153846153,79.3076923076923,35.46153846153846,61.46153846153846,71.07692307692308,73.53846153846153,67.25,71.125,35.375,59.125,46.125,45.625,48.5
