"","V1","V2"
"boss and secretary",0.581299444161773,0.0116000723742867
"bully and victim",0.581299444161773,0.0116000723742867
"director and performer",0.581299444161773,0.0116000723742868
"confidants",-0.216313672889197,0.600666500546234
"playmates",-0.216313672889197,0.600666500546234
"uncle and niece/nephew",-0.198184774774515,-0.251807637185874
"step grandparent and step grandchild",-0.148427052537603,-0.0377135106213175
"guide and tourist",0.581299444161773,0.0116000723742868
"fiance and fiancee",-0.112972441106258,-0.0182828023274829
"criminal and prosecutor",-0.182859607615741,-0.104086561379536
"long distance lovers",-0.112972441106258,-0.0182828023274829
"fraternity brothers",-0.216313672889197,0.600666500546234
"chief and deputy",0.581299444161773,0.0116000723742867
"adoptive parents and adopted kids",-0.198184774774515,-0.251807637185874
"master and servant",-0.182859607615741,-0.104086561379536
"a person and their family friends",-0.148427052537603,-0.0377135106213174
"owner and manager",-0.182859607615741,-0.104086561379536
"groom and groomsman",-0.216313672889197,0.600666500546234
"strangers",-0.198184774774515,-0.251807637185874
"a monarch and their minister",-0.198184774774515,-0.251807637185874
"step siblings",-0.198184774774515,-0.251807637185874
"business rivals",-0.148427052537603,-0.0377135106213176
"interviewer and job applicant",-0.198184774774515,-0.251807637185874
"student and dorm resident assistant",-0.216313672889197,0.600666500546234
"manager and assistant",0.581299444161773,0.0116000723742868
"a person and their significant other",-0.112972441106258,-0.0182828023274829
"ex lovers",-0.182859607615741,-0.104086561379536
"chef and customer",0.581299444161772,0.0116000723742868
"professor and teaching assistant",0.581299444161772,0.0116000723742868
"grandparent and grandchild",-0.198184774774515,-0.251807637185874
"business partners",-0.216313672889197,0.600666500546234
"peers",-0.148427052537603,-0.0377135106213176
"twins",-0.198184774774515,-0.251807637185874
"performer and audience",-0.198184774774515,-0.251807637185874
"celebrity and fans",-0.198184774774515,-0.251807637185874
"cohabitants",0.581299444161772,0.0116000723742868
"pen friends",-0.216313672889197,0.600666500546234
"judge and contestant",-0.182859607615741,-0.104086561379536
"casual acquaintances",-0.148427052537603,-0.0377135106213175
"diplomats",-0.148427052537603,-0.0377135106213175
"facebook friends",-0.148427052537603,-0.0377135106213175
"club member and club president",-0.216313672889197,0.600666500546234
"victim and criminal",-0.182859607615741,-0.104086561379536
"man and his mistress",-0.112972441106258,-0.0182828023274829
"sugar daddy and sugar baby",0.581299444161772,0.0116000723742867
"companions",-0.148427052537603,-0.0377135106213175
"criminal and hostage",-0.182859607615741,-0.104086561379536
"fans of opposing sports teams",-0.198184774774515,-0.251807637185874
"reviewer and writer",0.581299444161772,0.0116000723742867
"close relatives",-0.198184774774515,-0.251807637185874
"lawyer and client",0.581299444161772,0.0116000723742867
"athlete and referee",0.581299444161772,0.0116000723742867
"consultant and client",-0.216313672889197,0.600666500546234
"researcher and research subject",-0.182859607615741,-0.104086561379536
"coach and athlete",-0.0988107501293823,-0.0139655991084588
"criminal and their accomplice",-0.216313672889197,0.600666500546234
"babysitter and infant",0.581299444161772,0.0116000723742867
"religious followers",-0.216313672889197,0.600666500546234
"mother and infant",-0.198184774774515,-0.251807637185874
"childhood friends",-0.216313672889197,0.600666500546234
"man and god",-0.0988107501293823,-0.0139655991084588
"divorced spouses",-0.198184774774515,-0.251807637185874
"half siblings",-0.198184774774515,-0.251807637185874
"parole officer and parolee",-0.182859607615741,-0.104086561379536
"landlord and housekeeper",0.581299444161772,0.0116000723742867
"a person and their social media follower",-0.198184774774515,-0.251807637185874
"parent and teenager",-0.198184774774515,-0.251807637185874
"entrepreneur and investor",0.581299444161772,0.0116000723742867
"professor and graduate student",-0.0988107501293823,-0.0139655991084588
"sorority sisters",-0.216313672889197,0.600666500546234
"doctor and nurse",-0.198184774774515,-0.251807637185874
"intern and employee",0.581299444161772,0.0116000723742867
"cousins",-0.198184774774515,-0.251807637185874
"brother and sister",-0.198184774774515,-0.251807637185874
"political allies",-0.216313672889197,0.600666500546234
"supervisor and subordinate",-0.182859607615741,-0.104086561379536
"religious leader and congregant",-0.0988107501293823,-0.0139655991084589
"fans of the same sports team",-0.216313672889197,0.600666500546234
"principal and teacher",-0.0988107501293823,-0.0139655991084588
"celebrity and haters",-0.198184774774515,-0.251807637185874
"a person and their in laws",-0.148427052537603,-0.0377135106213176
"police officer and offender",-0.182859607615741,-0.104086561379536
"customer and server",0.581299444161772,0.0116000723742867
"foreman and laborer",-0.198184774774515,-0.251807637185874
