,opposing negotiators,nurse and patient,man wife and man mistress,parent and infant,a person and their crush,volunteer and organizer,doctor and patient,prostitute and customer,distant relatives,landlord and tenant,ancestor and descendant,representative and citizen,a person and their deceased spouse,television host and guest,guest and host,neighbors,dealer and buyer,friends,judge and lawyer,officer and soldier,teammates in sports,patient and caretaker,frenemies,enemies,slave and master,therapist and patient,godparent and godchild,step parent and step child,wife and husband,romantic rivals,romantic lovers,brothers in arms,driver and passenger,employer and employee,university student and administrator,athletic trainer and trainee,native and tourist,co workers,bride and bridesmaid,alumni,sports rivals,classmates,psychologist and client,reader and writer,aunt and niece/nephew,guard and prisoner,criminal and police officer,church members,friends with benefits,parent and child,predecessor and successor,defendant and plaintiff,roommates,mentor and mentee,customer and businessman,superior and subordinate,victim and witness,leader and follower,bride and groom,union leader and union member,foster parent and foster child,police officer and civilian,political opponents,teacher and student,politician and supporter,siblings,second cousins,manager and staff,drug dealer and addict,team captain and team members,life partners,soul mates,close friends,salesperson and customer,competitors in sports,boss and secretary,bully and victim,director and performer,confidants,playmates,uncle and niece/nephew,step grandparent and step grandchild,guide and tourist,fiance and fiancee,criminal and prosecutor,long distance lovers,fraternity brothers,chief and deputy,adoptive parents and adopted kids,master and servant,a person and their family friends,owner and manager,groom and groomsman,strangers,a monarch and their minister,step siblings,business rivals,interviewer and job applicant,student and dorm resident assistant,manager and assistant,a person and their significant other,ex lovers,chef and customer,professor and teaching assistant,grandparent and grandchild,business partners,peers,twins,performer and audience,celebrity and fans,cohabitants,pen friends,judge and contestant,casual acquaintances,diplomats,facebook friends,club member and club president,victim and criminal,man and his mistress,sugar daddy and sugar baby,companions,criminal and hostage,fans of opposing sports teams,reviewer and writer,close relatives,lawyer and client,athlete and referee,consultant and client,researcher and research subject,coach and athlete,criminal and their accomplice,babysitter and infant,religious followers,mother and infant,childhood friends,man and god,divorced spouses,half siblings,parole officer and parolee,landlord and housekeeper,a person and their social media follower,parent and teenager,entrepreneur and investor,professor and graduate student,sorority sisters,doctor and nurse,intern and employee,cousins,brother and sister,political allies,supervisor and subordinate,religious leader and congregant,fans of the same sports team,principal and teacher,celebrity and haters,a person and their in laws,police officer and offender,customer and server,foreman and laborer
opposing negotiators,0.0,0.040302891741313455,2.634178031930877e-09,0.04030289174131491,0.5592647404665716,0.6916784896106848,0.040302891741315516,0.6916784896106848,0.5592647404665669,0.6916784896106848,0.040302891741315516,0.040302891741315516,0.49206379278294,0.6916784896106848,0.5592647404665669,0.5592647404665669,0.6916784896106848,0.5592647404665669,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.040302891741315516,0.0,0.0,0.6916784896106848,0.040302891741315516,0.4920637927829397,0.49206379278294,0.49206379278294,0.0,0.49206379278294,0.5592647404665669,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.49206379278294,0.5592647404665669,0.0,0.5592647404665669,0.040302891741315516,0.5592647404665669,0.49206379278294,0.0,0.0,0.5592647404665669,0.5592647404665669,0.49206379278294,0.6916784896106848,0.0,0.5592647404665669,0.040302891741315516,0.6916784896106848,0.6916784896106848,0.040302891741315516,0.6916784896106848,0.49206379278294,0.6916784896106848,0.49206379278294,0.040302891741315516,0.0,0.040302891741315516,0.040302891741315516,0.49206379278294,0.49206379278294,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.49206379278294,0.49206379278294,0.49206379278294,0.6916784896106848,0.0,0.6916784896106848,0.0,0.6916784896106848,0.5592647404665669,0.5592647404665669,0.49206379278294,0.49206379278294,0.6916784896106848,0.49206379278294,0.0,0.49206379278294,0.5592647404665669,0.6916784896106848,0.49206379278294,0.6916784896106848,0.5592647404665669,0.6916784896106848,0.49206379278294,0.0,0.6916784896106848,0.49206379278294,0.0,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.49206379278294,0.0,0.6916784896106848,0.6916784896106848,0.49206379278294,0.5592647404665669,0.5592647404665669,0.49206379278294,0.6916784896106848,0.5592647404665669,0.5592647404665669,0.5592647404665669,0.6916784896106848,0.5592647404665669,0.5592647404665669,0.5592647404665669,0.6916784896106848,0.0,0.5592647404665669,0.6916784896106848,0.5592647404665669,0.0,0.0,0.6916784896106848,0.49206379278294,0.040302891741315516,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.040302891741315516,0.5592647404665669,0.49206379278294,0.49206379278294,0.49206379278294,0.0,0.49206379278294,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.49206379278294,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.6916784896106848,0.6916784896106848,0.49206379278294,0.49206379278294,0.5592647404665669,0.6916784896106848,0.6916784896106848,0.5592647404665669,0.6916784896106848,0.0,0.5592647404665669,0.0,0.6916784896106848,0.6916784896106848
nurse and patient,0.040302891741313455,0.0,0.04030289174130725,0.0,0.5590833072859961,0.6532188569398648,2.634178031930877e-09,0.6532188569398648,0.5590833072859916,0.6532188569398648,2.634178031930877e-09,2.634178031930877e-09,0.5182155406830024,0.6532188569398648,0.5590833072859916,0.5590833072859916,0.6532188569398648,0.5590833072859916,0.6532188569398648,0.6532188569398648,0.5590833072859916,2.634178031930877e-09,0.0403028917413144,0.0403028917413144,0.6532188569398648,2.634178031930877e-09,0.518215540683002,0.5182155406830024,0.5182155406830024,0.0403028917413144,0.5182155406830024,0.5590833072859916,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.5590833072859916,0.5182155406830024,0.5590833072859916,0.0403028917413144,0.5590833072859916,2.634178031930877e-09,0.5590833072859916,0.5182155406830024,0.0403028917413144,0.0403028917413144,0.5590833072859916,0.5590833072859916,0.5182155406830024,0.6532188569398648,0.0403028917413144,0.5590833072859916,2.634178031930877e-09,0.6532188569398648,0.6532188569398648,2.634178031930877e-09,0.6532188569398648,0.5182155406830024,0.6532188569398648,0.5182155406830024,2.634178031930877e-09,0.0403028917413144,2.634178031930877e-09,2.634178031930877e-09,0.5182155406830024,0.5182155406830024,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.5182155406830024,0.5182155406830024,0.5182155406830024,0.6532188569398648,0.0403028917413144,0.6532188569398648,0.0403028917413144,0.6532188569398648,0.5590833072859916,0.5590833072859916,0.5182155406830024,0.5182155406830024,0.6532188569398648,0.5182155406830024,0.0403028917413144,0.5182155406830024,0.5590833072859916,0.6532188569398648,0.5182155406830024,0.6532188569398648,0.5590833072859916,0.6532188569398648,0.5182155406830024,0.0403028917413144,0.6532188569398648,0.5182155406830024,0.0403028917413144,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.5182155406830024,0.0403028917413144,0.6532188569398648,0.6532188569398648,0.5182155406830024,0.5590833072859916,0.5590833072859916,0.5182155406830024,0.6532188569398648,0.5590833072859916,0.5590833072859916,0.5590833072859916,0.6532188569398648,0.5590833072859916,0.5590833072859916,0.5590833072859916,0.6532188569398648,0.040302891741313455,0.5590833072859916,0.6532188569398648,0.5590833072859916,0.040302891741313455,0.040302891741313455,0.6532188569398648,0.5182155406830024,2.634178031930877e-09,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.6532188569398648,0.5590833072859916,2.634178031930877e-09,0.5590833072859916,0.5182155406830024,0.5182155406830024,0.5182155406830024,0.040302891741313455,0.5182155406830024,0.6532188569398648,0.6532188569398648,0.5590833072859916,0.5182155406830024,0.6532188569398648,0.6532188569398648,0.5590833072859916,0.6532188569398648,0.6532188569398648,0.5182155406830024,0.5182155406830024,0.5590833072859916,0.6532188569398648,0.6532188569398648,0.5590833072859916,0.6532188569398648,0.0403028917413144,0.5590833072859916,0.0403028917413144,0.6532188569398648,0.6532188569398648
man wife and man mistress,2.634178031930877e-09,0.04030289174130725,0.0,0.040302891741308716,0.559264740466572,0.6916784896106786,0.04030289174130924,0.6916784896106786,0.5592647404665674,0.6916784896106786,0.04030289174130924,0.04030289174130924,0.49206379278294343,0.6916784896106786,0.5592647404665674,0.5592647404665674,0.6916784896106786,0.5592647404665674,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.04030289174130924,2.634178031930877e-09,2.634178031930877e-09,0.6916784896106786,0.04030289174130924,0.49206379278294315,0.49206379278294343,0.49206379278294343,2.634178031930877e-09,0.49206379278294343,0.5592647404665674,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.49206379278294343,0.5592647404665674,2.634178031930877e-09,0.5592647404665674,0.04030289174130924,0.5592647404665674,0.49206379278294343,2.634178031930877e-09,2.634178031930877e-09,0.5592647404665674,0.5592647404665674,0.49206379278294343,0.6916784896106786,2.634178031930877e-09,0.5592647404665674,0.04030289174130924,0.6916784896106786,0.6916784896106786,0.04030289174130924,0.6916784896106786,0.49206379278294343,0.6916784896106786,0.49206379278294343,0.04030289174130924,2.634178031930877e-09,0.04030289174130924,0.04030289174130924,0.49206379278294343,0.49206379278294343,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.49206379278294343,0.49206379278294343,0.49206379278294343,0.6916784896106786,2.634178031930877e-09,0.6916784896106786,2.634178031930877e-09,0.6916784896106786,0.5592647404665674,0.5592647404665674,0.49206379278294343,0.49206379278294343,0.6916784896106786,0.49206379278294343,2.634178031930877e-09,0.49206379278294343,0.5592647404665674,0.6916784896106786,0.49206379278294343,0.6916784896106786,0.5592647404665674,0.6916784896106786,0.49206379278294343,2.634178031930877e-09,0.6916784896106786,0.49206379278294343,2.634178031930877e-09,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.49206379278294343,2.634178031930877e-09,0.6916784896106786,0.6916784896106786,0.49206379278294343,0.5592647404665674,0.5592647404665674,0.49206379278294343,0.6916784896106786,0.5592647404665674,0.5592647404665674,0.5592647404665674,0.6916784896106786,0.5592647404665674,0.5592647404665674,0.5592647404665674,0.6916784896106786,2.634178031930877e-09,0.5592647404665674,0.6916784896106786,0.5592647404665674,2.634178031930877e-09,2.634178031930877e-09,0.6916784896106786,0.49206379278294343,0.04030289174130924,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.04030289174130924,0.5592647404665674,0.49206379278294343,0.49206379278294343,0.49206379278294343,2.634178031930877e-09,0.49206379278294343,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.49206379278294343,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.6916784896106786,0.6916784896106786,0.49206379278294343,0.49206379278294343,0.5592647404665674,0.6916784896106786,0.6916784896106786,0.5592647404665674,0.6916784896106786,2.634178031930877e-09,0.5592647404665674,2.634178031930877e-09,0.6916784896106786,0.6916784896106786
parent and infant,0.04030289174131491,0.0,0.040302891741308716,0.0,0.5590833072859952,0.6532188569398636,0.0,0.6532188569398636,0.5590833072859906,0.6532188569398636,0.0,0.0,0.5182155406830041,0.6532188569398636,0.5590833072859906,0.5590833072859906,0.6532188569398636,0.5590833072859906,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.0,0.04030289174131586,0.04030289174131586,0.6532188569398636,0.0,0.5182155406830038,0.5182155406830041,0.5182155406830041,0.04030289174131586,0.5182155406830041,0.5590833072859906,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.5182155406830041,0.5590833072859906,0.04030289174131586,0.5590833072859906,0.0,0.5590833072859906,0.5182155406830041,0.04030289174131586,0.04030289174131586,0.5590833072859906,0.5590833072859906,0.5182155406830041,0.6532188569398636,0.04030289174131586,0.5590833072859906,0.0,0.6532188569398636,0.6532188569398636,0.0,0.6532188569398636,0.5182155406830041,0.6532188569398636,0.5182155406830041,0.0,0.04030289174131586,0.0,0.0,0.5182155406830041,0.5182155406830041,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.5182155406830041,0.5182155406830041,0.5182155406830041,0.6532188569398636,0.04030289174131586,0.6532188569398636,0.04030289174131586,0.6532188569398636,0.5590833072859906,0.5590833072859906,0.5182155406830041,0.5182155406830041,0.6532188569398636,0.5182155406830041,0.04030289174131586,0.5182155406830041,0.5590833072859906,0.6532188569398636,0.5182155406830041,0.6532188569398637,0.5590833072859906,0.6532188569398637,0.5182155406830041,0.04030289174131586,0.6532188569398636,0.5182155406830041,0.04030289174131586,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.5182155406830041,0.04030289174131586,0.6532188569398637,0.6532188569398637,0.5182155406830041,0.5590833072859906,0.5590833072859906,0.5182155406830041,0.6532188569398637,0.5590833072859906,0.5590833072859906,0.5590833072859906,0.6532188569398636,0.5590833072859906,0.5590833072859906,0.5590833072859906,0.6532188569398636,0.04030289174131491,0.5590833072859906,0.6532188569398636,0.5590833072859906,0.04030289174131491,0.04030289174131491,0.6532188569398636,0.5182155406830041,0.0,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.0,0.5590833072859906,0.5182155406830041,0.5182155406830041,0.5182155406830041,0.04030289174131491,0.5182155406830041,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.5182155406830041,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.6532188569398636,0.6532188569398636,0.5182155406830041,0.5182155406830041,0.5590833072859906,0.6532188569398636,0.6532188569398636,0.5590833072859906,0.6532188569398636,0.04030289174131586,0.5590833072859906,0.04030289174131586,0.6532188569398636,0.6532188569398636
a person and their crush,0.5592647404665716,0.5590833072859962,0.559264740466572,0.5590833072859952,0.0,0.9928594561066878,0.5590833072859965,0.9928594561066878,7.450580596923828e-09,0.9928594561066878,0.5590833072859965,0.5590833072859965,0.9990340235192728,0.9928594561066878,7.450580596923828e-09,7.450580596923828e-09,0.9928594561066878,7.450580596923828e-09,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.5590833072859965,0.5592647404665713,0.5592647404665713,0.9928594561066878,0.5590833072859965,0.999034023519273,0.9990340235192728,0.9990340235192728,0.5592647404665713,0.9990340235192728,7.450580596923828e-09,0.9928594561066878,0.9928594561066878,0.9928594561066878,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.9990340235192728,7.450580596923828e-09,0.5592647404665713,7.450580596923828e-09,0.5590833072859965,7.450580596923828e-09,0.9990340235192728,0.5592647404665713,0.5592647404665713,7.450580596923828e-09,7.450580596923828e-09,0.9990340235192728,0.9928594561066878,0.5592647404665713,7.450580596923828e-09,0.5590833072859965,0.9928594561066878,0.9928594561066878,0.5590833072859965,0.9928594561066878,0.9990340235192728,0.9928594561066878,0.9990340235192728,0.5590833072859965,0.5592647404665713,0.5590833072859965,0.5590833072859965,0.9990340235192728,0.9990340235192728,0.9928594561066878,0.9928594561066878,0.9928594561066878,0.9990340235192728,0.9990340235192728,0.9990340235192728,0.9928594561066878,0.5592647404665713,0.9928594561066878,0.5592647404665713,0.9928594561066878,7.450580596923828e-09,7.450580596923828e-09,0.9990340235192728,0.9990340235192728,0.9928594561066878,0.9990340235192728,0.5592647404665713,0.9990340235192728,7.450580596923828e-09,0.9928594561066878,0.9990340235192728,0.9928594561066878,7.450580596923828e-09,0.9928594561066878,0.9990340235192728,0.5592647404665713,0.9928594561066878,0.9990340235192728,0.5592647404665713,0.9928594561066878,0.9928594561066878,0.9928594561066878,0.9990340235192728,0.5592647404665713,0.9928594561066878,0.9928594561066878,0.9990340235192728,7.450580596923828e-09,7.450580596923828e-09,0.9990340235192728,0.9928594561066878,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,0.9928594561066878,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,0.9928594561066878,0.5592647404665716,7.450580596923828e-09,0.9928594561066878,7.450580596923828e-09,0.5592647404665716,0.5592647404665716,0.9928594561066878,0.9990340235192728,0.5590833072859965,0.9928594561066878,0.9928594561066878,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.5590833072859965,7.450580596923828e-09,0.9990340235192728,0.9990340235192728,0.9990340235192728,0.5592647404665716,0.9990340235192728,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.9990340235192728,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.9928594561066878,0.9928594561066878,0.9990340235192728,0.9990340235192728,7.450580596923828e-09,0.9928594561066878,0.9928594561066878,7.450580596923828e-09,0.9928594561066878,0.5592647404665713,7.450580596923828e-09,0.5592647404665713,0.9928594561066878,0.9928594561066878
volunteer and organizer,0.6916784896106848,0.6532188569398648,0.6916784896106786,0.6532188569398636,0.9928594561066878,0.0,0.6532188569398627,0.0,0.9928594561066856,0.0,0.6532188569398627,0.6532188569398627,0.9866090775720178,0.0,0.9928594561066856,0.9928594561066856,0.0,0.9928594561066856,0.0,0.0,0.9928594561066856,0.6532188569398627,0.6916784896106858,0.6916784896106858,0.0,0.6532188569398627,0.9866090775720169,0.9866090775720178,0.9866090775720178,0.6916784896106858,0.9866090775720178,0.9928594561066856,0.0,0.0,0.0,0.0,0.0,0.9928594561066856,0.9866090775720178,0.9928594561066856,0.6916784896106858,0.9928594561066856,0.6532188569398627,0.9928594561066856,0.9866090775720178,0.6916784896106858,0.6916784896106858,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.0,0.6916784896106858,0.9928594561066856,0.6532188569398627,0.0,0.0,0.6532188569398627,0.0,0.9866090775720178,0.0,0.9866090775720178,0.6532188569398627,0.6916784896106858,0.6532188569398627,0.6532188569398627,0.9866090775720178,0.9866090775720178,0.0,0.0,0.0,0.9866090775720178,0.9866090775720178,0.9866090775720178,0.0,0.6916784896106858,0.0,0.6916784896106858,0.0,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.9866090775720178,0.0,0.9866090775720178,0.6916784896106858,0.9866090775720178,0.9928594561066856,0.0,0.9866090775720178,0.0,0.9928594561066856,0.0,0.9866090775720178,0.6916784896106858,0.0,0.9866090775720178,0.6916784896106858,0.0,0.0,0.0,0.9866090775720178,0.6916784896106858,0.0,0.0,0.9866090775720178,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.0,0.9928594561066856,0.9928594561066856,0.9928594561066856,0.0,0.9928594561066856,0.9928594561066856,0.9928594561066856,0.0,0.6916784896106848,0.9928594561066856,0.0,0.9928594561066856,0.6916784896106848,0.6916784896106848,0.0,0.9866090775720178,0.6532188569398627,0.0,0.0,0.0,0.0,0.9928594561066856,0.6532188569398627,0.9928594561066856,0.9866090775720178,0.9866090775720178,0.9866090775720178,0.6916784896106848,0.9866090775720178,0.0,0.0,0.9928594561066856,0.9866090775720178,0.0,0.0,0.9928594561066856,0.0,0.0,0.9866090775720178,0.9866090775720178,0.9928594561066856,0.0,0.0,0.9928594561066856,0.0,0.6916784896106858,0.9928594561066856,0.6916784896106858,0.0,0.0
doctor and patient,0.040302891741315516,2.634178031930877e-09,0.04030289174130924,0.0,0.5590833072859965,0.6532188569398628,0.0,0.6532188569398628,0.559083307285992,0.6532188569398628,0.0,0.0,0.5182155406830036,0.6532188569398628,0.559083307285992,0.559083307285992,0.6532188569398628,0.559083307285992,0.6532188569398628,0.6532188569398628,0.559083307285992,0.0,0.04030289174131647,0.04030289174131647,0.6532188569398628,0.0,0.5182155406830031,0.5182155406830036,0.5182155406830036,0.04030289174131647,0.5182155406830036,0.559083307285992,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.559083307285992,0.5182155406830036,0.559083307285992,0.04030289174131647,0.559083307285992,0.0,0.559083307285992,0.5182155406830036,0.04030289174131647,0.04030289174131647,0.559083307285992,0.559083307285992,0.5182155406830036,0.6532188569398628,0.04030289174131647,0.559083307285992,0.0,0.6532188569398628,0.6532188569398628,0.0,0.6532188569398628,0.5182155406830036,0.6532188569398628,0.5182155406830036,0.0,0.04030289174131647,0.0,0.0,0.5182155406830036,0.5182155406830036,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.5182155406830036,0.5182155406830036,0.5182155406830036,0.6532188569398628,0.04030289174131647,0.6532188569398628,0.04030289174131647,0.6532188569398628,0.559083307285992,0.559083307285992,0.5182155406830036,0.5182155406830036,0.6532188569398628,0.5182155406830036,0.04030289174131647,0.5182155406830036,0.559083307285992,0.6532188569398628,0.5182155406830036,0.6532188569398628,0.559083307285992,0.6532188569398628,0.5182155406830036,0.04030289174131647,0.6532188569398628,0.5182155406830036,0.04030289174131647,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.5182155406830036,0.04030289174131647,0.6532188569398628,0.6532188569398628,0.5182155406830036,0.559083307285992,0.559083307285992,0.5182155406830036,0.6532188569398628,0.559083307285992,0.559083307285992,0.559083307285992,0.6532188569398628,0.559083307285992,0.559083307285992,0.559083307285992,0.6532188569398628,0.040302891741315516,0.559083307285992,0.6532188569398628,0.559083307285992,0.040302891741315516,0.040302891741315516,0.6532188569398628,0.5182155406830036,0.0,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.6532188569398628,0.559083307285992,0.0,0.559083307285992,0.5182155406830036,0.5182155406830036,0.5182155406830036,0.040302891741315516,0.5182155406830036,0.6532188569398628,0.6532188569398628,0.559083307285992,0.5182155406830036,0.6532188569398628,0.6532188569398628,0.559083307285992,0.6532188569398628,0.6532188569398628,0.5182155406830036,0.5182155406830036,0.559083307285992,0.6532188569398628,0.6532188569398628,0.559083307285992,0.6532188569398628,0.04030289174131647,0.559083307285992,0.04030289174131647,0.6532188569398628,0.6532188569398628
prostitute and customer,0.6916784896106848,0.6532188569398648,0.6916784896106786,0.6532188569398636,0.9928594561066878,0.0,0.6532188569398627,0.0,0.9928594561066856,0.0,0.6532188569398627,0.6532188569398627,0.9866090775720178,0.0,0.9928594561066856,0.9928594561066856,0.0,0.9928594561066856,0.0,0.0,0.9928594561066856,0.6532188569398627,0.6916784896106858,0.6916784896106858,0.0,0.6532188569398627,0.9866090775720169,0.9866090775720178,0.9866090775720178,0.6916784896106858,0.9866090775720178,0.9928594561066856,0.0,0.0,0.0,0.0,0.0,0.9928594561066856,0.9866090775720178,0.9928594561066856,0.6916784896106858,0.9928594561066856,0.6532188569398627,0.9928594561066856,0.9866090775720178,0.6916784896106858,0.6916784896106858,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.0,0.6916784896106858,0.9928594561066856,0.6532188569398627,0.0,0.0,0.6532188569398627,0.0,0.9866090775720178,0.0,0.9866090775720178,0.6532188569398627,0.6916784896106858,0.6532188569398627,0.6532188569398627,0.9866090775720178,0.9866090775720178,0.0,0.0,0.0,0.9866090775720178,0.9866090775720178,0.9866090775720178,0.0,0.6916784896106858,0.0,0.6916784896106858,0.0,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.9866090775720178,0.0,0.9866090775720178,0.6916784896106858,0.9866090775720178,0.9928594561066856,0.0,0.9866090775720178,0.0,0.9928594561066856,0.0,0.9866090775720178,0.6916784896106858,0.0,0.9866090775720178,0.6916784896106858,0.0,0.0,0.0,0.9866090775720178,0.6916784896106858,0.0,0.0,0.9866090775720178,0.9928594561066856,0.9928594561066856,0.9866090775720178,0.0,0.9928594561066856,0.9928594561066856,0.9928594561066856,0.0,0.9928594561066856,0.9928594561066856,0.9928594561066856,0.0,0.6916784896106848,0.9928594561066856,0.0,0.9928594561066856,0.6916784896106848,0.6916784896106848,0.0,0.9866090775720178,0.6532188569398627,0.0,0.0,0.0,0.0,0.9928594561066856,0.6532188569398627,0.9928594561066856,0.9866090775720178,0.9866090775720178,0.9866090775720178,0.6916784896106848,0.9866090775720178,0.0,0.0,0.9928594561066856,0.9866090775720178,0.0,0.0,0.9928594561066856,0.0,0.0,0.9866090775720178,0.9866090775720178,0.9928594561066856,0.0,0.0,0.9928594561066856,0.0,0.6916784896106858,0.9928594561066856,0.6916784896106858,0.0,0.0
distant relatives,0.5592647404665669,0.5590833072859916,0.5592647404665674,0.5590833072859906,7.450580596923828e-09,0.9928594561066855,0.559083307285992,0.9928594561066855,0.0,0.9928594561066855,0.559083307285992,0.559083307285992,0.9990340235192678,0.9928594561066855,0.0,0.0,0.9928594561066855,0.0,0.9928594561066855,0.9928594561066855,0.0,0.559083307285992,0.5592647404665666,0.5592647404665666,0.9928594561066855,0.559083307285992,0.999034023519268,0.9990340235192678,0.9990340235192678,0.5592647404665666,0.9990340235192678,0.0,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.0,0.9990340235192678,0.0,0.5592647404665666,0.0,0.559083307285992,0.0,0.9990340235192678,0.5592647404665666,0.5592647404665666,0.0,0.0,0.9990340235192678,0.9928594561066855,0.5592647404665666,0.0,0.559083307285992,0.9928594561066855,0.9928594561066855,0.559083307285992,0.9928594561066855,0.9990340235192678,0.9928594561066855,0.9990340235192678,0.559083307285992,0.5592647404665666,0.559083307285992,0.559083307285992,0.9990340235192678,0.9990340235192678,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.9990340235192678,0.9990340235192678,0.9990340235192678,0.9928594561066855,0.5592647404665666,0.9928594561066855,0.5592647404665666,0.9928594561066855,0.0,0.0,0.9990340235192678,0.9990340235192678,0.9928594561066855,0.9990340235192678,0.5592647404665666,0.9990340235192678,0.0,0.9928594561066855,0.9990340235192678,0.9928594561066855,0.0,0.9928594561066855,0.9990340235192678,0.5592647404665666,0.9928594561066855,0.9990340235192678,0.5592647404665666,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.9990340235192678,0.5592647404665666,0.9928594561066855,0.9928594561066855,0.9990340235192678,0.0,0.0,0.9990340235192678,0.9928594561066855,0.0,0.0,0.0,0.9928594561066855,0.0,0.0,0.0,0.9928594561066855,0.5592647404665669,0.0,0.9928594561066855,0.0,0.5592647404665669,0.5592647404665669,0.9928594561066855,0.9990340235192678,0.559083307285992,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.9928594561066855,0.0,0.559083307285992,0.0,0.9990340235192678,0.9990340235192678,0.9990340235192678,0.5592647404665669,0.9990340235192678,0.9928594561066855,0.9928594561066855,0.0,0.9990340235192678,0.9928594561066855,0.9928594561066855,0.0,0.9928594561066855,0.9928594561066855,0.9990340235192678,0.9990340235192678,0.0,0.9928594561066855,0.9928594561066855,0.0,0.9928594561066855,0.5592647404665666,0.0,0.5592647404665666,0.9928594561066855,0.9928594561066855
