,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,61.5,45.166666666666664,63.833333333333336,63.666666666666664,77.0,24.833333333333332,55.666666666666664,59.666666666666664,84.77777777777777,61.111111111111114,35.0,74.77777777777777,77.44444444444444,54.0,79.66666666666667,31.88888888888889,66.14285714285714,39.285714285714285,39.714285714285715,74.28571428571429,68.42857142857143,65.0,60.857142857142854,55.57142857142857,82.91666666666667,70.16666666666667,82.75,77.83333333333333,64.0,74.08333333333333,68.66666666666667,60.916666666666664,73.875,90.25,62.75,15.5,59.5,41.25,44.5,78.125,70.14285714285714,65.28571428571429,62.57142857142857,70.57142857142857,62.0,53.714285714285715,71.28571428571429,65.0,63.6,67.1,76.7,59.8,62.5,64.6,43.6,26.0,68.6,66.4,49.6,47.0,55.0,54.6,36.8,64.6,78.22222222222223,74.44444444444444,69.22222222222223,80.44444444444444,66.66666666666667,86.44444444444444,79.33333333333333,76.44444444444444,80.2,78.5,80.1,79.4,68.0,67.4,69.4,74.8,76.66666666666667,81.66666666666667,88.16666666666667,52.166666666666664,83.0,61.333333333333336,46.0,87.33333333333333,70.2,80.4,52.0,70.9,69.5,78.5,61.2,58.3,68.8,23.2,34.4,92.6,59.6,82.8,87.4,71.8,64.125,82.125,67.5,77.125,62.125,51.25,76.25,56.125,66.45454545454545,68.9090909090909,76.18181818181819,61.54545454545455,57.18181818181818,61.36363636363637,75.18181818181819,66.81818181818181,76.44444444444444,75.22222222222223,48.77777777777778,67.77777777777777,40.666666666666664,81.0,60.666666666666664,69.33333333333333,77.8,76.3,67.1,62.0,83.4,37.6,90.7,87.0,41.583333333333336,60.916666666666664,71.58333333333333,79.66666666666667,39.166666666666664,57.083333333333336,72.83333333333333,74.5,31.666666666666668,64.83333333333333,77.83333333333333,84.33333333333333,45.333333333333336,64.0,80.66666666666667,76.33333333333333,84.0,76.625,20.875,61.25,73.875,74.5,75.125
Equality,44.0,37.166666666666664,60.833333333333336,67.5,54.833333333333336,63.5,35.5,31.833333333333332,33.44444444444444,43.666666666666664,27.88888888888889,75.55555555555556,64.55555555555556,59.22222222222222,81.88888888888889,70.88888888888889,63.42857142857143,65.57142857142857,59.42857142857143,42.0,62.285714285714285,51.285714285714285,86.71428571428571,62.714285714285715,69.83333333333333,67.58333333333333,42.25,51.583333333333336,45.5,47.166666666666664,51.916666666666664,49.333333333333336,18.5,99.875,31.375,34.75,85.0,80.25,63.125,72.5,70.42857142857143,68.14285714285714,39.42857142857143,48.142857142857146,52.857142857142854,56.857142857142854,69.71428571428571,54.857142857142854,39.4,40.9,32.7,54.0,51.0,57.9,35.1,46.8,40.8,66.8,49.6,47.6,40.4,57.0,43.2,64.0,38.111111111111114,58.0,56.0,60.55555555555556,59.333333333333336,55.666666666666664,57.888888888888886,65.66666666666667,62.5,46.4,44.7,37.4,32.9,30.3,37.5,38.8,22.833333333333332,38.833333333333336,75.33333333333333,23.833333333333332,54.666666666666664,55.5,21.0,69.0,51.8,47.5,38.9,44.6,43.8,46.9,42.8,44.5,78.2,92.8,92.4,93.8,89.2,28.2,21.4,35.2,63.625,38.625,50.375,67.25,79.25,77.5,72.375,60.75,72.0,58.18181818181818,59.63636363636363,61.63636363636363,47.81818181818182,51.54545454545455,62.81818181818182,60.72727272727273,68.11111111111111,53.44444444444444,44.333333333333336,58.22222222222222,38.77777777777778,78.33333333333333,66.44444444444444,59.666666666666664,82.8,73.3,60.5,68.6,81.6,51.9,82.8,90.6,59.25,59.0,56.25,73.33333333333333,64.83333333333333,36.333333333333336,56.75,58.5,62.166666666666664,58.833333333333336,39.333333333333336,38.5,60.333333333333336,49.833333333333336,72.16666666666667,75.66666666666667,76.875,65.5,60.0,65.625,55.25,76.375,65.375
Activity Intensity,63.5,63.5,73.0,75.33333333333333,49.166666666666664,34.166666666666664,41.333333333333336,49.5,77.55555555555556,29.555555555555557,63.77777777777778,54.22222222222222,58.666666666666664,43.55555555555556,79.33333333333333,38.666666666666664,55.57142857142857,65.57142857142857,64.42857142857143,53.285714285714285,62.0,57.42857142857143,65.0,48.714285714285715,74.91666666666667,58.25,81.91666666666667,77.83333333333333,70.41666666666667,80.41666666666667,59.666666666666664,63.583333333333336,19.5,96.125,62.75,40.5,73.875,44.375,21.0,84.625,75.28571428571429,64.14285714285714,43.57142857142857,55.57142857142857,52.714285714285715,59.714285714285715,50.857142857142854,58.285714285714285,60.8,39.8,47.9,58.6,44.8,43.7,35.4,35.0,60.2,48.0,56.0,43.2,59.2,68.2,60.6,36.4,60.111111111111114,53.77777777777778,48.111111111111114,46.666666666666664,43.0,60.111111111111114,63.44444444444444,68.88888888888889,57.9,71.4,62.9,47.8,38.0,43.7,40.1,57.3,57.833333333333336,75.66666666666667,58.0,48.5,36.5,43.833333333333336,51.666666666666664,30.333333333333332,56.4,62.0,55.9,76.3,69.3,77.5,56.1,71.7,63.6,57.6,69.8,85.8,55.8,57.8,51.4,34.6,41.0,67.75,71.0,60.25,62.625,59.375,62.375,66.75,66.45454545454545,72.0,72.18181818181819,65.0,48.09090909090909,49.63636363636363,58.90909090909091,57.0,74.66666666666667,58.666666666666664,58.44444444444444,63.0,69.22222222222223,79.0,55.666666666666664,56.77777777777778,61.4,36.4,56.6,57.4,82.6,41.6,85.1,86.0,37.666666666666664,42.166666666666664,54.416666666666664,55.666666666666664,50.666666666666664,54.833333333333336,69.08333333333333,69.83333333333333,36.666666666666664,56.333333333333336,86.16666666666667,90.5,36.0,37.0,59.5,86.5,74.0,64.125,35.25,59.375,79.5,59.625,66.125
Socioemotional,62.166666666666664,62.666666666666664,53.5,56.0,67.16666666666667,29.833333333333332,39.833333333333336,51.5,29.77777777777778,35.0,37.888888888888886,36.666666666666664,48.666666666666664,43.666666666666664,51.333333333333336,41.111111111111114,45.57142857142857,51.0,70.57142857142857,48.57142857142857,51.285714285714285,53.57142857142857,66.42857142857143,57.857142857142854,46.583333333333336,81.0,77.16666666666667,78.41666666666667,66.75,71.75,73.5,69.83333333333333,60.875,87.125,83.375,46.125,77.125,55.5,42.375,87.375,72.14285714285714,71.42857142857143,48.142857142857146,48.42857142857143,52.285714285714285,45.285714285714285,48.714285714285715,56.857142857142854,52.9,40.6,39.5,59.7,41.0,43.9,34.2,41.7,62.8,46.2,49.4,39.4,62.2,49.0,38.4,54.2,40.111111111111114,42.77777777777778,50.333333333333336,44.666666666666664,42.44444444444444,49.44444444444444,56.333333333333336,56.77777777777778,51.3,48.6,49.6,46.1,32.2,39.3,32.2,33.6,46.5,58.0,73.0,23.166666666666668,22.0,19.833333333333332,39.0,35.833333333333336,39.0,63.8,40.2,61.8,41.7,57.8,38.9,47.4,34.6,49.0,67.6,71.8,46.2,49.8,38.0,38.0,58.625,49.0,56.125,48.75,61.0,59.0,75.75,65.0,74.72727272727273,65.0909090909091,73.0909090909091,34.45454545454545,45.63636363636363,38.72727272727273,56.81818181818182,54.45454545454545,55.333333333333336,68.44444444444444,64.11111111111111,62.44444444444444,74.22222222222223,70.66666666666667,73.11111111111111,62.666666666666664,70.6,44.5,53.1,58.2,78.6,57.5,72.7,72.3,38.833333333333336,42.583333333333336,52.916666666666664,60.916666666666664,53.25,37.333333333333336,72.16666666666667,74.16666666666667,62.0,82.83333333333333,79.5,89.83333333333333,26.333333333333332,25.833333333333332,50.666666666666664,87.0,83.625,76.125,37.125,77.625,72.25,68.375,46.75
Formality and Regulation,50.833333333333336,52.5,47.833333333333336,47.166666666666664,48.666666666666664,57.5,59.666666666666664,56.0,82.44444444444444,83.22222222222223,62.333333333333336,66.88888888888889,60.333333333333336,76.66666666666667,58.55555555555556,79.77777777777777,72.28571428571429,83.0,52.714285714285715,66.28571428571429,76.57142857142857,79.14285714285714,46.285714285714285,53.714285714285715,67.25,39.833333333333336,39.166666666666664,42.166666666666664,53.0,49.333333333333336,43.583333333333336,53.833333333333336,51.5,29.125,17.5,54.75,24.75,31.75,55.0,16.25,50.857142857142854,43.57142857142857,39.714285714285715,65.85714285714286,62.57142857142857,65.28571428571429,58.142857142857146,54.42857142857143,76.0,69.4,71.6,44.4,76.7,65.7,78.8,39.9,53.8,52.4,71.0,69.8,38.6,73.8,70.8,34.8,80.44444444444444,73.44444444444444,72.55555555555556,73.77777777777777,83.44444444444444,81.22222222222223,70.22222222222223,65.66666666666667,41.3,63.9,67.3,68.2,78.7,63.0,66.0,85.3,39.0,68.83333333333333,21.166666666666668,56.0,78.66666666666667,69.83333333333333,36.333333333333336,43.0,78.5,55.7,67.4,38.9,62.2,72.4,76.6,40.3,86.4,76.4,22.4,31.6,94.2,91.8,92.0,92.6,56.625,72.75,74.5,88.75,49.5,51.75,39.625,42.125,41.27272727272727,47.18181818181818,41.09090909090909,65.36363636363636,72.54545454545455,70.36363636363636,58.63636363636363,55.0,75.0,52.666666666666664,55.888888888888886,60.0,53.44444444444444,49.55555555555556,57.77777777777778,62.22222222222222,32.9,48.5,36.8,75.0,30.1,49.3,32.3,36.8,72.66666666666667,63.0,64.33333333333333,31.75,40.916666666666664,71.83333333333333,34.083333333333336,36.583333333333336,33.166666666666664,26.333333333333332,20.666666666666668,23.833333333333332,76.5,90.66666666666667,38.666666666666664,26.333333333333332,22.0,25.0,84.0,37.625,22.375,41.75,38.625
Intimacy,62.0,54.5,61.333333333333336,63.0,54.833333333333336,30.166666666666668,36.833333333333336,47.833333333333336,24.11111111111111,31.333333333333332,32.666666666666664,49.44444444444444,53.888888888888886,34.333333333333336,48.111111111111114,30.666666666666668,42.42857142857143,33.714285714285715,49.42857142857143,38.57142857142857,32.142857142857146,35.57142857142857,79.85714285714286,50.0,46.25,49.583333333333336,72.5,67.08333333333333,59.416666666666664,59.5,59.416666666666664,53.916666666666664,9.0,98.625,87.875,16.375,23.625,11.25,13.125,26.875,73.57142857142857,62.142857142857146,40.142857142857146,51.0,47.857142857142854,49.285714285714285,42.42857142857143,53.714285714285715,36.5,36.9,35.9,30.7,37.6,39.6,29.6,36.2,48.8,36.6,32.8,38.0,54.2,37.4,42.8,40.6,39.77777777777778,36.111111111111114,37.0,44.111111111111114,39.333333333333336,54.55555555555556,52.55555555555556,60.22222222222222,34.9,40.1,29.3,26.5,31.9,27.8,32.9,36.2,50.5,29.833333333333332,17.0,82.33333333333333,17.833333333333332,14.166666666666666,59.666666666666664,26.0,38.8,46.6,34.6,79.4,41.8,61.6,40.9,66.3,31.2,25.8,57.6,38.2,18.8,29.0,26.0,24.0,42.125,54.0,49.375,42.0,54.375,51.0,59.5,63.5,60.27272727272727,69.0909090909091,63.45454545454545,37.18181818181818,38.72727272727273,32.63636363636363,53.0,43.72727272727273,50.22222222222222,50.0,50.22222222222222,49.0,53.55555555555556,64.22222222222223,57.0,53.888888888888886,60.6,39.2,62.0,26.5,87.8,33.3,84.7,87.3,29.166666666666668,32.583333333333336,38.333333333333336,47.0,30.416666666666668,23.25,54.25,55.916666666666664,33.0,39.166666666666664,78.33333333333333,82.83333333333333,19.833333333333332,23.666666666666668,33.833333333333336,90.16666666666667,65.375,61.625,17.25,53.0,44.0,75.875,22.25
Visibility,54.333333333333336,52.5,63.0,62.833333333333336,61.166666666666664,31.833333333333332,52.666666666666664,57.333333333333336,64.33333333333333,38.44444444444444,45.888888888888886,52.22222222222222,29.88888888888889,72.55555555555556,58.77777777777778,54.55555555555556,82.71428571428571,61.57142857142857,53.285714285714285,80.85714285714286,70.85714285714286,50.285714285714285,59.714285714285715,57.57142857142857,81.41666666666667,49.75,51.416666666666664,51.833333333333336,53.333333333333336,56.333333333333336,53.083333333333336,51.583333333333336,50.625,68.625,3.5,7.0,62.75,55.25,30.5,59.125,64.85714285714286,58.142857142857146,40.285714285714285,57.714285714285715,58.714285714285715,53.285714285714285,65.57142857142857,58.142857142857146,72.2,64.0,70.8,59.1,69.7,33.4,61.5,54.2,40.4,62.8,50.0,59.2,34.8,64.8,50.6,59.4,66.44444444444444,54.77777777777778,76.77777777777777,75.66666666666667,67.44444444444444,61.22222222222222,66.77777777777777,62.111111111111114,43.9,64.4,68.4,64.4,62.3,63.0,67.3,56.3,34.0,88.66666666666667,91.0,13.166666666666666,91.33333333333333,94.0,22.0,91.66666666666667,61.7,75.6,53.7,38.9,65.0,40.6,66.2,45.1,92.8,82.2,44.6,25.4,74.0,85.0,88.0,83.2,69.75,63.25,60.0,55.5,58.0,72.375,57.125,63.375,64.72727272727273,68.0909090909091,63.27272727272727,58.90909090909091,52.0,57.45454545454545,65.9090909090909,73.63636363636364,70.33333333333333,73.11111111111111,73.11111111111111,66.77777777777777,53.44444444444444,57.888888888888886,72.33333333333333,76.22222222222223,73.3,47.7,31.9,72.7,50.8,41.5,68.7,71.6,39.833333333333336,44.25,51.833333333333336,66.5,73.25,66.83333333333333,49.25,50.833333333333336,66.33333333333333,72.0,77.5,79.66666666666667,51.833333333333336,58.833333333333336,43.666666666666664,68.16666666666667,50.375,49.875,79.0,27.75,56.875,40.5,66.25
Communal Sharing,69.83333333333333,63.833333333333336,73.66666666666667,66.66666666666667,44.0,32.5,40.833333333333336,42.333333333333336,45.0,41.0,29.0,59.44444444444444,38.888888888888886,43.55555555555556,59.111111111111114,44.44444444444444,39.0,33.857142857142854,45.714285714285715,64.71428571428571,70.42857142857143,46.57142857142857,76.57142857142857,60.285714285714285,54.916666666666664,68.0,83.58333333333333,80.66666666666667,72.0,78.33333333333333,67.66666666666667,70.41666666666667,28.0,92.75,34.375,21.75,78.25,61.875,29.75,71.0,69.85714285714286,62.57142857142857,38.142857142857146,51.857142857142854,52.42857142857143,50.0,72.0,52.142857142857146,58.3,42.7,39.2,42.3,50.0,40.0,46.1,42.4,38.8,55.8,33.0,39.8,31.2,46.4,31.2,43.2,47.0,49.77777777777778,43.888888888888886,61.111111111111114,47.111111111111114,55.666666666666664,64.44444444444444,61.22222222222222,51.6,53.8,61.1,47.1,35.7,38.7,46.3,54.3,46.0,65.83333333333333,88.33333333333333,13.833333333333334,31.666666666666668,50.333333333333336,14.666666666666666,54.666666666666664,61.5,58.3,42.8,46.0,55.2,48.5,55.0,58.2,74.4,51.4,58.4,66.8,49.6,51.0,46.8,45.2,51.375,56.25,54.25,45.625,65.5,68.5,76.375,72.625,71.9090909090909,64.9090909090909,70.72727272727273,56.0,32.18181818181818,43.09090909090909,42.18181818181818,61.45454545454545,53.333333333333336,50.888888888888886,51.333333333333336,64.11111111111111,43.0,68.77777777777777,62.111111111111114,50.77777777777778,72.1,43.6,47.1,51.2,75.5,47.4,82.0,76.2,35.5,61.5,63.416666666666664,64.75,45.25,40.0,67.91666666666667,69.08333333333333,46.333333333333336,75.0,80.16666666666667,86.0,30.5,23.0,62.333333333333336,88.0,63.625,59.625,32.125,57.75,65.0,72.25,72.75
Expected Reciprocity,59.333333333333336,50.0,65.33333333333333,63.833333333333336,53.333333333333336,42.833333333333336,62.0,42.166666666666664,55.333333333333336,56.22222222222222,58.77777777777778,58.77777777777778,73.88888888888889,50.666666666666664,77.22222222222223,67.33333333333333,54.142857142857146,52.142857142857146,52.0,51.42857142857143,61.857142857142854,53.285714285714285,67.42857142857143,55.714285714285715,72.58333333333333,66.5,70.83333333333333,70.0,65.58333333333333,68.16666666666667,60.25,62.75,32.75,78.125,55.75,21.875,61.125,57.125,43.625,63.875,67.42857142857143,60.857142857142854,44.285714285714285,50.57142857142857,64.71428571428571,55.285714285714285,53.285714285714285,57.142857142857146,55.8,50.3,49.5,58.4,44.7,53.4,45.7,36.6,38.8,36.2,57.6,41.2,38.6,50.4,42.8,59.4,45.888888888888886,59.22222222222222,49.55555555555556,52.111111111111114,52.333333333333336,43.888888888888886,68.11111111111111,51.888888888888886,51.0,48.1,52.6,45.0,49.0,45.1,37.2,39.3,46.0,37.0,58.833333333333336,34.5,27.5,55.833333333333336,41.333333333333336,29.166666666666668,57.6,55.1,41.0,61.0,56.5,63.2,41.6,62.2,90.2,61.4,69.8,83.8,73.6,66.4,70.2,68.0,56.125,58.25,55.625,38.625,75.75,72.25,83.5,79.125,67.72727272727273,66.0909090909091,65.54545454545455,52.09090909090909,43.72727272727273,44.90909090909091,60.09090909090909,70.0909090909091,64.22222222222223,54.888888888888886,44.666666666666664,66.88888888888889,50.666666666666664,75.66666666666667,62.77777777777778,57.55555555555556,59.7,76.3,78.3,73.9,46.3,49.8,46.4,52.1,40.083333333333336,65.41666666666667,57.916666666666664,63.5,55.083333333333336,51.583333333333336,58.083333333333336,58.166666666666664,49.333333333333336,67.0,72.33333333333333,63.666666666666664,30.5,25.0,61.833333333333336,81.0,69.0,76.625,49.5,45.75,69.5,75.25,74.0
Strategic,50.666666666666664,36.833333333333336,37.333333333333336,58.0,49.166666666666664,54.0,40.0,50.0,85.0,85.44444444444444,56.111111111111114,43.44444444444444,59.55555555555556,67.0,81.77777777777777,85.11111111111111,81.57142857142857,73.85714285714286,71.85714285714286,51.57142857142857,51.42857142857143,59.0,36.714285714285715,40.142857142857146,72.66666666666667,54.916666666666664,40.916666666666664,41.583333333333336,49.25,42.25,47.833333333333336,46.25,15.625,29.25,58.75,55.125,24.0,34.0,26.125,31.25,45.57142857142857,50.142857142857146,47.42857142857143,61.285714285714285,66.28571428571429,65.14285714285714,67.85714285714286,63.57142857142857,73.2,72.1,73.9,70.5,51.4,57.7,63.1,54.0,47.4,52.4,61.0,65.2,58.0,73.8,64.2,47.0,64.88888888888889,85.66666666666667,74.55555555555556,61.666666666666664,81.0,76.66666666666667,59.666666666666664,63.333333333333336,35.6,66.1,56.6,44.2,63.6,60.5,41.0,59.5,56.333333333333336,25.5,25.0,89.5,85.33333333333333,86.0,63.0,50.666666666666664,64.3,49.1,65.2,39.3,65.9,49.8,54.0,47.4,72.6,81.8,73.0,78.2,89.4,79.0,79.2,77.6,59.0,74.25,80.125,81.25,55.125,60.0,50.125,58.0,38.90909090909091,44.18181818181818,44.63636363636363,70.0,80.9090909090909,66.27272727272727,52.63636363636363,54.45454545454545,78.33333333333333,64.0,58.888888888888886,67.44444444444444,45.55555555555556,56.44444444444444,54.333333333333336,61.55555555555556,37.9,57.9,63.9,75.1,23.8,64.1,29.3,23.6,61.083333333333336,49.916666666666664,39.916666666666664,40.25,69.08333333333333,69.83333333333333,34.833333333333336,35.833333333333336,67.0,41.5,24.5,21.0,70.33333333333333,68.66666666666667,46.5,25.0,24.75,36.875,83.25,49.5,37.0,46.5,44.625
