"","USA","UK","Australia","South Africa","Germany","Japan","Israel","CHN","HK(region)","France","Spain","Mexico","Chile","Portugal","Brazil","Russia","Egypt","Qatar","India"
"1",1.35064075739228,0.769044817822038,0.925961139497715,0.966696785124815,1.34657412813415,0.932434578245865,0.721104480450246,0.380655454495251,1.42711325414914,0.869279805546658,0.731823656437889,1.13640832679177,1.26852626543853,0.938227771856862,0.821527978805903,0.737016648887526,0.767442113212665,2.52458942954793,1.11337845391784
"2",2.71293074041153,1.5984200214922,2.93289266684687,2.86508301900616,4.05821698553383,3.39821300998741,3.65194770850684,2.60977295530765,3.1548984965451,2.07961541575329,2.18446172620799,4.00545248443406,3.96020927285529,3.59991111265138,3.13690350217441,2.09426562878447,1.50548279329549,2.16994288962795,1.08162071630627
"3",2.81747239592827,2.0319078020291,2.95670173107022,2.96079312007127,4.06987360878758,3.80240888824921,3.60520174120326,2.9532701980546,3.69067498096029,1.88119782747471,2.51867663316133,3.72483498316322,4.19740454472634,3.82712936708322,3.48236129761729,2.3859108569634,2.09596769773795,1.36812173938601,1.19222637458635
"4",2.89557511102004,1.67489967437878,2.77898326382111,2.83085673772991,3.8919835278284,3.69327464183197,2.91552648187996,2.73695850229809,3.73402509966632,2.20235946142649,1.62356235247604,3.36107066873034,3.46133067760573,2.28211193942158,2.93572480814522,1.08566123629065,0.953732548874753,1.44975372210253,1.83451218901812
"5",3.95287756711786,3.96843772048039,4.57937142775694,4.13445673448228,5.34784551905778,5.40412190258905,5.2364925973925,3.80277696628693,5.39997571878757,4.48998700828627,4.564049021194,5.03619263845087,5.60727163711348,4.56312296328457,5.15174184393787,4.17622112017892,4.61076836903901,3.93206518177139,5.39940504793917
"6",3.08578796430655,3.01259161133872,3.39772329153501,2.54804090545092,4.26737543888658,3.66083709200038,3.34185492164948,1.07427471147442,3.22483472448172,3.21176969582614,3.68689959313589,3.31195484638946,4.35783605363105,3.14916865235239,3.09566374833991,2.65133993928763,2.3283248487451,2.78899998291557,3.22341723637451
"7",3.56218334187698,3.27670743316845,3.70831461692069,2.82470009741697,5.20404063072542,5.13651678030482,3.82130480402798,3.27942794816692,4.68797554171084,2.97842461423138,3.25111852385248,3.7378022770322,4.29737945681926,3.34769881524093,4.10502852320886,2.0350640334749,3.11039247543007,3.2211241520211,1.85335959066943
"8",3.69832074024496,2.50871260650502,3.03112347549191,3.33306053628701,4.12112707544997,4.22954113917901,3.8261063972127,3.31763218861156,4.86090972688971,2.6959081262034,3.75099253775967,3.41487748911156,4.48525782020316,4.26602077597097,3.43281153540143,3.43184565383649,3.29500094763563,4.5011556260738,4.64130097920862
"9",4.19672561762558,3.03680805696206,3.53167983536893,4.03252510597263,4.73437053193792,4.7995790182111,4.38533274253399,3.74503469200562,4.93280319051346,3.28447712333628,4.06496983093503,3.90093351561282,4.94674174882289,4.88547145956899,2.49554376046487,3.3587778161998,4.10960200340148,3.81939242840021,4.3692487791316
"10",3.85283806682084,2.97551819266277,3.67451817020495,3.47035967003955,4.00356415963775,4.9832380406563,3.77067515884932,3.58374689899794,4.31185295748057,3.19636359807611,3.49210946169215,4.24686335090249,3.89206993967725,4.8652725730103,3.5484921258442,3.70982012075883,3.77335697331926,4.29138887818564,4.12052564291157
