,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
0,100.0,100.0,82.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,,,,,,,,,,,,,,,,,,,,,,
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,,,,,,,,,,,,,,,,,,,,,,
4,100.0,100.0,94.0,96.0,100.0,100.0,100.0,94.0,93.0,93.0,100.0,,,,,,,,,,,,,,,,,,,,,,
5,93.0,94.0,90.0,82.0,91.0,85.0,93.0,70.0,86.0,88.0,82.0,,,,,,,,,,,,,,,,,,,,,,
6,90.0,95.0,100.0,95.0,90.0,100.0,100.0,100.0,95.0,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,
8,77.0,77.0,78.0,74.0,79.0,77.0,83.0,83.0,83.0,83.0,68.0,,,,,,,,,,,,,,,,,,,,,,
9,78.0,83.0,58.0,77.0,75.0,94.0,56.0,60.0,4.0,44.0,56.0,,,,,,,,,,,,,,,,,,,,,,
10,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,84.0,80.0,,,,,,,,,,,,,,,,,,,,,,
11,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
12,59.0,100.0,100.0,48.0,54.0,100.0,100.0,54.0,9.0,57.0,44.0,,,,,,,,,,,,,,,,,,,,,,
13,90.0,100.0,100.0,90.0,80.0,100.0,100.0,90.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
14,86.0,99.0,99.0,91.0,97.0,99.0,98.0,98.0,99.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,
15,100.0,100.0,100.0,70.0,100.0,100.0,80.0,100.0,100.0,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,
16,100.0,100.0,100.0,89.0,100.0,100.0,100.0,100.0,100.0,71.0,74.0,,,,,,,,,,,,,,,,,,,,,,
17,89.0,58.0,56.0,53.0,60.0,54.0,49.0,92.0,65.0,62.0,65.0,,,,,,,,,,,,,,,,,,,,,,
18,92.0,100.0,100.0,94.0,100.0,92.0,98.0,100.0,96.0,98.0,91.0,,,,,,,,,,,,,,,,,,,,,,
19,80.0,90.0,100.0,93.0,87.0,100.0,84.0,64.0,66.0,78.0,70.0,,,,,,,,,,,,,,,,,,,,,,
20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
21,75.0,90.0,90.0,88.0,92.0,95.0,94.0,90.0,90.0,90.0,84.0,,,,,,,,,,,,,,,,,,,,,,
22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
23,89.0,77.0,70.0,71.0,79.0,85.0,81.0,70.0,68.0,59.0,70.0,,,,,,,,,,,,,,,,,,,,,,
24,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,91.0,,,,,,,,,,,,,,,,,,,,,,
25,96.0,93.0,91.0,77.0,86.0,87.0,91.0,75.0,70.0,83.0,80.0,,,,,,,,,,,,,,,,,,,,,,
27,81.0,63.0,88.0,66.0,82.0,88.0,91.0,53.0,27.0,32.0,47.0,,,,,,,,,,,,,,,,,,,,,,
29,90.0,100.0,90.0,50.0,100.0,100.0,100.0,92.0,80.0,83.0,87.0,,,,,,,,,,,,,,,,,,,,,,
30,84.0,87.0,83.0,83.0,88.0,83.0,85.0,80.0,74.0,80.0,78.0,,,,,,,,,,,,,,,,,,,,,,
32,89.0,100.0,80.0,79.0,85.0,100.0,80.0,100.0,90.0,87.0,100.0,,,,,,,,,,,,,,,,,,,,,,
33,85.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
34,55.0,13.0,54.0,20.0,38.0,85.0,71.0,42.0,5.0,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,
35,94.0,93.0,95.0,85.0,95.0,92.0,92.0,92.0,90.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,
36,71.0,88.0,92.0,91.0,97.0,86.0,95.0,98.0,94.0,93.0,89.0,,,,,,,,,,,,,,,,,,,,,,
37,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
38,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,78.0,79.0,,,,,,,,,,,,,,,,,,,,,,
39,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
40,86.0,95.0,65.0,97.0,95.0,97.0,96.0,79.0,89.0,96.0,92.0,,,,,,,,,,,,,,,,,,,,,,
41,43.0,37.0,22.0,18.0,39.0,51.0,40.0,44.0,53.0,36.0,25.0,,,,,,,,,,,,,,,,,,,,,,
42,100.0,100.0,100.0,76.0,100.0,100.0,79.0,83.0,61.0,59.0,6.0,,,,,,,,,,,,,,,,,,,,,,
43,100.0,100.0,97.0,83.0,97.0,100.0,50.0,91.0,77.0,93.0,72.0,,,,,,,,,,,,,,,,,,,,,,
44,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
45,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
46,70.0,70.0,80.0,40.0,50.0,60.0,60.0,20.0,80.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
48,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,87.0,69.0,,,,,,,,,,,,,,,,,,,,,,
49,19.0,63.0,100.0,76.0,79.0,81.0,76.0,64.0,100.0,72.0,53.0,,,,,,,,,,,,,,,,,,,,,,
50,100.0,100.0,100.0,23.0,100.0,100.0,30.0,50.0,44.0,29.0,42.0,,,,,,,,,,,,,,,,,,,,,,
51,80.0,90.0,100.0,70.0,80.0,80.0,65.0,70.0,60.0,70.0,60.0,,,,,,,,,,,,,,,,,,,,,,
53,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
54,77.0,73.0,78.0,80.0,77.0,87.0,87.0,79.0,70.0,78.0,75.0,,,,,,,,,,,,,,,,,,,,,,
55,82.0,88.0,83.0,51.0,45.0,75.0,87.0,77.0,68.0,29.0,20.0,,,,,,,,,,,,,,,,,,,,,,
56,86.0,95.0,91.0,100.0,100.0,100.0,96.0,81.0,96.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
57,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,
