,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
0,53.0,55.0,57.0,55.0,57.0,54.0,54.0,64.0,49.0,53.0,51.0,,,,,,,,,,,,,,,,,,,,,,
1,87.0,100.0,93.0,95.0,95.0,88.0,100.0,100.0,100.0,98.0,99.0,,,,,,,,,,,,,,,,,,,,,,
2,97.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
3,74.0,81.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,,,,,,,,,,,,,,,,,,,,,,
5,63.0,49.0,98.0,100.0,100.0,84.0,100.0,100.0,63.0,43.0,42.0,,,,,,,,,,,,,,,,,,,,,,
6,31.0,76.0,51.0,45.0,57.0,38.0,23.0,35.0,38.0,24.0,32.0,,,,,,,,,,,,,,,,,,,,,,
7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
8,99.0,100.0,98.0,96.0,99.0,99.0,97.0,96.0,97.0,97.0,99.0,,,,,,,,,,,,,,,,,,,,,,
9,85.0,70.0,87.0,84.0,76.0,83.0,90.0,94.0,83.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,
10,98.0,96.0,98.0,97.0,96.0,98.0,96.0,95.0,97.0,97.0,95.0,,,,,,,,,,,,,,,,,,,,,,
11,85.0,70.0,79.0,80.0,89.0,82.0,89.0,80.0,89.0,60.0,85.0,,,,,,,,,,,,,,,,,,,,,,
12,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
13,100.0,100.0,100.0,100.0,100.0,100.0,84.0,89.0,87.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
14,92.0,92.0,91.0,78.0,84.0,87.0,87.0,88.0,85.0,95.0,91.0,,,,,,,,,,,,,,,,,,,,,,
15,100.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
16,94.0,93.0,67.0,77.0,44.0,86.0,66.0,70.0,76.0,79.0,67.0,,,,,,,,,,,,,,,,,,,,,,
