,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
0,50.0,51.0,53.0,57.0,81.0,85.0,83.0,89.0,70.0,80.0,92.0,,,,,,,,,,,,,,,,,,,,,,
1,96.0,98.0,96.0,95.0,97.0,96.0,98.0,100.0,100.0,99.0,82.0,,,,,,,,,,,,,,,,,,,,,,
2,96.0,93.0,93.0,94.0,97.0,88.0,91.0,87.0,95.0,88.0,92.0,,,,,,,,,,,,,,,,,,,,,,
3,100.0,100.0,97.0,99.0,95.0,99.0,100.0,96.0,96.0,96.0,98.0,,,,,,,,,,,,,,,,,,,,,,
4,77.0,52.0,72.0,72.0,66.0,51.0,53.0,64.0,70.0,53.0,61.0,,,,,,,,,,,,,,,,,,,,,,
5,95.0,98.0,95.0,96.0,96.0,97.0,100.0,100.0,98.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,
6,97.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,97.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,
7,97.0,98.0,97.0,96.0,96.0,93.0,96.0,98.0,96.0,96.0,94.0,,,,,,,,,,,,,,,,,,,,,,
8,96.0,98.0,95.0,97.0,96.0,99.0,95.0,100.0,95.0,97.0,99.0,,,,,,,,,,,,,,,,,,,,,,
9,55.0,49.0,56.0,36.0,45.0,52.0,52.0,37.0,53.0,51.0,53.0,,,,,,,,,,,,,,,,,,,,,,
10,70.0,96.0,79.0,83.0,88.0,87.0,87.0,84.0,98.0,55.0,69.0,,,,,,,,,,,,,,,,,,,,,,
11,100.0,91.0,97.0,93.0,96.0,91.0,96.0,94.0,97.0,92.0,95.0,,,,,,,,,,,,,,,,,,,,,,
12,70.0,77.0,60.0,86.0,91.0,83.0,78.0,87.0,76.0,87.0,81.0,,,,,,,,,,,,,,,,,,,,,,
13,91.0,87.0,97.0,90.0,96.0,93.0,96.0,87.0,89.0,91.0,100.0,,,,,,,,,,,,,,,,,,,,,,
14,91.0,90.0,98.0,95.0,99.0,95.0,99.0,97.0,99.0,91.0,93.0,,,,,,,,,,,,,,,,,,,,,,
15,97.0,100.0,96.0,99.0,98.0,96.0,100.0,95.0,100.0,98.0,97.0,,,,,,,,,,,,,,,,,,,,,,
16,87.0,71.0,71.0,76.0,83.0,98.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
17,82.0,99.0,95.0,58.0,97.0,97.0,100.0,70.0,35.0,22.0,80.0,,,,,,,,,,,,,,,,,,,,,,
18,93.0,91.0,91.0,85.0,90.0,90.0,93.0,94.0,89.0,95.0,86.0,,,,,,,,,,,,,,,,,,,,,,
19,69.0,90.0,95.0,94.0,98.0,95.0,99.0,97.0,100.0,99.0,95.0,,,,,,,,,,,,,,,,,,,,,,
20,100.0,96.0,95.0,94.0,94.0,96.0,96.0,91.0,93.0,94.0,94.0,,,,,,,,,,,,,,,,,,,,,,
21,93.0,94.0,81.0,94.0,91.0,89.0,97.0,82.0,91.0,94.0,99.0,,,,,,,,,,,,,,,,,,,,,,
22,99.0,91.0,94.0,88.0,92.0,97.0,91.0,95.0,97.0,95.0,93.0,,,,,,,,,,,,,,,,,,,,,,
23,98.0,98.0,96.0,96.0,97.0,100.0,97.0,95.0,100.0,96.0,100.0,,,,,,,,,,,,,,,,,,,,,,
24,93.0,93.0,96.0,93.0,95.0,94.0,90.0,93.0,93.0,97.0,89.0,,,,,,,,,,,,,,,,,,,,,,
25,96.0,98.0,95.0,96.0,90.0,93.0,93.0,96.0,96.0,90.0,93.0,,,,,,,,,,,,,,,,,,,,,,
26,98.0,99.0,98.0,95.0,98.0,100.0,96.0,98.0,97.0,98.0,99.0,,,,,,,,,,,,,,,,,,,,,,
27,99.0,100.0,99.0,99.0,95.0,100.0,98.0,97.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
28,94.0,96.0,95.0,94.0,97.0,96.0,93.0,95.0,93.0,98.0,93.0,,,,,,,,,,,,,,,,,,,,,,
29,94.0,71.0,98.0,96.0,95.0,100.0,100.0,95.0,95.0,96.0,95.0,,,,,,,,,,,,,,,,,,,,,,
30,81.0,85.0,85.0,87.0,90.0,81.0,79.0,88.0,84.0,86.0,83.0,,,,,,,,,,,,,,,,,,,,,,
31,19.0,37.0,45.0,27.0,28.0,27.0,21.0,12.0,10.0,17.0,53.0,,,,,,,,,,,,,,,,,,,,,,
32,22.0,91.0,14.0,53.0,38.0,40.0,29.0,42.0,47.0,31.0,35.0,,,,,,,,,,,,,,,,,,,,,,
33,100.0,97.0,95.0,96.0,98.0,91.0,99.0,96.0,95.0,93.0,96.0,,,,,,,,,,,,,,,,,,,,,,
34,96.0,100.0,95.0,93.0,94.0,92.0,93.0,98.0,95.0,98.0,95.0,,,,,,,,,,,,,,,,,,,,,,
35,97.0,85.0,96.0,88.0,100.0,95.0,97.0,100.0,72.0,88.0,87.0,,,,,,,,,,,,,,,,,,,,,,
36,96.0,100.0,97.0,99.0,98.0,96.0,100.0,98.0,97.0,100.0,97.0,,,,,,,,,,,,,,,,,,,,,,
37,50.0,46.0,44.0,46.0,45.0,40.0,41.0,41.0,37.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,
38,100.0,92.0,94.0,100.0,95.0,93.0,93.0,94.0,94.0,99.0,96.0,,,,,,,,,,,,,,,,,,,,,,
39,48.0,69.0,53.0,53.0,55.0,55.0,53.0,55.0,56.0,57.0,53.0,,,,,,,,,,,,,,,,,,,,,,
40,93.0,94.0,7.0,54.0,18.0,72.0,94.0,94.0,56.0,96.0,11.0,,,,,,,,,,,,,,,,,,,,,,
41,90.0,91.0,97.0,95.0,90.0,93.0,92.0,63.0,82.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,
42,100.0,99.0,95.0,97.0,98.0,98.0,98.0,99.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,
43,50.0,51.0,53.0,54.0,85.0,92.0,82.0,83.0,71.0,88.0,90.0,,,,,,,,,,,,,,,,,,,,,,
44,91.0,95.0,88.0,90.0,91.0,88.0,91.0,90.0,96.0,89.0,92.0,,,,,,,,,,,,,,,,,,,,,,
45,93.0,94.0,90.0,90.0,95.0,96.0,92.0,94.0,90.0,95.0,91.0,,,,,,,,,,,,,,,,,,,,,,
46,95.0,90.0,99.0,98.0,98.0,100.0,89.0,97.0,92.0,93.0,96.0,,,,,,,,,,,,,,,,,,,,,,
47,39.0,45.0,45.0,45.0,49.0,49.0,45.0,38.0,48.0,53.0,55.0,,,,,,,,,,,,,,,,,,,,,,
48,66.0,70.0,97.0,58.0,50.0,50.0,50.0,68.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
50,94.0,92.0,95.0,97.0,90.0,96.0,93.0,94.0,99.0,97.0,92.0,,,,,,,,,,,,,,,,,,,,,,
51,88.0,95.0,88.0,94.0,95.0,90.0,95.0,99.0,93.0,98.0,91.0,,,,,,,,,,,,,,,,,,,,,,
52,54.0,45.0,54.0,51.0,52.0,47.0,56.0,52.0,59.0,66.0,54.0,,,,,,,,,,,,,,,,,,,,,,
53,94.0,91.0,91.0,98.0,90.0,95.0,92.0,99.0,91.0,92.0,89.0,,,,,,,,,,,,,,,,,,,,,,
54,91.0,92.0,91.0,98.0,95.0,94.0,96.0,95.0,95.0,94.0,93.0,,,,,,,,,,,,,,,,,,,,,,
55,99.0,100.0,8.0,55.0,29.0,70.0,95.0,94.0,52.0,97.0,16.0,,,,,,,,,,,,,,,,,,,,,,
56,95.0,96.0,100.0,100.0,80.0,84.0,76.0,64.0,66.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,
57,60.0,35.0,76.0,66.0,80.0,55.0,52.0,74.0,48.0,43.0,99.0,,,,,,,,,,,,,,,,,,,,,,
58,95.0,100.0,98.0,100.0,100.0,96.0,96.0,99.0,99.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,
59,55.0,59.0,47.0,64.0,57.0,46.0,52.0,52.0,62.0,53.0,46.0,,,,,,,,,,,,,,,,,,,,,,
60,38.0,95.0,65.0,7.0,79.0,42.0,45.0,40.0,78.0,55.0,54.0,,,,,,,,,,,,,,,,,,,,,,
61,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
62,48.0,39.0,46.0,77.0,72.0,47.0,47.0,54.0,42.0,39.0,47.0,,,,,,,,,,,,,,,,,,,,,,
63,6.0,12.0,11.0,14.0,5.0,5.0,4.0,8.0,8.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,
64,53.0,42.0,56.0,44.0,39.0,47.0,41.0,60.0,51.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,
65,95.0,91.0,95.0,96.0,97.0,96.0,96.0,98.0,96.0,98.0,97.0,,,,,,,,,,,,,,,,,,,,,,
66,82.0,82.0,86.0,99.0,86.0,82.0,89.0,83.0,80.0,95.0,70.0,,,,,,,,,,,,,,,,,,,,,,
67,94.0,97.0,95.0,95.0,100.0,98.0,95.0,92.0,98.0,96.0,90.0,,,,,,,,,,,,,,,,,,,,,,
68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,96.0,62.0,63.0,,,,,,,,,,,,,,,,,,,,,,
69,76.0,70.0,83.0,87.0,85.0,74.0,78.0,86.0,84.0,71.0,80.0,,,,,,,,,,,,,,,,,,,,,,
70,96.0,96.0,100.0,99.0,97.0,98.0,98.0,95.0,100.0,95.0,96.0,,,,,,,,,,,,,,,,,,,,,,
