,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
5,82.0,70.0,76.0,60.0,80.0,78.0,62.0,70.0,55.0,84.0,58.0,,,,,,,,,,,,,,,,,,,,,,
12,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
14,62.0,67.0,66.0,63.0,66.0,70.0,73.0,73.0,69.0,72.0,71.0,,,,,,,,,,,,,,,,,,,,,,
16,51.0,58.0,63.0,58.0,49.0,45.0,51.0,36.0,46.0,38.0,61.0,,,,,,,,,,,,,,,,,,,,,,
17,83.0,85.0,84.0,83.0,80.0,76.0,79.0,83.0,88.0,81.0,74.0,,,,,,,,,,,,,,,,,,,,,,
18,87.0,79.0,87.0,83.0,85.0,87.0,86.0,86.0,89.0,83.0,86.0,,,,,,,,,,,,,,,,,,,,,,
19,74.0,64.0,85.0,71.0,76.0,76.0,76.0,80.0,71.0,77.0,70.0,,,,,,,,,,,,,,,,,,,,,,
21,80.0,80.0,84.0,82.0,73.0,88.0,85.0,68.0,80.0,69.0,77.0,,,,,,,,,,,,,,,,,,,,,,
22,70.0,69.0,73.0,61.0,60.0,60.0,65.0,52.0,62.0,63.0,64.0,,,,,,,,,,,,,,,,,,,,,,
23,89.0,84.0,91.0,90.0,88.0,80.0,85.0,80.0,84.0,83.0,89.0,,,,,,,,,,,,,,,,,,,,,,
25,51.0,100.0,100.0,90.0,70.0,100.0,100.0,100.0,100.0,74.0,78.0,,,,,,,,,,,,,,,,,,,,,,
26,87.0,86.0,93.0,86.0,86.0,91.0,94.0,96.0,87.0,90.0,87.0,,,,,,,,,,,,,,,,,,,,,,
28,39.0,32.0,30.0,35.0,48.0,49.0,33.0,22.0,23.0,32.0,8.0,,,,,,,,,,,,,,,,,,,,,,
30,89.0,95.0,92.0,98.0,91.0,93.0,95.0,91.0,95.0,94.0,89.0,,,,,,,,,,,,,,,,,,,,,,
31,86.0,100.0,79.0,91.0,81.0,97.0,89.0,100.0,94.0,100.0,87.0,,,,,,,,,,,,,,,,,,,,,,
32,79.0,79.0,91.0,90.0,94.0,95.0,85.0,71.0,69.0,82.0,70.0,,,,,,,,,,,,,,,,,,,,,,
33,63.0,65.0,59.0,64.0,85.0,95.0,52.0,62.0,70.0,63.0,44.0,,,,,,,,,,,,,,,,,,,,,,
34,83.0,83.0,76.0,70.0,71.0,94.0,76.0,93.0,79.0,82.0,58.0,,,,,,,,,,,,,,,,,,,,,,
35,73.0,55.0,69.0,69.0,33.0,50.0,59.0,51.0,66.0,66.0,34.0,,,,,,,,,,,,,,,,,,,,,,
36,41.0,50.0,43.0,72.0,24.0,56.0,45.0,34.0,30.0,30.0,41.0,,,,,,,,,,,,,,,,,,,,,,
37,98.0,88.0,88.0,99.0,87.0,93.0,93.0,91.0,87.0,78.0,95.0,,,,,,,,,,,,,,,,,,,,,,
38,62.0,47.0,77.0,37.0,72.0,82.0,50.0,27.0,24.0,28.0,22.0,,,,,,,,,,,,,,,,,,,,,,
