,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
52,88.0,82.0,90.0,82.0,85.0,90.0,91.0,91.0,93.0,85.0,88.0,,,,,,,,,,,,,,,,,,,,,,
54,61.0,52.0,63.0,59.0,63.0,63.0,61.0,73.0,63.0,57.0,59.0,,,,,,,,,,,,,,,,,,,,,,
57,83.0,82.0,82.0,88.0,88.0,100.0,88.0,49.0,70.0,71.0,90.0,,,,,,,,,,,,,,,,,,,,,,
59,74.0,92.0,89.0,71.0,78.0,61.0,50.0,51.0,49.0,56.0,61.0,,,,,,,,,,,,,,,,,,,,,,
60,52.0,13.0,18.0,25.0,55.0,51.0,20.0,46.0,31.0,27.0,30.0,,,,,,,,,,,,,,,,,,,,,,
61,51.0,57.0,49.0,43.0,57.0,43.0,33.0,46.0,33.0,49.0,42.0,,,,,,,,,,,,,,,,,,,,,,
62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
63,64.0,72.0,82.0,100.0,94.0,96.0,89.0,100.0,86.0,85.0,82.0,,,,,,,,,,,,,,,,,,,,,,
64,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
65,54.0,17.0,16.0,88.0,100.0,99.0,92.0,95.0,84.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,
66,100.0,98.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,98.0,,,,,,,,,,,,,,,,,,,,,,
68,100.0,98.0,99.0,99.0,96.0,94.0,100.0,88.0,100.0,92.0,99.0,,,,,,,,,,,,,,,,,,,,,,
69,67.0,85.0,83.0,74.0,75.0,81.0,72.0,85.0,75.0,79.0,89.0,,,,,,,,,,,,,,,,,,,,,,
70,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
71,90.0,65.0,51.0,42.0,95.0,100.0,65.0,76.0,71.0,59.0,80.0,,,,,,,,,,,,,,,,,,,,,,
72,95.0,96.0,98.0,97.0,98.0,95.0,96.0,98.0,97.0,93.0,99.0,,,,,,,,,,,,,,,,,,,,,,
73,100.0,100.0,100.0,100.0,100.0,98.0,100.0,99.0,100.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,
74,75.0,80.0,70.0,76.0,67.0,86.0,86.0,81.0,75.0,74.0,75.0,,,,,,,,,,,,,,,,,,,,,,
75,81.0,89.0,85.0,86.0,83.0,87.0,92.0,86.0,87.0,86.0,77.0,,,,,,,,,,,,,,,,,,,,,,
76,86.0,77.0,86.0,91.0,83.0,87.0,91.0,84.0,67.0,81.0,70.0,,,,,,,,,,,,,,,,,,,,,,
