,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
0,98.0,97.0,98.0,100.0,97.0,99.0,99.0,99.0,98.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,
1,100.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,,,,,,,,,,,,,,,,,,,,,,
2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,65.0,85.0,,,,,,,,,,,,,,,,,,,,,,
3,75.0,51.0,60.0,58.0,66.0,73.0,67.0,61.0,76.0,72.0,73.0,,,,,,,,,,,,,,,,,,,,,,
4,46.0,51.0,32.0,70.0,100.0,74.0,81.0,69.0,91.0,83.0,76.0,,,,,,,,,,,,,,,,,,,,,,
6,86.0,89.0,95.0,91.0,95.0,100.0,96.0,90.0,90.0,91.0,94.0,,,,,,,,,,,,,,,,,,,,,,
7,96.0,90.0,93.0,94.0,97.0,95.0,100.0,100.0,100.0,64.0,94.0,,,,,,,,,,,,,,,,,,,,,,
8,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
9,90.0,99.0,91.0,95.0,86.0,99.0,94.0,96.0,100.0,99.0,79.0,,,,,,,,,,,,,,,,,,,,,,
11,95.0,90.0,100.0,85.0,90.0,100.0,90.0,95.0,90.0,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,
12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
13,61.0,63.0,88.0,42.0,42.0,54.0,34.0,27.0,31.0,37.0,36.0,,,,,,,,,,,,,,,,,,,,,,
14,80.0,90.0,100.0,94.0,97.0,100.0,100.0,100.0,100.0,100.0,90.0,,,,,,,,,,,,,,,,,,,,,,
15,73.0,78.0,74.0,69.0,71.0,79.0,39.0,94.0,68.0,87.0,62.0,,,,,,,,,,,,,,,,,,,,,,
16,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,49.0,81.0,80.0,,,,,,,,,,,,,,,,,,,,,,
17,100.0,91.0,83.0,80.0,91.0,87.0,99.0,70.0,81.0,80.0,53.0,,,,,,,,,,,,,,,,,,,,,,
18,88.0,97.0,80.0,90.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
