"","PC1","PC2","PC3","PC4","PC5"
"television host and guest",1.29242585033325,0.698319583067708,0.233536248546056,-0.604116911915329,-0.116117075266757
"volunteer and organizer",-0.00643776635011001,-0.808091548613582,0.386974317790166,-1.77773002058301,-0.792464174546667
"bully and victim",2.3943499183064,3.71979639159599,-3.46677809886901,-0.64052011674741,-1.02294338203231
"a person and their social media follower",2.38437844092703,1.87934620156724,0.425893373594774,0.457289885772745,0.292010510878775
"childhood friends",-3.95620479838687,0.763179744529762,0.483689164549273,-0.921886619332801,-0.237489125154188
"pen friends",-0.697667747876057,2.34814364523073,2.79451266017812,0.848669100954369,-0.832565389927074
"friends with benefits",-2.87147012707299,-0.709720144503813,-1.88506290676285,1.95855737868933,1.3071421777617
"life partners",-7.10319066185672,-0.878011427880479,-0.75990791512733,1.1178068047848,0.443456110337437
"soul mates",-6.9417637411546,-0.840756826125409,-0.369740026222112,2.24757152507164,-0.435626697343994
"church members",-1.50289663678443,-0.689546605046211,-0.205457791676165,1.08941585699367,-1.6867819665471
"fans of the same sports team",-2.13888112284682,0.147140688972568,1.55655274008226,-0.48783255404735,-1.31304623090544
"fans of opposing sports teams",0.824531743898768,1.53397167954873,-1.049288811404,-0.0703460143095621,-0.0588900250588487
"superior and subordinate",3.12691380665906,0.671093842947672,-0.290713739727081,-0.497738896883703,-0.508546603307119
"a monarch and their minister",2.50284581806442,0.238957588552817,0.745184616318973,-1.45885037361969,-0.099045831242329
"cousins",-0.592937364984033,2.6791572527987,2.2335727633991,-0.341538768814017,0.0553259592454072
"parent and infant",-5.78963372026123,0.154606924310396,-1.96191052380702,-2.07457299012507,1.93073559754463
"step parent and step child",-1.72779179973897,0.61043025013084,-1.48529273689797,-0.0722265418509229,-0.461958467370577
"bride and groom",-6.92168970136553,-0.575529447541559,-0.835452292574781,2.31398953885252,0.529401652756666
"man wife and man mistress",2.24621649448695,6.26827095559088,0.160323029991391,-0.740955622645775,2.03988899705995
"brother and sister",-4.67921749862003,1.35355220482161,1.03809044064891,-0.632554991598059,-0.648871619015653
"close relatives",-3.54271604068383,1.62126108736615,-0.351398928000274,0.805458195601158,1.40664860116968
"a person and their deceased spouse",-2.92644379238165,4.17416584362028,1.21224834518915,-0.187001433245975,4.21371045946244
"foreman and laborer",3.34497265945053,-1.94587914335137,0.935676664734563,-0.952774111851518,0.909683997111009
"owner and manager",1.24652334645572,-3.16064911788924,-0.33683451129854,-0.746046672600073,1.52791824041253
"chief and deputy",1.14114726736935,-1.8707829959284,-0.806491780725691,-2.01752096144298,-0.448984717026664
"supervisor and subordinate",2.70619427427996,-2.04127972354691,-0.212766882980841,-1.14532188176193,0.191604069572667
"boss and secretary",2.06543954619942,-3.1654731793409,0.241366975513708,-0.515387151032995,-0.721551433774058
"intern and employee",1.34742460572171,-0.684138815187971,1.25093176981046,-0.402165601199147,-1.37578963438463
"lawyer and client",1.91353316425439,-3.63079000657675,-0.808726987250196,0.89890356351143,1.26558491308741
"judge and lawyer",2.9591085283855,-1.51863837094705,-0.824299803328446,0.357003287998422,-2.04442054506936
"victim and criminal",2.91255899622269,3.52026151148112,-3.49632026912777,-0.503730291660615,0.398346588613752
"criminal and hostage",4.14478370567007,2.74961099598394,-3.4486550646143,1.05702055898865,0.747797358267513
"defendant and plaintiff",2.28932278600046,1.21045486286374,-2.47851538623503,0.627047459834074,-1.52288495596616
"police officer and offender",4.81019625019484,0.633486891495829,-2.97690746928839,-0.557584778645455,-1.02416103203817
"police officer and civilian",4.37071864738386,2.36710916597959,-0.809704439790929,-1.67483342181671,-1.60871296209224
"parole officer and parolee",3.22054883763789,1.24484188106089,-2.15155369951116,-1.60264477855316,1.08876850391654
"consultant and client",4.2604674418225,-1.80074207239586,0.76863106149154,0.433961578836467,2.17231961838195
"chef and customer",4.48252470204924,-1.58457961200378,2.89207024008319,0.902179990013365,0.508894955034688
"customer and server",4.69438273917751,-2.09822058153068,2.03253733307168,2.26709860312162,0.60493004123377
"doctor and patient",1.24023277294698,-3.40784742170938,0.335337250271633,0.0376218055353095,0.764843930446341
"doctor and nurse",-0.231004180630008,-3.58152224884655,0.340505737168033,-2.04337522341909,0.218085011660112
"patient and caretaker",1.21632598682632,-3.42455522174138,0.366775806887844,-0.605397721634749,1.60022888860543
"driver and passenger",5.25611498445165,-1.05318954019273,1.22148127016607,0.507407106050208,0.133627230775559
"coach and athlete",0.134727244380232,-2.50234364594764,1.06370705958399,-2.65337005115317,-0.88711173339778
"team captain and team members",-1.29629379058136,-2.14821401193771,1.34847654958842,-1.05054142390386,-0.541746347007696
"club member and club president",1.03731782512383,-1.27306916216844,1.88637416513587,0.199259302227094,-0.0631577910673233
"politician and supporter",4.682372983202,0.0511073441174369,0.364948982111941,-0.792225718573947,0.455598590396373
"leader and follower",1.6558846233888,-0.958883680768668,0.352508588100748,-0.70221874521006,2.51012718621883
"babysitter and infant",-0.744055076026499,-2.13218724834035,0.780483368894902,-1.53983757308882,0.931197041920557
"religious leader and congregant",0.271344184776057,-0.648379324703127,0.0503378170369771,-1.77360334724959,1.45430136405516
"prostitute and customer",3.93317501049611,-1.63075246203557,-0.315219546317886,2.61002168016382,1.68594010029239
"guide and tourist",2.7513093477055,-2.12745330470325,1.39528271572316,0.491247222326498,-0.476539692669219
"athlete and referee",4.21518122372122,-0.51809023260298,-0.0350608593437124,-0.543679960254748,-1.15237523262999
"slave and master",2.76235154298049,1.02697977103341,-4.75307696852539,-1.57474282930511,0.403301828017524
"performer and audience",2.03562609893389,-1.72714121550721,2.46222784269564,-0.0563563625383579,1.17165946504647
"dealer and buyer",4.56681433134542,-2.54264066872915,1.70528145968197,2.12925184288746,0.901035911629074
"co workers",0.281744249589322,-3.29205876440071,-0.316873972592175,1.01441643702789,0.0163636673742952
"sports rivals",3.29233409637944,2.34733183891127,-1.69046713193417,1.10586618852504,-2.09262628224343
"romantic rivals",1.47174019444804,5.90919320457035,-1.43908315168212,1.06643208632382,0.767961653964842
"criminal and their accomplice",0.152928293863355,-0.752903306908806,-2.38097379822244,-0.458519523209605,1.61028467698423
"diplomats",1.6405094958422,-1.97968215554939,-0.675035257228393,1.5702954486926,-2.16982267490647
"principal and teacher",1.57926844999799,-2.51968474336166,0.916629222687207,0.317661291770404,-0.0858415072336298
"professor and teaching assistant",-1.4203126396682,-2.76616488820404,-0.277155140823575,-0.541351333420928,0.172892780918021
"mentor and mentee",-3.46545849058582,-1.42310233458485,0.235031274154106,-1.92894676155207,-0.994586206720279
"roommates",-3.1995195722375,-0.719732222749974,0.000202726063509712,1.85681745804463,-0.0594845383649348
"sorority sisters",-1.09855458601247,-0.041519162900672,2.0519391415086,0.0492257715956272,-1.27422156251276
"fraternity brothers",-2.08884438387216,0.125722923784224,2.1542545680571,-0.183785528753379,-1.27011010059936
"groom and groomsman",-3.16441870808272,0.209467701271141,0.286451955915468,-0.819644661974549,0.202498410629393
"predecessor and successor",1.97073922048886,0.667247418168258,2.39456816068574,-1.04632239224639,0.253883066971712
"landlord and tenant",4.41680905859275,-0.845079119161873,1.04234006548611,1.5360523105467,2.03582384568626
"landlord and housekeeper",4.58265870666779,0.248675088308977,0.590088142164813,-0.101564175355285,2.14200719198509
"celebrity and fans",3.66330321468854,-0.119344167281453,3.34443076355388,0.097739417539971,2.32626993541255
"celebrity and haters",5.0446942108799,5.44507571290905,0.231019426472902,-0.908098969888091,0.0401989836739454
"native and tourist",3.08195175881038,-0.130956964389995,1.3703115950633,1.61803635005353,0.494765130334977
"friends",-5.03950153674054,-0.853696087557035,1.03097453515911,1.46326155558236,-0.561331223177776
"facebook friends",0.982960464123428,4.69639808203095,3.46842502354962,-0.344782219377543,0.33955530959463
"political allies",1.51137140217676,-1.58117155198709,-0.289838867135498,2.68714704019055,-1.3356679103419
"romantic lovers",-5.53638232663697,0.28990014078985,-0.506930243284327,2.01399127886422,0.17006595240816
"ex lovers",1.19679276863205,5.82399270573073,0.497246961061574,0.950560518141696,2.98054489066605
"strangers",3.2766968658143,5.11498152472678,3.83791274823602,-0.397689883444006,0.491233845015175
"neighbors",-0.0933294295112687,2.20900747297506,2.43622954467969,0.897924714978806,-2.11512432089214
"aunt and niece/nephew",-2.25734659405832,1.36948004069315,1.74332459367897,-1.04621544193841,-0.0448957980623401
"uncle and niece/nephew",-1.61695495534736,2.35478819002065,0.147835140093069,-1.37889836550079,-0.536959954224528
"frenemies",1.5586549179181,4.06516158034521,-1.00655491911667,-0.451474550280056,0.329466789081376
"half siblings",-2.74392214547378,1.2709530352283,0.283684860982594,0.786782118873996,-0.691847823655271
"adoptive parents and adopted kids",-4.97113049290386,-0.790948704522036,-0.613167741670787,-2.62749452169001,0.211021152275659
"mother and infant",-5.6565328842009,0.103546835018893,-1.17747642288561,-3.32718906328488,1.43198691207575
"alumni",0.961685494235096,2.05785629929645,4.64459856552084,-0.57114960917172,0.226391828804315
"confidants",-6.11512658284267,-0.253049301407094,0.693522294288498,-0.225930800395562,-1.38573670521121
"a person and their significant other",-7.22079873664523,-0.937555883670357,-0.867485539147376,2.27873648015297,1.31024809318773
"companions",-5.32990514881224,-0.171588531059436,0.922158885551451,0.60881807420274,-0.853779779643855
"playmates",-4.45809983555959,-0.475846556623846,0.845906841059104,0.848364649629641,-1.13914006500248
"competitors in sports",2.16199281260563,1.72635615666396,-0.285515158173065,1.86764549765749,-2.51060982291671
"a person and their crush",-0.61044130253386,3.43644892192547,0.152540501011775,0.567227297966156,1.95864892435819
"cohabitants",0.317795623460702,-0.673672852719014,1.30176864255867,2.06766931588982,0.0898094937619803
"long distance lovers",-4.16609770074901,2.46880819059981,0.171300826385306,1.64893889891181,1.90601688243398
"brothers in arms",-1.48787436919124,-0.87361761571321,0.613454612298768,0.755868542176641,-0.0200584760442769
