"","PC1","PC2","PC3","PC4","PC5"
"parent and child",-4.21483611980881,1.69706518975355,0.401169563786049,-0.505491946125215,2.10607483344
"parent and teenager",-4.19768163892121,0.772790053461239,-0.0472486431732725,-0.360342792747727,1.84331681161412
"wife and husband",-5.12022464607461,1.3548564012283,-0.164003970641087,-1.36773869822773,1.55142800647688
"fiance and fiancee",-5.43154708053576,1.73454828426444,0.340587467993091,-1.58004910970098,1.63878508466498
"siblings",-4.83667402967806,0.344785103692301,0.224730487524543,-0.391617918823308,1.92415872408413
"divorced spouses",-0.406285367363435,-0.699763631301468,1.23841827339367,-3.12582784418733,1.74109606102018
"a person and their in laws",-3.37017315175004,-0.213066877669437,-0.949449118510336,-0.688153202540988,1.32797402166563
"employer and employee",4.69472409275954,1.67925116605677,-1.49380944243977,-1.09262528540951,1.17677725560539
"interviewer and job applicant",4.88663119911445,0.986185815139744,-0.451918056493582,-1.0445352381216,-0.632296133129095
"guard and prisoner",5.66535737622798,-2.13642410555413,1.20103118799353,1.18856199825177,-0.633558598396627
"nurse and patient",2.53107956757453,2.04122032901192,-0.51811470429495,-1.02253434880905,-1.29518119062646
"therapist and patient",0.0859097355684778,3.4562292612119,0.193554305361925,-0.537861932745385,0.258207392884654
"salesperson and customer",4.23609011229156,0.483042940786864,0.205785023997827,-2.07013217369488,-1.79213655775208
"business partners",1.05813648911486,2.20711374353681,-0.532658808851558,-1.8794954057008,0.503292511678221
"opposing negotiators",3.5781819309021,-2.2057714922157,2.01047852164122,-2.85519192664394,1.82621819971342
"political opponents",4.0798405316265,-3.48738169520181,1.5035065524668,-0.875434312435054,1.99554556889039
"business rivals",3.28170967164549,-3.38909459242636,1.6953837060282,-2.03383763212283,1.91991320031955
"enemies",1.50057411888096,-3.91069744360775,2.13514128240107,-2.01987276469505,1.68790083540741
"teacher and student",0.95548474182039,2.23162219686751,-1.04015154894842,0.23229994127906,0.186400517291099
"professor and graduate student",1.89784215368053,3.03011034428783,0.142402638565783,-1.20478811380668,2.48563021465397
"master and servant",5.40695442047647,0.121384650019109,1.68522992076985,-0.337190041040118,-0.832948930029896
"close friends",-4.77131981863295,0.596185678062342,-0.404690426077803,-1.15118370852198,1.23648032109938
"casual acquaintances",-0.350797470955392,-2.0182652822704,-1.47733975276555,-1.45576347441718,-1.44047139009889
"teammates in sports",-1.28666531684436,0.926225722086759,-0.854305669348904,-0.0309527042138587,-0.422507032342095
"second cousins",-2.87920481028935,-1.99551627304291,-2.28231481001712,-1.18768681662766,0.563656384311258
"grandparent and grandchild",-4.23137625270794,0.256387981565236,-0.753966838543122,0.125838891691727,1.70346288835819
"foster parent and foster child",-2.24172908399707,0.403001495117287,0.194580009146609,-0.496462580414273,0.20647898849626
"godparent and godchild",-3.95775797188168,0.402200621023116,-0.596746536144313,-0.211527642680148,1.17881591607145
"step grandparent and step grandchild",-2.7643093696266,-1.32639407913959,-0.853733143798578,-0.253180856720125,1.01534996085588
"ancestor and descendant",-1.30393799453832,-3.00613075191119,-3.30818401575046,1.13472688764312,0.7336879148728
"man and his mistress",-4.36901456094135,0.763671128036089,1.69975756790904,-1.06135012587764,-1.80181167269575
"step siblings",-2.82246150994853,-0.894508977275045,-0.776947925724687,-1.67340211900452,0.840638913153246
"distant relatives",-2.02502033342129,-2.40205562885456,-1.87049974571016,-0.705748535176433,0.850774701817001
"twins",-5.52306348223245,0.989607802310405,0.167952606138901,-1.05753407259629,1.41791822415305
"a person and their family friends",-4.52627464322166,0.0367862877409745,-0.547416907003746,-0.906134896589013,1.04645415730749
"manager and staff",4.84509594500455,1.43779241547527,-0.909653879420066,-0.866919183497858,-0.466390363102466
"union leader and union member",2.31881292728608,1.60272438698188,-2.35069455290366,-0.00737243506419412,0.149179448990844
"manager and assistant",4.36032314504433,1.39580211838537,0.314917270093852,-1.2152662687364,-0.827739462315932
"entrepreneur and investor",3.3390674601689,1.0162782154086,-0.701091255049954,-2.8226295970294,0.0951393763047372
"drug dealer and addict",3.39023605844121,0.467019856601852,0.431573488296651,-1.56139424145112,-3.6336228165256
"victim and witness",2.56291614363048,-2.72194945905586,1.61604721199344,2.11680740717491,1.10550711470988
"criminal and police officer",5.57279776897919,-3.17783132100928,2.08416885362048,1.293716131006,-0.341184496247202
"criminal and prosecutor",5.29249736170192,-2.89577088261728,0.278218048413422,0.496821725102648,1.33866587374896
"customer and businessman",5.09062446567741,0.299404840564279,-2.41064556897636,-1.78995733770807,0.133454222420068
"representative and citizen",3.3232055429376,-0.297885786568718,-2.70891801083488,0.0701695562730074,0.648743790405938
"officer and soldier",3.86403818867428,2.09547680850511,-0.633621846704561,-0.134991412238048,-0.573912889108913
"religious followers",-1.8545002735168,-1.27530917304371,-2.62942727163922,0.0685833590492733,0.1715461074143
"reader and writer",0.0416057842500441,-0.701053470678298,-3.22183164690106,1.25461412053405,0.134906796702415
"reviewer and writer",3.28780579632373,0.100929909016724,-2.88475167187122,-0.0904761576599042,1.02326053271239
"sugar daddy and sugar baby",-1.67322282279721,2.22127807973176,1.84616019978054,-2.54628964447646,-2.28356770046327
"director and performer",1.14777312539666,1.48613682458123,0.0424852303290241,-0.272338182957171,-0.307106786774099
"psychologist and client",0.443598381570946,3.19242019045345,0.116432633989087,-1.01103758760546,-0.249528330468617
"judge and contestant",3.47463194645138,-1.5812264757959,-0.350886470102988,-1.91947437507316,0.709188080488166
"man and god",-2.81445059354731,-1.1143526790757,-1.48243768083857,1.26884152289651,0.0397341769466644
"university student and administrator",5.11887775957108,0.260745957501606,-1.20502201782428,-0.389802583161658,-1.21581217547259
"student and dorm resident assistant",2.19862110879301,0.0306858162584425,-1.11908351813849,0.474350292848821,-1.70470044173021
"athletic trainer and trainee",1.30693725270853,2.13743737127503,0.491123362494067,-1.90431106574877,-0.817737553619286
"researcher and research subject",2.82271992413586,1.5023890958322,-0.709981544179065,-0.127136037423492,-0.0420085259732732
"peers",-1.15667068378667,-1.22508001069913,-1.95000399511381,-1.18620483944479,-0.155230356096327
"classmates",-0.294826190428936,-0.818640675614213,-1.34065608318289,-0.796648181061165,-0.403244050693672
"bride and bridesmaid",-4.21714501197392,1.78412311853672,0.430480877552443,-1.16263592502746,0.603546402914176
"guest and host",-0.303065151226693,1.29391509255081,-0.806404065144762,-0.685909111557987,-0.981984247798998
"television host and guest",1.62677269473012,1.29185192283347,0.12546446955522,-0.82281034506865,0.159134342101717
"volunteer and organizer",1.98062122617051,1.28792510695388,-1.82528451112865,-0.487074921314237,-0.414354285283558
"bully and victim",1.69981142767568,-4.28814115652951,3.43847712930992,0.488136380050227,0.569048100370634
"a person and their social media follower",0.942695603758669,-1.49781332206039,-2.64822196854418,0.0468755948124878,0.164275122018896
"childhood friends",-4.2038802108486,-0.357233676840794,-0.582072117024265,-1.30194871303368,0.709540314129492
"pen friends",-3.66251691977106,0.197858582705278,-0.779250348972996,-1.2792130237593,0.953952059621771
"friends with benefits",-3.76866592349053,1.50691924116682,1.25473491912202,-1.62101241439146,-2.1357722827934
"life partners",-6.09065024840127,1.65724799974443,0.385134745374936,-1.31693670970688,1.0276721350415
"soul mates",-6.014196666559,0.844947001381306,-0.034534507991516,-1.02020174501288,1.37738956163023
"church members",-2.20794631456498,-0.741271360439251,-1.97874978000693,-0.165203948863499,-1.44593851007138
"fans of the same sports team",-2.41385203487482,-1.86449271409727,-3.30466943832973,0.327649127919145,-0.97301422848767
"fans of opposing sports teams",0.554053309672756,-5.350088275789,-0.647532470141387,-0.206524144487933,0.801209248049676
"superior and subordinate",4.73312276161526,0.963947511980088,-0.720696480682357,-1.24350307882276,-0.977696567461852
"a monarch and their minister",3.76477736863616,-1.78515580919004,-1.42288340398352,0.689192264570005,0.545141253984984
"cousins",-3.90978955777894,-2.42145602423548,-1.47836721873188,0.482588109843818,-0.724565551227627
"parent and infant",-4.05856858150784,2.0145861824833,2.29050197014555,1.84534758038035,-0.845506158585112
"step parent and step child",-3.51648541550494,-0.329338870529752,1.94840179888763,1.95710401974803,-1.39521575310844
"bride and groom",-6.19043073558458,0.610149987986744,1.69470581694102,-0.65527233032366,-1.27682882396235
"man wife and man mistress",-4.0154213609441,0.626050536893082,2.17987334223815,-0.0276609947648403,-1.13176336741857
"brother and sister",-4.66130942370846,-0.898183092514867,1.514984595745,0.669187377801279,0.0298930414202503
"close relatives",-4.57743389508971,-0.49630556511746,0.0363334112989076,0.592381929318033,-0.650222301071233
"a person and their deceased spouse",-5.59803974776443,-1.05600793187857,1.13435891450694,1.02680351669976,-0.355487157512307
"foreman and laborer",3.43763542575408,2.17118573710589,0.0699205668775355,0.399890580111138,-1.03942847754748
"owner and manager",3.20769776373695,2.05292388841523,0.314002468065954,0.610707224904086,0.647822278581684
"chief and deputy",2.34415015463014,2.8045905943624,0.956784128490087,1.81133990336419,0.892402807452355
"supervisor and subordinate",3.66231060695096,1.94581720555711,-0.0422483595915946,0.389757330924832,0.32730413169044
"boss and secretary",3.39153981745237,2.6240547701021,0.560056403830499,0.711570942957462,0.404238182546133
"intern and employee",4.20453954701443,2.1584756499019,-0.712227479262197,0.0432888625660539,0.0905864294754815
"lawyer and client",3.00737755182406,3.26677597189211,0.355914481778005,0.537800200732482,1.31301156212646
"judge and lawyer",4.03346247144047,0.747090131534516,-1.04833584492306,1.71560074484963,1.30625547560511
"victim and criminal",2.53984643254124,-2.28857665620822,4.60524845512933,0.30104278454107,-0.903330048877994
"criminal and hostage",3.77008119593215,-0.666233459340179,4.20308238623309,-0.0344625966904091,-1.29243518388522
"defendant and plaintiff",4.13857245951512,-0.607800397869836,3.40204631243893,-0.376422772382805,1.40103302067666
"police officer and offender",3.00277151884945,-2.02890243863,3.4975334090269,1.29580042613584,0.822207317519612
"police officer and civilian",4.13253028709919,-0.271907568866209,-0.974039999623425,1.27769591884037,-1.01755859348892
"parole officer and parolee",4.70688981433851,1.12016672760242,1.38350439188221,1.62714935267623,0.868080167150845
"consultant and client",2.80191439117123,3.14498370613061,-0.233590689906813,0.00706705786783153,0.926528750446233
"chef and customer",3.13389693908508,1.12956165409856,0.0572747461971059,-0.111983484268497,-1.65962838783576
"customer and server",2.69872172907412,2.09234057267657,0.147814772487257,0.250199614424597,-1.30798942201137
"doctor and patient",0.28079288491469,3.55655660813309,1.20223734271613,1.52052385570056,0.287661922631634
"doctor and nurse",2.16526512699244,2.79179286242473,0.0326381521670034,2.24677409712471,0.295783507926928
"patient and caretaker",-0.350610236312493,3.22009498303004,0.651765562124181,1.65168746737951,-0.0408518302183327
"driver and passenger",1.28024043850718,-0.498183759356205,0.0892104644512337,-0.0189437214602473,-2.19623720857958
"coach and athlete",-0.348028131656455,2.05155026144592,0.948457816405996,0.899681752305093,0.320205089022449
"team captain and team members",-0.0446645624422722,1.93495941436981,0.52433184186291,1.2815433454168,0.510648951124474
"club member and club president",-0.521198927071144,1.48451286213501,-0.116924312267271,0.926038009318881,0.575508176986244
"politician and supporter",2.05202621823799,1.27935717395989,-1.10615227922974,2.29824273280066,0.82546102827424
"leader and follower",0.675893505904116,0.98644981773119,0.557341180772364,2.02638753844055,1.20144055517666
"babysitter and infant",-2.08767602855607,2.62509760253779,1.5275606669307,1.71194659808921,-1.05974242224079
"religious leader and congregant",-0.683967200078039,0.0666962613435133,-1.17403474197184,1.49668082962608,0.969749820845872
"prostitute and customer",2.54128636889133,1.75570244110986,0.644403960102067,-1.96866697358966,-3.75223516273058
"guide and tourist",2.53618089768206,0.429357565147975,-1.05747019631753,0.319975122754146,-1.28457482178974
