"","PC1","PC2","PC3","PC4","PC5"
"brother and sister",-3.96663965516634,-0.187030665244205,0.0241820777365194,2.31251785802378,-0.547102186836037
"close relatives",-4.08623903995706,-0.428397881870892,0.208118106330003,2.17798651458103,-0.519771158079711
"a person and their deceased spouse",-2.0486532719551,2.14016225556507,2.30185400264188,-0.829127048187871,-0.196403315613805
"foreman and laborer",2.60718605987154,-3.21246989690045,-0.283417608525278,-0.26393029748481,0.303213455269873
"owner and manager",2.94729971523839,-3.23722737946326,0.210812976314929,-0.160242063497514,0.74571511065679
"chief and deputy",2.18957937251701,-1.65957861781404,1.18709242046658,0.340386198667508,-1.61115851295901
"supervisor and subordinate",2.68238696086548,-0.942193664248309,2.17363869329804,0.144810350646238,0.179736378827682
"boss and secretary",2.29956355636487,-2.56370998886266,-0.0918677000035597,0.306018493315053,0.0611584374658439
"intern and employee",2.25092271156079,-3.29713629855858,-0.908775541385793,-0.212651168375031,-0.261905011520056
"lawyer and client",2.58124662165094,-3.40518763621369,-1.1051551340081,-0.0500299204131213,1.22024091464643
"judge and lawyer",2.7439888396739,-3.4059800715463,0.016848675752379,-0.0576755254191813,0.743610793420338
"victim and criminal",3.9834756422144,1.76523398953761,1.35369399152146,0.856399654328991,-1.40989329555091
"criminal and hostage",2.59753352802502,2.96102129314319,0.486901343399484,-0.977901075574452,-2.93814727764516
"defendant and plaintiff",2.30905317775974,-1.42630880344873,-1.26245751080901,-0.453941746572358,-0.112085054035274
"police officer and offender",4.89099660110285,3.50511349523826,-3.05693620554255,0.69394990381288,-1.85137415895851
"police officer and civilian",5.35192643638423,3.19463619336307,-1.59837891803187,1.1086353785267,-1.80565933173972
"parole officer and parolee",4.42209773043876,3.65577980844786,-3.86222480965254,-0.119158055874691,-2.24987471128836
"consultant and client",2.30609159931923,-3.24227257785948,-0.346764198408487,0.228266965397635,0.33713768187166
"chef and customer",2.64664164780578,-3.38893986929088,0.479683036709861,0.0113721473156938,1.01923293487493
"customer and server",2.79153380074394,-3.39507803188107,-0.231792876670939,0.168323413588515,0.364013445842191
"doctor and patient",2.33146912951836,-3.23047084935187,-0.890448494138193,-0.171719576773714,0.91525457499376
"doctor and nurse",2.5474857210964,-3.28574904883082,-1.09363069082501,-0.184130887790478,0.956006002969608
"patient and caretaker",0.654386682843421,-3.23534206615585,-1.10441687619506,0.908460753180314,-0.545256815892496
"driver and passenger",1.08364911997745,-0.853990389315643,0.726799602937124,-0.0101311446918435,0.689303058010769
"coach and athlete",1.52792358827054,-2.45899475614337,0.629590929895817,0.753637638708786,-1.78203080375271
"team captain and team members",0.938828135579935,-2.97634143898977,-0.360750690333308,1.19035121283189,-1.08346608956392
"club member and club president",1.60025910548371,-2.55968418482878,-0.0315404798926915,-0.218492827045152,-1.3246225844856
"politician and supporter",1.75400262171493,-1.60831517681931,1.95991241213694,-0.0961722779583496,-1.25123770071086
"leader and follower",-0.17320353010714,-1.8418375579795,0.0668465094998856,-1.00435134829702,-2.15021046933956
"babysitter and infant",-2.30136689233617,-1.43941014389977,-0.30248750337764,-0.239349994431196,-0.147989967827621
"religious leader and congregant",2.06638876298599,-1.64923104109723,0.59011020058091,-0.258317767279883,-2.20573183821757
"prostitute and customer",0.555479673480293,-1.41374074492253,-3.67153057851498,-1.21150020131961,0.905593531633368
"guide and tourist",1.68650643105829,-3.60761556972239,-0.678956269579084,0.210952391043697,0.31110475997161
"athlete and referee",1.7259254091686,-1.58214815660922,2.3133864191522,0.0379163093666847,-0.162055303481824
"slave and master",2.73825684687775,2.11037635908315,-4.16833861232337,-1.88235381434125,-2.49222898599752
"performer and audience",1.14502859889247,-2.75572446368882,-0.0297208430258367,0.757497515648512,-1.03071682630114
"dealer and buyer",2.34073645355877,-3.79923220254368,-0.333450447827756,0.186163339005121,0.562529314262456
"co workers",-0.685419751047932,-2.50557814221936,-0.537066763456955,-0.0518465023464036,1.49431434909578
"sports rivals",3.34283713428226,2.29796318181233,0.212801768673668,2.25397702678636,-0.0705793717362593
"romantic rivals",-1.47608193205764,2.38092331643576,-2.45061560302202,2.77822918397422,0.305443852011482
"criminal and their accomplice",0.0684960517885992,-0.868238888034479,-0.0533491812756877,1.60092981962487,-1.20586904177988
"diplomats",2.40659834823454,-1.67533911358058,1.62410249817177,0.541272167147258,-1.08703947312316
"principal and teacher",2.47611420414683,-2.20341799784494,0.747135633974451,0.30581387410286,-0.460222759694525
"professor and teaching assistant",2.29340239916967,-2.18149772035207,0.611919932823317,-0.791535893118555,1.04973487118925
"mentor and mentee",0.171018343274316,-2.91137175721941,-0.85581490926649,1.77552999587094,-0.221943412488892
"roommates",-3.2920617604221,-0.540501255536614,-0.784788651794172,1.35707512780332,1.00994144468185
"sorority sisters",-2.66075333097042,-0.761101195966765,-0.0436745904084946,1.24471663933456,-1.63324262468634
"fraternity brothers",-2.85525414027973,-0.74050034855224,0.0175010930292961,1.05698469117208,-1.61847519627016
"groom and groomsman",-4.13747014992199,-0.363911263614971,-0.159499159337612,1.75663298619536,0.0499757597344183
"predecessor and successor",1.82573201451442,-1.42467087052888,2.11327714586049,-0.85941098340785,-1.1441383604193
"landlord and tenant",3.70216914568004,-1.55287061554952,1.22055270041717,-1.11749906759229,0.73327220190623
"landlord and housekeeper",2.58706683718062,-3.25861668684608,-1.30374805386158,-0.114215001172851,1.15723371571488
"celebrity and fans",0.650674005854091,-0.0777697732487031,2.04119229651142,-0.387563203509647,-0.701739468436551
"celebrity and haters",2.72222592226718,2.1723115451302,1.15179264300511,-0.234807751463899,-1.26004976376843
"native and tourist",2.49398696134019,-1.30096651609916,-1.17484687979151,1.02185746685582,-0.280277635913607
"friends",-4.56458728600001,-0.22653978322612,-0.159501347007651,1.52741656742056,0.044427559253386
"facebook friends",-1.76035916822039,-0.129576036466932,2.00978488648029,2.24121198956635,0.174992552105942
"political allies",1.60145132435426,-1.64739721447738,0.435637398528233,1.56555630265129,-0.00964379664220205
"romantic lovers",-4.99189526980974,0.349435163016196,-1.29072886481883,1.1675509354692,2.1985219137263
"ex lovers",-1.53020790842257,4.5947682127299,0.515059612459996,1.70595561592209,4.36253883507102
"strangers",2.14300985902775,2.71103432891114,4.43480872199276,0.568244895487212,0.488390786642108
"neighbors",-1.94577349901612,-0.957467703071684,-0.267178077866824,1.42975634542473,-0.574471501753417
"aunt and niece/nephew",-4.08623903995706,-0.428397881870892,0.208118106330003,2.17798651458103,-0.519771158079711
"uncle and niece/nephew",-2.92512364796784,-0.466862442664892,1.13613848770133,2.09013979344207,-0.243523549788577
"frenemies",1.00359544573698,2.50779990098006,2.43471272459101,1.52070549397187,-0.266032573420355
"half siblings",-4.08623903995706,-0.428397881870892,0.208118106330003,2.17798651458103,-0.519771158079711
"adoptive parents and adopted kids",-2.05590345689137,-0.884724391333229,0.861924914936015,1.64266823360343,-0.566666915006809
"mother and infant",-3.61431637346888,0.562855990990994,-0.419206660413036,0.62354322495484,-1.01451079862597
"alumni",0.0922026109771243,-0.632891768253101,2.62256817910652,2.0557073329256,-0.164512749815279
"confidants",-0.964259422838706,-1.33014505819564,-0.463804928396688,2.42861359423528,-0.0805840375870467
"a person and their significant other",-5.16185914148692,0.865339483853687,-1.2084454517537,0.590948533451213,1.11569697858055
"companions",-3.46706578640048,-0.665354564521462,-0.0618434632957345,0.968401068881816,-1.04758863218186
"playmates",-3.66280476827744,0.102161049389588,-0.176381527249263,1.46060291048805,1.08113488423199
"competitors in sports",2.30891550865995,1.46366040151106,-1.47264624347558,3.63132360914336,-0.925195333704022
"a person and their crush",-4.3858320129706,0.142914733154828,-1.05585127231787,1.47897310590556,1.72699534923632
"cohabitants",-2.91438736302563,-0.303825181698897,-0.288226268544918,1.01531863007314,-1.14640581379254
"long distance lovers",-4.25962789726845,0.810536665826902,0.306566403831149,0.915450659579013,2.77659500610776
"brothers in arms",-4.0153409084357,-0.307355682105541,0.421438069101771,2.03757273910706,-0.716822026518071
