,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Concreteness,27.125,38.75,35.75,34.125,33.125,79.125,47.875,36.75,71.1,63.4,63.3,53.5,57.7,94.1,54.6,53.3,42.111111111111114,53.44444444444444,50.111111111111114,54.888888888888886,57.55555555555556,63.44444444444444,19.11111111111111,34.111111111111114,61.166666666666664,44.416666666666664,55.083333333333336,51.0,44.833333333333336,46.333333333333336,42.833333333333336,45.5,22.666666666666668,24.666666666666668,65.83333333333333,32.833333333333336,25.166666666666668,31.333333333333332,37.166666666666664,25.166666666666668,25.272727272727273,29.0,27.727272727272727,75.0909090909091,75.81818181818181,67.72727272727273,61.90909090909091,66.0909090909091,70.92307692307692,72.53846153846153,67.76923076923077,71.84615384615384,65.92307692307692,70.53846153846153,55.84615384615385,24.153846153846153,64.5,29.625,32.75,42.875,56.875,43.5,27.625,21.75,44.42857142857143,56.857142857142854,61.714285714285715,61.0,48.142857142857146,54.57142857142857,56.714285714285715,40.714285714285715,72.5,53.2,57.8,51.4,33.7,30.3,34.6,43.6,58.1,24.1,30.0,69.9,64.3,41.2,65.0,47.2,45.125,43.375,80.0,65.0,39.0,47.5,71.25,28.125,63.285714285714285,63.714285714285715,46.42857142857143,71.57142857142857,41.857142857142854,60.142857142857146,56.42857142857143,77.42857142857143,39.42857142857143,59.0,50.285714285714285,66.85714285714286,36.714285714285715,32.57142857142857,34.285714285714285,33.57142857142857,35.8,44.3,48.1,72.2,71.0,67.4,57.7,62.7,53.46153846153846,43.84615384615385,39.15384615384615,76.53846153846153,28.615384615384617,18.0,25.846153846153847,51.53846153846154,37.375,33.625,39.5,52.625,41.0,28.0,32.75,23.625,50.4,33.9,27.3,28.6,27.8,59.8,34.5,35.5,59.714285714285715,29.142857142857142,28.142857142857142,25.857142857142858,46.857142857142854,59.857142857142854,27.142857142857142,52.142857142857146,38.0,28.0,33.57142857142857,35.0,33.142857142857146,20.857142857142858,17.714285714285715
Uniqueness,83.21428571428571,70.42857142857143,83.71428571428571,81.14285714285714,77.57142857142857,76.28571428571429,76.28571428571429,70.71428571428571,28.09090909090909,30.90909090909091,30.272727272727273,35.18181818181818,35.90909090909091,16.636363636363637,55.18181818181818,49.0,68.63636363636364,51.63636363636363,61.18181818181818,40.54545454545455,53.90909090909091,72.0,74.9090909090909,31.727272727272727,29.666666666666668,48.0,77.22222222222223,72.44444444444444,62.44444444444444,62.77777777777778,57.0,63.333333333333336,84.72727272727273,73.9090909090909,66.0909090909091,67.72727272727273,81.18181818181819,70.18181818181819,63.27272727272727,79.0909090909091,87.0,56.888888888888886,90.0,27.333333333333332,20.333333333333332,29.22222222222222,30.666666666666668,30.333333333333332,33.92857142857143,29.857142857142858,51.285714285714285,32.92857142857143,25.357142857142858,41.642857142857146,31.142857142857142,53.07142857142857,43.416666666666664,60.333333333333336,46.416666666666664,52.75,56.25,46.583333333333336,45.166666666666664,28.5,36.285714285714285,30.428571428571427,31.0,13.857142857142858,23.0,20.285714285714285,23.714285714285715,31.142857142857142,13.333333333333334,43.111111111111114,38.888888888888886,25.88888888888889,20.555555555555557,34.44444444444444,18.666666666666668,41.22222222222222,23.5,30.5,23.5,27.833333333333332,18.333333333333332,28.333333333333332,59.166666666666664,30.166666666666668,33.2,28.0,16.0,59.4,56.4,57.8,33.4,37.2,29.285714285714285,48.714285714285715,50.0,68.14285714285714,45.714285714285715,45.857142857142854,52.142857142857146,32.285714285714285,44.125,47.625,55.375,39.5,41.75,46.75,56.375,44.375,59.916666666666664,57.5,57.5,67.58333333333333,25.75,46.5,30.583333333333332,28.0,21.2,28.9,29.4,22.9,65.4,67.6,46.7,40.3,55.6,71.0,89.4,63.4,85.0,69.8,89.2,94.2,19.272727272727273,21.90909090909091,34.90909090909091,38.09090909090909,26.90909090909091,35.45454545454545,67.54545454545455,68.0909090909091,57.416666666666664,61.333333333333336,68.66666666666667,73.75,51.25,45.5,69.5,72.75,30.555555555555557,45.333333333333336,31.88888888888889,66.11111111111111,53.0,72.66666666666667,57.333333333333336
Love Expression,96.07142857142857,79.14285714285714,92.71428571428571,90.21428571428571,75.35714285714286,27.857142857142858,48.285714285714285,50.92857142857143,7.636363636363637,3.5454545454545454,4.090909090909091,15.454545454545455,10.909090909090908,3.727272727272727,14.545454545454545,3.5454545454545454,11.636363636363637,12.818181818181818,12.909090909090908,31.818181818181817,25.363636363636363,20.818181818181817,72.81818181818181,22.0,46.77777777777778,39.22222222222222,91.22222222222223,77.66666666666667,60.111111111111114,60.55555555555556,55.333333333333336,59.333333333333336,64.54545454545455,93.72727272727273,90.0909090909091,23.09090909090909,77.36363636363636,44.72727272727273,36.81818181818182,68.18181818181819,84.44444444444444,58.111111111111114,72.77777777777777,15.777777777777779,10.555555555555555,12.444444444444445,14.666666666666666,14.777777777777779,15.285714285714286,18.642857142857142,23.142857142857142,13.857142857142858,12.571428571428571,15.642857142857142,12.928571428571429,11.428571428571429,13.0,14.0,13.083333333333334,11.833333333333334,11.333333333333334,10.583333333333334,9.416666666666666,20.833333333333332,14.857142857142858,16.428571428571427,25.857142857142858,17.142857142857142,20.142857142857142,38.857142857142854,20.285714285714285,35.285714285714285,10.666666666666666,18.0,13.11111111111111,10.222222222222221,18.444444444444443,20.555555555555557,12.88888888888889,8.11111111111111,37.166666666666664,29.166666666666668,30.666666666666668,19.166666666666668,20.5,18.0,18.833333333333332,29.333333333333332,14.2,37.2,16.4,47.2,15.2,21.0,18.0,55.2,30.285714285714285,16.428571428571427,24.0,15.0,8.0,14.0,19.571428571428573,13.0,16.625,16.875,27.0,6.75,32.5,41.25,36.0,51.5,59.0,64.33333333333333,57.833333333333336,24.25,5.75,9.583333333333334,22.333333333333332,9.0,47.6,62.1,6.9,22.7,15.1,79.6,40.8,31.6,64.0,40.0,31.2,23.2,65.8,29.0,92.2,93.4,15.181818181818182,21.272727272727273,35.18181818181818,36.54545454545455,17.363636363636363,29.727272727272727,60.36363636363637,63.54545454545455,21.0,48.916666666666664,72.33333333333333,91.83333333333333,41.333333333333336,23.166666666666668,70.83333333333333,76.83333333333333,28.666666666666668,32.666666666666664,22.77777777777778,74.66666666666667,50.666666666666664,71.44444444444444,43.22222222222222
Information Exchange,91.0,78.64285714285714,86.5,83.14285714285714,68.0,20.142857142857142,44.142857142857146,40.285714285714285,71.54545454545455,71.9090909090909,17.09090909090909,54.45454545454545,65.0,62.09090909090909,81.0,56.09090909090909,18.636363636363637,13.545454545454545,9.727272727272727,70.36363636363636,71.27272727272727,26.727272727272727,77.72727272727273,18.727272727272727,67.44444444444444,43.333333333333336,60.666666666666664,65.33333333333333,54.0,56.888888888888886,45.55555555555556,46.44444444444444,53.72727272727273,82.0,73.36363636363636,30.636363636363637,83.54545454545455,59.36363636363637,46.72727272727273,77.63636363636364,70.77777777777777,62.22222222222222,20.88888888888889,65.88888888888889,57.111111111111114,64.66666666666667,53.888888888888886,68.44444444444444,73.42857142857143,74.78571428571429,73.78571428571429,71.0,55.07142857142857,76.92857142857143,54.07142857142857,17.428571428571427,36.333333333333336,38.416666666666664,25.25,37.75,18.833333333333332,44.333333333333336,23.75,37.333333333333336,61.285714285714285,73.28571428571429,31.428571428571427,53.42857142857143,57.42857142857143,80.14285714285714,75.57142857142857,62.57142857142857,24.11111111111111,70.22222222222223,57.111111111111114,45.666666666666664,27.666666666666668,39.77777777777778,36.55555555555556,37.333333333333336,17.833333333333332,61.166666666666664,61.666666666666664,22.5,54.333333333333336,17.666666666666668,17.333333333333332,60.333333333333336,52.6,43.2,53.2,49.8,61.0,69.2,55.0,33.6,68.28571428571429,28.428571428571427,21.714285714285715,53.857142857142854,51.857142857142854,37.0,53.285714285714285,52.0,53.375,87.875,87.0,54.25,43.125,58.5,60.5,65.875,66.08333333333333,73.58333333333333,68.41666666666667,74.33333333333333,51.25,48.833333333333336,52.916666666666664,36.25,60.2,38.1,10.0,32.8,7.4,66.7,50.4,41.8,59.6,61.8,20.0,52.0,66.0,27.2,86.6,93.0,11.181818181818182,32.72727272727273,42.81818181818182,41.72727272727273,22.545454545454547,60.09090909090909,45.54545454545455,47.36363636363637,30.666666666666668,53.0,63.166666666666664,66.25,61.75,57.5,72.16666666666667,81.33333333333333,45.55555555555556,48.888888888888886,39.55555555555556,50.666666666666664,59.55555555555556,69.88888888888889,59.55555555555556
Money Exchange,31.214285714285715,34.92857142857143,36.642857142857146,36.42857142857143,19.5,34.07142857142857,21.785714285714285,12.285714285714286,83.9090909090909,55.63636363636363,7.7272727272727275,25.727272727272727,37.36363636363637,86.45454545454545,77.9090909090909,38.0,23.09090909090909,59.90909090909091,22.363636363636363,29.272727272727273,27.90909090909091,52.90909090909091,29.727272727272727,22.818181818181817,24.0,17.444444444444443,13.777777777777779,25.333333333333332,27.555555555555557,31.444444444444443,19.444444444444443,27.666666666666668,25.363636363636363,43.81818181818182,59.54545454545455,37.72727272727273,27.0,22.0,21.727272727272727,28.09090909090909,15.88888888888889,18.0,20.88888888888889,64.44444444444444,68.11111111111111,61.55555555555556,52.77777777777778,58.666666666666664,56.642857142857146,60.857142857142854,61.357142857142854,82.35714285714286,45.5,75.21428571428571,31.571428571428573,36.857142857142854,75.83333333333333,22.083333333333332,17.666666666666668,20.25,29.083333333333332,28.666666666666668,17.0,22.166666666666668,16.571428571428573,69.85714285714286,51.0,61.42857142857143,68.0,42.142857142857146,23.714285714285715,38.142857142857146,69.77777777777777,47.0,65.77777777777777,41.888888888888886,50.111111111111114,40.0,42.55555555555556,23.444444444444443,79.5,49.0,30.5,90.33333333333333,86.0,36.333333333333336,43.5,69.5,43.8,47.6,67.6,51.6,37.6,65.0,29.4,23.6,31.714285714285715,26.857142857142858,30.0,66.0,33.42857142857143,27.428571428571427,24.285714285714285,40.57142857142857,50.0,58.625,43.625,44.75,25.75,22.625,21.75,21.125,17.583333333333332,23.166666666666668,20.25,41.666666666666664,86.58333333333333,68.5,29.5,30.583333333333332,29.7,58.5,19.2,64.7,19.2,20.8,15.1,41.0,12.8,13.8,39.8,72.6,25.2,23.4,26.4,10.6,16.727272727272727,19.272727272727273,28.90909090909091,29.272727272727273,21.727272727272727,79.63636363636364,20.454545454545453,22.90909090909091,31.833333333333332,24.666666666666668,32.916666666666664,23.166666666666668,26.916666666666668,50.583333333333336,29.916666666666668,37.0,31.555555555555557,22.0,22.88888888888889,27.11111111111111,42.55555555555556,36.0,29.444444444444443
Goods Exchange,11.142857142857142,13.357142857142858,15.214285714285714,18.285714285714285,12.5,34.42857142857143,13.214285714285714,13.714285714285714,34.27272727272727,15.727272727272727,7.363636363636363,15.0,19.363636363636363,90.54545454545455,32.27272727272727,34.36363636363637,23.818181818181817,37.36363636363637,18.272727272727273,14.363636363636363,16.363636363636363,23.363636363636363,10.545454545454545,17.818181818181817,24.11111111111111,21.555555555555557,14.333333333333334,17.333333333333332,16.333333333333332,19.77777777777778,18.22222222222222,17.77777777777778,12.0,18.181818181818183,48.72727272727273,26.636363636363637,14.181818181818182,12.454545454545455,14.727272727272727,13.545454545454545,19.22222222222222,12.222222222222221,13.11111111111111,16.22222222222222,19.0,18.0,16.0,19.22222222222222,56.57142857142857,43.857142857142854,40.285714285714285,50.0,32.714285714285715,42.714285714285715,27.428571428571427,26.785714285714285,80.83333333333333,21.0,13.083333333333334,20.833333333333332,20.666666666666668,19.0,13.916666666666666,14.25,19.142857142857142,33.0,59.142857142857146,66.71428571428571,75.28571428571429,26.714285714285715,25.0,21.142857142857142,45.44444444444444,19.77777777777778,33.77777777777778,15.555555555555555,35.333333333333336,31.0,25.0,15.444444444444445,43.833333333333336,45.333333333333336,34.333333333333336,61.333333333333336,51.5,26.333333333333332,29.0,54.0,35.2,40.0,60.4,47.8,30.4,49.2,18.2,27.6,27.714285714285715,13.142857142857142,18.285714285714285,40.857142857142854,31.142857142857142,9.142857142857142,26.571428571428573,32.142857142857146,46.375,39.5,33.875,36.625,24.875,25.5,23.75,26.0,23.083333333333332,17.25,16.583333333333332,33.75,62.25,45.333333333333336,35.166666666666664,24.583333333333332,40.5,50.3,13.5,52.3,10.1,24.7,18.6,23.9,11.4,16.0,33.6,51.4,37.4,28.2,21.4,12.4,23.454545454545453,22.272727272727273,21.90909090909091,36.09090909090909,22.545454545454547,39.18181818181818,17.90909090909091,20.0,23.333333333333332,16.25,20.416666666666668,15.666666666666666,22.916666666666668,35.833333333333336,25.833333333333332,27.833333333333332,39.77777777777778,34.77777777777778,27.11111111111111,23.11111111111111,33.77777777777778,34.333333333333336,26.22222222222222
Service Exchange,31.071428571428573,35.57142857142857,31.785714285714285,24.214285714285715,14.571428571428571,19.285714285714285,25.5,18.642857142857142,87.9090909090909,56.54545454545455,16.454545454545453,68.54545454545455,72.81818181818181,77.72727272727273,58.0,39.63636363636363,27.0,35.27272727272727,17.0,68.18181818181819,67.72727272727273,67.0909090909091,21.181818181818183,26.636363636363637,25.22222222222222,13.0,19.333333333333332,19.444444444444443,21.88888888888889,20.666666666666668,13.555555555555555,20.0,7.909090909090909,18.0,30.0,9.909090909090908,12.363636363636363,10.0,7.181818181818182,12.818181818181818,9.88888888888889,18.666666666666668,10.555555555555555,60.888888888888886,62.55555555555556,57.666666666666664,46.333333333333336,54.111111111111114,70.92857142857143,71.78571428571429,76.21428571428571,74.78571428571429,65.78571428571429,77.78571428571429,47.07142857142857,9.785714285714286,63.583333333333336,26.833333333333332,22.0,27.5,9.0,26.166666666666668,17.416666666666668,55.583333333333336,40.285714285714285,79.0,72.42857142857143,79.57142857142857,79.42857142857143,77.42857142857143,52.42857142857143,74.42857142857143,90.55555555555556,59.666666666666664,59.44444444444444,30.444444444444443,54.333333333333336,44.888888888888886,67.11111111111111,41.888888888888886,75.5,55.333333333333336,19.833333333333332,81.83333333333333,84.83333333333333,38.833333333333336,60.666666666666664,54.5,37.8,64.0,64.0,55.8,54.4,66.6,48.2,48.0,37.42857142857143,28.428571428571427,25.714285714285715,32.142857142857146,40.142857142857146,14.285714285714286,48.0,63.857142857142854,77.625,77.5,72.625,70.5,18.5,14.75,22.0,18.25,23.833333333333332,32.75,31.75,34.666666666666664,68.41666666666667,80.08333333333333,60.083333333333336,51.25,71.4,63.1,13.7,68.1,10.2,24.3,18.0,37.6,13.6,14.4,66.4,71.8,39.2,19.0,37.0,28.6,19.727272727272727,18.545454545454547,21.181818181818183,18.636363636363637,20.545454545454547,78.54545454545455,18.09090909090909,18.90909090909091,19.333333333333332,18.083333333333332,24.916666666666668,28.416666666666668,18.583333333333332,47.166666666666664,23.333333333333332,32.083333333333336,28.88888888888889,23.22222222222222,30.88888888888889,20.555555555555557,36.55555555555556,19.444444444444443,20.666666666666668
Attachment,96.64285714285714,82.42857142857143,92.28571428571429,89.5,78.14285714285714,20.285714285714285,45.214285714285715,47.142857142857146,22.272727272727273,5.818181818181818,12.0,27.818181818181817,24.09090909090909,8.818181818181818,49.27272727272727,7.0,9.363636363636363,8.181818181818182,8.545454545454545,36.36363636363637,37.36363636363637,36.27272727272727,86.27272727272727,19.90909090909091,40.888888888888886,35.44444444444444,81.77777777777777,67.55555555555556,54.55555555555556,64.66666666666667,40.55555555555556,49.0,58.27272727272727,94.54545454545455,87.0,13.0,78.72727272727273,44.09090909090909,34.0,55.81818181818182,93.88888888888889,62.0,79.22222222222223,27.555555555555557,22.77777777777778,25.0,13.666666666666666,20.666666666666668,16.071428571428573,20.928571428571427,27.642857142857142,21.142857142857142,17.357142857142858,21.785714285714285,7.928571428571429,5.142857142857143,31.5,12.833333333333334,11.083333333333334,11.666666666666666,10.416666666666666,9.833333333333334,10.666666666666666,13.25,15.428571428571429,19.142857142857142,26.714285714285715,21.428571428571427,23.714285714285715,40.42857142857143,36.42857142857143,45.857142857142854,15.11111111111111,40.55555555555556,25.88888888888889,17.11111111111111,25.0,35.22222222222222,19.0,15.555555555555555,50.333333333333336,45.333333333333336,41.833333333333336,19.666666666666668,18.166666666666668,16.5,14.833333333333334,42.5,25.6,45.4,19.0,52.8,21.2,29.4,14.6,55.6,41.57142857142857,14.714285714285714,23.571428571428573,27.428571428571427,22.857142857142858,20.571428571428573,35.42857142857143,11.0,20.625,25.0,34.25,5.125,38.0,46.25,42.875,53.75,74.16666666666667,75.5,70.25,35.416666666666664,16.0,24.25,27.083333333333332,12.666666666666666,33.5,53.6,16.1,17.4,9.6,81.7,47.1,31.2,62.6,35.8,41.4,17.6,60.8,22.6,85.6,89.8,14.545454545454545,30.454545454545453,37.45454545454545,40.90909090909091,16.272727272727273,34.45454545454545,72.45454545454545,69.63636363636364,15.166666666666666,40.75,62.666666666666664,89.33333333333333,43.333333333333336,29.666666666666668,72.83333333333333,75.58333333333333,31.666666666666668,45.888888888888886,21.333333333333332,71.0,60.666666666666664,74.11111111111111,48.0
Mating,63.785714285714285,50.857142857142854,91.92857142857143,82.57142857142857,17.928571428571427,33.714285714285715,13.071428571428571,13.928571428571429,6.090909090909091,2.3636363636363638,2.3636363636363638,6.181818181818182,4.2727272727272725,3.5454545454545454,10.545454545454545,2.5454545454545454,8.818181818181818,7.909090909090909,6.818181818181818,13.181818181818182,11.181818181818182,16.545454545454547,28.90909090909091,12.909090909090908,15.777777777777779,8.444444444444445,25.333333333333332,12.11111111111111,7.333333333333333,7.0,5.222222222222222,9.777777777777779,48.18181818181818,92.72727272727273,88.9090909090909,19.545454545454547,19.272727272727273,10.0,16.727272727272727,22.272727272727273,3.0,4.555555555555555,31.444444444444443,4.111111111111111,3.6666666666666665,4.222222222222222,4.0,3.7777777777777777,11.214285714285714,13.857142857142858,17.142857142857142,8.357142857142858,9.571428571428571,7.142857142857143,7.571428571428571,13.642857142857142,12.333333333333334,9.5,5.166666666666667,8.5,10.5,8.916666666666666,10.25,11.416666666666666,15.0,16.285714285714285,14.571428571428571,13.0,15.0,14.142857142857142,25.714285714285715,18.142857142857142,2.3333333333333335,4.777777777777778,2.4444444444444446,2.5555555555555554,3.7777777777777777,6.111111111111111,3.111111111111111,2.7777777777777777,20.0,24.166666666666668,21.333333333333332,51.666666666666664,17.166666666666668,14.833333333333334,23.0,21.166666666666668,11.4,8.2,29.4,45.2,12.8,11.4,14.0,10.8,9.285714285714286,6.714285714285714,27.571428571428573,15.428571428571429,6.142857142857143,5.571428571428571,5.428571428571429,6.428571428571429,15.75,10.125,15.625,4.125,53.0,38.875,32.875,15.25,20.583333333333332,38.666666666666664,26.916666666666668,11.0,12.75,11.0,15.5,8.666666666666666,7.2,21.5,4.1,9.7,2.8,22.6,13.8,7.7,18.6,3.2,100.0,5.6,93.2,62.8,96.0,80.8,11.818181818181818,5.545454545454546,14.545454545454545,13.181818181818182,10.0,17.363636363636363,8.363636363636363,5.636363636363637,5.5,21.416666666666668,12.916666666666666,44.666666666666664,15.583333333333334,8.75,18.666666666666668,78.16666666666667,10.11111111111111,20.555555555555557,11.666666666666666,38.77777777777778,34.55555555555556,57.55555555555556,17.333333333333332
Conflict,34.57142857142857,54.714285714285715,39.714285714285715,27.214285714285715,54.714285714285715,78.85714285714286,43.57142857142857,26.214285714285715,40.90909090909091,13.909090909090908,79.45454545454545,13.363636363636363,14.636363636363637,26.545454545454547,40.0,74.0909090909091,85.0909090909091,81.81818181818181,89.36363636363636,21.0,25.545454545454547,31.363636363636363,17.90909090909091,33.54545454545455,46.111111111111114,22.555555555555557,28.88888888888889,25.0,28.77777777777778,33.333333333333336,18.88888888888889,24.444444444444443,11.909090909090908,38.36363636363637,36.09090909090909,87.72727272727273,50.63636363636363,43.90909090909091,38.45454545454545,40.45454545454545,34.333333333333336,31.444444444444443,13.777777777777779,42.44444444444444,39.333333333333336,43.22222222222222,30.22222222222222,35.111111111111114,39.214285714285715,43.857142857142854,28.357142857142858,38.5,29.642857142857142,21.357142857142858,35.642857142857146,85.28571428571429,58.25,42.5,83.5,79.58333333333333,85.16666666666667,64.58333333333333,79.75,43.75,53.57142857142857,26.857142857142858,19.571428571428573,19.857142857142858,18.571428571428573,29.714285714285715,26.142857142857142,27.285714285714285,16.11111111111111,42.55555555555556,29.0,17.88888888888889,35.888888888888886,22.11111111111111,39.22222222222222,37.111111111111114,19.5,26.0,36.833333333333336,32.166666666666664,22.5,49.0,58.5,20.0,39.4,18.2,39.8,36.6,42.0,42.4,59.4,37.8,30.428571428571427,69.85714285714286,72.71428571428571,64.14285714285714,48.57142857142857,18.571428571428573,20.428571428571427,28.857142857142858,36.125,24.125,42.625,16.375,43.125,36.5,34.25,20.5,27.666666666666668,30.5,28.583333333333332,39.166666666666664,37.083333333333336,19.916666666666668,16.25,17.166666666666668,13.0,19.0,87.8,30.8,91.3,22.9,23.3,14.2,23.2,9.6,38.0,56.6,39.4,79.2,21.0,17.0,22.454545454545453,38.36363636363637,30.0,15.909090909090908,69.0,32.54545454545455,17.272727272727273,15.0,74.41666666666667,44.416666666666664,37.166666666666664,25.25,36.916666666666664,47.666666666666664,29.416666666666668,33.583333333333336,20.22222222222222,24.11111111111111,61.888888888888886,24.88888888888889,39.0,33.55555555555556,41.888888888888886
Negotiation,48.57142857142857,53.5,66.85714285714286,68.64285714285714,57.42857142857143,43.285714285714285,47.07142857142857,42.5,58.54545454545455,46.81818181818182,16.272727272727273,45.90909090909091,59.18181818181818,64.36363636363636,77.45454545454545,75.27272727272727,40.27272727272727,33.36363636363637,13.0,44.36363636363637,57.0,24.727272727272727,66.45454545454545,29.727272727272727,66.0,37.44444444444444,21.0,28.77777777777778,28.0,29.666666666666668,37.22222222222222,29.22222222222222,45.90909090909091,71.36363636363636,63.45454545454545,49.27272727272727,59.54545454545455,40.27272727272727,33.54545454545455,50.63636363636363,41.111111111111114,35.666666666666664,13.555555555555555,65.0,63.0,70.44444444444444,52.44444444444444,60.0,52.42857142857143,54.785714285714285,38.57142857142857,59.57142857142857,35.07142857142857,57.42857142857143,44.07142857142857,15.785714285714286,51.75,31.5,21.583333333333332,30.666666666666668,21.5,41.25,20.666666666666668,38.583333333333336,49.0,73.28571428571429,30.428571428571427,51.285714285714285,66.14285714285714,58.142857142857146,64.42857142857143,65.85714285714286,42.55555555555556,50.0,41.77777777777778,36.22222222222222,22.11111111111111,19.0,33.55555555555556,28.444444444444443,29.833333333333332,43.166666666666664,54.5,60.666666666666664,53.0,44.666666666666664,13.0,41.666666666666664,30.8,36.8,62.8,56.2,56.6,63.2,53.0,39.8,59.42857142857143,33.714285714285715,24.285714285714285,45.857142857142854,59.857142857142854,32.857142857142854,49.42857142857143,49.0,53.625,51.125,44.5,29.125,35.25,38.5,49.75,49.125,63.583333333333336,55.333333333333336,56.166666666666664,45.583333333333336,42.833333333333336,39.583333333333336,41.583333333333336,33.083333333333336,69.6,30.6,16.3,31.6,15.1,63.1,44.3,27.7,39.8,40.0,38.2,67.6,45.8,26.2,58.6,55.2,25.545454545454547,29.727272727272727,28.181818181818183,19.727272727272727,17.272727272727273,53.36363636363637,23.545454545454547,21.727272727272727,26.833333333333332,32.333333333333336,38.666666666666664,30.333333333333332,51.5,60.083333333333336,53.583333333333336,53.916666666666664,26.77777777777778,24.444444444444443,39.666666666666664,24.11111111111111,55.55555555555556,35.888888888888886,27.88888888888889
