"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.49,0.1766,0.7917,0.1787,0.4998,0.6437,0.0436,0.7329,0.2064,0.7792,0.847,0.0077,0.7357,0.3321,0.3685
