"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.0129,0.4951,0.7436,0.3045,0.0218,0.1577,0.122,0.1732,0.2947,0.5395,0.8976,0.2691,0.3219,0.9466,0.9757
