,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,3.4839086012288902,5.651082780663977,5.477505679670569,6.207120155378515,8.164513097425605,6.414654759989515,7.985366963036622,7.983646458083019,10.363657604253259,6.405630695128818,6.700886029271003,8.020816766093828,8.092496255222878,10.071010377923177,9.911999911742084,9.668805061720942,9.903608675414912,6.061570138400606,5.69342134086593,9.481570417506424,6.031157274017004,9.185994090855521,6.513706606952614,7.7390581287218385,4.903183377580677,4.211209086323376,6.326174918018926,4.9590850500206685,9.20656227312334,5.612884391066292,5.891381821515031,9.138566873358277,6.1997846876529845,5.910349117934957,8.37850463017728,6.614855678618065,7.773551784937777,8.05766601482465,8.559765747005883,7.71801725969978,10.14714525290988,10.284667644207332,7.898917054608887,7.850791926340078,8.151826742827415,7.765029212343086,8.343685968335842,7.675042888520847,6.048109799020654,7.59863684966716,6.912657952274967,8.25318357951176,4.889413212945687,8.552347845248248,7.668637410873245,6.208310759056539,7.822982420245017,6.7333242992824935,7.489988943198183,5.474540290579478,8.52032259242,8.284469589733789,6.944844329078262,9.54616823428831,8.793100223100947,5.99234029979221,7.452616044347899,6.415662747300286,5.359407070687218,5.815264304658087,7.05666364362602,8.031614786983956,9.896290096903797,7.37806573985866,6.506861616356207,8.559379967036604,5.228623568011014,6.334862476754691,6.4627747819037005,7.628815319947847,7.363826172840521,7.707584999582977,10.663420506502849,9.398487419639027,9.267363717689708,9.192153879094613,8.912853030642253,9.361342548054552,9.917583728950992,9.409385808496626,9.101790469523586,10.948775548351117,11.116157377245338,11.141222134311963,10.876822599352344,10.824349620976815,9.48880471588429,9.576093516411296,10.960038199852647,9.811449322758525,8.45428226992154,8.554500255520917,7.1333729407829916,9.828243077498561,8.950469170307818,8.595121533877919,8.063518726459781,10.102160206567582,7.848841111506269,6.508906447364708,9.303318065821925,8.63544062108623,9.772609668303591,9.495972289372803,10.948911219980419,9.431832063985915,9.758584272348926,9.572609113980574,10.867300612379086,10.943637561868842,8.78158628523616,9.877137973591374,8.81540590174374,8.94528808592586,7.771645586723152,7.983722922386921,8.662021153406755,8.642359618665582,7.762387870162823,11.369158840974693,9.847283263505515,9.434438691949568,10.178456266617202,11.49636056955191,10.711132741920933,7.614081173761984,11.059761511531844,8.696354273792451,6.583823536282916,12.019884993725976,12.188135898610192,8.579719677563284,7.077702322873897,6.902417254220866,9.707460506846656,7.501006474222166,5.702604896782216,5.264494567837405,10.774950522576548,7.446130193629478,6.249488160030364,7.302638144964695,7.860376378676947,11.968108408980552,7.451730866970509,7.92879953231579,7.647804653272797,7.740436090196879
parent and teenager,3.4839086012288902,0.0,6.854608377496532,6.8104515104471215,6.67446067455139,6.662164138785071,5.706487495887207,6.459709862847073,6.511428179356322,8.925394039406482,6.085823468926017,6.321679263155129,6.677524102585211,6.864164398982898,8.246254971406177,8.502963720167886,8.105087361497034,8.547903163486056,5.394188014013646,5.5857962384026445,7.806431909447726,7.104778619163741,8.318668990650373,7.049940705648939,7.151230564004841,5.270502867120157,4.737209384293785,6.081619785638435,5.163335375960953,8.87445603402702,4.684718848676716,6.508899640488145,8.403537247043928,7.2455206573657565,6.429091229637511,6.7481127812518915,6.435170554761349,6.200601088573205,6.6445989423066845,6.709840205668016,7.384055256475284,8.78261307147168,8.693990422939262,6.578306607380318,6.880955129149036,7.288342195828703,7.5068783572118205,7.922548708359941,6.950365196873333,4.555173648799136,6.973412428073893,6.0559849867316435,6.846228858635183,5.837695746507143,7.762961270653801,6.869727239121642,5.015498588530701,6.873802334405391,7.212811210099259,7.234636119535094,6.341433780951193,7.8830038449685835,7.249507919357578,6.6541930536955185,7.761432838080681,8.22664961676252,7.02849070915682,7.613769961196882,5.94261022681476,6.539057175265278,7.319155400210811,6.859301270730258,8.028973129988369,8.458671775650583,6.087936220126505,5.851482522287259,8.508931016465656,6.499385796997116,7.181075331632821,7.6339920357792375,6.785163067734617,8.05432857666326,8.451285041518242,10.256477896775962,9.139262604570993,8.578851655284314,8.8463712502559,8.622644842579893,8.706419032216195,9.487406571908268,8.583622677803534,8.588296350334117,9.236292894725054,9.701401562115635,9.607926608142948,9.509553152812314,9.806321030522332,8.76923409234071,8.858436238109938,9.570552665503698,8.59396262536069,7.926124541318959,8.664756894185244,6.623587780083643,9.079625939226558,8.566918122452579,8.62638669336038,7.922280975955465,9.050441148435477,7.489719721569515,7.229698754577279,8.751277005076114,7.458899655329922,8.65445707292942,8.73773328607233,9.522550116146148,8.799093471845735,8.548482669819109,8.868023596087422,9.373469940161675,9.650018484619657,8.58061022888047,9.245489477720605,8.695922326015486,8.72205649560301,7.876529801531892,8.189134360100738,8.85422186677865,8.852871666527921,8.308239867544241,11.182524048453653,8.09420574695635,8.242561190381487,9.345051945220472,10.082054089567174,9.719488203306089,8.330428295109654,10.507068918071731,8.750118564951336,7.779680184916464,11.092309465517408,11.246127804133245,8.654888824855362,7.608228424658427,7.321741878611124,8.447131240090194,8.015111689922179,6.4262026859247365,6.580318454873684,10.09651704874937,7.895177536794418,7.433830360830018,8.061000481711547,8.329705865569437,10.448607691734164,7.1156911666572435,7.973781567571037,8.347203986868497,8.334501709540124
wife and husband,5.651082780663977,6.854608377496532,0.0,1.557809065052727,3.8750647319689135,8.462381681849116,5.984111960878183,9.095810470687958,9.255994539405133,12.187423367837138,8.089359285783868,6.812909466354301,9.763014484842454,8.365063013835258,11.43009561702506,10.345292167963995,11.026572784928923,10.613229803342128,7.475575742469995,5.649038502064054,11.668411525233877,3.4666004424604533,8.658798215758088,4.869523411592633,7.272712469766313,4.310964450984921,5.4269529849747355,6.137128906363079,5.491742561232341,9.849658716912844,5.361467738336545,3.8948803050843166,8.586927494003543,3.489828957651766,4.780315732969791,9.816605435173015,7.014216410999773,9.986156349823887,9.375865715206363,9.802994046869603,8.546418042291645,11.458367383682688,11.93999339886014,9.718630688476862,9.538049928076434,9.352322388141687,6.871495193961258,9.265223433351096,7.523353570097016,6.74659819735116,7.969888369891099,7.610099967920105,9.77349556233164,4.489161758998664,9.405090465047122,8.564501874134153,7.9159802047158445,9.262099806010818,5.807273821113075,6.952888863806777,5.00827177339341,7.928603361718732,8.973374413682823,7.377386481634948,11.038737915492792,9.494803486204763,3.4033054198006685,6.605567669737322,5.320609089629115,1.6214765389006276,1.3735403786606861,6.399035846358062,6.822398387867401,10.363234902569333,9.602575653061871,6.6689907211996555,7.76023856921393,5.993831444148388,5.648555412000136,3.474802932752589,7.4377979608052875,6.164033729647582,5.169679941655627,10.666185918270243,9.70648341599093,9.502993662984517,9.393416714938061,9.16858076598686,9.39450655878438,10.16232849462855,9.700059963865872,9.438080788992316,12.139012821148512,11.828747882527015,11.926975622272963,12.192282806406515,11.503126190509999,10.650267792202987,9.916365952533624,11.503193738138696,10.672175030899924,9.238593187367888,8.65043662606173,8.04533800727963,10.48210859312845,8.91052033214872,8.296604518211886,7.837308006284073,10.507003900062255,7.950809157760983,6.592952711997632,9.15179771490477,9.344261836160063,10.513511667465803,9.924604836133303,12.145209994782673,9.765770132007747,10.391406346118012,8.754018238313828,10.294344810682245,9.749407144794443,7.480150283230356,9.552208693620443,9.05465769591411,9.243064403189738,7.23504446552126,6.116486239844777,6.373670923496753,6.382949188496335,5.392345351870986,11.3899131142537,10.836078520086092,10.28193213750338,9.803107885172544,11.916815397518052,10.94670846063985,5.352303489412693,10.635238739817696,7.5273970640926,3.6450689651043624,12.317092152605346,12.126150703937586,8.086610916840462,6.734439637193966,6.831504824359709,8.343267103358917,6.403390940209649,5.408190483211136,5.833238821008858,10.761771986753322,4.77714893819984,3.2629145408019937,4.878444313668786,5.367590841897432,11.101613253312905,7.415669254509145,5.85559838947939,4.9847479823711955,5.157811404108309
fiance and fiancee,5.477505679670569,6.8104515104471215,1.557809065052727,0.0,3.6310520357169818,8.206642673363945,5.58517083950396,9.058022727125794,9.143396270920693,11.705088118698285,7.860571482726128,7.036339976682394,9.617593075153827,8.286994238391255,11.241868235945883,10.21464852293532,10.855894215031428,10.346179698692872,7.318380410472268,5.583719293214712,11.241494416553175,3.12163567126433,8.19894657696627,4.396933166832433,6.738787479221953,4.136688506696293,5.392999014868,5.909051969198269,4.9022576016464185,9.781943546085875,5.436902126839563,3.4338469587272695,8.113997412068777,3.0718499962571397,4.38299401268142,9.701237656592683,6.788953207506386,9.86797972987682,9.417844452946325,9.653824938809334,8.133113640310347,11.120422088822494,11.595358390366364,9.617981656246698,9.316240103542098,8.939158755695555,6.5298060967196365,9.226102143815947,7.484057303651803,6.682834300194275,7.571198955896863,7.712276561766991,9.423867315219287,4.537085305360078,9.07190860936919,8.21389856658398,7.781150704589603,9.121577826949332,5.3591346995303555,6.5130929975772585,4.673259073814702,7.725453338545727,8.626104687360812,6.971068163686856,10.682496540258914,9.139892718393563,3.0093044193225467,6.281419919103811,4.858198749729258,1.9555747471002256,1.0329154943433012,5.925999518363216,6.391169627834013,10.102177186868209,9.446672681437418,6.593379111779631,7.364799220721504,5.666566820038805,5.211266066946359,2.9787547031665738,7.144801325990817,5.811346529765671,4.835254137831896,10.220038785031393,9.378368394929383,9.486726819520118,9.1319312181621,8.993496720420287,9.485033964369162,9.809111893669439,9.797239680948426,9.300814049730729,11.878356676329942,11.502451819676494,11.736006281796374,11.75764546069768,11.197804479664924,10.322110802681623,10.028412159514852,11.301725207919718,10.658205656246727,9.215471384874169,8.32759041066818,7.909415767795316,10.242537959656914,8.671038828769838,8.029529100498012,7.723835273431568,10.60645231756038,7.838019500221783,6.184266356670268,8.993618305531719,9.283576840683134,10.515421593825932,9.622827919463939,11.723619783918965,9.791609494081223,10.399510009306839,8.915571964869347,9.98841761614675,9.577179308498527,7.2460546525349026,9.2998992310333,8.787087320156523,8.96025029298305,6.953627232631613,5.731320374589948,6.055079948460213,6.043139644500272,5.003567809076973,11.026265268133447,10.717354307697294,10.223298526562838,9.82072044256255,11.58544844222586,10.586038132169005,4.99948842476951,10.23333900756335,7.34232612746895,3.112582534570401,11.8421404127119,11.658677403246982,7.790220668995539,6.32202955539122,6.452671387721578,8.145332762017604,6.0477507563448585,5.074932971134919,5.518736582129947,10.337312655039891,4.4990193671083345,2.780900452916297,4.4354310433785695,4.927046703142952,10.757083293621545,6.94312753042389,5.561318231916817,4.633203247623063,4.810618381135459
siblings,6.207120155378515,6.674460674551389,3.8750647319689135,3.6310520357169818,0.0,7.632620578390641,5.416445906538708,8.02512454513214,8.120641833892298,10.585314315517747,7.291617286611009,6.348161294464843,8.701518801331629,7.41098775919035,10.020901232859392,8.774033063604717,9.657954911390137,9.015276828581783,6.343386384975175,4.8675155213796595,10.008697690446663,2.1136913571460982,6.826591195156824,3.2314237208947434,6.312737852738669,4.761960053709147,4.8126182609957215,4.490850642883705,5.228754738328933,9.493946282398364,5.694223317076561,1.72571704765278,7.804887292033282,2.410842430062953,3.118922911313011,8.455866262056233,5.9586760923697994,8.828231452963683,8.297940096564476,8.39864738816506,7.191693352428186,9.863088131527437,10.494231850141963,8.757846387180978,8.402749875610256,8.036630663605411,5.284009649799722,8.37144348651836,6.7257367328882784,6.804620989374122,6.60308829056821,6.963403818007755,8.000053988069835,3.9486751159620606,8.104938277312014,7.064279641936532,6.825063092894266,8.509861869340488,4.339486816171504,5.423687026562667,3.7905702766825655,6.691873224321302,7.567751760698283,6.043337805585415,9.393034167915683,8.030191826052247,2.0638326712191355,5.54931362500154,5.368444988607641,4.001867675681619,3.865041166916329,4.5673359743865305,5.109418364659923,8.59079584070698,8.623738127027542,5.596326742773463,6.261125430859784,6.509028337760809,6.154891680780211,4.651028868918456,7.215572845303676,5.196573884962633,4.492411054349868,9.84196913863535,8.745831758750588,8.902748565686924,8.391692366155874,8.273950701700526,8.736844823027525,9.151451971654412,9.165802872506518,8.671111089565315,10.665775617955505,10.271456225521817,10.630723453639176,10.602935079292513,10.171897097672687,9.466663664325175,9.40966919417139,10.603120867396926,9.92796044573192,8.713849916130583,7.681171710588787,7.5630322058713855,9.741777755964454,7.832444317291729,7.254522892961872,7.088653881153614,9.729829468100109,7.186007708502965,6.636313430672786,7.916281281616079,9.461446030822167,9.766843342967872,8.949290045891773,10.416685654145173,9.175036427150774,9.838386486941808,8.115944303488345,8.508053330531038,8.38884210776972,6.525877618121273,8.45901449199496,8.092218028454436,8.284592457688946,6.234070608430913,5.368556809393327,5.022766286405297,4.953653503219092,4.473465707084703,10.648575361544976,9.70298573353578,9.46284029713478,8.863342743531218,10.19102577167076,9.631623017763856,4.649714746151582,9.052745109298609,6.55160290531268,4.701262795720224,11.272523039840348,10.62136792322698,6.661638881177449,6.511830637509896,6.418797851236231,7.034698886832209,5.306492614988024,5.825120490554212,6.437255048637456,9.103098651479188,3.8319993975825675,4.484503610202835,4.148583398574788,4.619544337870838,9.420389613292702,6.688622394002706,5.1286871446747275,5.527567919510942,4.341113985597604
divorced spouses,8.164513097425605,6.662164138785071,8.462381681849116,8.206642673363945,7.632620578390641,0.0,4.977149290725276,6.695293935696593,6.33941349397947,7.6206886594204715,8.200302650421479,7.013068881157723,7.229404850048724,6.635594392935289,5.753986593877882,5.534442035233009,5.8870235203746075,5.223646643160441,6.568754181104861,6.8115042112807425,7.3481574768622115,8.222392769222104,7.297780429730032,7.850434080094112,5.9603180580357575,6.995480797433369,7.780743466231081,6.861035742303957,6.632585382823213,8.950344249362692,5.265683122737223,7.227462321577635,6.130397190089222,8.27595218071138,7.635505146516465,7.07825368418915,7.284617417988188,6.973595713321813,6.503248048959927,6.184920822459925,7.437662553608735,6.810925369683965,6.512236166589648,6.61129978165563,7.3740836922090365,7.231505485782965,7.212977714263895,8.812678619524068,6.634978871462739,5.488644475396237,7.298481774194554,7.573739396900153,6.720767390761663,8.043914617831492,7.2707897314243395,6.7916587510344515,6.8066219040356435,7.9529450889451505,7.5713544654476665,6.501296523468738,8.40375877421222,6.847881456600596,7.106067605306515,6.8092821522989135,7.230982432913821,7.2651812157728015,8.166932390464503,7.625700956426951,5.962119379627618,8.471135091798477,8.787480820559463,6.845278372320674,7.693224205283079,6.226190319498525,6.534844490415155,5.507008433778698,8.103391907717368,8.872919650917545,8.263702720539502,8.49514041216342,6.957677691077468,8.96952016453906,8.994833136580525,9.410221437861635,8.85303270472776,8.285022208793812,8.002054355615426,8.34266486049167,8.17426908286767,8.654765261908445,8.062750677840766,8.063985611016783,7.3701436286726585,7.282620811210274,7.559506109081129,7.916203792999167,7.97908458994355,7.127548175320404,8.699502190129675,9.277414170225205,9.357275796597277,8.971154257567022,8.621262376149732,8.398664382394172,9.153295685116854,7.915899389792755,8.049938786510484,7.809682572669171,7.871751833650663,7.689165853237475,8.382122772271465,8.237653600653243,7.915431956799046,8.742066648415662,7.956423169610303,7.227197815855613,9.318449271628804,8.264990931560366,8.410893201354485,6.805440603656192,7.624374066850592,7.012292707576651,7.017674726728967,8.467132324161033,8.180112799750328,7.957227326087002,8.020091531786562,8.587716082148157,8.578878567603473,8.32747891075166,10.412841426650656,7.536738619684017,8.360034992493514,8.738724765110284,8.861644762779816,7.825841836940564,8.746275449340875,8.503502716262044,8.079779970335457,8.723619220513909,8.957104290859732,9.420887653785716,8.380779735761555,7.903452332338387,7.678085418703703,6.716492281024677,8.67732385102716,8.037446345005986,8.86509130279064,8.561458261275634,8.033761434452687,8.157018971678024,8.58574004359571,8.577494943093834,8.021818458380286,7.021501748178735,8.010129560840511,8.367547436652744,8.678175518731432
a person and their in laws,6.414654759989515,5.706487495887207,5.984111960878183,5.58517083950396,5.416445906538708,4.977149290725276,0.0,6.375831839495592,6.3937424245368035,8.503872653297533,6.36040587473437,5.802399695667452,6.464528885145111,6.0383234339969984,8.26956895749106,7.431706447888843,7.93573282235142,7.684904623766445,5.42067256933654,5.110760360401577,8.035191732142374,5.875773736599277,4.79106072169639,4.892355966902379,3.9183689079150508,4.501523854051016,6.243023727618323,4.841566428847626,4.222122716493382,7.514510512743394,4.2502728698033065,4.866887203821797,4.486093750356037,5.870262466136781,4.722224634517242,6.7931302680121695,5.245600218163853,6.648206788606163,6.559832920708482,6.408703526492635,5.2535583078252674,8.122298285357788,8.05510615117973,6.5727972364607625,6.7756379867373955,6.115443664661032,4.17181206531086,7.316000611095938,5.940318878814233,4.912425189235008,5.712362806039394,5.903600132346165,5.598037530946677,5.842085163985246,5.013507805275994,5.124440637993006,5.526484175765616,6.244701959646241,4.6069128980811485,3.9853732293885717,5.708536502795571,5.130021939006276,5.543702500178476,5.1292754825844,7.255165798081324,5.65558525858766,5.660111393365442,6.203039837129449,4.034567348161929,6.1088368618279025,6.07084718688901,4.441158878728222,4.719289386523363,6.95763845729093,6.456416200396973,5.041014587576122,6.01135220587885,6.19933671627387,6.261405096287119,5.987959564099957,6.241670830344002,6.201266778975985,6.6933236112955266,8.231489110811523,7.257801566555386,7.432679683015743,6.880153659455953,6.992294271949631,7.415964023726468,7.182846856604351,7.422792720411127,7.007303534295708,9.074501622684654,8.61278252882382,8.448662932133741,8.81376449330984,7.541478477516704,7.7991608945349515,7.818482130006069,8.40347727744981,8.111791381366407,7.6941607610059615,6.8725953058043725,7.226297913197044,8.25954007710944,6.8427104837751465,6.513494598449978,6.384861221963492,7.831245939377145,6.536084073500946,6.610198778453106,6.9046842158120665,7.19009346013333,8.019322575994726,6.971617487879434,8.925092703555823,7.8372959377838525,8.017369132293819,7.057903100492193,7.178289010385519,7.345775088062613,6.21158315168404,6.848514784984038,6.950097589832743,6.947533147242373,6.10932093076415,6.008335678501653,6.491177802646993,6.5843679556517225,6.385566462390695,8.614909113567338,7.875074297208132,8.053427197914614,7.473735370815249,8.58105830050644,7.442365965350383,6.515348418541715,7.127233267180778,5.824986689640256,6.141648353654864,8.864987940355553,8.380098645251612,5.685075346472111,6.142898221709242,6.16726937808243,5.820341347642195,6.007473846914829,6.007830329105804,6.182801333318314,7.054605737412761,5.853731130482172,5.692009247251223,6.100497224039737,6.112959611379137,7.7764116712872235,4.77090030270722,5.670448714993867,6.115742805979857,6.473562085634364
employer and employee,7.985366963036622,6.459709862847073,9.095810470687958,9.058022727125792,8.02512454513214,6.695293935696593,6.375831839495592,0.0,2.5010635729013746,7.197224359441534,4.94868302604589,4.7195829124311315,2.716418957137009,3.648042864126719,5.965352249038161,5.981156167411494,5.419572100877506,7.514703397025072,3.0243759962970054,4.547176867184605,6.466465782120787,8.355899424221226,6.729526637380935,7.004997098777116,8.15135334882435,7.416727441750096,6.743568530361955,7.395563901584625,7.122269856430329,9.477140698827293,5.332436806956042,7.632705525303909,8.589096740517173,8.71630026749672,6.802859728776936,3.372322064194639,4.312347168013313,2.864013572344766,2.6008873736875966,4.026849062469312,5.9033644171284685,5.842794814916835,6.66501662717593,3.6862511708876737,3.5681352353314764,4.278686554025402,6.505389278113631,6.780010050998937,4.735401650576591,5.145587771103157,3.9513136267332802,4.388415747327339,4.454401709154987,7.769210044447445,5.0801344045994234,4.535820617243985,4.724048871845737,4.116776601679125,6.681257089843319,5.6686800548318,8.307407604141728,4.2987623385677445,3.8877855745867014,4.109620242837057,6.632374512120434,6.494203505878013,8.306420154957586,7.639104476296387,6.859632862836797,8.986996191910187,9.505255374490648,6.096984186863068,7.225316815603391,6.620367236016685,3.3756731569452314,4.585614514790758,9.386689082078636,9.253034086883764,9.05344324478037,9.521717747672088,6.804343654135408,9.421914193902458,9.144644572413295,11.493771501606819,5.645231574348067,4.868585914235742,5.822097931781883,5.234214156452391,5.529227906716839,5.938803917990656,4.607185886233082,5.017881540216588,6.506196303130864,7.0390390711043445,6.441563384278812,6.585689362856737,6.662260493145189,5.488225776623624,4.522139743053888,5.674947869974786,4.456101546580171,4.83781300903907,6.3426300780008935,5.721268314952367,5.571411992118896,5.955845614295439,5.940701446023143,5.915548763656424,5.270065453192738,5.3789909283170365,7.6300346831064685,6.564192110737539,5.697207017494004,4.313967737812714,5.113396642420236,7.296351508141636,5.776454469884192,4.86582776910852,4.864862826409493,7.347298684072379,8.456655493976701,6.761052950095706,5.6727751232913475,5.651420581678895,5.328427134100194,5.932440363018978,7.822379800965327,8.836362451938193,8.931211690629421,8.883405592995299,9.661632531258283,4.512436439405289,4.938808334861521,6.863531868096147,7.819827858152752,6.817541153715291,8.785705130066354,9.66130786422489,6.237218418529257,9.623726784951796,11.150325630562273,9.158818905400198,8.25398961367401,9.146893302492785,8.924188094148596,6.588338172086984,9.254580741074403,8.280577648336397,9.370502027449355,9.572356881077889,8.392325934183607,9.347985033289648,8.731579175836435,8.661866192618245,8.174356151255646,8.948330135781077,7.405362581927858,9.93649213603527,8.978290037754741
interviewer and job applicant,7.983646458083019,6.511428179356322,9.255994539405132,9.143396270920693,8.120641833892298,6.33941349397947,6.3937424245368035,2.5010635729013746,0.0,6.846650946223124,4.610494454733644,4.845456271647923,3.410921210182381,4.13366376341257,6.134030388023793,6.511963575956941,5.989601241076872,7.3993731236084805,3.652903541817693,5.010984182122941,6.325593242439889,8.513599624468576,6.906794068975805,7.274450300257589,8.072243210855344,7.560207086594976,6.658311302775898,7.183484736067586,7.0828699554935834,9.360882703411253,5.314608808681073,7.70721721274403,8.48347688715482,8.813605868414596,7.29388252903718,3.2367235988338185,4.628503707058988,2.9198110452346895,3.256897032329799,4.187596522922478,6.013811937722446,5.532993965731525,6.695244561158755,3.0975370682876036,4.228468321636814,3.900136502775506,6.6780740864180315,6.918615721646686,5.171984365155678,4.996307230732015,4.480423537352664,4.6474484149027475,4.3304090382356675,7.6136321266421705,5.21263733276684,4.169311572440179,4.400346655135987,3.838568151692808,6.979703699159963,5.664208291367167,8.089879052943827,4.737727768847963,4.174575229724161,4.324971450636856,6.683460734980356,6.737149049395528,8.357751696680413,7.93566540503635,6.699909271910072,9.174347311409143,9.652492349508062,6.20685031353662,7.544972496808684,7.020716706998686,3.578821786016888,4.672962315370609,8.9392503890349,9.11393447823664,8.95554498986993,9.609852467858008,7.038623245612317,9.323863844306695,9.377154903651963,11.169411277115636,5.748613914661876,5.047781785479957,5.932877892865279,5.555327983033404,5.72497722074188,6.176850712216537,4.978215832749137,5.252856776365395,6.371985592542664,6.840637231594577,6.7902598624674875,6.58615431665832,6.946666154030708,5.809543690567651,4.94702628215547,6.118712205812246,5.206802250361897,5.137958250049346,6.642261894334957,5.923750516591231,5.649242936121223,6.014146610289321,6.224120744856396,5.87258784111125,6.147540165508627,5.92398355415948,7.572939942927377,6.964721830882216,5.700684646211599,4.774434087175156,5.269525255473508,7.1232245775362735,6.360760948487207,4.774870257719298,5.726249075415967,8.059327986232308,8.567067527272107,6.549446466672918,6.543663266028165,5.906984142863495,5.386207730401744,6.322592112026638,7.7689683776641925,9.288228526565387,9.342426856266808,8.931130749087156,10.028727480192233,4.926351164118908,4.87804026610987,7.460062580711924,8.391708828722276,6.439742228096927,8.87974595790653,9.819035333719787,6.928491325837067,9.727095815922244,10.869840467880934,9.018388209378966,8.082294522657325,8.626155812471879,8.475518778314852,6.986569156394486,9.047220725109224,8.224312713868459,9.186461106390363,9.219086400820498,8.562702601526201,9.441619791025172,8.865502958344347,8.85570076717535,8.67678061388329,8.463012623097997,7.466430035970367,10.250659355366388,9.160281983852201
guard and prisoner,10.363657604253259,8.925394039406482,12.187423367837138,11.705088118698285,10.585314315517747,7.6206886594204715,8.503872653297533,7.197224359441534,6.846650946223124,0.0,7.878076384049582,8.687483156811338,6.78204469558318,8.875520600329265,6.015941998883681,6.726234098601674,6.652469181628912,6.42385175885869,7.830653956366724,9.058523442634746,3.719241557041111,11.213460366773077,8.41471808554656,10.061925816318878,9.813694359187807,10.920188086335472,10.479849745937805,10.085316491556723,9.763693939520135,11.244766939612182,9.212953465653193,10.30179792006647,10.40505172109455,11.243774383887034,10.182252452221967,6.615124751703607,8.646971222312523,6.949935637694103,7.486186902288301,7.394127906106252,7.244930659543246,4.656723736410101,3.7812003549304287,7.605755168733693,7.621582144875485,5.945397045563688,9.611919719087723,9.423344642369129,9.42839552761636,8.8043445773207,7.563844972784757,9.180652203211858,7.157673451618636,10.354476941065634,7.472057032465076,7.478348595977991,7.395530306413371,7.52139503433859,9.535703764147588,8.414962161858414,10.184831800825838,8.28888011902113,7.091646805631303,8.342785027402003,4.662544890336528,8.162714158040119,11.088643507558226,11.219397463803926,9.656482825375878,12.280248978907812,12.32571053876046,9.256093429331443,9.81459197694043,6.301272454682216,6.415510880101065,8.700600196510699,10.65045773387913,10.356450560061878,10.56549277183614,11.665692366624667,9.266739763390472,10.80057177356952,11.180161256253234,11.818622073205807,7.7594447858291264,7.730155233188842,7.5548956294577385,7.865749485233706,8.368515858381937,7.789457031387983,8.465373677750543,8.138403995383653,4.052782160094766,5.535412945152556,6.1237117594421555,4.493901193634779,6.1455395424980495,6.002557867042122,8.767473446646253,8.851815249260294,8.580458929363534,8.694572883907822,8.316908907124349,9.105017349614254,8.129232140527497,7.878996695565754,8.47225670975616,8.413520134827511,8.196731215533372,8.631064799526268,9.4174936760432,8.617141560420622,9.77804632301328,8.730215557203566,7.319375062357813,3.9191179569111902,9.400735077163374,9.239236916169425,8.927516019380061,7.312490259544567,8.25858032323192,9.171778690980496,7.870105913091337,7.782324682658718,7.572511159673654,8.417696513083294,9.773161043470475,10.809257306625588,10.859964688408425,10.765100038717925,10.402723070663882,7.564278789819205,7.777490918165,10.11096027626548,8.401974844516149,7.712588816542903,10.797111688210842,10.356827200329233,8.796654317502302,11.705981900433857,10.35852805741094,10.098809359153558,9.74205869099715,10.872326260849976,10.72991465736058,8.737009428371604,10.63979344229254,10.18964398152142,10.51844627561623,9.744756199123792,10.738027522038564,11.743942833827097,10.804970447948754,10.612778226208128,7.861112785598304,10.04917515144796,9.777609953401463,12.164059925195488,10.961470870586636
