,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,cl_k3
Parent and Child,1.1575215661168017,-0.5703524206150455,2.03158722300614,1.2933692213307182,-1.129868137024161,1.4946431634089532,0.1236468739735955,2.2366039014913084,-0.5763399670228467,-1.3848365005215002,0.1370728126037664,1.3495022415431766,1.91022460630399,1.0043004211559414,0.7958932194134252,0.9417762873088958,-0.1758103758678429,2.020257750128884,0.3222961762718361,-0.432289360893915,0.1421063924732675,1.6882282898353709,1.5414552432765642,1.2955555621429558,1.37323590355368,-0.5192859477164221,0.6836370977405196,2.337033396290509,1.2455946804411655,1.645030370859052,0.2706491427449615,1.2074432590186648,2.14744729562215,0
Parent and Teenager,0.8049502316650329,-0.3226398173506129,1.778605506909865,0.5854945702273727,-0.836705241270655,0.8888406706781105,-0.0177773381844556,2.13157925468378,-0.633336062793487,-1.245095447724363,0.1024904251932645,0.5726176252714839,1.386719503411927,0.3709673692649764,0.902802258262812,1.2533782182570348,-0.0619175149008427,1.576717437664468,0.5250157345895258,1.003064011117757,0.5324806899913017,2.11423183985999,1.1208321945381587,1.2710188091114236,1.282992107491857,-0.4911207415108292,0.8949499272209448,1.8894550864716864,0.9204112611042444,1.214383722296956,0.0996699957289332,0.6782600767017337,1.908435768877874,0
Wife and Husband,1.358990900089241,1.8461093010257477,2.0632099375181743,1.3317810241037673,-1.172424041246444,3.0208897536223174,-0.0472407157173833,2.0265546078762515,0.1024317189729593,-0.8043736658256991,0.0736717690178464,1.3247080516621654,1.91022460630399,1.3974036947434374,1.3019293366338571,1.117551735536051,-0.1378460888788428,1.834450321934332,3.248215134657153,0.2758183026318428,0.7120528668495976,0.5892626100617137,1.1208321945381587,1.4673128333636825,1.6920973163054551,-0.4460564115818805,1.0240855452367603,1.6463261280515848,1.2107535997979235,1.98838377984775,0.3232581110575857,1.0177360804522178,-0.9456430504802372,0
Fiance and Fiancee,0.6185910977405259,1.53773238675778,1.0354717158770568,1.1177724086539187,-0.9170886159127456,2.3775181140554533,-0.5540108092837336,0.9185445840568228,-0.5659770405190941,-1.857806217681042,-0.906162540946371,1.2337960220984563,2.17505659953174,1.557556880279085,1.1522566822447158,0.5342968391459453,-0.4567460995864424,1.7085807738025376,3.086039488003003,-0.6555665520957309,0.9618924172611396,-0.1639610580977593,-0.5917045038967789,0.209804240497649,0.5309604736433288,-0.733341514878929,0.7658143092051292,1.066132022730888,1.077196123998832,1.074714538979519,0.093093874689855,0.892928726132187,-0.8472265394678886,0
Between Siblings,0.3617176969256662,1.0119750247271475,0.4873446643351283,0.8269401876579711,-1.6641811567039375,0.536629919090411,-0.6424009418825158,0.7767613108666592,-0.4623477754815663,-1.4493323710432555,-0.704431947718444,1.1098250726933996,1.6700281473299847,1.4410818362531594,0.3254934484761215,-0.0489580572441608,-0.7832389676918423,1.2170901572879147,-0.5156113314412802,0.2503009093516354,0.5012507461898591,0.6201324325272659,-0.1590636537658476,1.1422008556958787,1.042341984660328,-0.5418181126808967,0.6190692887326118,1.9557629842226232,0.8681496401393823,1.3773311028339643,0.2772252637840398,0.6582909000105283,-1.0581190630657786,0
Between divorced spouses,-1.9854000438532529,0.6530445179562349,-1.9476043530915184,-1.154011355352165,0.175179592459188,-0.792378650233841,-0.8840006376525201,-1.2607168371993989,0.2423312267736216,0.6252847974065521,-0.767832991304364,-1.6092710842575255,-0.7011420245928894,-0.9175378052718162,-0.1947972072575623,-1.1994882638219042,-0.3580389534150426,-0.8387791288647138,0.2682376273871191,1.3603075170406616,-0.2951128207469307,0.0027359832162224,-1.811511345238156,-1.2624009413942938,-1.6168418726280656,-1.758555020762513,-1.3766629896936309,-0.3539621207683412,-1.187474117811868,-1.416052563514768,-0.2028315720686555,-1.2188117089627384,-1.4588148579017697,1
Between a person and their in-laws,-0.2124699048957861,0.3598336814391508,-0.5930980814927127,-0.7040445228678683,-0.245651015961167,-0.477737045482163,-0.3183037890203149,0.6717366640591304,-0.2654521719102638,-0.7560017629343823,-0.6237397104272732,0.258557886778672,0.2411671606128243,-0.2842047533808501,-0.144906322461182,-0.3365906088885967,-0.2365532350502427,-0.9946176170278868,-0.4345235081142043,0.6330618085547483,0.6495929792467118,-0.2627444899875262,-0.9462296449762924,-0.3238701379381803,-0.0586323272939165,-0.8854336283891309,-0.5901096799609353,0.3422708056164948,-0.7403469162236016,-0.7468043934520504,-0.0647330302480173,-0.3301833462041174,1.6764539929201951,1
Between cousins,0.0897340960628728,0.1373978744261907,-0.8302684403329706,0.2397883452699252,-0.8036062046533236,-0.6467982062442588,-0.4066939216190967,0.3829188853384263,-0.9027721518910587,-1.422459091659191,-1.246222683816305,0.3412051863820432,0.9925509553520204,0.2472126349874316,-0.6295606319117367,-0.392519160597237,-0.7680532528962424,-0.3173195723187116,-0.7453601642013282,0.0971965496703905,0.1421063924732675,0.3176081723648543,-0.3934107809201018,0.5594529711969848,0.7836431026164347,-0.4404233703407622,0.3079698453308734,1.4474024347987748,0.4616703659682313,0.4869400591853066,0.0470610274163091,0.3188148962600442,-0.5519770064308425,0
Employer and Employee,1.6192221231369748,-0.1612896012787117,0.4566003585595393,-0.5462817614785568,1.5755840702924675,-0.3587680805014289,1.3645461244020531,-0.412642814228604,1.6391673617586304,1.3884859319139942,1.3248817579672525,0.4486466758664267,-0.3562445450404712,0.5384002450522433,1.8721108771639217,1.6129189078125796,1.6236968274107564,0.0123387680264618,0.4912291415365774,1.0668574943182758,1.1883095098215988,1.4536176390971738,1.4017483020884511,0.9367055490567952,0.8626064241705297,2.3239916187381877,1.357930466811739,1.4087228277773949,1.4139932368834998,0.7517295525579467,0.4399842595012208,1.0002630508474135,0.4576709502940557,2
Interviewer and Job applicant,-0.2183460938033158,-0.1056806495254717,-0.297074337310613,-0.4104686016738452,0.9687683989747274,0.127674101969138,0.3004271391711596,-0.2489794062868716,0.5942389392968926,1.47224098599433,0.5482189740397326,0.0767338276512546,-0.4978988669995002,0.4510439620327992,-0.5083970545490982,0.1827459426916345,0.0064182016793572,-0.6469779126638856,0.2141790785024017,-0.1260806415314252,0.8057426982539254,0.5583927875961614,-0.1598147663528802,0.0089095750519773,-0.576782123015552,2.15359212119435,0.5024069974569598,-0.4907221598796484,0.8710530635263192,-0.7686277033454001,0.6027432552184018,-0.1735501165324784,0.0033733057102676,2
