,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,cl_k3
Parent and Child,1.366191599915745,-0.5210735612795948,2.1112567501830752,1.6865768676023365,-0.6080006305869614,2.0355991563187974,1.1643825608585507,2.189855629811719,-1.731814931382866,-2.215066833183021,1.0548980131428325,2.4119383834301944,2.363395662188998,2.0546962486593623,-0.8870388450469668,-1.4074964626632165,-0.1878174750708893,1.9704027133328976,3.0046109563542567,-0.2472229817039525,-0.1635727509258185,-0.1890729367610207,2.270922441788528,2.148380629222903,1.1955161663266043,-1.270177708966171,1.4585092894724028,1.6557618662621585,0.8661848506435857,2.070410987623224,1.4552777510533317,1.6794249488463977,2.4963354542374225,2
Parent and Teenager,0.9926404140090892,-0.3445707370400308,1.9009434463110613,1.4230468434483925,-0.4993027593975631,1.5693927250901918,0.8566755652526339,1.8240209227780528,-1.7246604487892074,-1.7688499892705527,0.7058628932677884,1.1288549828669725,1.134620748366845,0.7463252527923038,-0.6066239841545503,-1.0073043957871142,-0.8014411707777215,0.8876671879569493,2.003368243068763,0.1721803272407734,-0.9001172961385877,-0.4978336693883219,1.8424600592471827,1.3290062625515164,0.9357215936220884,-0.7789539913260496,0.290099764842569,1.2737670293629446,0.4548781554167326,0.6085412045435924,1.2113714350827316,1.3341111758465427,1.8933744474550505,2
Wife and Husband,1.1299754088277123,1.3509260897460855,1.9500165505478648,2.177701003525596,-0.2954942509174416,1.8098570948817887,0.8566755652526339,1.216363273806879,0.3000581252161193,-1.1355099527496308,0.6700644194344506,3.0325146686699225,1.9333244423512448,1.7239283002660046,-0.456634639956281,-0.968069879426712,-0.7809870475874937,1.519823333207503,3.164531667504023,-0.2247549472961993,0.0328391277975865,-0.6568922286205681,1.883266000441597,2.1333462371738867,1.6068575731087549,-1.3138420394230708,1.823637265919226,1.7937044462535408,1.9197072629790333,1.870237946786594,1.3913975254419844,1.552471355831745,-1.422911089847995,2
Fiance and Fiancee,0.4927410328693013,1.072800427307985,1.4943377254918355,1.4769507120253356,-0.5944133966882864,1.451614258253492,0.5858934091194276,0.7079150369126315,-0.122056347809726,-0.8044458427500578,0.4194751026010859,1.1036964848167132,1.2636421143181709,0.8271796401773468,-0.2479538132456455,-0.8739070401617467,-0.7537148833338567,0.9212925148319788,2.50398959971151,-0.8388812211081196,-0.026084435819435,-1.3024828513867437,-0.0618171964921288,0.2239784469488195,0.5297925737712821,-1.0245658501461103,0.8377917295128033,0.5628321940227413,0.6713553634308658,1.275784673999026,0.926814066450366,1.0243444088907907,-1.0885418042686796,2
Between Siblings,1.0091206133873247,1.3883660827665991,1.41021240394303,1.8962030231793372,-0.7031112678776846,1.397632460953337,0.7274386270981492,0.9745403318693708,-0.37246323858777,-1.3946036040536445,0.3299789180177412,1.8332929282742316,1.6691378358794815,1.503416334670433,-0.456634639956281,-1.383955752846975,-0.8696215814118139,1.1835700644572085,-0.7013776976816335,-0.5767541530176659,0.1997892247124808,-0.9937221187594424,1.2099679707337687,1.1861795380858613,0.6596898601235397,-1.4775832786364445,1.1298941106702625,1.9740908970115032,0.5559008524899951,0.2809853195381978,1.2984808336436602,0.7602809354203132,-1.2200969330211973,2
Between divorced spouses,-1.2266931022598606,0.1421491722266463,-1.351902320242748,-0.1102187516290998,-0.1188602102346696,-0.6831204531617034,-0.7680173715466065,-0.7802261442412634,0.2571312296541688,1.261106321812495,0.1688857857677205,1.195944311000997,0.3604925526588883,-0.0107658290858253,0.0128972201426489,-0.9916105892429532,-1.0264365258702266,-0.5380466715442996,0.8769701906225825,0.4567754297389804,1.014898521414612,-0.7036741578065229,-1.6464479128751983,-2.031180360403623,-1.6946984550111373,-1.4884993612506694,-1.5233691848433193,-1.4744736027730652,-1.984098388209168,-2.248474014670128,-1.4019105217451209,-1.570587032328708,-1.3735779165658009,1
Between a person and their in-laws,0.4433004347345967,-0.1680679128004663,-0.0830120535482661,0.9498906637174478,-0.4517474407522017,0.0971618896314367,0.3397278126346941,0.3916850359174287,-0.350999790806795,-0.4301994575331491,0.0793896011843758,1.489460121587355,1.079325877244848,0.1656437433906319,-0.619666535823965,-1.6585973673697905,-0.4878112818608962,0.2756862388314132,-0.6735654000903698,0.52417953296224,0.2194304125848213,-0.5165464410627039,-0.7827221575934392,-0.7983602123842878,-0.173817727303449,-1.0791462632172348,-0.4523271205993048,0.7379131609348811,-1.5944394137837277,-0.7138140349226303,-0.0546184906694279,-0.2147226589322187,2.227743733034365,0
Between cousins,0.2894852405377389,0.8481604691849032,0.1273012503237474,1.3751322936022208,-0.5196836102455755,0.8185549990062269,0.4874271705255337,0.3296791533693498,0.4789201900575793,-0.7252783381849425,-0.3143936109823405,1.3049644692187872,0.6799740302526482,0.5919668768754037,-0.4240282607827442,-1.0073043957871142,-1.4082468254211444,-0.1345427490439461,-1.0142660455833503,-0.9662000827520544,-1.3224028353939086,-0.8814454887131509,-0.4834785888344047,-0.2345705105461772,-0.276653078998987,-1.5703699808573564,-0.3853869915840538,1.3109054162837015,-0.5914283499849109,-1.1141601165958903,-0.2752956336904464,-0.4787861324026958,-1.072097413174615,2
Employer and Employee,1.113495209449478,-0.3338735961770267,0.6460740665413808,-0.8768515491678458,2.06189083050263,-0.4083040305427357,1.5582475152341246,-1.1336596747653136,2.5680291074058315,0.7285249274653556,1.3681346591845387,-0.1240382200359381,-0.5979518801223911,-0.0195863077096481,2.2549118521150397,2.1769689520231266,1.5562374289491954,0.3523519841064802,-0.7389242994298396,0.0613380241625243,1.0050779274784416,-0.5053187780580749,0.4482570684380439,-0.0541578059579819,0.102214006195099,0.8912066486503634,-0.3853869915840538,0.1861428409693499,0.3394236444758615,0.2324585217596206,0.2938191035742857,-0.5092549947262126,0.9998958646775356,0
Interviewer and Job applicant,-0.0456121468197013,0.0351777635966073,-0.4265237832058887,-1.3500077288987908,1.627099345745038,-1.6547928045644815,1.1828449805949064,-0.3833884959335581,0.3000581252161193,1.6353527070294036,0.0793896011843758,-0.3454330028782198,-0.942008855992594,-0.3018416236719801,0.6532865071109117,0.7268612273426625,0.476259724505171,-0.5891571683943445,-1.0170472753424769,-0.0285341134684883,-0.1576803945641162,-1.0143061676012624,0.4006501370445609,0.0661173304341484,-1.2075836311901695,0.5418920049951655,-0.0993700767007088,-1.601805215072803,-0.2594966310299066,0.1718000245363993,-0.4669363105244888,-0.8850376300495841,0.4846382770635087,0
Guard and Prisoner,-0.9630099122081044,-1.483816238949945,-0.5316804351418954,-0.571396293898502,1.7765589186304596,-1.1395120121539173,0.6351265284163741,-1.3196773224095502,-1.2381556324204364,-0.0847412557944645,0.2673315888093997,-0.8351850982565997,-1.2516601342757767,-1.1427272524764265,-1.4961260080086345,-0.396815321219256,-1.1600701307130477,-1.342364490395004,-0.9280479230504328,1.361488281891175,-2.491053513798169,1.5605712147936868,0.8019085587896305,-0.7682914282862554,-1.662224133423073,0.4600213853884786,-1.2921214664269978,-1.0977842497196737,-1.3563144849681814,0.2021292731480099,-1.0592802207388023,-1.834650505799185,0.6052304784199832,1
Nurse and Patient,0.9541866154598756,1.0407090047189729,0.884429144262996,0.5366276712942172,0.8662142474192509,-0.5260824973794361,1.1089953016494862,-0.4453943784816371,-0.1649832433716765,0.3974608174657831,0.5895178533094406,-0.3856865997586347,0.6308230336997621,0.3920360280687517,0.2411418743574065,0.4255401416947738,1.5453285632477411,0.9764380509070274,-0.9558602206416964,-0.5138436566759569,0.0937268102018419,-0.2732804092957392,0.8359135097849754,0.3968739555125065,0.5081430260459054,0.9239548964930376,0.393552691502502,-1.1349226366404308,0.1445941572631419,0.6813314012114581,0.6074129383936284,0.6282491986850748,0.1173802092960639,0
Therapist and Patient,1.1958962063406515,0.6502633632193311,1.4522750647174325,0.3988733404864738,1.0904036067473843,-0.4426560833701068,0.7828258863072146,-0.4267926137172131,0.0925781300000258,0.2391258083355524,-0.0190562018573033,-0.1307471528493406,0.719294827494957,0.8624615546726379,0.4080865357259151,0.6075882976070399,1.2671524878606435,0.9441577371069986,-0.8279236517218834,-0.3640567606242692,0.274425738627375,-0.2807655179654921,1.2779778727244584,0.847905716982995,0.7895871464757981,1.0931541770135245,0.6917405389340746,-1.1243116689487858,0.6136281079604304,0.5660802564873374,0.5667618857318617,0.6587180610085911,0.8683407359250181,0
Salesperson and Customer,0.6300760276879245,1.6718403156362025,0.2114265718725525,0.0994074039479011,0.4450099965603329,-0.9235848229533,0.8812921249011076,-1.040650850943195,1.7524180917287746,0.9732244870302575,1.1980919084761843,-0.5802456513473061,-0.7109991721940292,-0.4370889625705972,1.9366735913813204,2.77333360070124,1.9380477285001128,-0.0672920952938872,-0.8612984088313999,-0.352073808940134,2.29353985190398,-0.4229825826907944,-0.2522449220660598,-0.3322940588647833,-0.6122210687423201,0.3508605592462294,0.643056808741165,-1.1561445720237205,-0.2811443518313203,0.2506560709265872,-0.4262852578627225,-0.7428496058731734,0.040639717523762,0
Between Business Partners,0.5476750307967506,1.243954681116047,0.9685544658118016,-0.3318235446676438,1.4980206237076272,0.1020693257496326,0.542814429734599,-0.2655773190922083,2.2603863558785204,1.9592197711594208,2.0751545173929618,0.3925496065960516,-0.0867815159723754,1.132956232469873,1.9262395500457885,2.145581338934805,1.3162423835171904,0.3953924025065181,-0.5776129734005099,0.3009970578452249,2.073558547733765,-0.310705952644503,0.60467984301663,0.0886689185076726,0.6488650862608522,0.0779584938906064,0.910817324802168,0.7644405801639932,1.3207869874732652,0.9603604884382754,0.2647826373873096,0.7399683605379684,-0.7158022728032134,0
Between opposing negotiators,-1.001463710757319,0.1956348765416657,0.1974056849477519,-0.954712692667875,1.4776397728596151,-1.6008110072643271,0.6043558288557824,-1.3568808519383977,-0.544170820835572,1.8512640831160816,1.538177409892894,-0.9693637545246492,-1.1730185397911588,-0.7957884266060604,-0.4057686884455635,0.6013107749893755,-0.2055443818357535,-0.7989792080945283,-1.0392971134154876,1.7089938807310912,0.2587127883295023,0.1234303502011567,-0.3610607652511634,-0.227053314521669,-2.208875213488825,0.3126542700964424,-1.3590615954422487,-0.943925218190824,-0.8006896510652396,-0.9685797232601596,-1.4425615744068874,-1.7838690685933245,-0.3266183502436823,1
Between political opponents,-1.5822658888448051,0.6162270059279549,0.0240565375138496,-0.2463396318739056,2.0816540798097933,-0.9748898369162567,0.8784947885774174,-0.7407678553470315,-1.342871241291255,2.215042037977272,-1.2541035491074592,0.9210644248963128,-1.7912288519896822,-2.305723693247145,-0.396493985036202,-0.4170428940983968,-2.085505571053129,-1.9831884976844545,-0.9385547910293548,2.6736214913039604,0.6078894616155557,2.171855089490162,0.2861668020269001,-0.0729507960192523,-1.406939883161343,0.1889386671352267,-1.1764976072188371,-0.8952916162707852,-1.2047804393582882,-0.5692446165406198,-0.986689055271362,-1.4021619322626022,0.2425402970675565,1
Between business rivals,-1.6521818862070132,0.7815464556289242,0.0622953200360339,-0.2408947966641132,1.92725369459758,-0.8455119756183661,0.587571810913642,-0.8535058236162657,-1.0827082378854949,2.516009410704157,-0.8717107604331684,-0.4654483565401969,-1.6983880807231193,-2.122780432901189,1.029491664153141,0.6850110765582336,-1.6370299811044322,-1.391382744683936,-0.765500494905936,2.5071916068020856,-0.1952168869423672,2.5211601607452905,0.4901965079989697,0.6975617964928321,-0.9965005408677504,0.7802264754057434,0.0659517570793802,-0.4222193066849531,0.5631167594237991,-0.3822142501023545,-0.6237332279341602,-1.440248010166998,0.6764895064942634,1
Between enemies,-1.597247888279564,0.0278842584627412,0.0113102766731216,-0.1265532572584765,1.322004184565704,-1.4076364764298908,-0.0614102161824741,-1.1860828300105075,-1.0827082378854949,2.267384189755861,-0.7903505926301281,-0.040549278358041,-1.6983880807231193,-2.469065889984605,0.3628723566052774,-0.8704195275963775,-1.9218725855313077,-1.965254990017772,-0.8211250900884635,2.6137067328832857,-0.9546761513395334,2.1302711524359803,0.1161420470501759,-0.2295590465298387,-1.298692144534462,-0.4523811864504873,-0.3803157696889588,-0.2188424259284276,-0.3027920726327334,-0.6197933642266376,-1.1076743310504291,-1.5798969624831158,0.4572309585734009,1
Teacher and Student,1.36419399999111,-0.7938506532861941,1.7957867943750547,0.6193891664830591,0.550002258504638,1.0460815826680343,0.2407021067760626,1.3505214560472676,1.5514421715978248,-0.4413221647860993,0.7961726795291633,-0.7785318878323124,0.8246964089917017,0.7063064145916259,-1.1384702577851282,-0.9471448040344976,1.4901781866459416,0.7367268317623725,-0.9694573439085368,-1.3073813459808987,0.4420305418046806,-0.8138715910001051,1.300647840054688,0.7915267467991839,0.6362361834210493,0.948516082375044,0.5325041714280985,1.023525041301654,0.3165732725188143,0.4720595857913446,1.35558588381138,1.0734331315231231,1.960065589114313,2
Professor and Graduate student,1.1694280073392442,-0.8570610311130351,1.458010882095761,0.5377166383361759,0.4264819503348673,0.3991922761785814,0.106429963238935,1.0010337544126415,1.3563199190435042,-0.1730686369208328,0.023251085400278,0.1309012268733554,0.4587945457646606,0.6997727267221273,-0.6051748117468375,-0.8006692762889959,1.5447225151532156,0.563369590984443,-0.4193919026590986,-1.387267690541799,0.5817012111191021,-0.5893183309075223,0.6715562466408083,0.6223898362477508,1.0872684276997229,0.8029683141853782,0.3854387364703509,0.683089827861383,0.1722551338427256,0.4467852119483355,0.97811182338069,0.7856716540232437,2.0011765668494745,0
Master and Servant,0.5002320325866809,-1.416229758042784,0.7314740141742585,0.211026525748642,0.550002258504638,-0.0603221967070298,-0.8950164406421399,-0.1658042171739357,0.3611964310164727,0.814889477900027,1.2273815688852792,-0.2790891117234622,-0.180168409422859,-0.4566900261790926,1.330919524957392,1.2081379613635956,1.4598757819196782,0.2345886170952662,-0.7778615160576088,-1.1476086568590984,0.1626892031758377,0.4752304576795366,-1.5274305843914917,-0.9061066887355714,-0.0132502483402414,0.3572282741045273,2.5872443148531748e-05,-0.2321061355429836,0.1121225760610217,0.3659072156507074,-0.5172661852485808,0.062036173839724,0.9779700098854494,0
Between Close Friends,1.1045060097886228,1.5352086527951074,1.8212793160565104,1.6756871971827518,-1.3707385335352948,1.6528191390995213,-1.2195074541901971,1.7056460560953566,1.596970697193833,-1.1283129068800748,1.1460214010822376,-0.55490079405223,1.3872022584302874,1.2159340684125028,-0.7732788110415161,-0.3612426930524916,-1.321884971951294,1.3584217642073615,0.4582405991096676,-0.4086599696707715,1.096736804216031,-0.7307037168917411,0.5298689508268717,1.1861795380858613,1.154923264341524,0.0615843699692691,0.9534155887209644,1.3728027278182966,1.116336291015473,1.1746871786269903,1.1910459087518488,1.0395788400525487,-1.0456036719675108,2
Between casual acquaintances,-0.8581359161647921,0.1494426773605124,-0.9574055472222136,-0.0067668826430474,-0.4072801298110842,-0.4841462250966716,-0.7719336423997731,-0.7294940585201077,-0.1981540263059113,-0.2646674025333629,-0.55440610600131,-1.5836038254406084,-1.4580943197978984,-2.011707739119716,-0.7732788110415161,-0.884369577857854,-1.2976430481702832,-1.2658481910171593,0.0008828164977753,-1.2408093921801486,-1.5482764959258244,-0.897039465108469,-1.0513612704566635,-1.2005301996954734,-0.7619637738428398,-1.0664108335006393,-1.1663551634286478,-0.4973803278341042,-1.5234829956013174,-0.6450677380696462,-0.6866455713392753,-1.050923658255397,-0.4654820972602289,1
Between teammates in sports,0.4103400359781274,1.010076283156735,0.7378471445946228,-0.8289369993216743,0.8835070905630185,0.4571892484845322,0.3749742503131895,0.4373439130664686,1.4473769702355208,0.5793497948963783,0.2185154881275752,0.1010837477026779,-0.0436378634426197,0.9807213051105598,-0.5819880532234337,-0.5844434972361126,-0.0431234925029819,0.7486825035401607,-0.2339765853840071,0.3302887175175549,2.214102158731402,0.2257268353544445,0.4240757699524654,-0.1961492864209132,1.2736950886682412,1.483707354989127,0.9567964033176942,-0.1923150066993155,1.5613172186000794,0.4130860468243236,0.6958128465628671,1.1213933777731029,-0.9496780572521336,0
