"","PC1","PC2","PC3","PC4","PC5"
"television host and guest",1.52449547215458,0.0158145653779128,-1.89461162794788,0.624468535359153,1.62106403630505
"volunteer and organizer",1.47661462326425,-1.33961861789804,-0.885374583928969,0.202853265098464,-0.00532378719904693
"bully and victim",1.24064443858734,-0.193252409742626,3.97899878813624,0.557427102037793,0.475555607343116
"a person and their social media follower",1.20746348694025,-4.13436431565696,-1.58715910228411,-0.526254072484478,-1.63889652516548
"childhood friends",-4.10952630293786,-0.50307672262058,-0.819268444966415,0.527218623960038,-0.0652813844384167
"pen friends",-2.15770305938173,-0.802052117508916,-1.44463310353349,-1.66129888686006,-2.05076786404638
"friends with benefits",-2.51021349420425,3.88370789225159,1.38828958657263,-1.04522631203416,-0.623471443550955
"life partners",-5.67759931444281,2.29418137069921,-0.188193819944362,0.362350106555699,-0.508603653990198
"soul mates",-5.73355657616571,1.89571336893435,-0.29725245789596,0.397370664384696,-1.38696713190386
"church members",-0.444222874456789,-2.09627213990007,-0.881962413931506,-0.40653443657899,1.26027288473052
"fans of the same sports team",-1.60318091358719,-1.60629433877201,-1.23277543357942,-0.233728205954128,0.477583438141447
"fans of opposing sports teams",1.35806637714306,-3.39964438490763,3.05041440227635,-1.05237718455033,0.640963760013292
"superior and subordinate",2.87389660799125,0.198659513927583,0.880789145778708,0.297059565658375,0.490805583105462
"a monarch and their minister",2.36743658751817,-0.621060941418618,0.664111584932885,0.986595850810984,-1.45469675189126
"cousins",-3.71271710060371,-3.07581798413278,-0.565625707629595,-0.226812320531019,0.655290618240159
"parent and infant",-4.86820084046134,1.59097797689847,2.3096412772594,2.64214890659161,-0.771062609966708
"step parent and step child",-2.8646202453649,0.619436569162743,1.87087920136872,1.37286625527826,0.37537528271513
"bride and groom",-3.36823766939097,5.53039678122147,-0.862761221180328,-3.46948293922635,0.557194076426228
"man wife and man mistress",-0.672360852712687,-1.99103495036586,3.10225211252367,-0.469326403071398,-1.84584602814449
"brother and sister",-4.56408418202296,-1.36489749476458,0.340626227770801,-0.644661721486879,0.252817324594619
"close relatives",-3.90492202257207,-2.18486498998201,-0.581321248681957,0.0929370347107166,-0.867848030328823
"a person and their deceased spouse",-6.05689036930013,-2.55542801647645,0.81381672834863,0.863762390953553,-2.85619646492476
"foreman and laborer",3.91986641907703,-0.19185067449343,-1.12498866694403,0.773383470079081,-0.713258017675306
"owner and manager",2.65304503707441,1.63107592100485,-1.2914671774421,0.349583103567962,0.860393033918842
"chief and deputy",2.22647983261992,0.0249378754582833,-1.13629722566605,1.328946069441,-0.832112693748357
"supervisor and subordinate",3.10665552313674,0.518222031991258,-1.49186644227812,1.10449229638755,0.508496240274784
"boss and secretary",2.80391443083169,1.80241036032792,-1.92515367326625,1.80261794807722,-0.105962503789978
"intern and employee",2.31471618462552,0.986170773756855,-1.85228633409499,0.701828161956107,-0.277310296194662
"lawyer and client",4.09246034967012,2.81204444190447,-0.982755034824162,0.973756924170837,-0.69140878430732
"judge and lawyer",4.58474907288819,1.58580572247115,0.219005106603819,-0.545949797109627,1.67770742270471
"victim and criminal",1.92380420652463,-0.426030674969029,3.93011348551624,1.24955462919143,-0.0552797521668065
"criminal and hostage",3.43749696529482,0.845449065144437,3.8767793634198,1.81104112732529,0.243767583420634
"defendant and plaintiff",3.49641128615719,1.25616908284271,1.32992393320132,-0.94882190431213,2.23120135418853
"police officer and offender",4.80438039912295,-0.448908794238457,2.62075534544575,-0.0555239481165441,0.469446331615821
"police officer and civilian",1.62293906227996,-3.14274577618881,0.482544274631773,1.05215265114517,0.373112625442401
"parole officer and parolee",3.81175263469698,-0.618256216954176,1.86169109652022,0.852129912103345,-1.18086074972121
"consultant and client",2.63334470763087,1.99208989975991,-0.914391426360276,-1.00553168310176,-0.388693136876321
"chef and customer",2.34701230953553,-0.502335276031612,-1.61861761341204,-0.993126908866434,-2.02803761994908
"customer and server",4.02960762822156,2.39218772440261,-0.685636517059687,1.06995512144308,0.0969413960659709
"doctor and patient",2.85946081899867,2.76383405788444,-0.893304798424564,1.12380508808323,-0.287579948229747
"doctor and nurse",2.17474858683528,1.32064905542555,-1.6138067033518,1.73755022810625,0.531568029095524
"patient and caretaker",1.92587945837843,2.73113747277586,-0.898198077280252,1.278684229595,-0.811468588972937
"driver and passenger",3.7970340199187,0.907539172836833,-1.75105841802155,2.01435510682971,-0.114506697614775
"coach and athlete",1.5881264745841,-0.0937449803953353,-0.715646682517077,1.20236672776664,0.255207190042605
"team captain and team members",0.15697552118669,0.667267079502868,-2.11084272683803,0.833525121624233,1.70587775134831
"club member and club president",1.59239888640089,-0.655746992135351,-2.06069262334021,0.0819205565646337,0.194895223453296
"politician and supporter",2.35151334374584,-1.34795985874327,-1.98684685079694,-0.3245234522702,-1.31980215468583
"leader and follower",0.177621067381916,0.199644187145411,-1.30096491871774,0.586420590304749,0.542362715451462
"babysitter and infant",0.222509742311392,-1.24706180924822,0.959758933400982,2.51740455389733,0.81093978353831
"religious leader and congregant",1.33371788147757,1.10636471803651,-1.91088486008328,0.870386445879781,0.979701480336427
"prostitute and customer",2.8984170043301,3.12231467780728,0.0154177069163051,-0.321147228171454,0.147100041143793
"guide and tourist",1.91358835811964,0.596486322381502,-1.93627695211434,1.75038730468907,-0.200328173754422
"athlete and referee",3.48535267961272,-0.361751701882548,0.644512652105418,0.450300474755185,1.80667206111369
"slave and master",3.63099852358877,-0.537417105633942,3.00735674725615,4.04272893229788,0.133978971306298
"performer and audience",2.58788554202982,0.136480036057047,-1.89470478439519,1.00543792562755,1.25051797392888
"dealer and buyer",4.39958833468529,3.53524026471326,-1.96326517966455,-3.35176079269157,-0.549672769281482
"co workers",0.758962069933296,1.03456292349445,-2.07456068399662,0.104057167526694,1.75283019128872
"sports rivals",-0.43256615352107,-2.07662447640302,3.09716346339014,-0.950773050848175,2.39405916268567
"romantic rivals",-3.39428457018369,4.35518943018928,6.30382116353629,-0.39214007985059,1.20034543129816
"criminal and their accomplice",-0.418621792228049,3.63255938145514,-1.22689009139344,0.224088000772843,-0.0882554798434712
"diplomats",3.4660745150176,0.667306290090522,0.143252090124326,-2.13168970035192,0.276703684667391
"principal and teacher",2.09342871118352,0.879020638594213,-1.74629541509481,0.50477359583322,-0.718014213793965
"professor and teaching assistant",2.30217396961567,0.790555343656924,-2.40920526803388,0.942787185277331,0.221005431080401
"mentor and mentee",1.16905963795984,1.96616967456386,-2.15519439342815,1.26445402451803,0.844689327589711
"roommates",-3.36394393831627,0.960814343469204,-0.586563625631119,-0.301566059578458,0.922809630904155
"sorority sisters",-2.89963042470099,-0.430115838178095,-1.16786483124662,-1.09312930904211,0.85082761138742
"fraternity brothers",-3.54901057741622,0.746548397815871,-0.976472680676029,-1.41378075102011,-0.385150532501133
"groom and groomsman",-2.66172332213318,2.08639321415495,-0.63613174965454,0.67587218745773,1.2504457601403
"predecessor and successor",0.248913743571284,-0.499099660505836,-1.15723609329057,0.686980415109077,-0.888345541933475
"landlord and tenant",3.92764372810266,-1.39352187159325,-0.195128114319148,-1.13683680890767,-2.96874766400007
"landlord and housekeeper",3.41165276149806,-0.826035639197002,-1.2438548532659,0.501047527221524,-1.89006688643025
"celebrity and fans",-0.695390289942955,-3.65819789032105,-1.37444508515451,1.00187853773327,-2.04355398888791
"celebrity and haters",1.92572097386393,-4.55625085650696,3.10945175066638,0.733635661039682,-0.406730182055717
"native and tourist",1.3630318349788,-2.993534640785,0.274923225920784,0.398933259689347,0.940983322703173
"friends",-5.55688033007127,0.768114832733845,-1.48345379550434,0.0559211473257183,1.63055924839003
"facebook friends",-1.45926194439016,-5.15727845383608,-1.47299817974418,-0.780662686486595,-0.0168369512368431
"political allies",1.92334543758953,-0.564850735289983,-3.32813948323555,-1.04848612702489,-0.804054845549194
"romantic lovers",-6.90525042364438,3.43849676724904,-0.200772742673709,-0.158325359807543,-0.385622676792523
"ex lovers",-2.17377398547427,-1.0828638124492,4.07837537647014,-1.82561922155232,-1.01404669850809
"strangers",-1.99608929427869,-5.09839068192761,-1.0603841552263,-0.680156019415141,2.36195021988011
"neighbors",-2.87341045301705,-1.44374386312008,-1.24038199768723,-1.23169184190821,1.5739828726434
"aunt and niece/nephew",-3.82834222649221,-2.2429553356807,-0.269501468089853,0.852446900965037,-0.901338600622805
"uncle and niece/nephew",-2.9016490105514,-3.22279635573589,0.320899021998339,0.177027463818546,-1.06578742978502
"frenemies",-2.26319049978458,-1.57917771830678,2.68189404357409,-1.01118009026619,1.06174629434628
"half siblings",-3.52965654671904,-1.48143936905121,0.122438296163717,0.166019724132487,1.21072049416274
"adoptive parents and adopted kids",-4.18197939706963,1.14556232445495,0.0837354989358852,1.05373286670313,-0.571070942083024
"mother and infant",-5.40464300954995,0.901011081737596,2.62320349908287,2.72598207752741,-0.497407417336346
"alumni",-1.089483975807,-3.11767018090842,-1.91120703747268,-0.843779434329026,-1.47770871626081
"confidants",-1.80852563510459,1.28673860877738,-1.05177993756199,-0.574218437947022,-0.81729540032748
"a person and their significant other",-6.50841904275128,3.06457678280489,-0.204715522431855,0.0609348981508164,-0.387173176256733
"companions",-3.28927290590453,0.246829340084654,-1.5073046480028,0.0303403538902628,1.28853002622126
"playmates",-3.06096512346743,-0.307381630843924,-0.639283233665265,-0.192663350573314,1.37471217342038
"competitors in sports",1.91360713163826,-1.19068714265022,3.22900435774948,-0.783978987961972,3.12284503992547
"a person and their crush",-3.3688131639565,0.0606868389516882,2.67189457415653,0.565434599682638,-2.25589847549308
"cohabitants",-1.84503058966009,-1.62490377353133,-1.75316280435734,0.229821184984498,1.77434940444973
"long distance lovers",-5.02974010496396,1.93428383762416,0.0150002670979557,-2.01004397605555,-2.57141974068594
"brothers in arms",-0.670117100898431,-0.351338617023866,-1.54682600233634,0.892771822716979,1.35211220555743
