"","PC1","PC2","PC3","PC4","PC5"
"parent and child",-5.25627957350945,-0.577502824101972,-0.392104619020287,1.69141947986745,0.866832401522198
"parent and teenager",-4.20822333055499,0.372130131607441,-0.016781768192654,0.325933672553907,-0.380091192208077
"wife and husband",-6.35662158649911,-0.353696341194403,-2.42339362360342,0.937691368902603,1.21898150655008
"fiance and fiancee",-6.01708150175571,0.0824783695101349,-1.96992521448582,0.438896093997021,0.814005365911799
"siblings",-5.592088316709,0.352809740736428,0.024765403772025,0.52752237632893,-0.0644642085021483
"divorced spouses",-1.05739159866533,2.26678190975962,-2.28745502907836,-1.66050309076725,-0.328208864024291
"a person and their in laws",-3.90821398994177,0.947797381930487,-0.591355241008021,-0.07194718434274,-0.337687557877179
"employer and employee",4.08630521120751,-1.01568419760331,-0.613519338670472,-0.269531278279654,-1.93638617220184
"interviewer and job applicant",3.72873919551246,0.0169558045821943,-1.15065864508184,-0.830263873904618,-1.04076026900774
"guard and prisoner",2.81909015945352,2.18731174363273,-0.15572981520892,0.635214803245951,-0.0393058261213599
"nurse and patient",1.57262798247578,-3.17717928796728,-0.0733626298451343,-0.0139007255330398,-0.491204721481974
"therapist and patient",1.63249867041651,-2.4164890985278,0.562480761423393,0.162962093896441,-1.95828574643788
"salesperson and customer",4.81646378538016,-0.798520925946112,-1.7282821450479,-3.43128073219788,0.167674225971228
"business partners",1.80098800656719,-0.92067504833545,-0.961852711148462,-1.16010024484863,-0.191117502151764
"opposing negotiators",4.31962326959241,1.36556115623245,-3.51548945047354,-1.14194311336585,-1.17087605446398
"political opponents",3.85117074156184,3.29053535181627,-1.85521046290572,-1.31736013282198,1.32073135897818
"business rivals",3.06418901002409,3.57843866561249,-0.706710119624883,0.357395359471596,-0.14636968266234
"enemies",1.90497674086405,4.85578617819581,-0.291047766994446,-0.943802203407101,-0.178894338241731
"teacher and student",0.522734339915361,-3.05291034333613,-0.459391164214609,0.79730388059851,-1.63741697551928
"professor and graduate student",-0.445905203761421,-2.21700877605699,0.41864049103085,0.207420505375111,-1.77592344242565
"master and servant",3.04077035041122,2.0888193241449,-0.256578011479342,1.99031032813448,-1.40587304048929
"close friends",-5.88436208461616,0.0419685245505436,0.618353175654285,0.349068425103516,0.0345272735120141
"casual acquaintances",-1.20341587682117,1.95056963580215,2.63078274903638,-1.09269622454138,0.871076328207117
"teammates in sports",-2.54942028061999,-0.297810106899316,0.732521399821511,-0.349311065708732,0.630840576709356
"second cousins",-3.36905916513188,1.72995754274991,1.93860637230751,-0.686786031942993,-0.309365109789783
"grandparent and grandchild",-5.32004346644717,0.0728060546284449,1.12129833519663,0.918738909473868,-0.891238220125227
"foster parent and foster child",-4.65091343103638,0.0385526762710837,0.678736051024878,0.285134139557851,-0.484016778391967
"godparent and godchild",-4.79418708003973,0.49331586253287,1.11943777866371,0.541474933851242,-0.716015010205423
"step grandparent and step grandchild",-4.50802453108621,0.650539879888449,0.821099360142448,0.426165174295274,-0.473131573189862
"ancestor and descendant",-2.17084036431328,2.24026610395702,4.08414971996709,-1.15586339960961,-1.4669276123468
"man and his mistress",-1.92192877612936,1.2123596121829,0.0287609044407647,0.183356068803337,-0.427324546297652
"step siblings",-4.86711198677876,0.722688133503771,0.566495078015244,0.279579826586762,-0.0964978866885333
"distant relatives",-2.44844630732437,1.93605508773925,2.32113987963159,-0.978245807362301,-0.0589259350370215
"twins",-5.8894688851395,0.461459398843796,0.452208735149561,0.990010121335107,-0.538670089017783
"a person and their family friends",-3.60878581936188,1.44825256311024,1.91751907297984,-0.148111004365384,-0.116203611288851
"manager and staff",3.88375732561984,-0.867392682466686,-0.481285286849857,0.0481866577057261,-0.396432253124286
"union leader and union member",1.8109385605259,-2.28649201576299,1.03759766272372,-0.308813013871085,-0.271334792450979
"manager and assistant",3.27155302382286,-0.985773394311956,-0.145303117013082,-0.729291654810519,-2.4517937758045
"entrepreneur and investor",3.54539383254637,-1.36304687401621,-1.68551051917069,-1.02411732914908,-1.64975959640653
"drug dealer and addict",3.36638420850738,0.522222085624817,-2.55998164840228,-0.828952326725991,-2.52753931047621
"victim and witness",-0.758301641164067,-0.441742657488027,0.655629506104182,0.996227865577102,0.314511271106995
"criminal and police officer",3.49835694908736,2.5534599836759,-0.530193934039086,2.10521928595837,-0.170820327435996
"criminal and prosecutor",3.32406814317255,3.60414170961797,-2.11004699415489,1.19191453142071,0.110758658246171
"customer and businessman",4.50297915215096,-0.913417667220742,-1.66878496053786,-3.60883681603419,-0.158994892383329
"representative and citizen",4.07086589316552,-0.170171055250025,-1.19424123779318,-1.40791601859035,-0.492094914951735
"officer and soldier",0.654697664893196,-0.749236442164476,1.80173911567424,0.604588543368029,-1.04265584921793
"religious followers",-2.05160785279503,0.854818400788135,1.80274140307343,-0.508158721404347,-0.285808809280928
"reader and writer",0.308583548538646,-0.440168397949484,1.17845520796956,-3.43878859227591,-2.66278171280798
"reviewer and writer",2.75528391609621,-2.71543786086213,0.161005076977496,-1.13065413051726,-2.33941576260634
"sugar daddy and sugar baby",1.76114550875533,-1.30964387701812,-3.26882620704289,-2.67227519268103,-1.89398873802882
"director and performer",0.00132170919268351,-2.21440021961095,0.512052571692134,0.530797612897263,-0.337212751081636
"psychologist and client",2.28362000919105,-2.19283698683849,0.569384012370456,-0.672314379183352,-2.68205757011768
"judge and contestant",3.68475911356462,0.111267273715967,0.940760855116761,-0.623678727288505,-1.04553057794118
"man and god",-0.489765864414262,3.37854162968737,0.880658626104454,0.0906293162686937,-3.88626675935332
"university student and administrator",2.8671086873182,-0.559395720911888,1.96739049816111,-0.967978482964187,-0.816650719759166
"student and dorm resident assistant",1.05124022300248,0.664109212598875,0.998697453395318,0.200542726892122,-0.427134970636164
"athletic trainer and trainee",2.0123297412856,-1.49992192001411,0.489479624619136,-0.84642570006021,-1.82207415573147
"researcher and research subject",3.64252678872468,-0.711782459383561,0.506036006417327,-0.605969011269966,-1.94486872398795
"peers",-1.62390488452623,1.2793130764805,2.3740038763218,-0.916307159999037,0.693354293232806
"classmates",-0.755186737503932,0.0145923953528954,2.4480755970927,-0.383777484640338,0.744468753790451
"bride and bridesmaid",-3.83900216225463,-1.03204007036832,0.130649645680751,1.11149888886663,-0.567001892657642
"guest and host",1.20512179419361,-0.433343166732922,0.347499649525707,-0.871166319709531,-0.494156850247484
"television host and guest",2.69336318383604,0.0287158244153014,1.08547901116646,-0.321161477602387,-0.0647181763968168
"volunteer and organizer",0.00906161282648583,-1.47005475263312,1.70712258070108,0.800295379965358,0.053792757985964
"bully and victim",2.4557844470656,4.23566732582728,-1.12645578213149,0.857681706104837,-1.28023225920664
"a person and their social media follower",0.716108808533703,-0.41495876286959,1.04669476059257,-0.951022544824885,-0.833470769196507
"childhood friends",-3.88455479626196,0.770402988349703,1.44476806932519,-0.542382672184238,-0.403746204773396
"pen friends",-2.98268320674625,0.68241700747917,1.7283413968057,-0.586478486790577,-1.35047608021379
"friends with benefits",-2.60880907089716,0.337672742265654,-0.0781672965324889,-0.813547202096666,-0.508150930014043
"life partners",-6.46915432449806,-0.331511033239916,-2.32471616082021,0.63293100006866,0.611013284206219
"soul mates",-6.4652094557384,-0.408697324480507,-2.14900046191732,0.0230810128781274,0.661622088613113
"church members",-1.60597283046825,0.753887025107647,1.74910876037083,-0.793856051790093,0.562999440599296
"fans of the same sports team",-1.9078764759613,0.894490061319143,2.60744096114877,-1.33701719533604,1.29907684566496
"fans of opposing sports teams",0.19425813999464,3.31948640936512,1.36027353572514,-1.44811405839997,-1.02214486289377
"superior and subordinate",3.83963242699844,1.25836330742212,-0.465409211781252,0.70536898053071,-1.15603944427512
"a monarch and their minister",3.75959926629269,-0.764911646324644,-2.31123861477767,-0.347285521300678,1.21816050538169
"cousins",-3.04102940837694,0.326327247013187,0.282507687675568,-0.796799176933308,-0.254898193758487
"parent and infant",-5.12134265071687,-1.25126074580591,-2.629948098906,2.8719001439506,0.245292916134584
"step parent and step child",-4.40543417020381,0.0473737233411433,-1.28536096098158,2.1344241105853,-0.103743860855222
"bride and groom",-4.90998142506378,-1.07864224741111,-3.71887040462655,-1.16818301987745,0.250541525733467
"man wife and man mistress",0.713419877955289,4.51195070818771,-1.83346824391905,1.81778363378682,-0.832733551896447
"brother and sister",-4.50894534838583,-0.080473995034298,-1.8392116030528,-0.709390625051493,-0.0189056985522743
"close relatives",-4.66507680084832,-0.254180369350401,-0.751150248294868,-0.313062598722896,-0.11921179588721
"a person and their deceased spouse",-5.358419863977,2.14413850451778,1.23841320889114,1.20792420778684,-4.45019361126353
"foreman and laborer",2.8089388992571,-2.36117490888021,0.292897532811334,0.569457756355936,0.394752377108361
"owner and manager",1.89777847893775,-2.90254362502278,0.649260757038358,1.36229239377297,-0.912259697527677
"chief and deputy",1.03853730642299,-2.29445279471816,1.41592593356302,1.54226440583806,-0.0653824002855778
"supervisor and subordinate",3.2882462440572,-2.10355458534365,0.483615354016379,1.53477326805299,1.21748517532018
"boss and secretary",2.52928503159622,-3.19350958516443,-0.12691794990737,1.81543041350648,-0.000400567515671746
"intern and employee",1.65258715431121,-2.26107331082956,0.890756432523045,1.5389219418937,0.828067070018029
"lawyer and client",3.08422720898696,-3.18968283591257,-0.535114418522451,-0.020336803241636,0.940695048498042
"judge and lawyer",2.77012276128157,-0.578948087761293,-0.729021249428577,1.54845521408888,1.42314226053889
"victim and criminal",4.25527103770224,3.04822518181849,-2.48094075778022,1.41916976428288,0.448124724069969
"criminal and hostage",3.18320083647366,3.45687200152759,-1.11623817514205,2.35835147225988,0.95468777596386
"defendant and plaintiff",4.44086739937663,1.47633980259186,-3.10791870481481,-1.19846981109964,2.50566241833396
"police officer and offender",4.18746183682739,2.90288341749437,-1.24803865703681,2.69812197569806,0.726042591577136
"police officer and civilian",3.04290974038915,0.36218840593559,1.4768793457808,1.33894579251766,2.35993367342007
"parole officer and parolee",2.83053024902067,0.431246782146125,-1.16004829204212,3.02043193047925,-0.139912576191887
"consultant and client",3.90040633321056,-2.33531523912552,-0.492757238503515,-0.132542924227383,0.869795949501066
"chef and customer",3.73331334843005,-2.16216330383106,0.647846550973656,-0.338169157253855,0.526367052892652
"customer and server",3.2815178204505,-2.79828464394778,0.0369845246270707,-0.266186264800838,0.493657693558483
"doctor and patient",2.02604780583057,-2.85578552334942,0.721679921672338,0.754380054462108,-0.0506922648845607
"doctor and nurse",0.940316819365311,-2.07953107603472,1.11060362645409,1.87736682084465,-0.404059444055879
"patient and caretaker",0.148114863223947,-2.81537855106711,-0.365751300316026,1.34442380022039,-0.586025056061665
"driver and passenger",2.0775528574746,-0.620035304331301,2.14661557030407,3.38566190673517e-05,1.22116685614147
"coach and athlete",0.280319033318736,-1.94475111992539,1.02708229594371,0.958896820864232,0.223718302110825
"team captain and team members",-1.53959306109035,-0.754468364593646,0.929668269269336,0.988734373333827,0.0860729873298058
"club member and club president",1.76157722081647,-1.85749294959245,1.90712361433715,0.921681412345509,1.17487352785342
"politician and supporter",2.15703984572592,-1.39740715048484,0.621170540385634,0.655059047982833,2.01101180807487
"leader and follower",1.1112896076368,-2.46963329168954,0.75941850142425,1.5363713539089,1.63297940962242
"babysitter and infant",0.54973847043577,0.913118133749248,1.0650213792703,1.75961848674539,0.718830952703493
"religious leader and congregant",0.0851051277579717,-1.40513486795685,1.68451408683469,0.766365170290878,0.610005136332202
"prostitute and customer",3.18218826499185,-0.732153162418598,-2.17287268382064,-0.293465483495003,-0.333057828437235
"guide and tourist",3.35571229131057,-2.48517761293296,1.14632414053182,0.374163975306565,0.712841014797066
"athlete and referee",3.20417382470251,0.511033178865535,1.37575765753844,1.58625990737903,0.592774496287332
"slave and master",4.052733035387,1.46815494868403,-2.83127777244597,4.18494285633514,-1.02085031839107
"performer and audience",2.48789267097589,-2.28130426246349,1.34892569675075,0.838326429964424,0.969498424021661
"dealer and buyer",4.54284199369033,-1.8057169868776,-2.47496014606865,-3.35710275223066,-0.0232914759269224
"co workers",0.408752635337019,-1.2852201919135,0.224538019603501,-1.01842583831633,2.47611935564085
"sports rivals",2.36523026278971,4.18006577012641,0.967855873438702,0.297760271035669,0.297553142495488
"romantic rivals",1.37368221916554,4.42456294619838,-1.47075632881316,1.02319833408901,0.338501087730232
"criminal and their accomplice",0.346966144181704,-1.85556608254302,-1.5267610593084,-1.58326765812259,0.30993042588424
"diplomats",4.22943370559529,0.578797373171338,-3.47879339156833,-1.53126104602875,2.74532210589834
"principal and teacher",1.12909459101477,-2.40547430504991,1.47117082602448,1.28538347237618,0.673156966317506
"professor and teaching assistant",1.97811185304654,-3.01100261674565,1.51063376886902,1.47690415265934,0.382753805083339
"mentor and mentee",0.422122930436836,-2.56562641466908,0.407076713092109,2.17615121228859,0.748369801344445
"roommates",-0.343245629578278,0.0927148652876672,-0.429381196324357,-1.91099909619293,1.81174484943406
"sorority sisters",-2.76555578213706,0.874860240625577,1.51234944238154,-2.10243077547385,-0.399197978063888
"fraternity brothers",-2.14565512348377,0.614586762581909,0.492976424788085,-1.3766684745283,0.611251469960222
"groom and groomsman",-2.22696993967313,-0.528860057495792,0.660352859516832,0.817397458001142,0.34586982062863
"predecessor and successor",0.859691833652827,-1.31838524773675,2.45725447830248,-0.0738390680918375,1.36743061989436
"landlord and tenant",3.82439390036111,0.977300036483955,-0.586233281197366,-0.49905296898474,-0.14747565676199
"landlord and housekeeper",2.78770031664431,-1.67762673750263,0.330598299519427,1.6396323603348,-1.34000834246617
"celebrity and fans",0.199502504170552,-0.636849969163058,2.02331094361707,-1.14105965122911,-0.723190120342397
"celebrity and haters",2.64806861927671,3.15587126701138,1.15682109525325,0.882056853571179,-0.27771109163569
"native and tourist",1.74034356118212,2.47440539569532,1.9229746708283,1.02139821470749,1.68843583626502
"friends",-4.66044484314817,-1.57211450410852,-1.22373605009384,-1.13744686699043,1.37119643143366
"facebook friends",-0.00328687507755785,2.10790599354514,3.07627363753921,-1.18877490826419,1.362504546951
"political allies",0.936726129517356,-0.788832874956756,0.30160519730982,-1.53016338648163,2.20349157508852
"romantic lovers",-5.85212509402799,-1.86010020846725,-3.55331633375946,-1.61529821798158,0.726978222729993
"ex lovers",-0.5282423294785,3.71527974974159,-2.3978459789823,0.0911479428790095,-0.105910044090999
"strangers",1.6059068781833,2.60646812838549,3.37917456150983,-2.50060704582912,0.633213383069841
"neighbors",0.124032276331883,0.88454858788032,0.949329455061292,-1.41901271418917,2.72726551880261
"aunt and niece/nephew",-2.67591262120713,0.428098820230831,0.619921455474932,1.2233610096175,-0.595393478444058
"uncle and niece/nephew",-3.1041649243042,0.688998943384153,0.546429322855614,1.50093912892799,-0.660447754807846
"frenemies",1.32466024602658,4.52534928589036,0.807089384879484,0.579349958519255,1.55726151532913
"half siblings",-3.64813584937209,0.473516085559456,-0.721572231438225,-1.26292388124443,1.51308950445012
"adoptive parents and adopted kids",-4.69697725345068,-0.705578888955915,-2.06294191968094,2.43048475696644,0.0989873605081665
"mother and infant",-5.30945784183999,-1.6163597733757,-3.12976261331978,2.20479852251299,0.448481610105729
"alumni",-0.434131821148961,1.05890716448794,3.2680460817779,-3.02284880167837,0.754198955962904
"confidants",-2.89609642570569,-1.01321637615973,-0.807974542461635,-1.45707083107106,0.0519194971308452
"a person and their significant other",-5.45198035087946,-1.58263885103279,-3.89147089937042,-1.52879858264837,0.179437130359048
"companions",-3.24849527812451,-0.685762650994418,-1.16244058828624,-1.89289636815622,2.00254267294562
"playmates",-2.58187704760153,-0.271236876736818,0.377805813505777,-1.54406256481278,0.390787982249266
"competitors in sports",3.10672362328276,3.91555893333633,0.241048700495059,0.47577087052024,1.45347559383512
"a person and their crush",-2.96640202202632,0.236025462940724,-2.69887431912708,-0.294270620105776,-0.611965179557142
"cohabitants",-0.816002589319746,0.847123082673908,0.10425471604123,-1.7737173477998,2.35678556955412
"long distance lovers",-6.10395655597693,-0.615181373165612,-2.35674134012519,-1.60621545685405,-1.77297203538862
"brothers in arms",-2.86364928411633,-0.679843783208576,0.310513065099221,-0.852815207838268,1.63592196148947
