"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","modern","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics"
"1",0.5,0.1928,0.908,0.1901,0.5625,0.6467,0.0457,0.8799,0.7536,0.0031,0.8308,0.4801
