"","V1","V2"
"wife and husband",0.000949174913745056,-0.00125346506653929
"nurse and patient",0.00441257490675641,-0.00372337844659496
"officer and soldier",0.0041169021153456,0.0066393471235521
"neighbors",-0.0047676006694374,-0.00420703748181537
"athletic trainer and trainee",0.00681874767124811,-0.00349382670586759
"police officer and offender",-0.000209844224913118,0.00445415820323964
"principal and teacher",0.00384903140555324,0.00628291031943428
"doctor and nurse",0.00286661560523366,0.00594550994281362
"victim and criminal",-0.00243355830516006,0.00770216625333637
"coach and athlete",0.00851247159575192,-0.000721447668970205
"man and god",0.00815913480667111,0.00455984451016398
"half siblings",-0.000799239793834265,-0.00114508978848874
"parent and teenager",0.00173934993492352,-0.00562617689619628
"prostitute and customer",-0.00475574450826131,0.00533833019522091
"church members",-0.00669927932037449,-0.00419031333601002
"foreman and laborer",0.00260770089449328,0.00572043399859612
"a person and their family friends",-0.00240228100677098,-0.0016478305226923
"a person and their social media follower",0.00173168626491977,0.000375597100214675
"guide and tourist",0.0059915622796597,-0.0026770478767267
"bride and bridesmaid",0.0061137758057848,6.79998214152579e-05
"teammates in sports",-0.00618900608958124,-0.00480090288329899
"twins",-0.000597842221033293,0.000312196460086921
"celebrity and haters",-0.00926107722895775,0.00021294559257058
"employer and employee",0.00304745293315814,0.00611122856650977
"teacher and student",0.00885988496554844,-0.000708788366700503
"guest and host",0.00179427208701456,0.00181085762468637
"man wife and man mistress",-0.00746180127038737,0.00333092681913438
"religious followers",-0.0066973861158036,-0.0043839350253643
"intern and employee",0.00903409744168036,-0.000491182920467197
"criminal and police officer",0.000814908009026012,0.00685969638846583
"step grandparent and step grandchild",0.00104370402407041,-0.00502948021764963
"chef and customer",0.00283927818801178,-0.0010640359959032
"union leader and union member",0.0035404262925327,0.00186653612506482
"professor and graduate student",0.00758416406653761,-0.000637602129192471
"second cousins",-0.00110385583397779,-0.00127131248299158
"fans of the same sports team",-0.00390403069763404,-0.00737821606907186
"master and servant",0.0074657405131737,0.0040014584732321
"siblings",-0.000922155710531936,-0.000314743597831107
"landlord and housekeeper",0.00221887836198031,0.00578480499631124
"close friends",-0.000449239406403019,-0.000591798316761859
"entrepreneur and investor",-0.00260107657282839,0.00172851944963282
"fraternity brothers",-0.00446238689214009,-0.00587899765511993
"psychologist and client",0.00459162917435295,-0.00435761284947793
"chief and deputy",0.00644596769569692,-0.000348308638529508
"sugar daddy and sugar baby",-0.00429364797341696,0.00533212374681135
"uncle and niece/nephew",-0.000509411322381364,-0.0056329890902902
"childhood friends",-0.00250713348916035,-0.000739793075429566
"ex lovers",-0.00353847769017837,0.00636999724247051
"man and his mistress",-0.000968706749073937,0.00358532021869254
"step siblings",-0.00296785956502491,0.00101699071764727
"confidants",-0.000332429106625498,-0.00108109589615258
"parole officer and parolee",0.000225597116054366,0.00460459945371921
"grandparent and grandchild",2.75705642716329e-05,-0.00547504239486519
"judge and contestant",-0.00474164229845862,0.0015076280292352
"romantic lovers",0.000198418488245283,0.000269526853148223
"researcher and research subject",0.000128686864209625,0.00674260908312783
"brother and sister",-0.00169349932073297,-0.00413376080509626
"therapist and patient",0.00555455626871619,-0.0033925676099854
"parent and infant",0.0013036493435348,-0.00484829900879763
"slave and master",0.00792086857438833,0.00415994244766474
"reader and writer",-0.00263538256396274,0.00229892031162024
"representative and citizen",0.00382229281808384,-0.00183392211883529
"criminal and hostage",-0.00289108786698066,0.00729574878928089
"ancestor and descendant",-0.000398116980384261,-0.00538006386979735
"peers",-0.00130282751704153,-0.00272469940858297
"groom and groomsman",0.00637731770515461,0.00056039709714028
"opposing negotiators",-0.00807610467449409,0.00225654418372263
"adoptive parents and adopted kids",0.00185228567791752,-0.00505980653716705
"driver and passenger",0.00604304764849592,-0.000473799442885097
"a person and their significant other",0.00026976976979888,-0.000978913045223374
"romantic rivals",-0.00774706456200477,0.0030634450036643
"strangers",-0.00387432391057186,-0.00296780528053317
"predecessor and successor",-0.000990109366372119,-0.00792596038693754
"a person and their crush",-0.00329721032882698,0.00160583762954986
"brothers in arms",-0.0049841255057746,-0.00508139049860865
"playmates",-0.00266699423315336,-0.000615373200714806
"volunteer and organizer",0.00434911059817109,0.00213852130225974
"a monarch and their minister",0.0060158412537684,-0.00154995085284972
"roommates",-0.00214269907386624,-0.000985379413571129
"criminal and prosecutor",-0.00986592597653269,0.000443371249523324
"friends",-0.00103011877559438,-0.000611893104890019
"television host and guest",0.00201632750266372,0.000739292368967986
"university student and administrator",0.00491314554562597,0.0070320627286831
"life partners",0.00254244118650914,-0.00383332916345064
"political allies",-0.00132397910172943,-0.00829905987122251
"criminal and their accomplice",-0.00212127438798784,-0.00148540581990463
"consultant and client",0.00521163852767836,-0.00393422238053621
"diplomats",-0.00667518835908791,-0.00216368051072144
"bully and victim",-0.002631424863533,0.00744330787673986
"close relatives",-0.000534368396189631,-0.000219779823853115
"godparent and godchild",-0.000942839450009606,-0.00602441159508873
"guard and prisoner",0.000700564322103909,0.00676631053443708
"fans of opposing sports teams",-0.00884456246175909,0.000349026506321584
"pen friends",-0.00105700555360979,-0.000962427522044476
"mentor and mentee",0.00830131677911494,-0.00102556082013874
"casual acquaintances",-0.00436277189322442,-0.00414922623213098
"judge and lawyer",-0.00409173383872208,0.00135164703209835
"student and dorm resident assistant",0.000958886440654031,0.00708595826341755
"superior and subordinate",0.00763083281140858,0.00415848262023956
"step parent and step child",0.000615674172672064,-0.00517134275681106
"boss and secretary",0.00319827590649147,0.00674379537344263
"dealer and buyer",-0.00543681100791696,0.00497802225714082
"salesperson and customer",-0.00514055249838323,0.00497092689831854
"sports rivals",-0.00903830441243503,0.00125459453934387
"professor and teaching assistant",0.00636724453867752,-0.00190791710305189
"cohabitants",-0.00299885665997799,-0.0020361732726381
"celebrity and fans",0.00204672986429147,0.00043061456405232
"athlete and referee",-0.000395745842850622,0.00508182353124298
"soul mates",0.000111338465024461,-0.000184680740592632
"enemies",-0.0087314318976936,0.00395796432207752
"long distance lovers",0.000761439784887922,-0.000175048244429768
"team captain and team members",0.0026975503931928,0.00131406682841376
"alumni",-0.00707636361767283,-0.00428668171892777
"politician and supporter",0.00439263142365562,0.00268045725606398
"patient and caretaker",0.00460988467807176,-0.00353831562451059
"babysitter and infant",0.00137724162127423,0.00668191909882759
"co workers",-0.00710677110618654,-0.00503267069099308
"competitors in sports",-0.0087668163282945,0.00147843305399691
"manager and staff",0.00222133812534996,0.000784611910168104
"interviewer and job applicant",-0.00326002093461973,0.00204586029485577
"reviewer and writer",-0.00368299838618729,0.00132287698693541
"performer and audience",0.0042342448811769,-0.000699788876307937
"frenemies",-0.00895476633880218,0.00256989060940275
"religious leader and congregant",0.00441533697419313,0.00249544782167512
"a person and their deceased spouse",-0.00128264353838965,0.00297976456211768
"distant relatives",0.00189335115887723,-0.00462338634846543
"divorced spouses",-0.00365149148616797,0.00681073367910596
"defendant and plaintiff",-0.00750623000278147,0.000814090385627943
"a person and their in laws",-0.003006344438815,0.000600417753812669
"lawyer and client",0.0057526645882429,-0.00306347279888414
"customer and businessman",-0.0052228863380305,0.00558525534299118
"fiance and fiancee",0.00354836806088125,-0.00529494382818445
"facebook friends",-0.00393063789540935,-0.00361678442762516
"drug dealer and addict",-0.00570383745925186,0.00472737947399841
"police officer and civilian",0.00411655044877129,-0.00149561334440227
"cousins",-0.00300999344865448,0.00127829109795757
"mother and infant",0.00245568377569384,-0.00427348245914603
"landlord and tenant",0.00330659694747967,-0.00168210563604941
"director and performer",0.00627855399944514,-0.000909475336615022
"native and tourist",0.000166711572481949,0.00610268490270332
"owner and manager",0.00439255447724016,0.00702033730819128
"customer and server",0.00400501630041803,-0.00096231114290138
"companions",0.00384179941500152,-0.00671755915582466
"doctor and patient",0.00517086112499732,-0.00334334075570404
"aunt and niece/nephew",-0.000756034805414299,-0.00576555078627111
"parent and child",0.000349780367602241,-0.00534931561763741
"leader and follower",0.00692294304793035,0.00344031239751938
"supervisor and subordinate",0.00717102231938751,0.00407481137121058
"bride and groom",0.00309297736278724,-0.00408362920441846
"sorority sisters",-0.00558691592135753,-0.00515792716718826
"classmates",-0.0048008759717258,-0.00477832993783085
"club member and club president",0.00376844445622489,0.00230432691081946
"political opponents",-0.00767806084570874,0.00220313552078491
"friends with benefits",0.00464265868743396,-0.00560520637695695
"foster parent and foster child",0.00217672546720216,-0.00448983762986993
"business rivals",-0.00894647569492798,0.00342802704049011
"manager and assistant",0.00687680898646413,-0.000265527973270036
"victim and witness",-0.00198650513470158,-0.00800513763746855
"business partners",-0.00507647611610834,-0.00539625603561112
