"","V1","V2"
"wife and husband",0.00277444674536579,0.00183152994844536
"nurse and patient",-0.00319012750956364,-0.00524014356948093
"officer and soldier",-0.0015269845820247,-8.8203198115791e-05
"neighbors",0.00498752599894848,-0.003213801005389
"athletic trainer and trainee",-0.00125553025703446,-0.000603227327215746
"police officer and offender",-0.00454563350315944,0.00263676095861248
"principal and teacher",-0.00258247370999246,0.00114823096669756
"doctor and nurse",0.0031673101974388,-0.00799166055676539
"victim and criminal",-0.00466185170817403,0.00310829471902932
"coach and athlete",-0.00137489338617615,-0.000843556149156475
"man and god",-0.00843128218740821,0.00346390440486065
"half siblings",0.00369976734660363,-0.000222368771467023
"parent and teenager",0.00331950745663348,0.00184213426545906
"prostitute and customer",-0.00594412733684465,-0.00439850104052544
"church members",0.00476903067698106,-0.00325585757189418
"foreman and laborer",-0.00266304381702999,0.000468899870747006
"a person and their family friends",0.00768865241727158,0.00288021749158789
"a person and their social media follower",-0.00595826576481885,-0.00405305997320651
"guide and tourist",-0.00613271720394016,-0.00449949543187166
"bride and bridesmaid",0.00388798710686203,0.000888206953620476
"teammates in sports",-0.00106070748336821,-0.00421146227965837
"twins",0.0033219772976421,0.00112273669984521
"celebrity and haters",-0.00048753138945018,0.00709421327579627
"employer and employee",-0.00588184016560449,0.00297019017614784
"teacher and student",-0.00150039811767803,-0.000682055604132769
"guest and host",-0.00119356018821868,-0.00794929543333512
"man wife and man mistress",0.000852627596921273,0.00620432123271923
"religious followers",0.00451826193786463,-0.00384565202072722
"intern and employee",-0.00533049830025675,0.00305690457586672
"criminal and police officer",-0.00460993300736558,0.00210759754948862
"step grandparent and step grandchild",0.00476323186731456,0.000351427222264105
"chef and customer",-0.00457370288402002,-0.00483714814319898
"union leader and union member",-0.00433060313069682,0.000215592129282783
"professor and graduate student",-0.001656155108202,0.000965407620284087
"second cousins",0.00380158261784834,-0.00262109979268904
"fans of the same sports team",0.00442461594469171,-0.00324846907237638
"master and servant",-0.00361270082151295,0.0013178665302863
"siblings",0.00384526310465319,0.000962078594265564
"landlord and housekeeper",-0.000233827184495124,0.00111072731414345
"close friends",0.00337167468954527,0.000394634713943645
"entrepreneur and investor",-0.0062184179924646,-0.00446810193270489
"fraternity brothers",-0.00117151387846187,-0.00463812840439064
"psychologist and client",-0.00272790703950631,-0.00540282123789977
"chief and deputy",-0.001984573678854,-0.000139104407825828
"sugar daddy and sugar baby",0.000807873590039492,-0.00641675542932581
"uncle and niece/nephew",0.00456154605163998,-0.000398778542713728
