"","Formality","Activeness","Valence","Exchange","Equality"
"Athletic trainer-Trainee",0.986298315819952,1.05764842997653,0.32850116325868,0.110002766762073,-0.203238320412441
"Researcher-Research Subject",1.29405115128838,0.713298373236665,0.603631936802369,0.435045032849009,-0.290121168049179
"Peers",-0.337458328378551,-0.607423626988265,0.244116768509461,-0.243529320169341,1.6799846352152
"Classmates",-0.240180393851438,-0.7961799010792,0.266035528352338,-0.0808003306227907,1.75607175857781
"Roommates",-0.67304505697421,-0.358345772036884,0.0552733739217011,-0.0244191499778531,1.54420476749569
"Sorority sisters",-0.500777420935736,-0.159229336472846,-0.0398408226544663,-0.312772922103773,1.81122403990576
"Fraternity brothers",-0.880978059554797,0.655058401379309,0.230395583113991,-1.02183190204905,1.15006923271961
"Bride-Bridesmaid",-0.959408189732084,0.919634027994617,0.205328182790973,-1.19416553011965,0.375575977565497
"Groom-Groomsman",-0.983247678213478,0.722255590796824,0.358718684811719,-1.15726421553966,0.294508914040369
"Predecessor-Successor",0.701332462071802,-0.495368628380765,0.136210722194287,0.348531658652095,-0.191458220669206
"Landlord-Tenant",0.895965748864971,-0.468242977813705,0.173141930411077,1.69294914466283,-1.08940259965187
"Landlord-Housekeeper",0.743068467361724,-0.403960714335109,0.0870481485699062,1.23812887819519,-1.2477816401316
"Guest-Host",-0.0253439227575508,-0.494090105508677,1.10923144215198,-0.988127083990456,0.322246924184286
"Television host-Guest",0.896162492552951,-1.39731019421073,0.913323574787694,-0.0846302813025198,-0.0215234675905075
"Volunteer-Organizer",1.24581290048023,1.18146243364077,0.459813694993518,1.32147400769863,-0.128196169566874
"Celebrity-Fans",-0.238211695136212,-1.91937695581666,0.480285228919998,0.613227919806576,-1.13527612468106
"Celebrity-Haters",-0.145052570232633,-2.47094429155779,-0.696418933485585,-1.13932989231441,-1.30495288731445
"Native-Tourist",0.29304275191808,-0.944173639213138,0.213987085599357,1.12326450184606,-0.151461500888341
"Bully-Victim",-0.600704524807884,-1.06225680771523,-2.4907570784432,-0.973545081910605,-0.582087959026609
"Friends",-1.63152993661191,0.763114639827826,-0.0617250631186087,0.854135138931012,1.4365506015623
"Facebook friends",-1.27738648937774,-1.15237449616521,0.124708446941207,0.248606554402163,0.495026739531661
"A person and their social media follower",-0.150153873794628,-1.66791511022976,0.183421487501705,0.210180671161657,-0.516128299502858
"Childhood friends",-0.96160121181922,0.489182681649925,0.904212941180791,-0.707061796210219,1.81300134827001
"Pen-friends",-0.950390908136344,-1.64755036680628,0.915795026187606,-0.917177005460209,0.370757654906977
"Friends with benefits",-1.34114925938108,-1.32437846412337,-0.21969370913242,0.333378345289981,0.922665073519552
"Political allies",1.22550197052172,0.348654967256956,0.170059937810014,-0.465598708144187,0.676164780106356
"Romantic lovers",-1.4910195632432,1.06883344029816,-0.295863590015629,0.134840138046474,1.19133250848493
"Ex-lovers",-0.807621062764138,-2.72074006863447,-0.223767903487124,-1.22292418295228,0.340111433259189
"Life partners",-1.35606963271916,1.54620549752445,-0.0791682426394656,0.769194899494495,1.48339277302327
"Soul mates",-1.57138303929994,1.56836631752264,-0.226622953286166,0.488010861196076,1.26185788519366
"Strangers",0.11751318955946,-2.89591411070684,0.76307123726216,-0.519040184938268,-0.254432893791037
"Neighbors",-0.14590262797363,-0.617516271819793,0.189586426224166,-0.17242712023009,0.131160414414564
"Church members",-0.113394071020665,0.289920707559373,0.759525743808716,0.0202041352469648,0.573477981758616
"Fans of the same sports team",-0.322332558740669,-0.419802219504033,1.01435162227755,-0.569111958083502,0.684993852612749
"Fans of opposing sports teams",0.213501154791213,-1.41503541243406,-1.28790085024368,-1.16795628552681,-0.42318864755986
"Superior-Subordinate",1.00513875272079,0.698996974782331,-0.510818935567432,0.563944914413334,-0.597433307967503
"Aunt-Niece(Nephew)",-1.19945928739795,0.864236435652493,0.651851387686375,-0.593186428846863,-0.336417613929022
"Uncle-Niece(Nephew)",-1.1674270577569,0.786300508506005,0.792546992476246,-0.59339475418063,-0.391588292876819
"Frenemies",-0.107769962498769,-1.22125842708448,-1.67641924736889,-0.74611696870082,1.36002815839272
"Half siblings",-0.642479971107572,0.114659943914371,-0.475700922923232,-0.507842660749019,1.64996044816233
"Adoptive parents-Adopted kids",-0.989055362973042,0.935655961126542,0.337327821043281,-0.31975800723259,-0.624799309009655
"Mother-Infant",-1.28976622511213,1.53195776606704,0.698406825206533,0.365092823510435,-1.17726234740804
"Alumni",0.188720258826327,-1.76864944316859,0.999848821062983,0.299244703249725,1.57501033303032
"A monarch and their minister",0.554010643576804,-0.802373287023196,0.452406656665874,0.0113376121261708,0.0299426833432022
"Confidants",-0.6239437851281,0.262278102934881,0.531706399173079,-0.0289970051497685,0.982179527672899
"A person and their significant other",-1.68074195791834,1.53222749229557,-0.142821802763793,1.00663323950388,0.91080279145419
"Companions",-0.955543590603268,1.03891101079748,-0.309687951133953,0.972742007455164,0.424513734020791
"Playmates",-0.229498428543904,0.4190214758952,0.209855172144123,-0.31001895951243,0.915265665196723
"Competitors in sports",1.04568959014057,-0.268250121421695,-1.32174754061977,-0.97399205516656,0.990204939782879
"A person and their crush",-1.48914081425752,-0.785865330108581,0.294391216626799,-0.0835359965820327,-0.381228397665465
"Cohabitants",-0.522238555810475,0.922228575582642,-0.451280536900515,0.957401910620226,0.624330352471382
"Long-distance lovers",-1.79889908454513,-0.417554982578203,0.508582030360767,0.435968731543364,0.512343990364189
"Brothers in-arms",-0.288984011024277,0.437144841308381,0.305611076488358,0.147448127004155,0.0937811704385624
