rel,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Guard and Prisoner,-2.0984166722175766,-1.9398559552450227,-0.527657239762677,-1.6713844080159572,1.7936387901568274,-1.5172180733117644,-0.29903018789389263,-0.9527203846908996,-1.2267159137099946,0.35408866341658357,0.517484165698858,0.39066251734528595,-1.3782980807694887,-0.6627321251786489,-1.5379443627390081,-0.8547505393154259,-0.29795142628787485,-1.0646052768605279,-0.11975130531743795,0.6510573776108445,-1.6878400483927858,2.6528073060767174,1.070382883423726,-0.12968083040691314,-1.188157553019344,0.03339905285919971,-0.21786211545385514,0.7232194153880956,-0.01584961259295637,1.2049832668425846,-0.6411875190672965,-1.8945403192550552,0.2619971699611632
Nurse and Patient,0.30287733802053035,-0.6213811527411325,-0.3788819912426772,-1.0608871697108946,0.9345992835046707,-1.4143294095975794,-0.95220630800733,-1.4548968840374203,-1.2166760531651841,-0.21993998260175496,0.8643200002849903,0.023680425658940366,-0.2608964022769283,0.3254886382389996,-0.8226846041971584,-1.4000051196637442,0.7383461388321116,0.19233386837339464,-0.27472111053984644,-1.3055991529284114,-1.5660089524874932,-0.3570290823835157,1.77614833396996,1.1263961139694187,1.3433094097594391,0.5001579472748166,1.1387012297383798,-0.4237063103285869,-0.036885131053902266,1.5935826240322157,1.165475695833431,0.8280415437928409,0.2718958897977831
Therapist and Patient,0.4103979653446249,-0.21191692836104237,0.718335466592323,-0.5236496000024398,0.9265708769004448,-1.3272697710701924,-1.726686564713263,-1.354461584168116,-0.8853606551864356,-0.10513425339808719,0.36446835632262325,0.21863966186731146,-0.35844734246278676,1.1858220087437759,0.2700733602417788,-1.4667709866451708,0.5961092181293685,0.4399127909194702,-0.36770299367329157,-1.3511027931735105,-1.5781920620780225,-0.014446078818936368,1.7290973039335442,1.4981948895048134,1.467662172843309,0.4583586432972986,1.406053129885755,0.7059724119938595,1.330423568907586,1.5935826240322157,1.0656098899846476,1.1453977118781788,0.6480472435893342
Salesperson and Customer,-1.3816124900569475,0.1402223046058352,-1.848037570377677,-1.4027656231617296,0.48500851366802755,-1.4776455103447703,1.2872546752387413,-1.20380863436416,-1.1162774477170785,1.334352966617131,0.3950715181978703,-1.5015888929124337,-1.1299865966600309,-4.290735740225159e-05,1.4125021412461223,1.8492670734323566,0.44371251737642925,-0.6361032955307815,-0.7602931669033931,-0.24763951722986027,0.029978403871841405,0.43825289017711494,0.5434113470158709,-0.6421602237124568,0.06425241803963284,0.7648868724657631,-0.019823670900244124,-1.820713585261689,-0.6995039625737005,0.4277845524633228,0.8840356975323131,-0.9090659025690069,0.5886549245696155
Between Business Partners,-0.1361652235528548,1.401372115696513,-0.006943869942677171,-0.9143678325176797,1.095167415589186,-1.4855600229381691,-1.5960513406905752,-1.304243934233464,1.2531296408582135,1.4491586958207985,1.5579916694572542,0.9870084163355975,-0.7929924396543381,1.3602139081704199,1.2138188749844974,-0.23160244748877643,-0.6230643878941451,0.15424480336630608,-0.8946003314294805,-0.2931431574749592,-0.7010081715599149,0.31590181747547946,0.9856910293581779,1.0460071895293337,1.6897206783502197,1.343110577488094,1.3763473632027137,1.3872290460661751,0.8255711258448822,0.4370369181106951,0.8295634397966127,0.47727946327746806,-0.15374906317686685
Between opposing negotiators,-2.4747388678519067,0.7052829342503598,-1.624874697597677,-1.248106322791114,-0.7192524769658375,-1.533047098498562,-1.5773891658301915,-1.814790041902427,-0.9255200973656776,1.8112383033092891,1.037737917578056,0.4938762306320707,-1.2098010022666423,0.7672814501198307,0.1409292371717226,-0.6989635163587635,-0.3792296666894424,-1.293139666903059,-0.977250894214765,1.344987891348604,2.0036421575375836,1.4537667936006895,0.9198195873071957,0.3727499473436194,-1.205922233459897,1.0365823483196295,-0.06933328203864687,-0.30297728656893597,-0.01584961259295637,0.2889990677527403,-0.18725203793646045,-1.5103723263096465,0.5094651658766574
Between political opponents,-1.3704124247106877,-0.08907766104701532,0.4974972070704479,-1.6347545737176534,0.44687358229795504,-1.240210132542805,0.7203911138545793,-0.4672831019892629,-1.0610582147206205,1.8774723778498665,0.11454253434143993,0.23010785223250976,-1.3960346153487357,-0.6743582518070919,-1.1803144834680832,-0.9215164062968526,-1.242810970956098,-1.1979170043853378,-1.0289074959555677,2.744224828885397,1.4188528971921783,-1.0421950895126744,0.9588047264802262,-0.6766126199010644,-2.386004577010908,0.8246001638622171,0.21074966097288805,-0.2007271950173952,-0.09247900127211661,-1.4848116035006094,-1.0406507424624323,-2.257233082781155,-0.7476722533740527
Between business rivals,-1.4936131435195459,0.07470802870502073,0.45100494190794793,-1.4719553101696368,1.0791106023807342,-1.279782695509799,-1.3907674172263522,-0.5823652164228406,-0.9983090863155544,1.8443553405795778,-0.051224592482814385,-0.8479020420961305,-1.4049028826383592,-0.7324888849493064,0.43895413656416,-0.9660269842844704,-1.598403272712956,-1.426451394427869,-1.0289074959555677,2.482578897476078,0.7000494313509513,-1.054430196782838,-0.23091417586913987,-1.4805018643019174,-1.6310056582874117,1.3072826026502218,-0.058016799492726284,0.6616229746943961,1.079499884409159,-1.1609788058425836,-1.176831386801683,-2.2214410337489743,-1.1294800185008151
Between enemies,-1.9864160187549782,0.023525000657509464,-0.5602018253764272,-1.522830080028392,-0.5165352102091371,-1.3094621177350447,-1.0058600607309338,-0.6032892372289456,-0.973209434953528,1.5131849678766902,-1.3646102896288292,-0.8823066131917253,-1.2364058041355128,-2.197380840133115,-1.3491952597904644,-1.6336856540987377,-1.771119533566287,-1.626418985715084,-1.0289074959555677,2.801104379191771,-1.3710791990390248,-0.9320791240812025,-1.8575354999852225,-0.07369568660042485,-2.3606264620958326,-1.344982756875617,-0.9138257920279738,0.2674057542547203,0.16295229432508432,-1.9738652162902808,-2.1365806897640223,-2.275129107297246,-1.3981595569233516
Teacher and Student,1.116002082158994,-0.5497249134746167,0.45100494190794793,-0.2102610176725076,1.7715606719952066,-0.18164407317570935,0.8720212845951987,0.3173676782396757,-0.6218143158851583,-1.3790362870618615,0.35681756585381164,-0.13687423945383584,-0.14560892751182283,1.2788310217713192,-0.8723554207625646,-0.5543041378990057,0.1490788959207468,0.18281160212162248,-1.0289074959555677,-1.1804641422543893,-0.37206421261562456,-0.6017312277867867,1.0192989079556174,0.7014832276432539,0.8623941321187577,1.3172348178829643,1.024121843960934,0.4337161441277085,1.1170633102322765,1.1917656016320526,1.1187851892028302,1.4412786505442075,1.7482192482879308
Professor and Graduate student,1.060001755427695,-0.6623275751791415,0.25341281496732293,-0.4951597288815368,1.6712055894423845,-0.3894000287524291,0.8370297067319789,-0.12203675868852991,-0.4586665820319867,-1.3128022125212842,0.31856361350975293,0.8952628934140112,-0.5092078863863861,1.3602139081704199,-0.9319604006410521,-0.4319000484330566,0.301475596673686,-0.531358366761288,-1.0289074959555677,-1.0894568617641913,-0.2745993358913904,-0.7607876222989128,0.8243732120904671,-0.11676118183618572,0.8497050746612202,1.2077604503227979,0.4724433198473029,0.23660753390787087,0.7865051629888402,1.1058507777635973,0.8334543153491628,1.1966996488243047,1.536103823217507
Master and Servant,-1.1464111177854912,-1.133211433216245,-0.5485787590858021,-1.6754543896046576,0.5773351896166238,-1.457859228861273,-1.0291877793064137,-0.9799216117388361,-1.2116561228927787,-1.7764407343053268,0.7521084067424181,0.10395775821532846,-1.2718788732940067,-1.0580204305457084,-0.008083212524496104,-1.0105375622720882,2.150555565809348,-0.9217712830839456,-1.0289074959555677,0.7079369279172182,-2.102065774470781,0.47495821198760557,-1.2996447152677233,0.14163178957837455,-1.0536535439694437,0.7151257963020513,0.29562328006729316,0.3598004152952692,0.9367588662813109,0.2533113716843048,-1.663190830870436,-0.2767397030004769,0.5179497828794742
Between Close Friends,1.3960037158154899,0.5148820699136176,0.590481737395448,0.6749599778698331,-1.6505476430560266,1.7475183714652591,-0.4110032370561961,1.4891128433815572,-0.13237111432564347,-1.3238412249447136,0.8158649939825159,0.7232400379360366,1.5216253229373944,1.174195882115333,-0.29617394860385227,0.41380093333168194,-0.9786566896510033,1.5540179423768106,-0.20240186810272248,-0.8619386605386965,0.5173027874930123,-0.6139663350569503,-0.4191182960148023,1.8068309386944263,1.6491156944860985,-1.5689075996123203,1.6323827808041669,1.7334010427647661,1.1846774767138888,1.0595889495267365,0.9696349596884137,1.590412188178295,-1.178973617683914
Between casual acquaintances,-0.1272051712758468,-0.09931426665651757,-1.118109007326427,-0.3527103732770222,-0.7975294413570388,-0.2805754805931949,-0.9125491864290141,0.526607886300726,-0.8728108295054223,-0.4407202310703467,-0.0002193226907361332,-1.2722250856084676,-0.48260308451751566,-1.0463943039172654,-0.8326187675102396,-0.5209212044082923,-1.1412131704541384,-0.6170587630272372,-0.30571507158432815,-0.8733145705999712,-1.1639663360000272,-0.3937344041940064,-1.5953940469251928,-1.0642020770229044,-0.5207131307528577,-1.3101500035610187,-1.9818188322992332,-1.4511349410994923,-0.2126819639060943,-0.18287158026324024,-0.6969567353205135,-0.8673085120314624,-0.31637088906419114
Between teammates in sports,-0.5304075237412006,2.081082728167462,-1.466800996045177,-1.9400031928701849,-1.3093403623764315,-0.42897259171942326,1.9217686204917945,-0.2998909355404227,2.4277933246010495,2.164486700859036,0.038034629653322556,-1.5474616543732267,-0.8249182018969826,0.6858985637207302,-0.8107636082214609,-0.8102399613278081,-0.7957806487474762,0.2837476243904071,0.7646097164851064,1.7545206535544946,0.7902044423208681,1.1478891118466008,-0.4611281442616021,0.7319879534352507,1.1590008501887028,0.1553136894602936,1.4555627410241578,0.3674999703819817,1.8720881692769447,1.7601252056849146,1.4786911778137082,1.356272534092778,-1.9107718341768751
Between second cousins,-1.1800113138242707,0.38180619699008833,-0.2115098366576771,2.129978395830232,-0.8276359661228855,0.08547072685150167,-0.38767551848071624,0.7044620631526187,-0.3080686738598283,-0.24201800744861413,-0.06397590993083395,0.5626853728232605,0.4237338324820055,-0.8301483486282271,-1.5260233667633107,-1.0684013136559916,-0.32436685441838425,0.7027273394683815,0.6158387034715943,0.4440158144956443,0.19566869430303943,0.46272310471744205,-1.2374701398624597,-1.1521274631292477,-0.8284227740981485,-1.6211567295842175,-1.3788624966493999,1.4993345681287078,0.7282818529630074,-1.6401191697243562,1.2517234372482902,0.21838364194469254,-0.401217059092361
Parent and Infant,1.709605545510765,-2.013559515633439,2.159595686629823,2.129978395830232,-2.092110006288444,1.905808623333236,-1.6007168844056714,2.1691435195799706,-0.533965536118066,-2.251118268512799,0.31856361350975293,1.03976209201551,1.9277919648021506,1.1881472340694643,-1.0889201809877358,0.01765678924188341,0.4233929572760373,1.7463677206626076,1.2770432057538705,-0.8118846562690875,0.33211952171696746,0.41378267563678783,1.9384743875955939,1.9252610505927663,1.203412551290085,-1.6298649179128673,1.406053129885755,1.6071283393426818,0.32071868278217913,1.4594233221453192,1.4106008556440828,1.356272534092778,0.9227367190555326
Grandparent and Grandchild,1.709605545510765,-1.4812560239393218,1.624934637261073,1.2345824463161403,-2.092110006288444,1.2132887714108371,-1.5307337286792315,1.9808273323250256,-0.1825704170496963,-2.0524160448910664,-0.5230233380595382,1.0581111965998269,1.9561704201289458,1.0207310106198866,-1.5260233667633107,0.06216736722950123,-0.3081112063380708,1.6778074036498483,0.6323688160286514,-0.8300861123671271,-0.3988670537147888,0.7465775933852362,1.1150813619583209,0.9580818034229905,0.7148838391748813,-1.534074846297722,0.4901253238253041,1.7364808647994505,-0.3760828662366562,-0.11347883790794899,1.4673427907854373,0.7821084142015422,2.3085574961822997
Step-parent and Step-child,0.45519822672966426,-1.0922650107782361,0.3928896104548229,0.09498760148002366,0.155843842894771,-0.8840570658398569,0.7087272545668394,0.5789179383159886,-1.5881508933231747,-0.04331578382688156,-0.2934996239951861,1.0764603011841445,1.5375882040587168,0.7510048728400108,-1.4862867135109858,-0.3651341814516299,-0.5682015756230869,1.2207386235647857,0.47533274673661063,-0.35684825381809776,-0.330641640007825,0.7759418508336288,1.456201329722334,1.096250267304387,0.503928258943316,-1.5776157879409698,1.0099762407785329,1.4885551910073105,-0.3760828662366562,1.0199359538951414,0.8885750523436212,0.4376099422668008,1.120711115787928
Foster-parent and Foster-child,0.36559770395958563,-1.133211433216245,0.8113199969173229,0.0339378776495174,0.6576192556588815,-0.5081177176534117,0.312156038783681,0.2441336054183081,-1.5630512419611484,-0.33033010683605085,-0.19148908441102958,1.6361079910058216,1.275087492285861,0.490579636362889,-1.3511820924530809,-0.5609807245971482,-0.46253986310104905,1.1140892415449377,0.22738105838075703,-0.9392948489553646,-0.3208951523354018,1.1185248543982083,1.1503696344856325,1.133932575635677,0.2596639028857143,-1.2031636898090385,1.31941131039355,0.733998792509493,-0.9677068229507617,0.7886268127108371,0.7523944080043704,0.5837608091482063,1.0093505176259556
Godparent and Godchild,1.1048020168127342,-1.6450417136913578,-0.3509866321451771,-0.14921129384200135,0.2561989254475931,0.06568444536800455,0.54543322453848,-0.9485355805296786,-1.6885494987712804,-0.9485148025481077,-1.109583940668438,0.5535108205311017,1.4808312934051262,0.37896882072983734,-1.0968675116382007,-0.08026648233087591,-0.6738632881451249,0.9845864205208364,-0.020570629975096573,-0.8573882965141865,0.03972489154426496,0.9325512238917224,-1.2374701398624597,-0.699939763153768,-0.8395256993734941,-1.3773274563820297,-1.4036173022186011,0.7986750552378774,-0.9414124248745793,-1.0502808597043807,0.5027298933824106,0.26014103248223697,0.947483518647082
