rel,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between second cousins,-0.7124128760268876,0.07878340800715114,-0.05496166365373661,0.3757149952174725,-1.2741132835927398,-0.6049809848313418,-0.7935757151757213,-0.10295941441995363,-0.866099297338329,-1.1255433940729707,-0.3439270036484874,1.1107906473704983,0.3794214870539377,-0.4356538321887884,-0.8600989040019398,-0.015756012307197406,-0.5524041918859172,0.6222320405925066,-0.0505939854904463,0.11306466130161998,0.2726954650908668,0.08557404911448142,-0.975011693383501,-0.28107605081987996,0.23044731938976745,-0.951756512879642,0.3152220935935637,1.0706958519390763,0.358515501725282,-0.748085437290278,0.7736815244917887,-0.5092934449681704,-0.8954199789654212
Parent and Infant,0.10066945985714244,-0.8628793999067423,1.7585690847219912,0.9453969658753466,-0.22194352610328688,1.276073506867811,-0.36381919738756285,1.5454034325395445,0.30564970529639185,-0.33606464157030835,0.37181519800283414,1.1777707178594647,1.7317156236952356,1.352574571314605,-0.29843563356275216,0.916182882368197,1.7203361866120381,1.8577419608324692,0.9727095421390729,-0.6412804107021547,1.0164561416545546,0.001839542210630096,0.7919377845920641,1.3532187832584308,1.290370317984353,-1.067078854229442,1.4253752812485525,1.291247551134404,0.3716318350239541,1.3012446115967915,0.8410125959663369,1.4445728605193842,1.107860235984169
Grandparent and Grandchild,0.23134340669564796,-0.7169879789623366,0.23459366591885808,1.0116390554867274,-0.22194352610328688,0.9049811241516516,-0.6554396916009559,1.0744426191225447,-0.1528607739954556,-0.7161840409234421,-0.029698719996687984,0.8800815156862813,1.450942688545135,0.698894440622188,-0.6249840466087915,0.7123212491579547,1.0022819800721043,1.63755207405703,0.6520744368151572,-0.8223232279830606,0.25670061183143256,0.001839542210630096,0.09445772749644633,0.9040995922140095,1.4509647117108055,-1.322435467218285,0.6324087186378462,1.5012967884632875,0.4765625014133309,0.08515864852094801,1.1440024176018038,1.0417138284600946,2.2301798744800236
Step-parent and Step-child,-0.3494296903643739,-0.7965651176592853,1.2556571965169574,0.6406833536629957,-0.6506052791545454,-0.3362589145886057,-1.2233322329638805,0.6865925374850159,0.016957922038562435,-0.058285080504557454,-0.3439270036484874,0.842870365414633,1.3019611311185517,0.6387859228573682,-0.5792672687823461,0.5958288873235299,0.8507659548389075,1.05037904265586,0.5838542016398555,-0.2641078747002672,0.4006542911663399,0.10232095049525204,0.8384364550651053,1.4779741141041034,1.0441255809371262,-0.9023326523011563,0.8519994590531188,0.997178618873967,0.0699561691544958,0.9972231208278306,0.6839067625257245,0.11513805472372848,0.9630447987588974
Foster-parent and Foster-child,0.1442274421366447,-1.0485593901996229,1.3928149842092394,0.09749821884967372,0.20671822694797162,-0.16990715681929291,-1.4689073859856856,0.9220729441935158,0.2037584876759813,-0.46764443365408537,-0.3439270036484874,0.8503125954689628,1.170169753395035,0.7439758289458029,-0.4486479035639302,0.6249519777821365,0.9232301408200015,1.05037904265586,0.276863143351,-0.5809328049418524,0.5845951036498328,0.15256165463756302,0.4548224236625155,1.2035123862436237,0.2090347335595738,-1.322435467218285,0.8397999734744925,1.0181835426068553,0.227352168738561,1.4588853845881045,0.6277975362969344,-0.24743507412963214,1.1561320483925928
Godparent and Godchild,-0.5381809469088811,-0.876142256356234,-0.6035928144228644,0.3757149952174725,-0.1699845257334378,-0.297870047411072,-0.8089241622395843,-0.15836656893960102,-0.3566432092362767,-0.9647236481927985,-0.309012749909398,0.7907747550343263,0.8607465187398229,-0.014894207835049307,-0.5857982370432667,0.5885481147088788,0.44891910530738477,1.215521457737439,0.17453279058804802,-0.8902142844634001,-0.08718873324640161,0.04370679566255585,-1.0215103638565421,-0.8549505727099738,0.26256619813505794,-0.7128745200836277,0.01023495412790742,0.25150382635643026,-0.7957218285578628,-0.5116242778033084,0.9868965841611913,0.12520953052521072,0.7096177836146721
Step-grandparent and Step-grandchild,-0.7269322034533886,-1.1016108159975886,-0.3749965016023945,0.28297606976154005,-0.4557590277676097,0.009240890009197457,-1.4075135977302344,0.03555847187916394,-0.8830811669417306,-0.9793436250909959,-0.1868128618225877,1.133117337533487,0.7633355004224415,-0.05997559615866426,-0.5270195226949796,0.6103904325528333,0.30399073334519644,1.0197971139370487,0.2632190963159395,-0.5884762556618902,-0.44707293158367,-0.09026841538360698,0.09445772749644633,1.0163793899751148,0.4124542989464135,-1.1329773350007564,0.14442929549279618,0.7346170722128625,0.1093051690505121,-0.6129647747262954,0.9981184294069494,0.11513805472372848,2.3025875930926594
Ancestor and Descendant,0.507210627799158,-0.9988236785140299,-0.5159642278416844,1.0149511599672962,0.27166697741028345,-0.3810459262957284,0.27314135576274484,0.7489255863196188,0.4754684013304099,-0.6577041333306523,-1.1382262762127577,-0.8911692372441623,0.16167921081508463,-1.3748494222641001,-1.1311340868301525,-0.8530448629921212,-1.2309324787997995,-0.7080818586757692,-0.7532624077960499,-1.188180587904891,-0.7989597032912215,-0.7224639425076865,-0.9982610286200215,-0.11889412072050562,0.808587136804996,-1.0011803734581277,-1.6244961134080103,1.8268731063230572,-0.559627829181765,-0.4553240017349824,0.14525819072933907,-0.3985072111518657,1.759529703497891
Bride and Groom,1.2041383442711842,1.5874333291368043,2.170042447798837,1.9390283100460566,-1.5891147233349523,2.363758076897933,-0.33695941502580246,2.1825857095154846,2.5132927537386207,-1.2936731284022411,0.013944097177173542,1.2521930184027608,1.9236726303794869,1.30749318299099,0.36772312905116805,0.5994692736308561,1.16038565857631,1.8883238895512795,2.9920285033279925,-0.5092700231014939,0.11274693249652518,-1.1997506318596407,-0.7425183410182951,1.1161836546516528,0.34821654145583253,-0.5975521787338277,1.5839685937706938,0.2620062882228745,-0.4678134960910603,-0.1287824005386911,1.312330096288174,0.32663904655485554,-1.703972836806521
Man and His Mistress,0.4092051676702794,0.38382910634545453,0.8213242021580646,0.9652695927587608,-1.1409683451450003,1.3944391806652066,-2.627715139307329,-0.6016238050967765,0.7556692497865388,-0.08752503430095193,0.6031221290242974,0.6270456938390749,0.6945747816101722,-0.07875950796017007,0.9261209153598953,1.0472367894319243,1.0714523394176942,0.668104933670723,1.8561615876592252,-0.09060850813939912,0.7245500696698814,-0.2702976052268877,-2.346722472338216,0.09318994171713776,-0.3048673263650738,-0.548128318155342,1.4131757956699262,-0.8092448221544318,-0.6252094956751255,0.09641870373461323,-2.166441929896815,-0.1366488403133275,-1.5229535402749315
Man Wife and Man Mistress,-0.2006065842427434,-0.04389801415064493,0.27269305138893685,0.5578807416487697,-0.7707604675098225,0.828203389796584,-2.627715139307329,-0.8301783174903203,0.2589495638870375,0.36203925531861947,0.799514806306672,0.4149421372906815,-0.7923757627051528,-1.5777156697203674,-0.9743908485680536,-0.8858083397580531,-1.0530658404825681,-1.2769057328456526,-0.7839615136249355,1.4595706148283574,-0.7149867236791921,-1.0615886954682856,-1.3470010571678306,0.21794527256281032,0.32680395562563885,-1.009417683554542,-0.9047264642690614,-0.09507741523622763,-1.21544449411537,0.4117002497172393,-1.1003666315498022,-0.7308659126007796,-1.4988176340707196
Brother and Sister,-0.5055124601992549,0.22467482895155708,1.3470957216451453,1.690620474003379,-1.6183416610429926,0.0412316126571426,-0.682299473962716,1.4345891235002504,1.647217403965131,-1.4471828858333142,-0.44430548314836726,-0.020428320887599733,1.115734184335322,0.5072985402468244,-0.8470369674800983,-0.18685416875150762,0.11294878848594794,1.19105591476239,-0.8555927605590018,0.16964054170190304,0.28069289172058376,-1.1118293996105966,-0.11478628963223901,0.7419176621146352,0.9691815305314484,-0.8034849311441848,-0.3679490988095064,1.8688829537888338,-0.6252094956751255,0.4792605809992306,1.3011082510424161,0.7899269334230385,-0.991963603782269
Between step-siblings,-1.147992698821904,0.14509769025460834,-0.024482155277674063,0.9255243389919323,-0.3713256521666043,-0.4674208774451793,-1.1197302152828066,0.7489255863196188,0.679250836571231,-0.7673539600671331,0.0925011680901234,0.42610548237217594,0.21324974992428664,-0.7887913740571056,-1.3564524918319196,-0.8748871808360759,-0.8356732825392855,0.1818522670416291,-0.8760588311115922,-0.10192368421945575,-0.3191141055081969,-1.2248709839307963,-0.858765017200898,-0.14384518688964013,0.4659857635218976,-1.058841544133028,-0.5021434401743952,1.0811983138055203,-0.8481871617525512,0.0063382620252914875,1.188889798584836,-0.2877209773355611,-0.9678276975780571
Between distant relatives,-0.6906338848871368,-0.2229465762187796,-1.110314641174906,0.20017345774731413,0.13527460143942846,-1.148823269846403,-1.1887982270701891,0.20870582975306068,-0.21229731760736129,0.14273960184565782,0.2758010002203397,-0.32183863808794827,-0.0016274963640551105,-0.9353058861088542,-1.2976737774836324,-1.0714680414316669,-1.0234214007630296,-0.6622089655975528,-0.7327963372434595,-0.8600404815832491,-0.5470407644551336,-1.1997506318596407,-1.4167490628773922,-0.6428665102723304,-0.4226365484311389,-0.8693834119154992,-1.1975141181560915,1.2282327799357389,-1.084281161128649,-0.9620264863499172,0.7063504530172405,-0.9322954286304245,0.6251421118999303
Between close relatives,0.32208920311127615,0.4435119603681661,0.24983342010688983,0.9652695927587608,-0.7512758423711289,-0.5633930453890137,-1.0391508681975268,1.0917573549099346,1.0358700982426678,-0.3397196357948578,0.2234296196117065,0.3033086864757376,1.0727587350776535,0.38332472235688325,-0.8666298722628606,-0.32882923473721215,-0.23290300824200175,0.7506761412115126,-0.8862918663878874,-0.24902097326019176,-0.1151797264504115,-1.287671864108685,-0.6960196705452538,0.3302250703239156,0.5409298139275753,-0.5316536979625134,-0.22155527186599136,1.5433066359290644,-0.7170238287658302,-0.5791846090852998,1.267442715305142,0.25613871594447984,0.09415217540726786
Between twins,0.6161055834979122,1.885847599250362,1.9757355819014377,1.9290919966043494,-0.9656067188967582,1.5288002157865745,0.41127737933751024,1.7878097335629999,0.6537780321661283,-1.688412504653572,-0.5359553992134755,2.0001371388628852,1.9150775405279532,-0.7098989444907795,-1.1899128011784394,-0.8748871808360759,-1.250695438612825,1.8149272606261333,0.9556544833452479,-0.271651325420305,0.43664271100006674,-0.22005690108457676,-0.01713908163885245,1.2933362244525077,1.3695968855560694,-1.3191405431797192,-0.255713831486145,1.7953657207237246,1.2241934994376407,1.1210837281781478,1.184401060486533,1.2632862960927038,-1.9694678050528522
Between a person and their family friends,0.8447849904652958,1.6769576101708716,1.061350330619558,1.3130405632185091,-0.6538527166776611,0.5786757531426148,0.5263907323164815,1.3930337576105152,0.5518868145457178,-1.545867729896147,0.13177970354659832,-0.0650817012135773,1.7087953840911452,-0.21400367293101494,-1.1213376344387713,-0.721990955928394,-1.2408139587063123,1.383722065690899,-0.292775820362766,-0.22639062110007852,0.5925925302795497,-0.11957549279995482,0.6338423049837238,1.1037081215670856,0.6158738643332532,-1.3586796316425078,-0.28499259687484774,0.8627471069834814,0.6051025677403177,-0.41929182505125384,1.1664461080933197,0.5461972190271684,-0.8205986697323643
