rel,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Guard and Prisoner,-2.005173879295562,-1.7988048322869743,-0.4664711064129169,-1.5419943589286564,1.7638987867809621,-1.4422158265090392,-0.2423018082367302,-0.8740998452121903,-1.1520816495492188,0.37281163390934374,0.5586080073184151,0.4057294412222031,-1.2646321155447966,-0.6504345772237167,-1.427331188545056,-0.7754725586313714,-0.22759093707747538,-0.9882025245290881,-0.03555256440217344,0.6923682879054378,-1.555945892200205,2.76623266165454,1.1136308183059773,-0.10376542639775152,-1.1032971320621094,0.0871147829276904,-0.19669604774423383,0.7345120902128727,-0.04694316585381096,1.1461060123783031,-0.6703748465835823,-1.7988173782580736,0.3073520155211879
Nurse and Patient,0.2989413894238874,-0.5342785533721396,-0.32287871691899295,-0.9608562758465835,0.9394295265774212,-1.3434282196412817,-0.8742004720112037,-1.3542535412843992,-1.1422372651325776,-0.17878599840389842,0.9021951500104065,0.04826801127517721,-0.18454735697223304,0.3097704146897887,-0.732579626973206,-1.3031742558250017,0.7617099921204322,0.2255882996980576,-0.18734970135174184,-1.2243298103216949,-1.4357889385685545,-0.2627688969653574,1.80361256729988,1.1151528458147497,1.3130480026307751,0.5267416402615889,1.1195371484957746,-0.3637851855358032,-0.06745742188970123,1.5163140177728358,1.076627469388351,0.7989116555216437,0.31686073821767546
Therapist and Patient,0.4021107298143108,-0.14156852886442703,0.7361151555986972,-0.4494547627343594,0.931724206388603,-1.259838706137795,-1.6234517447723646,-1.2582228020699573,-0.8173725793834206,-0.06846647194124993,0.4070254443660661,0.2381693959345347,-0.27884047081586955,1.1457135841203698,0.32884636987267574,-1.367790790175242,0.6259235900736606,0.4646683105306772,-0.2784279835214829,-1.2689041846990698,-1.4478046339317194,0.08199550808080987,1.7576137840336197,1.4759526543896504,1.4317456583700745,0.48737207094810536,1.3789407711124189,0.7179963417053735,1.265969220443171,1.5163140177728358,0.9800595021738225,1.1017144263303227,0.6781922006841974
Salesperson and Customer,-1.317378276692741,0.19616209221220585,-1.7408535631714934,-1.2862936023725444,0.5079315960036052,-1.4042205930983633,1.29230923235842,-1.1141766932482948,-1.0437934209661663,1.3147706675519575,0.43734195695653594,-1.4374310569421491,-1.0246132803064492,-0.006532406175836597,1.4385190029388248,1.841497082553366,0.48043815930926237,-0.5744101980880156,-0.6629807304603895,-0.1879756060477219,0.13826715400606848,0.5375770433203879,0.5984444457238632,-0.6010840814604522,0.09215782931226497,0.7760822459136504,-0.004545216176349352,-1.7015608146432126,-0.7136564870202471,0.4056900015892379,0.804481379965588,-0.8585350899574395,0.6211398645052727
Between Business Partners,-0.12233341717034014,1.4057089676959609,0.03610225681581726,-0.821383135906886,1.0935359303537842,-1.4118196397804985,-1.49707201201747,-1.2102074324627365,1.2794813013611377,1.4250901940146057,1.5893694353943884,0.9866042648861202,-0.6988734324829776,1.315161523869812,1.2455324580577554,-0.17238490469579407,-0.5379598560415249,0.1888067595699623,-0.7945382491500155,-0.23254998042509709,-0.5826745677838351,0.4144468986610425,1.0308330084267092,1.0371420763931498,1.6437057579045382,1.3206946214168378,1.3501181463772365,1.3703684077515799,0.7736270755818024,0.4145044779081555,0.7518079433031175,0.4642349088383675,-0.09201433773128352
Between opposing negotiators,-2.3662665706620425,0.7381019260328494,-1.5254649789306072,-1.1390719546584194,-0.6478664323191162,-1.4574139198733096,-1.4790177644810567,-1.698363690136149,-0.8567501170499849,1.7730210082429585,1.0739887213564017,0.5062654683948041,-1.1017621916330609,0.7390385287217087,0.20340511569998063,-0.624700645147477,-0.30518316681848773,-1.2088917652976598,-0.8754967221897852,1.3721274971604092,2.0848098028388082,1.559557243992955,0.9664347118539446,0.3838018824872487,-1.1202539400248666,1.0319844464512926,-0.05258292406832047,-0.2481749459833108,-0.04694316585381096,0.2734728568054762,-0.23142954106299593,-1.4322666557001993,0.5450700829333733
Between political opponents,-1.306631470402072,-0.023755521512113253,0.5229702024436537,-1.5071260739437322,0.4713313251067189,-1.1762491926343077,0.7439114634398588,-0.40995127234238843,-0.9896493066746401,1.8366668888944864,0.1594405915438961,0.24934006562037928,-1.2817763180618216,-0.6617311065403462,-1.079955407759131,-0.8400890929816118,-1.129600607816744,-1.1169379149774217,-0.9260957678396414,2.742789509264696,1.5080564254068853,-0.9522977070576918,1.0045479894174176,-0.6345172683554232,-2.246670468979444,0.8323244877900551,0.2191732520062584,-0.15026015126028192,-0.12167366998455427,-1.4163881746212679,-1.056646715441698,-2.144877687753706,-0.6625376995205285
Between business rivals,-1.4248463395994317,0.1333284882909718,0.4780975807268024,-1.3521559184551795,1.0781252899761475,-1.2142444260449836,-1.2984752891169216,-0.5199864943589363,-0.9281219040706331,1.8048439485687224,-0.0047738516544820414,-0.8007028848490093,-1.2903484193203338,-0.7182137531234936,0.49288493302158476,-0.8831667825484388,-1.4690666129336731,-1.3376271557459936,-0.9260957678396414,2.4864868565947886,0.7991303989801468,-0.9646107215236264,-0.15856410174373228,-1.4146249625714244,-1.526006130562268,1.2869492762909949,-0.04160287655015568,0.6755272741146623,1.0212634520150505,-1.1078815034591576,-1.188330307097874,-2.1107269993166375,-1.0293027178136147
Between enemies,-1.897705816388871,0.08423973522750772,-0.4978819416147129,-1.400584092045352,-0.4533070975514582,-1.2427408511029905,-0.9261064336783925,-0.539992898361945,-0.9035109430290303,1.4866145453110828,-1.3058575169954778,-0.8342148939065429,-1.1274784954085981,-2.1415764470188074,-1.2439939709080399,-1.529332126050843,-1.6339501011333244,-1.530730241418494,-0.9260957678396414,2.798507477236415,-1.2435378127579135,-0.8414805768642809,-1.7488077518058698,-0.04943649769342256,-2.222446457604077,-1.2111436337193227,-0.8719689701113708,0.2980244510861165,0.12742801045125687,-1.88229620862119,-2.1163860959128273,-2.161953031972241,-1.2873966195754158
Teacher and Student,1.0791595261264624,-0.46555429908328994,0.4780975807268024,-0.1511372134188952,1.7427091562617123,-0.1598766988987265,0.8906022246732187,0.34028887777043787,-0.5589574884465912,-1.2925889098056373,0.3994463162184487,-0.10812136432664661,-0.07311004061157171,1.2360858186534056,-0.7808262631934734,-0.4846981540552895,0.1991663264980926,0.21639291466603378,-0.9260957678396414,-1.101750280783913,-0.2582507929783785,-0.5090291862840483,1.0636892821883233,0.7028102074434349,0.8540029870675652,1.296322983270396,1.0083641673743562,0.4572834545512842,1.05789605207914,1.1335139033512778,1.0314788093919474,1.3840267840767595,1.7350188089509415
Professor and Graduate student,1.0254254946731172,-0.5735495558229109,0.2873889384301845,-0.4223349855238626,1.6463926539014855,-0.35935167430477516,0.8567505105424433,-0.07984560629274487,-0.39898624167617297,-1.2289430291541095,0.36155067548036146,0.8972389073993637,-0.4245661922105805,1.315161523869812,-0.8387222266577942,-0.36623450774651534,0.34465175726249075,-0.4732609627357535,-0.9260957678396414,-1.0126015320291626,-0.162125230073058,-0.6690983743411972,0.8731228943709599,-0.09122798131213779,0.8418909813798819,1.1932122064969866,0.47308685086382035,0.2685320430370116,0.7355291715151494,1.0516651946756164,0.7555703316361513,1.1506637464234548,1.5312604654547823
