rel,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Parent and Child,1.4867482466637032,-1.250765360614206,2.2329540048402245,1.6924507681585195,-1.3768140663386554,2.0493687633625783,0.6344479759917478,1.7333814136099641,-1.237390287789453,-1.8722342784257588,0.7518070129275473,2.0820812823612274,1.7818105383651608,1.1553206006893,-1.2932633580244355,-1.2703856464626795,-0.32896195627049296,2.1021015826640785,2.3324869593765194,-1.1667371065568597,-0.40175530484596655,-0.8741259577819313,1.4995438002373231,1.8484258667497078,0.9750752237119631,-1.2231019788722686,1.4979569660194534,1.7463085796622047,0.9705788252962058,1.6887385746306234,1.5484628916932042,1.5693744985993423,2.2085583377662084
Parent and Teenager,0.9852368905022487,-1.2105203194293683,1.8655906233893145,1.7234607371996489,-1.4220651053643363,1.960426539818056,0.5834541941906123,1.965421648865166,-0.8254877235989277,-1.6888322008114844,-0.09113227645650751,1.878564073445645,1.7992017719014295,1.2179438661799926,-0.9018453427986561,-1.3513234478993639,0.03527451211503354,1.5685430567507839,2.6017623169488693,0.054866552413796246,0.29473916085128665,0.21500481057304646,0.9476441714321935,1.7139515526140574,1.0634579475285946,-1.275703772881961,0.4115115117774441,1.6810062942870474,-0.6474786426971699,1.5670149939896483,0.8363338958577223,1.1764600743769598,2.0140754121405466
Wife and Husband,1.2111196688468278,1.8401517502267306,2.2077921293983813,1.771761979300579,0.30479095341575846,2.1878130997634253,0.4136179329274573,1.4959527258669783,-0.45697298080740417,-1.6222309043336722,-0.12181619289699819,1.9126370903229148,1.9761354656327008,1.5379862690794333,-0.6558722731212538,-1.1286998262876449,-0.25159573480923253,1.8415264886134,3.1088856694060807,-0.8561358026490008,2.0639952173925855,-1.0373013166555665,1.0313450424269917,2.0291666846766683,1.286669418392026,-0.9055297919866344,1.9183158480627323,1.6597830515401208,1.9051339906663722,1.7889456074094994,1.3281389003285937,1.4946469824237956,-1.7613980493424712
Fiance and Fiancee,1.3489339577552655,1.914227208995483,1.9035621808742769,1.8274941817247292,-0.995679798018965,2.095837021550579,0.008944368454748176,1.5700439475740093,-0.8307127032715349,-0.9552238903543867,-0.4076029274971118,1.9711864564505697,1.8941166396756397,1.0266619590102646,-0.9160537250843696,-0.8072713389044329,-0.9588896003991237,1.806210450225578,2.216419994905679,-1.066730894566084,1.4262853420678092,-0.7834729806299119,-0.24112342750507104,1.5291476706147709,1.2359395386503367,-1.544316808151794,1.8183259469243538,0.941730005269111,1.6250576755787285,1.3873115216067664,1.1886197501240914,1.5013105825923159,-1.674926113616054
Between Siblings,1.4161706259802904,1.684429080130353,2.051788501658954,2.093770259973446,-1.7196298828999943,1.7383280394063003,-0.11553886706423189,1.702109144707646,-0.8024978130394567,-1.890127164046664,0.4047577075954761,2.2257404886545795,1.9642711071609247,0.8545286133676442,-1.0642677773954192,-1.1763155527399107,-1.1305725595883156,1.66780975924628,1.5122804104492455,-1.021225422443297,0.3635611292090852,-1.059615895646833,1.100113678036318,1.9737658482562617,1.6722165044288608,-1.3456272230304382,1.2496877265374087,1.9481694676895331,-0.3550673603647345,1.0907201967062874,1.3978984754308459,1.3764660735526892,-0.8256661952589404
Between divorced spouses,-1.369766105256646,1.5985425459667864,-0.44678572971607444,1.4223639410261,-0.46968481447259247,-0.46980404223372285,-0.6871175202198107,-0.5943178016859294,-0.5273373210307861,1.6089260240413912,0.4730465267747853,1.2392806054402281,-0.2048034463547127,-0.6738641699206757,0.18326256240864167,0.40981074975233117,-0.8510886725361427,-0.9821412958332041,1.3552031185320412,2.0226144425140427,1.7990798720281127,0.6035175697959874,-0.8737824395528961,-0.8167425237984268,-2.29147809938843,-1.3274140110609804,0.40281673776541177,0.3096583014087265,-0.46985511437215693,-1.3382123093536895,-1.1936697396177924,-2.0828733580504486,-1.605828079458577
Between a person and their in-laws,0.43685393661578553,-0.31865297218801725,1.2383198697273647,1.567410570412029,-0.5610673530887134,1.1762268963888942,-0.017985779626620547,1.5567973352082067,-0.0827367670621674,-1.6867446974890457,-0.04365904724669054,1.076466838307762,1.0460729297799818,0.8577879429892796,-0.4973800603986844,-0.7434859192291652,-0.60374543249497,0.8053001239270178,1.2902056184283706,0.6077838940875442,0.4326656511026641,-0.13397106197603034,0.5670842113091779,0.9896776150764292,0.47752783651208797,-1.1794157431693038,0.585406992018101,1.4555093401009545,-0.08587483990485015,0.9311075871895325,0.6979774052382574,0.6899062020721816,2.0822794936967686
Between cousins,0.915915197719094,1.548958567480604,0.8792451060690611,1.428444327112596,-0.6240897935136245,1.4439284677104058,1.11429533368927,1.4050225901356217,-0.23796778707910926,-1.1739147146098898,-0.9077297130473103,1.3501034217236705,1.9668503155243542,1.373780563714436,-1.0217361067375272,-1.231036064774724,-0.9220345823263097,1.348056438707902,-0.39431292592509665,-1.1037702323404455,0.35581108937055306,-0.3241645630596795,-0.030379580924275222,1.3207518036794053,1.2154221206214757,-1.24628243046976,0.33820787856830653,1.606724944672805,-0.6831774890762163,0.7970840389923162,0.8119180445719344,1.0774580147303747,-1.3166524701023579
Employer and Employee,0.6473339414941269,-1.2379709233083964,-0.4113303597752955,-0.9738230484558148,1.6238060701876333,-0.48915107291042903,1.2419604341802695,-0.8379207579045015,1.8183519907402554,0.9364517394557178,2.554899043178056,-1.4307283572405038,-0.4663748545351437,0.6213394229030691,2.2581599888656396,2.238080441642071,1.9131816478392525,-0.5409866639284006,-0.365425148101243,0.42290411933573135,0.6020593790020099,1.1871832765362982,1.109689057678123,0.37314040874689547,0.5663051260600437,1.3454703692959282,0.0450496681545034,0.30856992998580673,0.7721030627510375,1.0625117826532524,0.5572955954487172,-0.03249338560881742,0.2585068548029754
Interviewer and Job applicant,0.20298726452873897,-1.0641170987412187,-1.7398265510330153,-1.3633464200283083,1.2743561868861115,-0.9299386669293738,0.6893153239104689,-0.6283698278240094,0.26014694170943237,1.805201038810705,0.7805435796110948,-1.2368147399544223,-0.8939044328572364,0.6673208682249604,1.3953292383624742,1.5040121034464469,0.21374493713263504,-0.6878654499737733,-0.39431292592509665,-0.025925503106529385,0.3997279817889023,-0.8546007011645734,1.4516669020282986,0.30115460855732085,-0.8920098169143728,1.5304045216011908,-0.25227237851260387,-1.5372090604287003,0.5683137758542655,0.3991752548550006,0.42289214741837916,-0.19555560149731002,0.3778977619231734
Guard and Prisoner,-1.669969958368383,-1.2447444489408837,-0.16245653722324652,-1.0179443753749335,1.1449501092136274,-1.2723405217308301,-0.366795316680538,-1.3057619192136716,-1.3212076700375246,0.07316971070711809,0.9463314643238677,-0.1978435286277142,-1.092606645175854,-0.47288430206871523,-1.3162564927986273,-0.3331687867802786,-0.5157080080735356,-0.9081318016649639,-0.9413752184643255,1.7672414368947404,-2.1499854453456275,1.9395158205738756,1.1233681714521304,-1.3490744915868782,-2.0547386605938818,1.0671266389598955,-2.39516153930675,-0.29881906481908677,-1.7238859313824493,0.3360779578970057,-0.5728095212077551,-1.8671393025946093,-0.37441801819961235
Nurse and Patient,1.1547410961115574,0.2424207343696926,-0.18677968348369534,-1.0472178554361034,1.1920068647308948,-0.1501947032924233,0.7084870245683952,-0.1778353281509517,-0.380058206509174,-0.2797674581652296,0.4876516499518624,-0.4918128303946662,0.37577352195838853,0.4145191144468639,1.1341165328463634,0.6354047708097121,1.8167120675073238,0.3475626160561756,-0.2595032960804462,-0.32131422185706143,-0.6862169943739087,-0.6474935149018826,1.6483041625296497,0.36213081577672507,0.5392491901978097,1.3528257048989787,-0.8161905787215897,-1.4218317953135915,1.214375824957988,1.1568084810591115,0.8896048441176235,0.7526075065150183,0.3175065571560804
Therapist and Patient,1.0806751280083593,0.3056403069395754,-0.4782380740183784,-1.1572748814353089,1.5478735783302255,-0.24763209655066679,0.33595330944279606,-1.3344281657074633,1.2292355326538071,-0.2931871223809082,1.6007059975136952,-0.37722751108925423,0.313577754565972,1.1020475370506735,1.6961587061878807,1.2555705738709295,1.5864100852545915,0.16808959269819337,-0.5589732595210626,-0.547022686419576,1.3549203918879924,-0.4027304765914297,1.7879451156393058,1.3679357735515638,1.0318121654040173,0.9604965616114345,0.2913062610610907,-1.0544338819834655,1.4378564079812886,1.334924466936845,0.9801161312073626,1.3156817207549691,-0.6253357213505778
Salesperson and Customer,0.38131060199511213,0.46158191927861975,-0.2512093342362935,-1.1086458028495307,1.4714063506146666,-0.44666878177416497,0.7962551682453493,-1.037341611135439,1.335563868991361,1.6973964029447537,2.0685879146872543,-1.4774746069073883,-0.7861966916004158,0.795164677498587,2.1107900366850054,2.792435891070076,1.9429281865530772,0.21660692776403975,-0.9287368156663895,-0.49385580365596143,1.967927015227447,-0.37553458344582386,0.5756775007313099,-0.8287401571633566,0.2921383093227382,1.4600352935373764,0.2667040027770434,-0.7482387216688354,0.964327620176673,-0.33987379599549794,-0.2379635607169487,-0.11283549822887695,-0.7517238977525457
