"","V1","V2"
"opposing negotiators",0.21631906916321,0.587218271150523
"nurse and patient",0.0956347228162017,-0.0160431019107742
"man wife and man mistress",0.21631906916321,0.587218271150522
"parent and infant",0.083928764442289,-0.0127647337247569
"a person and their crush",0.19573537093245,-0.275231262037307
"volunteer and organizer",0.111135312523651,-0.0215873954228298
"doctor and patient",0.0956347228161992,-0.0160431019107772
"prostitute and customer",-0.589279034288374,0.0140697978500102
"distant relatives",0.152268379517435,-0.0509111423517655
"landlord and tenant",-0.589279034288374,0.0140697978500102
"ancestor and descendant",0.152268379517435,-0.0509111423517655
"representative and citizen",-0.589279034288374,0.0140697978500102
"a person and their deceased spouse",0.111135312523651,-0.02158739542283
"television host and guest",-0.589279034288374,0.0140697978500102
"guest and host",-0.589279034288374,0.0140697978500102
"neighbors",0.100297728991221,-0.0175451422856853
"dealer and buyer",-0.589279034288374,0.0140697978500102
"friends",0.19573537093245,-0.275231262037306
"judge and lawyer",-0.589279034288374,0.0140697978500102
"officer and soldier",0.19573537093245,-0.275231262037306
"teammates in sports",0.0747759752849789,-0.0105988790182253
"patient and caretaker",0.0956347228161993,-0.0160431019107773
"frenemies",0.0747759752849789,-0.0105988790182253
"enemies",0.216319069163209,0.587218271150522
"slave and master",0.0775967264345702,-0.011234270179182
"therapist and patient",0.0956347228161993,-0.0160431019107772
"godparent and godchild",0.152268379517435,-0.0509111423517655
"step parent and step child",0.152268379517435,-0.0509111423517655
"wife and husband",0.111135312523651,-0.0215873954228299
"romantic rivals",0.216319069163209,0.587218271150522
"romantic lovers",0.111135312523651,-0.0215873954228299
"brothers in arms",0.19573537093245,-0.275231262037306
"driver and passenger",-0.589279034288374,0.0140697978500102
"employer and employee",0.111135312523651,-0.0215873954228299
"university student and administrator",-0.589279034288374,0.0140697978500101
"athletic trainer and trainee",0.19573537093245,-0.275231262037306
"native and tourist",-0.589279034288374,0.0140697978500101
"co workers",0.100297728991221,-0.0175451422856853
"bride and bridesmaid",0.19573537093245,-0.275231262037306
"alumni",0.19573537093245,-0.275231262037306
"sports rivals",0.216319069163209,0.587218271150522
"classmates",0.100297728991221,-0.0175451422856853
"psychologist and client",0.0956347228161993,-0.0160431019107771
"reader and writer",0.19573537093245,-0.275231262037306
"aunt and niece/nephew",0.152268379517435,-0.0509111423517655
"guard and prisoner",0.216319069163209,0.587218271150522
"criminal and police officer",0.216319069163209,0.587218271150522
"church members",0.100297728991221,-0.0175451422856853
"friends with benefits",0.111135312523651,-0.0215873954228298
"parent and child",0.0775967264345702,-0.011234270179182
"predecessor and successor",0.111135312523651,-0.0215873954228299
"defendant and plaintiff",0.216319069163209,0.587218271150522
"roommates",0.19573537093245,-0.275231262037306
"mentor and mentee",0.19573537093245,-0.275231262037306
"customer and businessman",-0.589279034288374,0.0140697978500102
"superior and subordinate",0.19573537093245,-0.275231262037306
"victim and witness",-0.589279034288374,0.0140697978500102
"leader and follower",0.19573537093245,-0.275231262037306
"bride and groom",0.111135312523651,-0.0215873954228298
"union leader and union member",0.111135312523651,-0.0215873954228298
"foster parent and foster child",0.0839287644422893,-0.0127647337247574
"police officer and civilian",-0.589279034288374,0.0140697978500102
"political opponents",0.216319069163209,0.587218271150522
"teacher and student",0.0806386328135011,-0.0119507016210536
"politician and supporter",-0.589279034288374,0.0140697978500102
"siblings",0.152268379517435,-0.0509111423517655
"second cousins",0.0747759752849788,-0.0105988790182252
"manager and staff",0.111135312523651,-0.0215873954228298
"drug dealer and addict",-0.589279034288374,0.0140697978500102
"team captain and team members",0.19573537093245,-0.275231262037306
"life partners",0.0775967264345702,-0.011234270179182
"soul mates",0.0775967264345702,-0.011234270179182
"close friends",0.19573537093245,-0.275231262037306
"salesperson and customer",-0.589279034288374,0.0140697978500102
"competitors in sports",0.216319069163209,0.587218271150522
"boss and secretary",0.111135312523651,-0.0215873954228298
"bully and victim",0.216319069163209,0.587218271150522
"director and performer",0.19573537093245,-0.275231262037306
"confidants",0.19573537093245,-0.275231262037306
"playmates",0.19573537093245,-0.275231262037306
"uncle and niece/nephew",0.152268379517435,-0.0509111423517655
"step grandparent and step grandchild",0.152268379517435,-0.0509111423517655
"guide and tourist",0.111135312523651,-0.0215873954228298
"fiance and fiancee",0.111135312523651,-0.0215873954228298
"criminal and prosecutor",0.216319069163209,0.587218271150522
"long distance lovers",0.111135312523651,-0.0215873954228298
"fraternity brothers",0.19573537093245,-0.275231262037306
"chief and deputy",0.111135312523651,-0.0215873954228298
"adoptive parents and adopted kids",0.0839287644422893,-0.0127647337247575
"master and servant",0.0747759752849788,-0.0105988790182252
"a person and their family friends",0.19573537093245,-0.275231262037306
"owner and manager",-0.589279034288374,0.0140697978500102
"groom and groomsman",0.19573537093245,-0.275231262037306
"strangers",0.100297728991221,-0.0175451422856853
"a monarch and their minister",0.19573537093245,-0.275231262037306
"step siblings",0.152268379517435,-0.0509111423517655
"business rivals",0.216319069163209,0.587218271150522
"interviewer and job applicant",-0.589279034288374,0.0140697978500102
"student and dorm resident assistant",-0.589279034288374,0.0140697978500102
"manager and assistant",0.19573537093245,-0.275231262037306
"a person and their significant other",0.111135312523651,-0.0215873954228298
"ex lovers",0.0747759752849789,-0.0105988790182252
"chef and customer",0.0775967264345702,-0.011234270179182
"professor and teaching assistant",0.19573537093245,-0.275231262037306
"grandparent and grandchild",0.152268379517435,-0.0509111423517656
"business partners",-0.589279034288374,0.0140697978500101
"peers",0.100297728991221,-0.0175451422856854
"twins",0.0747759752849789,-0.0105988790182252
"performer and audience",0.19573537093245,-0.275231262037306
"celebrity and fans",0.19573537093245,-0.275231262037306
"cohabitants",0.19573537093245,-0.275231262037306
"pen friends",0.19573537093245,-0.275231262037306
"judge and contestant",-0.589279034288374,0.0140697978500102
"casual acquaintances",0.100297728991221,-0.0175451422856853
"diplomats",-0.589279034288374,0.0140697978500101
"facebook friends",0.100297728991221,-0.0175451422856854
"club member and club president",0.19573537093245,-0.275231262037306
"victim and criminal",0.216319069163209,0.587218271150522
"man and his mistress",0.111135312523652,-0.0215873954228299
"sugar daddy and sugar baby",0.111135312523652,-0.0215873954228299
"companions",0.19573537093245,-0.275231262037306
"criminal and hostage",0.216319069163209,0.587218271150522
"fans of opposing sports teams",0.216319069163209,0.587218271150522
"reviewer and writer",-0.589279034288374,0.0140697978500101
"close relatives",0.152268379517435,-0.0509111423517656
"lawyer and client",0.0956347228161995,-0.0160431019107766
"athlete and referee",-0.589279034288374,0.0140697978500101
"consultant and client",0.0775967264345703,-0.011234270179182
"researcher and research subject",-0.589279034288374,0.0140697978500101
"coach and athlete",0.111135312523651,-0.0215873954228298
"criminal and their accomplice",-0.589279034288374,0.0140697978500101
"babysitter and infant",0.0956347228161995,-0.0160431019107766
"religious followers",0.0747759752849789,-0.0105988790182252
"mother and infant",0.0839287644422894,-0.0127647337247576
"childhood friends",0.19573537093245,-0.275231262037306
"man and god",0.0806386328135011,-0.0119507016210536
"divorced spouses",0.216319069163209,0.587218271150522
"half siblings",0.152268379517435,-0.0509111423517655
"parole officer and parolee",0.0775967264345702,-0.011234270179182
"landlord and housekeeper",-0.589279034288374,0.0140697978500101
"a person and their social media follower",0.19573537093245,-0.275231262037306
"parent and teenager",0.0775967264345703,-0.011234270179182
"entrepreneur and investor",-0.589279034288374,0.0140697978500101
"professor and graduate student",0.0806386328135011,-0.0119507016210536
"sorority sisters",0.19573537093245,-0.275231262037306
