"","V1","V2"
"consultant and client",-0.544432033178321,0.0966954975173596
"researcher and research subject",-0.544432033178321,0.0966954975173596
"coach and athlete",0.363773275337988,0.513296568179617
"criminal and their accomplice",0.172231879559827,-0.274159659068546
"babysitter and infant",0.363773275337988,0.513296568179617
"religious followers",0.172231879559827,-0.274159659068546
"mother and infant",0.125847286308819,-0.132196436455657
"childhood friends",0.181804631385002,-0.323840538388186
"man and god",0.363773275337988,0.513296568179617
"divorced spouses",0.130882811670146,-0.142756595006669
"half siblings",0.0908818279835336,-0.0759866781966055
"parole officer and parolee",0.148737051078276,-0.187750412867109
"landlord and housekeeper",-0.544432033178321,0.0966954975173596
"a person and their social media follower",-0.544432033178321,0.0966954975173596
"parent and teenager",0.125847286308819,-0.132196436455657
"entrepreneur and investor",-0.544432033178321,0.0966954975173596
"professor and graduate student",0.363773275337988,0.513296568179617
"sorority sisters",0.181804631385002,-0.323840538388186
"doctor and nurse",-0.544432033178321,0.0966954975173597
"intern and employee",-0.544432033178321,0.0966954975173597
"cousins",0.181804631385002,-0.323840538388186
"brother and sister",0.181804631385002,-0.323840538388186
"political allies",0.172231879559827,-0.274159659068546
"supervisor and subordinate",-0.544432033178321,0.0966954975173596
"religious leader and congregant",0.363773275337988,0.513296568179617
"fans of the same sports team",0.172231879559827,-0.274159659068546
"principal and teacher",-0.544432033178321,0.0966954975173596
"celebrity and haters",0.148737051078276,-0.187750412867109
"a person and their in laws",0.363773275337988,0.513296568179617
"police officer and offender",0.148737051078276,-0.187750412867109
"customer and server",-0.544432033178321,0.0966954975173596
"foreman and laborer",-0.544432033178321,0.0966954975173596
