,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
129,2,14,9,100,1,1,73,100,4
130,1,51,52,100,1,8,83,100,21
131,0,52,59,100,1,1,100,100,1
132,1,50,50,100,1,5,100,100,10
133,0,52,51,100,0,0,100,100,0
134,7,53,53,97,1,6,66,92,9
135,1,50,50,100,1,1,100,100,1
136,1,43,60,100,1,4,81,97,18
137,1,50,50,100,1,1,100,100,1
138,0,25,51,96,0,0,100,100,0
139,0,51,63,100,0,0,100,100,0
140,1,70,85,95,1,1,100,100,2
141,0,12,24,100,0,0,100,100,0
142,0,34,50,100,0,6,85,100,14
143,17,55,55,92,6,6,77,97,19
145,7,45,66,98,5,7,97,96,17
146,4,51,50,100,5,2,100,100,3
147,4,51,51,100,0,0,100,100,0
148,8,55,55,99,1,1,99,99,1
149,2,53,53,100,2,2,100,100,12
150,0,48,65,100,0,0,100,100,0
152,0,50,50,100,0,0,100,100,0
153,3,48,47,91,1,2,92,92,13
154,4,38,96,99,3,2,100,100,2
155,22,52,51,79,0,0,100,100,0
156,0,47,57,94,2,3,97,98,2
157,4,49,51,96,0,0,97,97,5
158,1,50,52,100,1,2,100,100,8
159,0,50,60,100,0,2,70,100,15
160,0,50,100,100,0,0,100,100,0
161,0,67,78,99,1,2,86,96,8
162,0,52,57,100,0,0,100,100,0
163,0,50,52,100,0,0,100,100,0
164,0,26,41,91,6,17,65,92,38
165,26,50,78,100,0,0,100,100,0
166,0,47,71,100,5,8,85,100,12
167,2,56,53,100,0,0,100,100,1
168,0,73,88,100,2,4,100,100,34
169,0,49,59,100,3,6,67,100,19
170,10,50,51,90,3,3,59,95,11
171,10,50,50,80,0,0,100,100,0
172,12,69,53,82,1,1,100,100,1
173,4,49,55,100,3,10,100,100,30
174,14,43,68,98,7,14,87,100,24
175,0,50,55,100,0,0,100,100,0
176,0,50,50,100,0,0,100,100,0
177,2,50,50,85,0,0,100,100,0
178,0,56,56,100,0,0,100,100,0
179,2,11,10,100,1,1,100,100,7
180,20,53,83,91,3,10,59,94,17
181,4,48,50,100,0,0,100,100,0
182,0,50,50,100,0,0,100,100,0
183,1,51,51,97,1,1,99,97,1
184,6,43,69,98,4,10,72,100,38
185,0,50,59,100,0,0,100,100,0
186,0,49,49,100,0,0,100,100,12
187,5,53,53,99,6,8,98,97,6
189,3,55,54,100,4,4,100,100,5
190,1,66,81,100,2,2,100,100,9
191,4,50,49,100,1,6,65,100,24
192,6,27,33,100,0,0,100,100,0
193,4,50,75,100,2,6,85,100,23
195,15,56,7,97,5,5,98,99,20
196,0,54,54,89,0,0,94,100,1
197,2,46,48,98,2,4,67,100,12
198,0,39,29,92,0,6,86,100,14
199,3,53,56,94,3,3,83,100,10
200,26,16,25,96,0,0,100,100,0
201,10,48,50,99,0,0,100,100,3
202,5,29,29,100,6,6,100,100,1
203,3,50,50,100,5,10,90,100,15
204,4,57,57,100,2,2,100,100,2
205,1,52,56,100,0,0,100,100,1
206,11,7,44,93,0,0,94,100,1
208,3,50,51,99,0,13,86,100,27
209,2,55,55,78,2,3,86,100,22
210,0,11,20,100,4,5,91,95,3
211,1,40,40,100,1,10,90,100,14
212,0,51,51,94,0,10,63,89,17
213,1,50,50,100,1,1,100,100,1
214,11,52,67,90,0,6,88,100,30
215,0,53,54,98,3,6,100,98,10
216,12,55,58,100,3,4,100,100,4
218,0,52,56,100,0,0,100,100,0
219,12,7,44,93,0,0,94,100,1
221,5,24,34,97,5,8,99,98,12
222,2,28,71,100,5,6,100,100,7
223,4,46,48,100,4,22,100,100,25
224,4,50,55,95,5,6,86,95,22
226,0,48,48,100,0,0,100,100,15
227,6,50,50,100,3,2,100,100,4
228,13,42,51,98,5,15,90,98,24
229,0,49,51,100,0,0,100,100,0
230,0,50,69,100,0,0,100,100,0
232,0,38,68,100,0,0,100,100,0
233,2,50,63,98,3,3,100,100,21
234,3,50,45,100,2,3,100,100,7
235,2,50,50,100,1,1,100,100,1
236,0,50,55,100,0,0,100,100,0
238,5,52,70,99,0,8,68,96,33
239,1,51,52,100,1,8,100,100,24
240,0,50,50,100,0,0,100,100,16
241,2,36,41,97,2,3,85,100,22
242,0,53,53,100,0,0,100,100,0
243,1,46,59,100,1,13,82,100,27
244,7,55,70,100,0,0,100,100,0
245,3,51,63,100,1,4,88,100,13
246,1,50,50,100,0,0,100,100,0
247,0,45,42,82,0,5,80,100,18
248,0,50,50,100,0,0,100,100,0
250,0,50,82,100,0,0,100,100,0
251,5,50,70,100,0,3,87,100,13
252,27,53,50,80,13,11,91,93,16
253,2,50,50,99,0,0,100,100,0
254,7,50,66,100,1,7,91,100,6
255,0,20,31,100,3,3,100,100,1
256,0,11,20,100,4,5,94,95,3
257,1,40,40,100,1,10,90,100,20
258,0,51,51,100,0,10,63,91,27
259,1,50,50,100,1,1,100,100,1
260,2,52,67,97,0,6,79,100,30
261,0,53,54,98,3,6,100,98,10
262,2,55,58,100,3,4,100,100,4
263,5,55,20,97,5,5,95,96,10
264,3,50,50,100,5,2,100,100,7
265,7,58,44,99,0,1,100,100,6
266,8,28,83,97,2,5,71,97,21
267,0,57,57,100,0,0,100,100,0
268,0,23,35,100,10,21,100,100,32
269,2,50,61,100,8,14,79,90,16
270,3,57,58,100,1,1,100,100,1
271,10,50,50,100,0,0,80,95,0
272,21,56,57,94,0,6,69,100,28
273,3,50,50,98,6,11,70,95,26
274,0,52,78,92,0,0,100,100,0
276,10,50,50,100,2,3,100,100,2
277,2,54,54,100,1,1,100,100,1
278,0,49,49,100,0,0,100,100,0
279,1,10,40,90,1,2,100,100,3
280,0,50,60,100,1,3,71,100,4
281,15,45,65,90,5,10,75,90,25
282,7,28,46,100,4,6,99,99,19
283,4,50,50,98,1,5,80,99,9
284,0,52,68,100,0,4,65,100,22
285,0,32,65,100,0,0,100,100,0
286,10,50,50,100,0,0,100,100,0
287,5,52,53,98,0,0,100,100,0
288,5,53,53,96,5,6,100,100,4
289,1,50,50,100,1,1,77,100,14
290,0,48,70,100,0,0,100,100,0
291,11,51,52,96,5,5,90,91,6
292,0,51,51,100,0,0,100,100,0
293,10,48,50,100,0,0,100,100,0
294,5,29,29,100,3,1,100,100,1
295,0,50,50,100,5,10,90,100,15
296,4,57,57,100,2,2,100,100,2
297,0,52,56,100,0,0,100,100,0
298,12,7,44,93,0,0,94,100,0
300,0,50,51,99,0,13,86,100,27
301,2,55,55,78,2,3,86,100,22
302,6,50,55,97,5,6,97,98,19
305,3,60,61,89,0,0,100,100,26
306,0,50,50,100,0,0,100,100,0
307,1,45,50,100,0,0,100,100,0
308,1,30,36,100,1,2,75,100,12
309,4,44,51,100,1,6,100,100,12
310,5,62,66,92,6,5,98,98,12
311,5,50,75,100,1,5,65,100,8
312,5,30,41,96,5,6,83,98,25
313,6,49,49,99,6,6,97,98,8
314,0,50,53,100,2,3,100,100,3
315,2,50,61,100,6,18,69,86,44
316,1,56,56,99,1,1,99,98,2
317,10,50,50,100,0,10,75,100,25
318,1,51,51,100,0,11,80,100,35
319,4,55,55,94,0,0,100,100,1
320,1,33,37,92,2,20,65,93,41
321,14,53,55,90,1,1,86,100,2
322,5,6,14,100,5,6,73,97,7
323,21,55,53,85,3,9,79,95,27
324,0,47,46,100,2,5,86,99,7
325,10,49,65,100,1,1,100,100,1
327,2,50,52,100,1,5,90,100,25
328,5,50,59,100,3,5,100,100,4
329,0,49,61,99,0,3,89,100,7
330,10,48,66,100,0,0,100,100,0
331,13,54,60,98,3,5,100,100,5
332,3,50,78,100,1,1,100,100,3
333,1,50,50,100,1,1,100,100,1
334,2,51,51,98,1,1,99,100,6
335,10,44,45,97,0,0,86,91,0
336,0,37,18,99,0,0,100,97,38
337,0,38,55,100,2,7,78,98,11
338,6,52,22,96,13,19,100,100,25
339,25,38,53,100,0,0,100,100,0
340,7,31,45,98,4,5,98,98,7
341,6,51,51,96,6,18,57,98,31
342,15,53,55,94,13,18,83,88,23
344,0,50,60,100,0,0,100,100,0
345,3,50,50,98,2,2,100,100,3
346,5,53,76,97,5,6,80,89,18
347,0,50,50,100,0,5,60,100,20
348,0,30,50,100,0,0,100,100,0
350,0,51,51,100,0,8,100,100,29
351,7,50,54,88,1,1,100,100,1
353,0,50,50,100,0,0,100,100,0
354,0,51,72,100,0,0,100,100,0
355,1,47,52,100,7,7,90,100,5
356,5,24,34,97,5,8,99,98,17
357,2,28,71,100,5,6,100,100,7
358,4,46,48,100,4,22,100,100,49
359,4,50,55,95,5,6,86,95,30
360,5,50,60,100,0,0,100,100,0
361,0,48,48,100,0,0,100,100,15
362,6,50,50,100,3,2,100,100,4
363,13,42,51,98,5,15,90,98,24
364,0,49,51,100,0,0,100,100,0
365,0,50,69,100,0,0,100,100,0
366,0,54,78,100,0,0,100,100,0
367,0,14,20,100,3,10,74,90,24
368,0,16,46,100,0,0,100,100,0
369,4,53,68,99,1,4,81,100,17
370,4,50,50,92,7,12,74,94,26
371,0,50,50,100,0,0,100,100,0
372,5,42,60,100,3,19,72,91,40
373,0,50,50,89,7,14,74,88,28
374,4,54,53,100,0,0,100,100,0
375,26,50,50,89,0,0,91,100,12
376,6,50,50,98,6,19,60,100,33
377,12,53,67,100,3,4,56,100,12
378,10,27,39,87,11,13,98,91,18
379,5,54,61,99,2,5,84,100,13
380,1,50,59,100,3,15,74,100,45
381,7,50,50,100,0,8,72,100,17
382,9,43,32,93,5,8,99,99,5
383,0,51,52,99,0,4,71,100,35
384,0,50,50,100,0,0,100,100,0
385,8,8,29,98,1,1,100,100,1
386,0,50,50,90,0,0,100,100,0
387,0,50,50,100,0,0,100,100,0
388,0,48,50,92,0,0,100,100,0
389,0,50,50,100,0,0,100,100,0
390,5,56,62,97,6,12,82,91,19
391,0,50,55,100,0,0,100,100,0
392,0,47,48,100,0,0,100,100,0
393,4,3,11,100,2,2,100,100,2
394,0,50,50,100,0,0,100,100,0
395,4,51,64,100,4,4,85,85,16
396,2,50,50,100,0,0,100,100,0
397,26,50,58,100,0,5,93,100,22
398,15,39,64,91,9,8,81,92,14
399,3,50,50,100,3,10,83,96,18
400,0,50,50,94,0,6,79,100,18
401,0,50,50,100,0,5,85,100,20
402,3,53,58,100,2,2,100,98,2
403,0,53,53,99,1,1,99,100,1
404,12,50,59,80,1,1,86,100,1
405,2,5,57,100,2,7,70,100,18
406,0,49,52,100,0,0,77,100,13
407,0,50,50,100,0,0,100,100,0
408,0,51,50,98,0,19,62,97,33
409,0,50,50,100,0,5,82,100,20
410,5,50,50,100,4,4,97,95,7
411,0,50,76,100,0,6,100,100,23
412,0,50,50,100,0,0,100,100,0
413,2,25,35,100,1,1,100,100,1
414,7,50,50,97,1,1,100,100,8
415,2,53,54,100,2,2,100,100,3
416,1,50,50,100,1,1,100,100,1
417,1,45,65,100,0,22,71,100,44
418,0,50,50,100,0,0,100,100,0
419,8,55,55,98,5,4,97,97,8
420,13,53,72,99,0,0,100,100,0
421,0,27,19,97,0,3,71,86,15
422,5,49,47,99,6,6,96,97,6
423,4,55,74,100,2,11,80,100,26
424,1,57,58,100,1,1,100,100,1
425,1,50,50,100,0,0,100,100,0
426,5,50,87,99,8,13,74,97,23
427,0,50,50,100,0,0,100,100,0
428,0,50,50,100,0,0,100,100,0
429,7,57,57,99,1,1,99,99,2
430,0,52,34,100,3,7,80,100,13
431,0,53,63,100,0,0,100,100,0
433,2,56,54,100,2,2,100,100,2
434,5,53,53,99,1,1,100,100,5
435,9,45,73,98,2,6,89,94,13
436,0,17,20,90,0,0,100,100,0
437,5,40,62,99,3,2,98,98,2
438,0,48,49,100,0,0,84,100,30
439,1,50,25,100,0,2,100,100,10
440,5,50,51,95,0,2,100,100,8
441,0,20,20,100,0,0,100,100,0
442,6,51,51,99,1,1,86,99,20
443,3,44,45,91,5,6,87,98,17
444,0,50,50,100,0,0,100,100,0
446,7,52,71,100,6,8,100,100,27
447,0,49,64,100,0,0,100,100,0
448,0,46,47,100,0,0,99,100,0
449,2,91,63,100,0,0,100,100,0
450,1,70,77,100,1,1,100,100,1
451,4,30,78,100,1,3,100,100,5
452,7,47,47,100,6,10,73,100,24
453,6,50,72,94,7,9,94,92,10
454,0,50,51,90,8,15,67,84,24
455,0,50,50,100,0,0,100,100,0
457,9,47,60,96,5,8,83,89,18
458,7,50,50,100,4,4,100,100,5
459,0,48,79,100,0,0,100,100,0
460,6,50,49,100,2,3,100,100,12
461,1,31,43,100,1,2,100,100,25
462,3,50,51,100,2,5,100,100,7
463,5,50,50,90,0,10,75,100,20
464,18,65,52,100,0,5,95,100,8
465,0,50,50,100,0,0,100,98,0
466,8,51,71,99,2,17,92,100,25
467,10,51,51,97,1,3,78,94,13
468,0,50,50,100,0,0,100,100,0
470,20,50,50,100,1,1,100,100,1
471,4,50,50,97,3,5,59,100,21
472,2,54,54,100,1,5,100,100,14
474,6,55,58,96,0,0,100,100,0
475,1,53,52,100,2,5,71,100,48
476,5,54,54,93,0,3,81,100,15
477,0,49,49,100,4,12,64,100,26
478,6,52,53,97,5,6,96,95,6
479,12,53,70,97,0,0,100,100,0
480,0,50,50,100,0,0,100,100,0
481,0,52,52,100,0,0,100,100,0
482,1,58,59,100,0,0,100,100,5
483,5,51,50,96,3,2,73,97,20
484,1,50,60,100,1,1,100,100,1
485,0,52,59,91,0,1,95,100,14
486,0,20,51,100,0,0,64,100,23
487,4,58,57,99,5,5,99,98,5
488,4,56,55,93,4,5,99,100,3
489,4,50,49,100,0,1,97,100,25
490,3,48,52,100,8,13,75,100,32
491,0,32,62,100,2,5,80,87,11
492,3,50,64,97,14,22,71,83,36
493,5,50,60,100,5,10,75,100,25
495,19,46,26,77,2,5,56,83,18
496,0,50,69,100,0,3,74,100,13
497,0,51,51,100,0,0,100,100,0
499,5,57,65,100,3,8,70,93,25
500,4,53,52,99,4,5,99,99,12
501,2,50,66,95,5,10,65,94,30
502,1,52,53,98,5,6,71,97,23
503,17,54,56,97,0,15,100,97,15
504,5,54,77,100,2,2,100,100,2
505,11,56,26,95,8,10,95,94,12
507,4,54,64,98,3,3,100,100,7
508,12,50,57,100,9,15,73,89,35
509,13,15,90,82,6,9,84,99,15
510,1,50,50,100,1,1,100,100,1
511,3,55,55,100,0,0,100,100,0
512,17,59,61,93,3,2,92,100,3
513,1,50,64,100,1,1,100,100,1
514,0,54,56,100,6,8,81,91,22
515,8,51,52,86,6,6,100,100,5
516,4,50,50,97,5,8,78,95,32
517,3,54,53,100,5,3,70,100,15
518,0,50,50,100,0,0,100,100,0
519,8,50,50,97,1,1,100,100,1
520,11,54,53,100,2,3,100,100,5
521,0,16,38,100,0,12,79,89,19
522,5,48,73,98,1,1,100,99,2
523,4,52,54,96,3,7,95,99,7
524,8,53,51,95,5,7,92,94,18
525,8,47,63,96,10,9,95,98,20
526,3,54,54,100,4,4,100,100,6
527,5,50,55,91,5,10,79,95,25
528,0,50,75,100,0,9,79,100,18
529,1,50,60,99,1,3,81,98,15
530,2,25,66,100,0,10,75,100,27
531,2,65,56,100,5,5,99,99,17
533,2,50,51,100,1,1,99,99,1
534,0,52,54,100,0,9,100,100,18
535,2,56,58,100,2,3,100,100,2
536,20,47,51,96,0,0,100,100,0
539,5,51,51,98,5,4,80,98,7
540,0,49,50,100,0,0,100,100,0
541,1,50,55,100,1,1,90,100,7
542,3,47,67,100,2,2,100,100,2
543,4,49,73,100,6,6,99,100,18
544,2,50,51,100,1,1,100,100,12
545,0,50,50,100,0,0,100,100,0
546,6,28,52,96,5,4,98,99,8
547,5,51,50,99,1,1,91,100,1
548,22,50,50,100,4,15,84,93,24
549,3,53,53,97,2,7,79,96,20
550,10,50,55,86,0,0,100,100,0
551,13,52,57,98,13,16,98,98,18
552,0,18,35,100,0,0,100,100,0
553,0,49,70,100,0,0,100,100,2
554,0,50,50,85,0,7,74,100,13
555,0,51,49,100,0,0,100,100,0
556,0,25,50,100,0,0,100,100,0
557,7,8,52,100,0,0,100,100,9
558,0,59,59,100,2,2,100,100,2
559,0,50,50,100,0,0,100,100,0
560,0,50,60,100,0,0,100,100,0
561,5,52,4,100,5,12,100,100,33
562,0,50,56,100,2,5,84,100,11
563,0,50,51,100,0,0,100,100,0
564,2,50,50,100,0,0,100,100,0
565,2,49,46,98,2,2,75,100,30
567,2,25,39,100,2,8,100,100,20
568,1,43,68,96,8,10,77,100,16
569,10,55,70,92,6,4,74,88,14
570,19,49,56,98,1,14,86,97,30
571,2,51,55,96,2,5,76,93,20
572,4,52,51,96,0,0,100,100,0
573,3,47,49,100,1,2,98,100,3
574,1,50,50,100,1,1,100,100,4
575,5,54,52,100,3,2,100,97,3
576,1,50,50,100,1,1,100,100,1
577,2,33,52,100,1,2,100,100,2
578,12,10,10,99,2,4,99,100,9
579,0,50,50,100,0,0,100,100,0
580,0,50,50,100,0,0,100,100,0
581,10,21,41,99,12,11,86,99,35
583,1,20,10,100,1,2,100,100,2
584,0,20,12,100,0,9,76,89,31
585,2,39,25,100,4,14,56,98,31
586,0,25,58,93,1,2,100,100,36
587,17,59,87,98,5,7,96,94,11
588,0,48,47,97,0,5,87,97,13
589,1,50,70,91,2,9,51,100,25
590,0,53,49,99,0,6,100,100,14
591,0,51,50,100,0,0,100,100,0
592,0,20,20,100,0,5,100,100,20
593,0,50,50,90,0,0,100,100,0
594,0,33,50,100,0,4,68,100,18
595,5,50,49,96,6,6,93,93,7
596,0,30,55,100,0,0,100,100,0
597,8,37,44,100,7,5,99,100,6
598,7,52,58,100,3,22,61,84,39
599,10,50,65,99,0,0,100,100,0
600,8,52,68,92,7,17,77,87,27
601,4,50,25,99,0,2,84,98,0
