"","PC1","PC2","PC3","PC4","PC5"
"manager and assistant",1.87676047601961,1.20031767267102,-1.02426698806332,-1.06749788385212,0.962240845513097
"entrepreneur and investor",3.3236594125639,2.81336704388212,-0.949163356859937,-1.69576440282877,-2.52105373903328
"drug dealer and addict",2.45224235705239,0.715633357212285,1.43313031164288,2.27875078120502,-1.83069641732868
"victim and witness",1.67031006796658,-1.15686173067571,-0.0235126973698896,0.754217315035035,1.37090169346257
"criminal and police officer",4.17542063061676,-0.801115536913157,2.71749601520618,0.382476541320469,2.07760821667303
"criminal and prosecutor",4.88949694140162,0.0732217132312206,1.98982910455585,-0.81450100166181,1.19597418572843
"customer and businessman",4.43731389001887,3.42200396802978,0.387855638620712,0.903174919736012,-1.91917478293684
"representative and citizen",3.0620313263312,-0.412654458555332,-2.17647466971879,-2.39823901972203,-0.482145091685873
"officer and soldier",2.43349564091897,0.372227356389771,-0.0869880035571373,-0.110660377264385,2.64320508022926
"religious followers",-0.304128992462479,-4.28590756248327,-2.86557628661903,-0.13103385743319,-1.00939470702021
"reader and writer",2.41837418207793,-1.82097201402439,-2.73020763047163,-0.266291295459217,-2.29676606101343
"reviewer and writer",3.61492526135055,-1.19530056253906,-1.38243575585682,-2.91371606631115,-1.62488610979377
"sugar daddy and sugar baby",-0.792531500325546,2.1683341131895,2.39148672086248,-0.0259041255659202,-3.49138997395992
"director and performer",2.49980598690609,1.97434567773521,-0.607232603452439,0.132274292289974,0.884226780011738
"psychologist and client",0.848957315098436,2.82887678669908,-0.605109699100261,0.79775168618748,0.457331816693247
"judge and contestant",3.80238102116642,0.93927348700758,1.69993598510248,0.494271688071608,0.637920926173925
"man and god",1.51250807474009,-4.89807606946827,0.964155233638736,-1.70371631136397,1.15543314112251
"university student and administrator",3.97262206596918,0.480021534334362,-1.98942070426272,-0.784759907135965,-1.56292959787922
"student and dorm resident assistant",0.147855981647841,0.116248756151668,0.448868138684582,0.256547239710374,1.71489889976834
"athletic trainer and trainee",0.673592316590316,2.01899807271109,-0.802926084968395,0.472038963362864,1.38940074969244
"researcher and research subject",2.79676771330658,0.05845516264353,-1.21513406733995,1.12515704113117,0.370524060806469
"peers",-0.812441303501959,-0.825733558909733,-0.459044289868223,1.51476029310972,1.56714781472724
"classmates",-0.46543474275906,-1.0228914415222,-0.819519634246146,1.67798570342055,2.00314037238076
"bride and bridesmaid",-2.26494897617848,1.61288795305867,-0.550918635315519,2.70394911969716,1.04816062035489
"guest and host",0.219092266310652,-0.189100655271766,-0.0492434704132208,0.128584299092185,0.723233593140259
"television host and guest",3.06328245541795,-0.937159597127463,0.246130580887422,1.88521410978098,0.835888834349809
"volunteer and organizer",0.959171705809415,1.15316846437648,-1.73840935587532,0.351315392003615,0.794010171907545
"bully and victim",2.20954152102297,-3.01687352189075,3.46803686328974,-1.00261737293335,1.14132212443754
"a person and their social media follower",-0.734230058340182,-4.22230190593226,-1.83191619060949,-0.321778394986968,-0.708303343446235
"childhood friends",-3.8961033485093,-0.733726363880953,-1.56016242122433,1.34903650619292,0.743924918672038
"pen friends",-3.54489774009663,-1.72914940357215,-2.55678165933217,-0.0562981650960193,0.290112612621109
"friends with benefits",-4.38014916444252,1.31088104751597,2.34069262214122,1.59227188611196,-1.06006723769358
"life partners",-6.02327678856289,1.17416612445887,1.174472107131,2.54157071130228,-0.667492061016672
"soul mates",-6.33119193428255,0.850594276172408,1.11452212918367,1.79147645911786,-1.30739864786702
"church members",-1.4300682099126,-2.42823795564517,-0.962589455294441,1.14584277085988,0.755046736692341
"fans of the same sports team",-1.39020289898349,-3.79717727754513,-3.34657702006638,0.191537687533294,-0.68380633926399
"fans of opposing sports teams",0.891666858577332,-5.36076766159568,0.248940622224126,-0.959930038396683,-0.374559829122663
"superior and subordinate",4.26880417369856,1.82785587340703,-0.0255653324572201,-0.912511290976718,-0.665171689202133
"a monarch and their minister",2.8123319718187,2.43579867503601,-0.461848861763193,-1.94084530567101,1.66981962152311
"cousins",-4.65522894129802,0.0956573900868476,0.153852348092559,-1.24177224931679,-0.0611235798064811
"parent and infant",-4.84605212225948,0.425464919638335,2.15767556000592,-1.4986555114922,-0.968927809757491
"step parent and step child",-4.82768656343241,1.19245870244827,0.602502029361891,-0.974190800106574,0.127328879962488
"bride and groom",-5.98221666338846,1.54463408568578,1.96467771711083,-0.374321729216447,-0.950905959436272
"man wife and man mistress",1.22667996142899,-5.73489202080654,2.75305765649673,-0.611383230681996,-1.08311505031808
"brother and sister",-5.31114033247304,0.616148504387275,0.508985655498821,-1.33069102334037,0.0425953210293963
"close relatives",-5.37454636594412,0.494684475846114,0.29646518800131,-1.50487495253455,-0.459968305139407
"a person and their deceased spouse",-2.74028584048321,-4.00721370749836,-0.60369041532805,-1.35378820248569,-2.99644093127568
"foreman and laborer",3.37326208488101,0.569715571075048,-1.18714513192258,0.755084540574508,-0.144219937914515
"owner and manager",3.5738728587356,0.821375007116159,-1.43066589300384,0.585251179651625,-1.16931010383301
"chief and deputy",2.15162944492343,0.799951527048471,-2.07018280527761,-0.226039985040073,0.127964310586325
"supervisor and subordinate",3.50061339953753,-0.0360353161488645,-1.20962222171704,-0.410993206773987,-0.503606657108229
"boss and secretary",2.73111332604372,0.562087691551951,-1.40894232665515,1.04061859145698,-0.541993645130057
"intern and employee",2.81632889205377,0.412679120493117,-1.30767788513686,0.675891916587455,-0.0547369101168588
"lawyer and client",4.21626325495035,2.27157513559064,-0.177782886157862,-0.150322253470986,-1.16845508625879
"judge and lawyer",3.49265332503457,1.68216823563755,-0.354510625165879,-1.24372042126051,0.414009278917266
"victim and criminal",3.15815154460713,-3.49399993129105,3.17426919135031,1.29252117383225,-0.0308396097533013
"criminal and hostage",4.21077648893223,-1.43691620189341,4.01239602572924,0.267514099171483,0.244518992694414
"defendant and plaintiff",3.66046484844947,-1.14647464444728,2.10761085241698,-1.22253113749707,0.455074594441311
"police officer and offender",4.12398122748469,-1.6541642001683,2.34101934870466,-0.417844863514773,2.29043441067659
"police officer and civilian",3.54197574633334,-3.88581112309316,-0.0419969177076421,-0.445438335361264,0.571405733345095
"parole officer and parolee",3.37036421658561,0.0989134691710591,0.303841297745556,0.25219478638512,1.74293395964652
"consultant and client",3.85816464167348,2.28512064340498,0.799039713561949,-0.956170800506548,-1.5580278636299
"chef and customer",3.02673587228862,2.05041919402616,-0.042490017593626,1.97312498809054,-1.8001226824756
"customer and server",3.88656349484433,1.95708292372765,-0.0982446448027614,2.14378159278227,-1.88065750189001
"doctor and patient",1.99018442314348,2.6331803522876,0.738373464057321,-0.987991802819737,0.0720251276010549
"doctor and nurse",1.03385613015347,1.41883955304829,-2.01705663056598,-0.615785364354345,0.522360443948417
"patient and caretaker",-0.755251624553095,2.59572952552571,0.912614083030917,0.0273035457800088,-1.55483448787908
"driver and passenger",3.88627809730089,0.99908276941165,-0.0210722318145042,1.98824174192634,-0.894755313128162
"coach and athlete",-0.777670384257698,2.23791675047611,-0.458026999885243,-1.47182116931118,0.0856170043200473
"team captain and team members",-2.3152772483174,1.41070364017154,-0.27830071638522,-0.883192033417382,1.47093603660412
"club member and club president",-1.77675695980414,1.35266037927745,-0.776229292441073,-0.341067451627782,0.566105822703651
"politician and supporter",2.8642694318108,2.99758777237865,-1.57488943558229,-0.0639638850528514,-1.80874240877227
"leader and follower",2.40277456578586,-0.687337527028922,-1.18532180761956,-0.341774874954634,0.6871892556962
"babysitter and infant",-0.606259615457874,1.47176848517461,1.71096710312915,0.267086190001823,-0.469013398084489
"religious leader and congregant",-0.566018636584412,0.890240683396192,-0.820782758537426,-0.0838812622783336,1.04039768926519
"prostitute and customer",4.29541155939037,0.734887515787828,1.69746907685922,1.75119437304835,-2.03599507073399
"guide and tourist",4.19269301786496,1.13085580467031,-1.03100578313573,2.64112310383248,-0.405969846828089
"athlete and referee",2.75094122749153,0.194328127359877,-0.0757322947218138,1.44872542436603,1.63535547821641
"slave and master",4.77194412078664,-1.51797122499123,2.31792698756059,1.80180476226618,1.28884181232112
"performer and audience",3.18368673525637,0.492715863337878,-0.367986768906231,2.76402975553137,-0.751720603203685
"dealer and buyer",3.99482537739568,1.40781144446911,0.848183688051835,0.732512521671959,-2.36367874478543
"co workers",-0.723503269136412,2.15477627458635,-0.695932213875114,-0.799335341056202,1.09947997492828
"sports rivals",1.36562971706291,-1.25009696875453,0.550497421684076,0.0101866696658406,1.15432885672038
"romantic rivals",1.0742163682366,-4.31393131480388,3.26663201039527,-0.798467948643085,-0.722333007657276
"criminal and their accomplice",-1.08921587758921,0.203279564233721,1.50254173531125,0.257033268094066,0.691596191090325
"diplomats",2.55592872107232,2.41192201796852,-0.458008536334545,-2.20436371967888,0.308900664299277
"principal and teacher",1.66600780260938,1.22748864981103,-1.26860228784448,-0.756851261170914,0.818123684769188
"professor and teaching assistant",2.49092719926346,1.05064474089559,-1.5795074686967,-0.102659983780098,0.444189909596037
"mentor and mentee",-0.622534225000044,1.67397558690817,-0.908941969105618,-2.01701872708741,1.28387166920491
"roommates",-3.3371154790464,0.409520761763318,1.01669317955615,0.0147178274547352,0.568136348428609
"sorority sisters",-3.00381559215409,0.332839913812331,-1.03133677082098,-1.00922071840886,-0.154659908982676
"fraternity brothers",-3.63439998431574,0.377426049717185,-0.784597158024609,-1.0050314907569,-0.243943219905332
"groom and groomsman",-3.57658576632931,1.35142006616365,1.00177200165068,0.424216302259366,0.738922690344348
"predecessor and successor",0.778550576384184,-2.85433824226348,-2.52860075173818,-1.88428973576,-1.86008188769178
"landlord and tenant",4.88077805092838,0.300905542739372,0.746624942029633,1.19781406740647,-1.3056766033997
"landlord and housekeeper",3.93189152465691,-0.790990727405797,-1.48467890681652,1.78770061802203,-1.92429595866531
"celebrity and fans",1.49381506264269,-2.62924321261604,-1.55414010472009,0.288468926025845,-0.529092960337229
"celebrity and haters",2.58565544716305,-4.4388350544939,0.142831559359377,0.415179674716478,0.684295028953223
"native and tourist",2.56985912431163,-3.73113338451092,0.254165875965775,1.58120423565625,0.278757881822638
"friends",-5.20906716556251,0.874649830464971,0.814699068945849,-1.30673915070414,-0.762493795312071
"facebook friends",-0.392169639008493,-3.81424714145993,-1.50413132328894,0.847576623779535,-0.0117556925989521
"political allies",1.1690858809832,2.36995268562526,-2.04297365474343,-2.05267130178813,-0.282352923508549
"romantic lovers",-6.24966816332476,1.04382055156203,2.21491693863367,-0.614630052265883,-1.57875822164803
"ex lovers",-0.120914891794063,-4.68094564819376,1.21587586406787,-1.24737041291596,0.294309817176175
"strangers",1.80706541112704,-3.77177073446036,-2.067151245047,0.884119238938908,-1.2367550367515
"neighbors",-1.006626628201,-1.06298777424761,-0.287922950099159,1.01664544999112,0.286106269899492
"aunt and niece/nephew",-4.52645288578469,0.385453745311272,0.0248575892776734,-1.54341721229838,-0.487953188891153
"uncle and niece/nephew",-4.54549781669779,0.392167384669132,0.245403740502867,-1.42419657832574,-0.430250540056531
"frenemies",-1.66588928415679,-2.22592536432542,1.95547881458824,-0.866487398151117,0.352256382545846
"half siblings",-4.74020523823714,0.367933439673486,0.624652572458682,-1.18416625970957,-0.151660233186873
"adoptive parents and adopted kids",-4.78370590549143,1.18902981474769,0.641895373603408,-1.60668379905025,0.00612733809475455
"mother and infant",-4.78471538843021,0.3163556989479,2.0484495930352,-1.67488648297598,-1.16674173403019
"alumni",-0.76184732963499,-3.58104669061875,-3.61428246123235,-0.413956458124743,-0.468858819984547
"confidants",-4.79645136738698,0.689584779535621,0.249814408599535,-1.37118757935054,0.463848476407554
"a person and their significant other",-6.22381265728583,1.16007129810171,2.18233708090742,-0.655034871955173,-1.44969060173041
"companions",-4.50489959809718,0.424274748383528,0.873206217187425,-0.741084264394891,-0.17506269953649
"playmates",-4.26833736679251,0.49489524491563,0.957303033639013,-0.555038729398276,0.0861314300700194
"competitors in sports",1.20125236568246,-0.783395391758162,1.64897777677797,0.196997817007983,1.92335359300247
"a person and their crush",-3.45880075676835,-1.6126907047917,0.63953521006374,0.378570528015711,-1.90045208903225
"cohabitants",-2.13233164398599,0.566128788992702,1.31643659572585,1.47861713291908,-0.177272012908429
"long distance lovers",-5.48100107413473,0.138635584611671,1.39062840842593,-1.07451808857143,-1.50216591995899
"brothers in arms",-2.20047378923812,0.977864541962534,-1.28209333095584,-1.24540860423957,1.01517518854539
