"","PC1","PC2","PC3","PC4","PC5"
"step siblings",-2.75869884886455,1.57365035356821,0.196393362521623,-0.705049985011275,-0.339968464110826
"distant relatives",-0.947085774420188,3.61098028161029,3.72173079858918,-3.47773331641614,1.63141274631982
"twins",-4.78413540690349,-0.482175983845529,-1.02837807659791,0.0821195819185524,0.0581075999721807
"a person and their family friends",-2.31921806545556,1.71448366617987,1.71952023385328,-0.409882713920519,0.161128317793285
"manager and staff",2.66057083431944,-1.07002536771149,0.821496848061033,0.683039617821354,0.641394252285344
"union leader and union member",1.33917465018025,-0.536231528151278,2.12045628614785,1.21069424202364,0.890180249346055
"manager and assistant",1.97956348599408,-0.903564535671024,-0.169409012280641,1.63357343735482,0.640787161581046
"entrepreneur and investor",3.84611429551177,-3.22445556495963,-2.52746296848033,-2.32016283287926,1.04446873276087
"drug dealer and addict",4.20520817036956,-1.42104809883038,-3.59771062299718,-3.38126284265864,0.0640989707543633
"victim and witness",0.32279876841341,0.291860852617896,1.05957139157058,0.384210308500148,-1.84823805065004
"criminal and police officer",4.12114383178571,3.72998754373535,-2.07728905827,1.74264807097515,0.455931246053698
"criminal and prosecutor",4.09612486395394,4.22021350076464,-1.68628137291431,1.63445097884591,0.859540111141691
"customer and businessman",5.44662856014253,-2.18754253331627,-1.40407006793085,-2.92270917960283,0.505493049435296
"representative and citizen",3.94108144910369,1.86596274795245,0.549856852444866,1.07069385548462,4.69222971185537
"officer and soldier",1.47046034910325,-0.980559318509468,-0.0789121661291782,2.53517225349589,1.81858122664057
"religious followers",-0.091658854916686,2.54639907562916,4.16709661837027,-1.79853881946124,0.961075677506556
"reader and writer",1.33154120978408,1.56715231243405,3.20432856436988,-0.436745171419135,0.951692759013532
"reviewer and writer",3.10379203906653,0.0744716295150513,-0.948452931606892,0.374037376824201,1.08324244159313
"sugar daddy and sugar baby",-0.245119648133492,-3.40569246708393,-4.16712955640117,-4.7012545740899,0.7811621638125
"director and performer",1.89466649334717,-1.19416398025599,0.588626737096387,1.28312698382027,0.23156784450955
"psychologist and client",1.51857882152492,-2.3603472354756,0.326815723991883,0.822048252817712,-0.481917818110588
"judge and contestant",2.64457840049011,0.975757877962662,0.287934135717618,1.55234863945361,-1.27609589472957
"man and god",-2.70762635553446,1.16444095015019,1.3402792109664,-0.436777522653318,0.66200702785334
"university student and administrator",3.9490670220043,0.481903330748505,0.57077530369514,-0.171128191434625,2.98152145882099
"student and dorm resident assistant",1.23998387662045,0.697095900031399,1.03872541404511,1.32413638243171,-0.629471357324625
"athletic trainer and trainee",1.88491976379074,-0.923472551578011,1.87354264562644,0.949914211964151,-1.49160343475557
"researcher and research subject",3.45578134593826,-2.61040991897521,0.427441773455477,-0.189656529314656,-1.160558374899
"peers",0.300548806002536,1.79303465095336,2.18803547019507,-0.516945786559241,-1.47736712802974
"classmates",-0.202179257483503,1.37687953028309,2.73925291581529,-0.143087056577816,-0.991704341736212
"bride and bridesmaid",-3.08910302484911,-0.0959841083170299,0.76200584958501,1.00384597619656,-0.189720210636924
"guest and host",0.330662975172067,0.512318619191848,1.53298033732654,0.0961347257939704,-1.93163827091518
"television host and guest",2.49848558501855,-1.20068148836033,1.01790261139993,-0.0157476967839248,-0.685463511875515
"volunteer and organizer",1.03742715437547,-0.684451677763199,2.14738639422361,1.470851276493,0.082069534777738
"bully and victim",0.841750432858116,4.0080296482953,-2.71177628429717,0.667341483715196,-1.15988299346727
"a person and their social media follower",-0.200974788602582,2.83405116661949,2.99793547655114,-1.42377188444867,-0.577076240710721
"childhood friends",-2.79293873618523,0.741769748796731,1.75378285714596,0.225753436750575,0.478589866495678
"pen friends",-2.88830781437141,0.264189037808876,1.05806362582617,0.178233192050528,0.120137117301916
"friends with benefits",-4.2857769542419,-0.668722159070106,-1.23105621047951,-0.821436523019513,-0.624777260213095
"life partners",-5.41835306940229,-1.01559113268294,-1.54193035880134,-0.522001994829243,-0.0452935247089635
"soul mates",-5.38497931626311,-0.952329949598769,-1.49773091648558,-0.504200907090384,-0.0202025444351825
"church members",-0.685286009432505,1.10032383101483,3.54657356287174,-0.754631406288124,0.481373329929496
"fans of the same sports team",-0.938884708419938,1.47963412865132,3.97133207427654,-1.11534448250447,0.461872752173005
"fans of opposing sports teams",1.88716148220578,6.09910321572128,-0.0966712260921729,-2.674719968043,1.2021604791025
"superior and subordinate",2.71732673299804,-1.13563321018164,0.557727681447077,0.954891388011621,-0.062631791718441
"a monarch and their minister",1.15730281001801,1.95242652659587,-2.25393985122096,1.49267860176333,-0.602615643978181
"cousins",-3.59326792563534,-0.437488302179567,0.906694960631035,0.361106212150893,-0.068882945926184
"parent and infant",-4.26493590879945,-0.577434485344468,-1.35079401953027,0.076745435488397,-0.664835362383445
"step parent and step child",-4.33163619905928,-0.992121686403689,-1.28767241463509,0.915580503264783,-0.0226001731241152
"bride and groom",-5.77999711492978,-1.25200216938068,-1.40552191714934,-0.674310038777603,0.293402515866938
"man wife and man mistress",-4.75987800085647,-1.54027291600063,-1.55076332192039,-1.30074627399072,-0.71640883419037
"brother and sister",-4.61626860668436,-0.861097232090158,-0.458405203333289,0.724019773552798,0.126455985287026
"close relatives",-4.22040421460096,-0.698055972782697,0.474839354930407,0.0666072610760278,0.0819057978555853
"a person and their deceased spouse",-4.9368255436094,2.11891805616323,1.87096122157172,-3.800138067117,3.38564038961887
"foreman and laborer",1.93963404473288,-1.55343236758141,0.797292189987597,1.4760836112054,0.524116730348457
"owner and manager",2.98389726002756,-2.31320502059652,0.291133713751751,0.799236297330842,-0.798236063468816
"chief and deputy",1.87327409618685,-1.63404858024129,0.30592856266673,1.7674791108558,-0.329786971576889
"supervisor and subordinate",2.66014719171035,-1.19951629481271,0.241117285498477,1.3825204649979,-0.844747640446055
"boss and secretary",2.58918957740242,-2.3808828830307,0.16827408196934,0.762285554444807,-0.40725612186067
"intern and employee",2.76656453967297,-1.70028762445352,1.22103464435002,1.05898058515254,-0.815186912372687
"lawyer and client",3.04914103490011,-2.99353231893617,-0.688100478958212,-0.134203787158025,0.237672035681446
"judge and lawyer",4.26761374771083,0.113729588803744,-0.793591909275927,0.456855096551126,2.09234671138522
"victim and criminal",3.94726157288198,1.84636664908535,-4.50043861079149,-0.859485632420592,-0.919932165753708
"criminal and hostage",4.11576299882233,1.23921355768769,-4.641988836332,0.146266670382862,0.0966635376855823
"defendant and plaintiff",2.37698657503475,3.61553616113451,-3.08409884582631,-0.318029968647024,-0.704463644454353
"police officer and offender",3.46259835828911,2.94039678173757,-1.87889034747241,1.29646647247818,-1.35915550829894
"police officer and civilian",3.93384355743142,0.828516073654187,2.16340842151284,1.16992860248018,1.50743872019875
"parole officer and parolee",3.05150282508196,1.51510719651803,-2.50504331510149,1.6193993544574,-1.56330264873048
"consultant and client",3.91865330523695,-3.03703228517617,-0.308752982457977,-0.778613567805294,-0.0722015261421448
"chef and customer",4.51801958319278,-3.20881167585723,0.736132284614906,-2.52821456246099,-1.07795477987404
"customer and server",4.56291324979114,-3.18864665719613,0.894808348073371,-2.45469801725915,-0.987272756340315
"doctor and patient",2.88405926309013,-2.41260319887261,0.953838824904767,0.0728556742164703,-0.746764880392682
"doctor and nurse",2.24188366329342,-1.37963230595964,1.07484923050099,0.920013129616151,-0.0614865459908855
"patient and caretaker",1.35401118069656,-3.5525181656156,-1.05923158751228,0.261576127068965,0.31603567079843
"driver and passenger",1.71495311603539,-0.453597660852358,1.27197208895817,-0.216094586242846,-2.11429405756432
"coach and athlete",1.33390049204195,-1.37927629571792,1.00443148890961,1.53580527909348,0.0304975930040025
"team captain and team members",-3.93217574004116e-05,-1.53478338427422,0.914232927886523,1.88082881410159,0.182435939177541
"club member and club president",0.527283896824554,-1.39911333156659,1.17052183539572,1.55332893186994,0.191841896197145
"politician and supporter",2.56361736809745,-1.08025631643675,0.0940988751478408,0.672084918171048,1.90314786087408
"leader and follower",0.783007067147999,-0.344598766201962,0.966113515022878,1.33027173242936,0.2530037991632
"babysitter and infant",0.478285556728587,-1.57543642521189,0.617384719750988,0.810427762503625,-0.872680246375073
"religious leader and congregant",1.25685918622324,-1.53503834117477,0.836215844816163,0.751160589187218,1.43620264190167
"prostitute and customer",3.46590739056357,-3.31993798509827,-2.62376145145664,-5.36177466723138,-0.193225183718954
"guide and tourist",4.25808362212305,-3.35286575415871,0.872369762523767,-2.36855623053069,-0.907322601341476
"athlete and referee",3.25644876791632,-0.510698651752699,1.89550093433326,0.317921641120498,-1.29207690793393
"slave and master",3.45983350564853,1.16739917994952,-4.45804313798514,-0.0882183660057661,-0.470834398206177
"performer and audience",4.1791668493028,-1.410837858765,1.98940096097135,-1.76115702537833,-0.935552878195182
"dealer and buyer",4.5794093626452,-3.73645835394607,-0.663702071183353,-2.7266440106215,-0.0236199340916842
"co workers",1.97934946690355,-1.57615724732285,1.23326033150408,0.682097577135579,-0.227676607294682
"sports rivals",1.64602992821992,4.07793371034107,0.131079210542161,-0.146781401753468,-2.84247428191522
"romantic rivals",-1.35316641893108,3.66587875609301,-1.99239058158688,-0.267652832726503,-1.63881091414428
"criminal and their accomplice",-1.10040136797434,-1.80876856738373,-0.42719445814855,1.03634701982882,-0.488195798201149
"diplomats",2.87239994033412,-0.873981585947584,0.823771704923456,-0.780097902677148,0.198654355966639
"principal and teacher",2.16392471187639,-1.24539014863221,0.345625783653173,2.51930870141131,2.29521321747151
"professor and teaching assistant",2.71936050340852,-2.33031129856127,-0.168567126711736,0.357959330567273,-0.0787925049034411
"mentor and mentee",0.628282913781389,-1.8117509276135,0.0998467500073355,2.0063409905878,0.454298775336959
"roommates",-3.35353700168963,-0.768539016019532,0.131729177293255,0.529065174723871,-0.432760681489748
"sorority sisters",-3.60946001238069,-0.714094552742056,0.753678923212163,0.301631469248263,-0.238667923409948
"fraternity brothers",-3.72635840123945,-0.574569351810648,0.81421055179942,0.627732457037244,-0.0971880683154305
"groom and groomsman",-4.53272621903295,-1.04216026642596,-0.336407924580975,0.226869500375316,-0.117107666964338
"predecessor and successor",2.90034816385311,0.590632094641807,3.59667556632075,-1.32092501159228,2.09223863207704
"landlord and tenant",4.19178965348148,-2.0094632330425,-0.396731932779888,-1.65701185699704,-0.318771376448366
"landlord and housekeeper",4.12835202626757,-1.87788764683275,-0.633201339394544,-1.4370256197208,-0.896060689830355
"celebrity and fans",0.104656387976147,0.706163270877774,2.86951693115428,0.559101372437742,0.588450013897109
"celebrity and haters",2.04170410303868,4.58105488532178,0.923356391826602,-0.0400124273464253,-0.7379607417958
"native and tourist",1.0379055703042,2.57849151836614,1.6375670387537,-0.703351808659092,-2.90764965987268
"friends",-3.7404002432248,-0.588614834529893,0.673045224258925,0.532611178512052,-0.0882321301829686
"facebook friends",-0.628913864642197,1.85153347617597,3.34703888805968,-1.20165247371393,-0.0775020325282088
"political allies",0.0933536352703513,-1.78230917399783,-0.524320449268287,1.50667409561571,3.30783597958619
"romantic lovers",-5.91966796439015,-1.4413314037453,-1.78749032137483,-0.731485358752229,0.135026951045742
"ex lovers",-2.10111741003496,4.00494049278457,-2.10706652678188,-1.07045505235011,-0.912252582615763
"strangers",1.80140629739288,3.74914576104698,2.73875996219966,-1.26248338914959,-1.47183343105307
"neighbors",-1.79002154636884,0.331004548950721,1.6825613417669,0.0443649260179082,-0.815895249770757
"aunt and niece/nephew",-3.65916570732703,-1.02153891205859,-0.0792414885004797,0.778286617294012,-0.0384599329441704
"uncle and niece/nephew",-3.89914367985764,-0.978615668709987,-0.139043018883992,0.782822392441598,0.133629667573759
"frenemies",-1.84390423071907,2.5627217830122,-1.51571179701909,0.48084007148056,-1.36367768680008
"half siblings",-3.66613396594015,-0.438217791465893,0.385158219064596,0.568598807221065,0.171690244965375
"adoptive parents and adopted kids",-5.05117331496164,-1.18922628665203,-0.795277910963315,0.316547603150133,0.022566244406932
"mother and infant",-4.37841952011614,-0.651778164858637,-1.46270926584266,-0.0484090864184545,-0.679983401115676
"alumni",0.844077378453022,1.85224326063455,3.69943364946003,-1.20127768827671,-1.46095171161892
"confidants",-5.16757492575935,-1.25273598324408,-1.15086214968657,-0.333257779642268,-0.0623184072659552
"a person and their significant other",-5.84401292093245,-1.33877806846446,-1.58059076908603,-0.700515393765973,0.220813715323889
"companions",-4.31079002604958,-0.949885782507972,-0.0727553913195392,0.0223707921746837,-0.193645894022873
"playmates",-3.01025730244469,-0.573612059314763,0.7865753159287,0.643842301801973,-0.739821980695549
"competitors in sports",2.36175789632019,3.46858149612484,-0.0966130803295133,0.536821510018145,-2.63147007541878
"a person and their crush",-4.96638187211334,-1.1414491279706,-1.04465208099626,-0.806109736017119,-0.303787226143674
"cohabitants",-2.9290279727671,-0.960949521231436,0.00726456893220595,0.418486774878575,-0.344479763410151
"long distance lovers",-5.89332572576218,-0.536191828954249,-1.04075342461831,-1.35636044950135,1.31902456267527
"brothers in arms",-1.59871578354395,-1.01671996114724,1.06852257359233,1.15719454681934,0.867460967255559
