"","V1","V2"
"opposing negotiators",0.166418570898842,0.0416325113117205
"nurse and patient",0.129158602971442,0.0262696381181686
"man wife and man mistress",0.166418570898836,0.0416325113117187
"parent and infant",0.129158602971441,0.0262696381181671
"a person and their crush",0.358469735946265,-0.48362304547285
"volunteer and organizer",-0.52205468910542,-0.0248784144766196
"doctor and patient",0.12915860297144,0.0262696381181681
"prostitute and customer",-0.52205468910542,-0.0248784144766196
"distant relatives",0.358469735946265,-0.483623045472845
"landlord and tenant",-0.52205468910542,-0.0248784144766196
"ancestor and descendant",0.12915860297144,0.0262696381181681
"representative and citizen",0.12915860297144,0.0262696381181681
"a person and their deceased spouse",0.304421965128099,0.513947913716868
"television host and guest",-0.52205468910542,-0.0248784144766196
"guest and host",0.358469735946265,-0.483623045472845
"neighbors",0.358469735946265,-0.483623045472845
"dealer and buyer",-0.52205468910542,-0.0248784144766196
"friends",0.358469735946265,-0.483623045472845
"judge and lawyer",-0.52205468910542,-0.0248784144766196
"officer and soldier",-0.52205468910542,-0.0248784144766196
"teammates in sports",0.358469735946265,-0.483623045472845
"patient and caretaker",0.12915860297144,0.0262696381181681
"frenemies",0.166418570898843,0.0416325113117205
"enemies",0.166418570898843,0.0416325113117205
"slave and master",-0.52205468910542,-0.0248784144766196
"therapist and patient",0.12915860297144,0.0262696381181681
"godparent and godchild",0.304421965128098,0.513947913716868
"step parent and step child",0.304421965128099,0.513947913716868
"wife and husband",0.304421965128099,0.513947913716868
"romantic rivals",0.166418570898843,0.0416325113117205
"romantic lovers",0.304421965128099,0.513947913716868
"brothers in arms",0.358469735946265,-0.483623045472845
"driver and passenger",-0.52205468910542,-0.0248784144766196
"employer and employee",-0.52205468910542,-0.0248784144766196
"university student and administrator",-0.52205468910542,-0.0248784144766196
"athletic trainer and trainee",-0.52205468910542,-0.0248784144766196
"native and tourist",-0.52205468910542,-0.0248784144766196
"co workers",0.358469735946265,-0.483623045472845
"bride and bridesmaid",0.304421965128099,0.513947913716868
"alumni",0.358469735946265,-0.483623045472845
"sports rivals",0.166418570898843,0.0416325113117205
"classmates",0.358469735946265,-0.483623045472845
"psychologist and client",0.12915860297144,0.0262696381181681
"reader and writer",0.358469735946265,-0.483623045472845
"aunt and niece/nephew",0.304421965128099,0.513947913716868
"guard and prisoner",0.166418570898843,0.0416325113117205
"criminal and police officer",0.166418570898843,0.0416325113117205
"church members",0.358469735946265,-0.483623045472845
"friends with benefits",0.358469735946265,-0.483623045472845
"parent and child",0.304421965128099,0.513947913716868
"predecessor and successor",-0.52205468910542,-0.0248784144766196
"defendant and plaintiff",0.166418570898843,0.0416325113117205
"roommates",0.358469735946265,-0.483623045472845
"mentor and mentee",0.12915860297144,0.0262696381181681
"customer and businessman",-0.52205468910542,-0.0248784144766196
"superior and subordinate",-0.52205468910542,-0.0248784144766196
"victim and witness",0.12915860297144,0.0262696381181681
"leader and follower",-0.52205468910542,-0.0248784144766196
"bride and groom",0.304421965128099,0.513947913716868
"union leader and union member",-0.52205468910542,-0.0248784144766196
"foster parent and foster child",0.304421965128099,0.513947913716868
"police officer and civilian",0.12915860297144,0.0262696381181681
"political opponents",0.166418570898843,0.0416325113117205
"teacher and student",0.12915860297144,0.0262696381181681
"politician and supporter",0.12915860297144,0.0262696381181681
"siblings",0.304421965128099,0.513947913716868
"second cousins",0.304421965128099,0.513947913716868
"manager and staff",-0.52205468910542,-0.0248784144766196
"drug dealer and addict",-0.52205468910542,-0.0248784144766196
"team captain and team members",-0.52205468910542,-0.0248784144766196
"life partners",0.304421965128099,0.513947913716868
"soul mates",0.304421965128099,0.513947913716868
"close friends",0.304421965128099,0.513947913716868
"salesperson and customer",-0.52205468910542,-0.0248784144766196
"competitors in sports",0.166418570898843,0.0416325113117205
"boss and secretary",-0.52205468910542,-0.0248784144766196
"bully and victim",0.166418570898843,0.0416325113117205
"director and performer",-0.52205468910542,-0.0248784144766196
"confidants",0.358469735946265,-0.483623045472845
"playmates",0.358469735946265,-0.483623045472845
"uncle and niece/nephew",0.304421965128099,0.513947913716868
"step grandparent and step grandchild",0.304421965128099,0.513947913716868
"guide and tourist",-0.52205468910542,-0.0248784144766196
"fiance and fiancee",0.304421965128099,0.513947913716868
"criminal and prosecutor",0.166418570898843,0.0416325113117205
"long distance lovers",0.304421965128099,0.513947913716868
"fraternity brothers",0.358469735946265,-0.483623045472845
"chief and deputy",-0.52205468910542,-0.0248784144766196
"adoptive parents and adopted kids",0.304421965128099,0.513947913716868
"master and servant",-0.52205468910542,-0.0248784144766197
"a person and their family friends",0.358469735946265,-0.483623045472845
"owner and manager",-0.52205468910542,-0.0248784144766197
"groom and groomsman",0.304421965128099,0.513947913716868
"strangers",0.166418570898843,0.0416325113117205
"a monarch and their minister",-0.52205468910542,-0.0248784144766196
"step siblings",0.304421965128099,0.513947913716868
"business rivals",0.166418570898843,0.0416325113117205
"interviewer and job applicant",-0.52205468910542,-0.0248784144766196
"student and dorm resident assistant",-0.52205468910542,-0.0248784144766196
"manager and assistant",-0.52205468910542,-0.0248784144766196
"a person and their significant other",0.304421965128099,0.513947913716868
"ex lovers",0.166418570898843,0.0416325113117205
"chef and customer",-0.52205468910542,-0.0248784144766197
"professor and teaching assistant",-0.52205468910542,-0.0248784144766197
"grandparent and grandchild",0.304421965128099,0.513947913716868
"business partners",0.358469735946265,-0.483623045472845
"peers",0.358469735946265,-0.483623045472845
"twins",0.304421965128099,0.513947913716868
"performer and audience",-0.52205468910542,-0.0248784144766197
"celebrity and fans",0.358469735946265,-0.483623045472845
"cohabitants",0.358469735946265,-0.483623045472845
"pen friends",0.358469735946265,-0.483623045472845
"judge and contestant",-0.52205468910542,-0.0248784144766196
"casual acquaintances",0.358469735946265,-0.483623045472845
"diplomats",0.358469735946265,-0.483623045472845
"facebook friends",0.358469735946265,-0.483623045472845
"club member and club president",-0.52205468910542,-0.0248784144766196
"victim and criminal",0.166418570898842,0.0416325113117205
"man and his mistress",0.358469735946265,-0.483623045472845
"sugar daddy and sugar baby",-0.52205468910542,-0.0248784144766196
"companions",0.358469735946265,-0.483623045472845
"criminal and hostage",0.166418570898842,0.0416325113117205
"fans of opposing sports teams",0.166418570898842,0.0416325113117205
"reviewer and writer",-0.52205468910542,-0.0248784144766196
"close relatives",0.304421965128099,0.513947913716868
"lawyer and client",0.12915860297144,0.0262696381181681
"athlete and referee",-0.52205468910542,-0.0248784144766196
"consultant and client",-0.52205468910542,-0.0248784144766196
"researcher and research subject",-0.52205468910542,-0.0248784144766196
"coach and athlete",-0.52205468910542,-0.0248784144766196
"criminal and their accomplice",0.358469735946265,-0.483623045472845
"babysitter and infant",0.12915860297144,0.0262696381181681
"religious followers",0.358469735946265,-0.483623045472845
"mother and infant",0.304421965128099,0.513947913716868
"childhood friends",0.304421965128099,0.513947913716868
"man and god",0.304421965128099,0.513947913716868
"divorced spouses",0.166418570898842,0.0416325113117205
"half siblings",0.304421965128099,0.513947913716868
"parole officer and parolee",-0.52205468910542,-0.0248784144766196
"landlord and housekeeper",-0.52205468910542,-0.0248784144766196
"a person and their social media follower",0.358469735946265,-0.483623045472845
"parent and teenager",0.304421965128099,0.513947913716868
"entrepreneur and investor",-0.52205468910542,-0.0248784144766196
"professor and graduate student",-0.52205468910542,-0.0248784144766196
"sorority sisters",0.358469735946265,-0.483623045472845
"doctor and nurse",-0.52205468910542,-0.0248784144766196
"intern and employee",-0.52205468910542,-0.0248784144766196
"cousins",0.304421965128099,0.513947913716868
"brother and sister",0.304421965128099,0.513947913716868
"political allies",0.358469735946265,-0.483623045472845
"supervisor and subordinate",-0.52205468910542,-0.0248784144766196
"religious leader and congregant",-0.52205468910542,-0.0248784144766196
"fans of the same sports team",0.358469735946265,-0.483623045472845
"principal and teacher",-0.52205468910542,-0.0248784144766196
"celebrity and haters",0.166418570898843,0.0416325113117205
"a person and their in laws",0.358469735946265,-0.483623045472845
"police officer and offender",0.166418570898843,0.0416325113117205
"customer and server",-0.52205468910542,-0.0248784144766196
"foreman and laborer",-0.52205468910542,-0.0248784144766196
