"","V1","V2"
"opposing negotiators",-0.105145066387261,0.439504671114458
"nurse and patient",0.466596778314261,-0.14053683139279
"man wife and man mistress",-0.091427137814635,0.29195460431741
"parent and infant",-0.526317564777758,-0.259234008406044
"a person and their crush",-0.526317564777761,-0.259234008406049
"volunteer and organizer",0.466596778314262,-0.14053683139279
"doctor and patient",0.466596778314263,-0.14053683139279
"prostitute and customer",-0.10514506638726,0.439504671114453
"distant relatives",-0.10514506638726,0.439504671114459
"landlord and tenant",0.466596778314262,-0.14053683139279
"ancestor and descendant",-0.10514506638726,0.439504671114459
"representative and citizen",0.466596778314263,-0.14053683139279
"a person and their deceased spouse",-0.526317564777761,-0.259234008406049
"television host and guest",0.466596778314263,-0.14053683139279
"guest and host",0.466596778314263,-0.14053683139279
"neighbors",-0.102579848750951,0.405360667933797
"dealer and buyer",0.466596778314262,-0.14053683139279
"friends",-0.526317564777761,-0.259234008406049
"judge and lawyer",0.466596778314262,-0.14053683139279
"officer and soldier",0.466596778314262,-0.14053683139279
"teammates in sports",0.466596778314262,-0.14053683139279
"patient and caretaker",0.466596778314262,-0.14053683139279
"frenemies",-0.10514506638726,0.439504671114459
"enemies",-0.0914271378146332,0.291954604317412
"slave and master",-0.10514506638726,0.439504671114453
"therapist and patient",0.466596778314262,-0.14053683139279
"godparent and godchild",-0.526317564777761,-0.259234008406049
"step parent and step child",-0.10514506638726,0.439504671114459
"wife and husband",-0.0914271378146332,0.291954604317412
"romantic rivals",-0.10514506638726,0.439504671114459
"romantic lovers",-0.0914271378146333,0.291954604317412
"brothers in arms",-0.526317564777761,-0.259234008406049
"driver and passenger",0.466596778314262,-0.14053683139279
"employer and employee",0.466596778314262,-0.14053683139279
"university student and administrator",0.466596778314262,-0.14053683139279
"athletic trainer and trainee",0.466596778314262,-0.14053683139279
"native and tourist",-0.10514506638726,0.439504671114459
"co workers",0.466596778314262,-0.14053683139279
"bride and bridesmaid",-0.526317564777761,-0.259234008406049
"alumni",-0.102579848750951,0.405360667933797
"sports rivals",-0.0914271378146334,0.291954604317412
"classmates",-0.10257984875095,0.405360667933797
"psychologist and client",0.466596778314262,-0.14053683139279
"reader and writer",0.466596778314262,-0.14053683139279
"aunt and niece/nephew",-0.526317564777761,-0.259234008406049
"guard and prisoner",-0.10514506638726,0.439504671114453
"criminal and police officer",-0.10514506638726,0.439504671114453
"church members",-0.526317564777761,-0.259234008406049
"friends with benefits",-0.0914271378146333,0.291954604317412
"parent and child",-0.526317564777761,-0.259234008406049
"predecessor and successor",-0.10257984875095,0.405360667933797
"defendant and plaintiff",0.466596778314262,-0.14053683139279
"roommates",-0.526317564777761,-0.259234008406049
"mentor and mentee",0.466596778314262,-0.14053683139279
"customer and businessman",0.466596778314262,-0.14053683139279
"superior and subordinate",-0.10514506638726,0.439504671114453
"victim and witness",-0.10257984875095,0.405360667933797
"leader and follower",0.466596778314262,-0.14053683139279
"bride and groom",-0.526317564777761,-0.259234008406049
"union leader and union member",0.466596778314262,-0.14053683139279
"foster parent and foster child",-0.10514506638726,0.439504671114459
"police officer and civilian",-0.10514506638726,0.439504671114453
"political opponents",-0.0914271378146333,0.291954604317412
"teacher and student",0.466596778314262,-0.14053683139279
"politician and supporter",0.466596778314262,-0.14053683139279
"siblings",-0.526317564777761,-0.259234008406049
"second cousins",-0.10514506638726,0.439504671114459
"manager and staff",0.466596778314262,-0.14053683139279
"drug dealer and addict",-0.10257984875095,0.405360667933797
"team captain and team members",0.466596778314262,-0.14053683139279
"life partners",-0.0914271378146331,0.291954604317412
"soul mates",-0.0914271378146332,0.291954604317412
"close friends",-0.526317564777761,-0.259234008406049
"salesperson and customer",0.466596778314262,-0.14053683139279
"competitors in sports",-0.0914271378146334,0.291954604317412
"boss and secretary",0.466596778314262,-0.14053683139279
"bully and victim",-0.10514506638726,0.439504671114459
"director and performer",0.466596778314262,-0.14053683139279
"confidants",-0.526317564777761,-0.259234008406049
"playmates",-0.526317564777761,-0.259234008406049
"uncle and niece/nephew",-0.526317564777761,-0.259234008406049
"step grandparent and step grandchild",-0.10514506638726,0.439504671114459
"guide and tourist",0.466596778314262,-0.140536831392789
"fiance and fiancee",-0.526317564777761,-0.259234008406049
"criminal and prosecutor",-0.10514506638726,0.439504671114453
