"","V1","V2"
"opposing negotiators",-0.0598070030347276,0.0122146623794729
"nurse and patient",-0.197214532933041,0.41919375564738
"man wife and man mistress",-0.132921878868003,0.0523043857223029
"parent and infant",-0.224342442949619,-0.556235626870137
"a person and their crush",-0.100242469656213,0.027892307027704
"volunteer and organizer",-0.132921878868007,0.0523043857223009
"doctor and patient",-0.19721453293304,0.419193755647381
"prostitute and customer",0.597365133645179,-0.0229194265585114
"distant relatives",-0.22434244294962,-0.556235626870138
"landlord and tenant",-0.19721453293304,0.41919375564738
"ancestor and descendant",-0.132921878868007,0.0523043857223019
"representative and citizen",0.597365133645179,-0.0229194265585096
"a person and their deceased spouse",-0.100242469656213,0.0278923070277034
"television host and guest",0.597365133645179,-0.0229194265585096
"guest and host",-0.158807846214393,0.0930042770648883
"neighbors",-0.158807846214393,0.0930042770648883
"dealer and buyer",0.597365133645179,-0.0229194265585096
"friends",-0.158807846214393,0.0930042770648883
"judge and lawyer",0.597365133645179,-0.0229194265585096
"officer and soldier",0.597365133645179,-0.0229194265585096
"teammates in sports",-0.158807846214393,0.0930042770648883
"patient and caretaker",-0.19721453293304,0.41919375564738
"frenemies",-0.132921878868007,0.0523043857223024
"enemies",-0.132921878868007,0.0523043857223024
"slave and master",-0.132921878868007,0.0523043857223026
"therapist and patient",0.597365133645179,-0.0229194265585096
"godparent and godchild",-0.22434244294962,-0.556235626870137
"step parent and step child",-0.22434244294962,-0.556235626870137
"wife and husband",-0.100242469656214,0.0278923070277033
"romantic rivals",-0.132921878868007,0.0523043857223026
"romantic lovers",-0.100242469656214,0.0278923070277033
"brothers in arms",-0.057691423903452,0.0116208599612869
"driver and passenger",0.597365133645179,-0.0229194265585095
"employer and employee",0.597365133645179,-0.0229194265585096
"university student and administrator",-0.132921878868007,0.0523043857223019
"athletic trainer and trainee",0.597365133645179,-0.0229194265585096
"native and tourist",-0.0766779649355167,0.0176152991229291
"co workers",-0.057691423903452,0.0116208599612869
"bride and bridesmaid",-0.158807846214393,0.0930042770648883
"alumni",-0.0766779649355167,0.017615299122929
"sports rivals",-0.132921878868007,0.0523043857223026
"classmates",-0.132921878868007,0.0523043857223019
"psychologist and client",0.597365133645179,-0.0229194265585095
"reader and writer",-0.0766779649355167,0.0176152991229291
"aunt and niece/nephew",-0.22434244294962,-0.556235626870137
"guard and prisoner",-0.057691423903452,0.0116208599612869
"criminal and police officer",-0.132921878868007,0.0523043857223025
"church members",-0.158807846214393,0.0930042770648883
"friends with benefits",-0.057691423903452,0.0116208599612869
"parent and child",-0.22434244294962,-0.556235626870137
"predecessor and successor",-0.132921878868007,0.0523043857223019
"defendant and plaintiff",-0.132921878868007,0.0523043857223026
"roommates",-0.158807846214393,0.0930042770648883
"mentor and mentee",-0.19721453293304,0.41919375564738
"customer and businessman",0.597365133645179,-0.0229194265585095
"superior and subordinate",-0.057691423903452,0.0116208599612868
"victim and witness",-0.0766779649355167,0.017615299122929
"leader and follower",-0.19721453293304,0.41919375564738
"bride and groom",-0.100242469656214,0.0278923070277031
"union leader and union member",-0.057691423903452,0.0116208599612868
"foster parent and foster child",-0.22434244294962,-0.556235626870137
"police officer and civilian",-0.19721453293304,0.41919375564738
"political opponents",-0.132921878868007,0.0523043857223026
"teacher and student",-0.19721453293304,0.41919375564738
"politician and supporter",0.597365133645179,-0.0229194265585096
"siblings",-0.22434244294962,-0.556235626870137
"second cousins",-0.22434244294962,-0.556235626870137
"manager and staff",-0.19721453293304,0.41919375564738
"drug dealer and addict",-0.132921878868007,0.0523043857223019
"team captain and team members",-0.19721453293304,0.41919375564738
"life partners",-0.100242469656214,0.0278923070277031
"soul mates",-0.100242469656214,0.0278923070277032
"close friends",-0.158807846214393,0.0930042770648884
"salesperson and customer",0.597365133645179,-0.0229194265585095
"competitors in sports",-0.132921878868007,0.0523043857223026
"boss and secretary",0.597365133645179,-0.0229194265585095
"bully and victim",-0.132921878868007,0.0523043857223026
"director and performer",-0.0766779649355168,0.017615299122929
"confidants",-0.158807846214393,0.0930042770648883
"playmates",-0.158807846214393,0.0930042770648884
"uncle and niece/nephew",-0.22434244294962,-0.556235626870137
"step grandparent and step grandchild",-0.22434244294962,-0.556235626870137
"guide and tourist",0.597365133645179,-0.0229194265585095
"fiance and fiancee",-0.100242469656214,0.0278923070277031
"criminal and prosecutor",-0.05980700303473,0.0122146623794734
"long distance lovers",-0.100242469656214,0.0278923070277031
"fraternity brothers",-0.158807846214393,0.0930042770648884
"chief and deputy",-0.19721453293304,0.41919375564738
"adoptive parents and adopted kids",-0.22434244294962,-0.556235626870137
"master and servant",-0.132921878868007,0.0523043857223025
"a person and their family friends",-0.158807846214393,0.0930042770648884
"owner and manager",0.597365133645179,-0.0229194265585095
"groom and groomsman",-0.158807846214393,0.0930042770648883
"strangers",-0.132921878868007,0.0523043857223019
"a monarch and their minister",0.597365133645179,-0.0229194265585095
"step siblings",-0.22434244294962,-0.556235626870137
"business rivals",-0.132921878868008,0.0523043857223026
"interviewer and job applicant",-0.132921878868007,0.0523043857223019
"student and dorm resident assistant",-0.19721453293304,0.41919375564738
