"","V1","V2"
"manager and assistant",0.358517227372277,-0.512516453652343
"a person and their significant other",0.2056556676571,0.25121265440733
"ex lovers",-0.533190516294733,-0.0653688124484062
"chef and customer",0.230192559463003,0.400363662465272
"professor and teaching assistant",0.358517227372277,-0.512516453652342
"grandparent and grandchild",0.2056556676571,0.25121265440733
"business partners",-0.533190516294733,-0.0653688124484062
"peers",-0.533190516294733,-0.0653688124484062
"twins",0.2056556676571,0.25121265440733
"performer and audience",0.230192559463003,0.400363662465272
"celebrity and fans",0.358517227372277,-0.512516453652342
"cohabitants",-0.533190516294733,-0.0653688124484062
"pen friends",-0.533190516294733,-0.0653688124484062
"judge and contestant",0.117776614098592,0.069630971822924
"casual acquaintances",-0.533190516294733,-0.0653688124484062
"diplomats",-0.533190516294733,-0.0653688124484062
"facebook friends",-0.533190516294733,-0.0653688124484062
"club member and club president",-0.533190516294733,-0.0653688124484062
"victim and criminal",0.162383380289039,0.1300712127575
"man and his mistress",-0.533190516294733,-0.0653688124484062
"sugar daddy and sugar baby",0.230192559463003,0.400363662465272
"companions",-0.533190516294733,-0.0653688124484062
"criminal and hostage",0.358517227372277,-0.512516453652342
"fans of opposing sports teams",0.162383380289039,0.1300712127575
"reviewer and writer",0.230192559463003,0.400363662465272
"close relatives",0.2056556676571,0.25121265440733
"lawyer and client",0.230192559463003,0.400363662465272
"athlete and referee",0.358517227372277,-0.512516453652342
"consultant and client",0.111000634208277,0.0631138320770668
"researcher and research subject",-0.533190516294733,-0.0653688124484061
"coach and athlete",0.104961915614632,0.057712231760671
"criminal and their accomplice",-0.533190516294733,-0.0653688124484061
"babysitter and infant",0.230192559463003,0.400363662465272
"religious followers",0.358517227372277,-0.512516453652342
"mother and infant",0.111000634208277,0.0631138320770668
"childhood friends",-0.533190516294733,-0.0653688124484061
"man and god",0.358517227372277,-0.512516453652342
"divorced spouses",0.117776614098592,0.0696309718229239
"half siblings",0.2056556676571,0.25121265440733
"parole officer and parolee",0.358517227372277,-0.512516453652342
"landlord and housekeeper",0.358517227372277,-0.512516453652342
"a person and their social media follower",0.358517227372277,-0.512516453652342
"parent and teenager",0.111000634208277,0.0631138320770668
"entrepreneur and investor",-0.533190516294733,-0.0653688124484061
"professor and graduate student",0.230192559463003,0.400363662465272
"sorority sisters",-0.533190516294733,-0.0653688124484061
"doctor and nurse",0.230192559463003,0.400363662465272
"intern and employee",0.358517227372277,-0.512516453652342
"cousins",0.2056556676571,0.25121265440733
"brother and sister",0.2056556676571,0.25121265440733
"political allies",-0.533190516294733,-0.0653688124484061
"supervisor and subordinate",0.358517227372277,-0.512516453652342
"religious leader and congregant",0.230192559463003,0.400363662465272
"fans of the same sports team",-0.533190516294733,-0.065368812448406
"principal and teacher",0.358517227372277,-0.512516453652343
"celebrity and haters",0.358517227372277,-0.512516453652342
"a person and their in laws",0.117776614098592,0.0696309718229239
"police officer and offender",0.162383380289039,0.1300712127575
"customer and server",0.230192559463003,0.400363662465272
"foreman and laborer",0.358517227372277,-0.512516453652343
