"","V1","V2"
"opposing negotiators",-0.0514767474112529,-0.0261267734297919
"nurse and patient",0.591065238254466,0.0705804217332238
"man wife and man mistress",-0.0514767474112549,-0.0261267734297926
"parent and infant",-0.208072436998657,-0.50809949174445
"a person and their crush",-0.0475043210454865,-0.0236356318901924
"volunteer and organizer",-0.314312326181586,0.484034161330659
"doctor and patient",0.591065238254464,0.0705804217332255
"prostitute and customer",0.591065238254464,0.0705804217332236
"distant relatives",-0.208072436998655,-0.508099491744448
"landlord and tenant",0.591065238254464,0.0705804217332233
"ancestor and descendant",-0.208072436998655,-0.508099491744448
"representative and citizen",0.591065238254464,0.0705804217332232
"a person and their deceased spouse",-0.208072436998655,-0.508099491744448
"television host and guest",0.591065238254464,0.0705804217332233
"guest and host",0.591065238254464,0.0705804217332233
"neighbors",-0.0687151221773722,-0.0382078257564413
"dealer and buyer",0.591065238254464,0.0705804217332232
"friends",-0.0687151221773721,-0.0382078257564414
"judge and lawyer",-0.0385741065851373,-0.0183785464113048
"officer and soldier",-0.314312326181585,0.484034161330657
"teammates in sports",-0.0687151221773721,-0.0382078257564413
"patient and caretaker",0.591065238254464,0.0705804217332232
"frenemies",-0.0514767474112536,-0.026126773429792
"enemies",-0.0514767474112536,-0.026126773429792
"slave and master",-0.0514767474112536,-0.026126773429792
"therapist and patient",0.591065238254464,0.0705804217332232
"godparent and godchild",-0.208072436998655,-0.508099491744448
"step parent and step child",-0.208072436998655,-0.508099491744448
"wife and husband",-0.0475043210454879,-0.0236356318901924
"romantic rivals",-0.0514767474112536,-0.026126773429792
"romantic lovers",-0.0475043210454879,-0.0236356318901924
"brothers in arms",-0.0385741065851372,-0.0183785464113046
"driver and passenger",-0.0687151221773721,-0.0382078257564414
"employer and employee",-0.0324701306892758,-0.0150345345543481
"university student and administrator",-0.314312326181585,0.484034161330658
"athletic trainer and trainee",-0.314312326181585,0.484034161330657
"native and tourist",-0.314312326181585,0.484034161330658
"co workers",-0.0687151221773721,-0.0382078257564414
"bride and bridesmaid",-0.0475043210454877,-0.0236356318901923
"alumni",-0.314312326181585,0.484034161330658
"sports rivals",-0.0514767474112536,-0.026126773429792
"classmates",-0.0687151221773721,-0.0382078257564413
"psychologist and client",0.591065238254464,0.0705804217332232
"reader and writer",-0.314312326181585,0.484034161330657
"aunt and niece/nephew",-0.208072436998655,-0.508099491744448
"guard and prisoner",-0.0385741065851372,-0.0183785464113048
"criminal and police officer",-0.0385741065851373,-0.0183785464113047
"church members",-0.0687151221773721,-0.0382078257564414
"friends with benefits",-0.0475043210454877,-0.0236356318901923
"parent and child",-0.208072436998655,-0.508099491744448
"predecessor and successor",-0.0385741065851372,-0.0183785464113048
"defendant and plaintiff",-0.0385741065851372,-0.0183785464113048
"roommates",-0.0687151221773721,-0.0382078257564414
"mentor and mentee",-0.314312326181585,0.484034161330657
"customer and businessman",0.591065238254464,0.0705804217332231
"superior and subordinate",-0.0514767474112535,-0.026126773429792
"victim and witness",-0.0385741065851373,-0.0183785464113046
"leader and follower",-0.314312326181585,0.484034161330657
"bride and groom",-0.208072436998655,-0.508099491744448
"union leader and union member",-0.0324701306892756,-0.015034534554348
"foster parent and foster child",-0.208072436998655,-0.508099491744448
"police officer and civilian",-0.0385741065851372,-0.0183785464113048
"political opponents",-0.0514767474112535,-0.026126773429792
"teacher and student",-0.314312326181585,0.484034161330657
"politician and supporter",0.591065238254464,0.0705804217332233
"siblings",-0.208072436998655,-0.508099491744447
"second cousins",-0.208072436998655,-0.508099491744448
"manager and staff",-0.0324701306892756,-0.015034534554348
"drug dealer and addict",-0.0514767474112534,-0.026126773429792
"team captain and team members",-0.314312326181585,0.484034161330657
"life partners",-0.0475043210454878,-0.0236356318901924
"soul mates",-0.0475043210454879,-0.0236356318901924
"close friends",-0.0687151221773721,-0.0382078257564414
"salesperson and customer",0.591065238254464,0.0705804217332233
"competitors in sports",-0.314312326181585,0.484034161330657
"boss and secretary",-0.0324701306892756,-0.015034534554348
"bully and victim",-0.0514767474112535,-0.026126773429792
"director and performer",-0.314312326181585,0.484034161330657
"confidants",-0.0475043210454879,-0.0236356318901923
"playmates",-0.0687151221773721,-0.0382078257564413
"uncle and niece/nephew",-0.208072436998655,-0.508099491744448
"step grandparent and step grandchild",-0.208072436998655,-0.508099491744448
"guide and tourist",0.591065238254464,0.0705804217332233
"fiance and fiancee",-0.0475043210454879,-0.0236356318901924
"criminal and prosecutor",-0.0385741065851373,-0.0183785464113048
"long distance lovers",-0.0475043210454879,-0.0236356318901924
"fraternity brothers",-0.0687151221773721,-0.0382078257564414
"chief and deputy",-0.0324701306892758,-0.0150345345543481
"adoptive parents and adopted kids",-0.208072436998655,-0.508099491744448
"master and servant",-0.0514767474112535,-0.026126773429792
"a person and their family friends",-0.208072436998655,-0.508099491744448
"owner and manager",-0.0324701306892758,-0.0150345345543481
"groom and groomsman",-0.0475043210454879,-0.0236356318901924
"strangers",-0.0514767474112535,-0.026126773429792
"a monarch and their minister",-0.314312326181585,0.484034161330657
"step siblings",-0.208072436998655,-0.508099491744448
"business rivals",-0.0514767474112535,-0.026126773429792
"interviewer and job applicant",-0.0324701306892758,-0.0150345345543481
