,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,96.625,81.625,98.125,85.75,89.0,49.125,76.375,75.0,82.71428571428571,70.21428571428571,42.42857142857143,92.14285714285714,92.07142857142857,84.42857142857143,66.42857142857143,38.785714285714285,43.23076923076923,49.84615384615385,18.846153846153847,69.07692307692308,73.76923076923077,68.46153846153847,76.92307692307692,55.30769230769231,65.7,68.3,81.1,80.1,65.6,79.3,73.7,73.1,61.44444444444444,82.44444444444444,59.888888888888886,48.22222222222222,80.77777777777777,73.44444444444444,57.44444444444444,71.33333333333333,67.0,74.1,64.3,68.4,71.8,67.2,62.5,66.9,83.55555555555556,77.88888888888889,79.11111111111111,86.77777777777777,83.77777777777777,84.88888888888889,78.66666666666667,40.0,62.5,87.83333333333333,42.833333333333336,35.666666666666664,48.0,38.0,48.166666666666664,77.16666666666667,50.6,72.7,74.5,72.4,63.1,91.0,83.3,80.7,79.0909090909091,82.9090909090909,75.72727272727273,76.27272727272727,63.81818181818182,67.9090909090909,71.45454545454545,74.0909090909091,91.71428571428571,79.85714285714286,47.57142857142857,60.714285714285715,96.28571428571429,94.71428571428571,49.57142857142857,95.42857142857143,68.83333333333333,89.83333333333333,92.0,51.0,87.0,76.5,76.16666666666667,72.5,71.76923076923077,39.46153846153846,60.53846153846154,46.84615384615385,55.23076923076923,68.3076923076923,72.92307692307692,69.0,70.33333333333333,88.22222222222223,92.44444444444444,82.66666666666667,74.11111111111111,60.333333333333336,91.77777777777777,61.44444444444444,65.5,77.625,76.375,63.75,63.25,56.125,71.875,74.0,80.75,79.25,72.0,79.75,61.5,74.0,87.5,86.5,83.5,74.3,58.3,52.1,74.9,63.9,78.3,84.6,68.1,80.6,77.8,73.3,47.7,62.1,80.8,73.5,44.375,62.875,63.625,80.0,49.25,58.0,64.0,64.25,83.33333333333333,74.91666666666667,54.916666666666664,66.16666666666667,64.33333333333333,66.5,59.916666666666664
Equality,59.5,68.75,80.625,73.375,88.75,53.75,65.0,62.375,45.42857142857143,43.142857142857146,40.857142857142854,79.14285714285714,75.85714285714286,63.785714285714285,86.71428571428571,55.0,52.53846153846154,62.0,36.84615384615385,52.15384615384615,55.53846153846154,40.0,76.53846153846153,62.30769230769231,65.9,70.5,63.1,60.6,52.5,68.1,69.5,59.9,50.55555555555556,78.77777777777777,61.55555555555556,61.888888888888886,66.77777777777777,63.55555555555556,57.0,78.22222222222223,66.4,72.2,67.6,73.7,61.0,63.6,62.0,64.5,70.0,69.0,58.22222222222222,74.77777777777777,70.0,68.55555555555556,71.11111111111111,36.666666666666664,42.833333333333336,62.5,47.0,39.166666666666664,47.333333333333336,45.333333333333336,37.833333333333336,69.83333333333333,37.0,64.0,50.3,56.1,62.7,68.5,54.0,64.2,62.18181818181818,69.0909090909091,81.63636363636364,55.72727272727273,57.72727272727273,60.36363636363637,75.9090909090909,76.45454545454545,36.142857142857146,33.285714285714285,69.14285714285714,15.142857142857142,66.28571428571429,50.714285714285715,19.714285714285715,71.0,71.33333333333333,77.0,87.66666666666667,56.666666666666664,83.5,62.166666666666664,76.33333333333333,39.5,70.76923076923077,71.76923076923077,69.38461538461539,41.23076923076923,54.61538461538461,57.53846153846154,56.07692307692308,61.07692307692308,39.111111111111114,46.44444444444444,48.22222222222222,54.888888888888886,86.22222222222223,84.33333333333333,90.88888888888889,77.66666666666667,51.0,64.875,72.25,53.5,64.625,54.25,62.375,73.25,80.0,90.5,80.25,78.5,71.25,84.5,81.5,85.75,85.6,73.6,53.7,41.0,73.3,50.4,64.6,75.0,60.3,70.7,79.2,84.7,70.7,49.8,71.1,65.4,57.125,63.75,45.625,42.75,61.25,42.5,69.625,54.625,79.83333333333333,76.5,75.5,63.0,74.16666666666667,64.58333333333333,72.41666666666667
Activity Intensity,86.5,82.0,88.75,75.625,79.875,45.0,59.25,59.875,77.28571428571429,50.5,47.357142857142854,70.0,71.57142857142857,59.142857142857146,86.85714285714286,48.214285714285715,53.92307692307692,56.46153846153846,46.38461538461539,70.6923076923077,74.46153846153847,58.69230769230769,68.61538461538461,52.84615384615385,71.2,65.9,78.9,77.3,66.3,76.5,71.7,68.0,63.22222222222222,78.0,54.44444444444444,54.888888888888886,71.33333333333333,65.11111111111111,32.55555555555556,68.88888888888889,71.5,69.0,62.6,63.0,57.9,57.5,59.2,54.7,81.55555555555556,78.66666666666667,80.33333333333333,82.33333333333333,81.88888888888889,84.88888888888889,83.77777777777777,43.0,63.0,48.0,47.666666666666664,50.0,41.166666666666664,44.666666666666664,38.666666666666664,56.0,44.5,60.8,44.5,53.5,51.4,71.9,66.7,54.0,32.81818181818182,60.63636363636363,69.54545454545455,44.63636363636363,44.90909090909091,57.0,42.18181818181818,56.63636363636363,77.57142857142857,53.142857142857146,50.857142857142854,21.714285714285715,40.142857142857146,48.0,49.42857142857143,58.285714285714285,86.0,68.83333333333333,67.33333333333333,64.5,72.33333333333333,67.83333333333333,66.83333333333333,42.166666666666664,69.46153846153847,49.23076923076923,51.61538461538461,49.0,55.46153846153846,62.23076923076923,61.69230769230769,58.23076923076923,58.888888888888886,59.77777777777778,80.33333333333333,63.77777777777778,88.44444444444444,80.0,84.66666666666667,71.88888888888889,55.75,69.75,68.125,77.25,60.0,64.0,80.375,70.125,78.0,86.0,68.75,77.0,69.0,83.5,81.75,85.5,82.5,63.2,51.3,45.7,73.0,45.3,68.4,80.1,52.1,84.4,72.3,70.4,59.3,72.7,73.0,69.1,30.125,62.25,66.375,81.75,39.125,57.625,68.375,80.25,81.16666666666667,74.16666666666667,75.58333333333333,61.75,67.16666666666667,65.0,75.5
Socioemotional,89.5,84.0,95.875,88.5,89.875,25.625,62.75,63.0,38.642857142857146,40.42857142857143,26.5,60.142857142857146,66.35714285714286,48.57142857142857,61.57142857142857,39.42857142857143,32.0,39.69230769230769,38.0,56.76923076923077,53.53846153846154,50.07692307692308,81.23076923076923,55.61538461538461,60.9,64.6,73.1,75.1,61.7,75.1,77.3,77.1,54.77777777777778,81.11111111111111,77.44444444444444,72.88888888888889,78.55555555555556,58.44444444444444,39.666666666666664,71.33333333333333,68.6,61.2,70.3,57.5,56.4,55.4,58.7,55.8,55.0,59.333333333333336,54.0,54.666666666666664,62.55555555555556,63.55555555555556,57.111111111111114,47.22222222222222,43.166666666666664,55.333333333333336,42.333333333333336,40.166666666666664,41.0,44.666666666666664,38.833333333333336,58.0,28.9,32.2,44.0,41.8,47.1,58.4,46.5,59.1,33.0,50.27272727272727,60.81818181818182,34.72727272727273,30.272727272727273,46.72727272727273,34.72727272727273,46.90909090909091,69.14285714285714,44.142857142857146,34.142857142857146,27.142857142857142,44.714285714285715,48.0,29.714285714285715,44.0,58.0,70.5,50.166666666666664,59.166666666666664,65.0,48.666666666666664,55.833333333333336,44.833333333333336,47.84615384615385,44.38461538461539,53.61538461538461,34.30769230769231,37.07692307692308,47.53846153846154,49.0,54.76923076923077,39.77777777777778,41.666666666666664,51.111111111111114,58.22222222222222,73.66666666666667,62.55555555555556,62.666666666666664,56.44444444444444,61.375,74.375,73.75,51.375,56.125,54.875,83.375,82.875,88.0,73.75,81.75,79.75,72.75,69.0,89.0,98.0,75.3,55.3,42.5,23.3,77.3,48.8,66.3,77.3,51.0,70.7,68.7,71.6,45.4,50.7,74.8,75.1,34.875,60.375,58.5,84.125,28.25,32.875,58.75,78.875,72.16666666666667,74.75,54.916666666666664,82.0,60.916666666666664,69.41666666666667,56.166666666666664
Formality and Regulation,32.5,34.125,30.0,61.875,24.625,85.625,45.0,38.0,92.57142857142857,91.14285714285714,74.35714285714286,71.14285714285714,72.57142857142857,71.92857142857143,60.92857142857143,60.5,56.76923076923077,56.23076923076923,55.23076923076923,65.0,69.84615384615384,68.3076923076923,47.15384615384615,45.84615384615385,69.1,53.2,41.0,54.7,55.0,48.2,52.6,48.7,63.888888888888886,33.111111111111114,35.333333333333336,32.0,35.22222222222222,48.0,57.44444444444444,51.22222222222222,42.0,38.9,39.1,62.5,64.6,66.6,68.4,63.9,81.11111111111111,82.66666666666667,86.11111111111111,76.11111111111111,80.0,77.66666666666667,81.66666666666667,50.55555555555556,28.5,49.333333333333336,58.5,67.5,42.666666666666664,57.333333333333336,62.5,60.333333333333336,77.7,85.1,74.3,69.0,71.9,62.8,68.4,57.4,60.27272727272727,61.27272727272727,65.81818181818181,74.54545454545455,66.63636363636364,80.0,64.18181818181819,80.9090909090909,54.57142857142857,73.0,44.285714285714285,48.714285714285715,88.0,93.71428571428571,35.57142857142857,76.85714285714286,93.33333333333333,62.333333333333336,65.83333333333333,33.666666666666664,73.33333333333333,57.5,81.83333333333333,71.66666666666667,67.3076923076923,69.46153846153847,53.38461538461539,51.46153846153846,74.23076923076923,74.92307692307692,75.6923076923077,82.15384615384616,93.0,93.77777777777777,78.55555555555556,84.88888888888889,32.44444444444444,53.22222222222222,36.666666666666664,56.0,72.75,64.5,58.25,79.5,81.625,77.875,68.0,84.25,90.5,82.5,86.75,85.5,82.5,81.75,85.5,87.25,49.7,60.2,70.4,63.9,44.7,42.4,50.8,48.9,66.5,46.0,58.7,53.0,54.0,85.3,40.1,46.8,42.625,33.375,35.625,12.625,51.875,80.25,22.375,17.125,57.916666666666664,52.25,71.33333333333333,59.916666666666664,60.75,53.833333333333336,70.58333333333333
Intimacy,75.5,68.5,96.625,63.0,69.625,20.875,57.5,36.25,32.0,34.214285714285715,25.071428571428573,40.785714285714285,43.357142857142854,32.357142857142854,46.857142857142854,17.857142857142858,27.53846153846154,32.92307692307692,23.307692307692307,47.76923076923077,47.15384615384615,38.69230769230769,67.3076923076923,53.38461538461539,39.0,51.0,70.2,73.2,70.4,66.9,60.9,66.6,33.0,88.11111111111111,86.0,50.22222222222222,46.55555555555556,40.22222222222222,25.22222222222222,38.22222222222222,57.1,49.2,59.6,48.0,51.9,52.4,46.9,48.3,36.333333333333336,37.666666666666664,38.333333333333336,40.0,39.0,41.77777777777778,45.333333333333336,37.666666666666664,29.333333333333332,40.166666666666664,34.833333333333336,35.5,36.333333333333336,30.0,32.333333333333336,32.0,34.0,29.2,33.3,26.8,41.7,42.4,39.5,37.6,16.09090909090909,33.81818181818182,40.81818181818182,24.818181818181817,20.09090909090909,25.181818181818183,23.454545454545453,20.727272727272727,71.71428571428571,21.428571428571427,21.571428571428573,62.57142857142857,23.428571428571427,28.142857142857142,33.714285714285715,30.0,50.0,39.333333333333336,42.5,78.5,38.166666666666664,36.666666666666664,41.166666666666664,52.166666666666664,42.23076923076923,35.92307692307692,49.38461538461539,29.615384615384617,40.15384615384615,46.92307692307692,51.38461538461539,45.38461538461539,20.88888888888889,22.444444444444443,22.0,22.0,40.333333333333336,29.444444444444443,27.444444444444443,26.0,62.5,70.625,66.0,55.375,56.0,56.0,68.25,61.25,83.0,87.75,79.25,79.0,86.5,82.5,92.0,89.75,63.4,52.7,28.7,17.8,79.1,40.9,74.9,63.2,24.9,47.0,36.9,39.3,29.6,30.8,63.9,52.9,26.5,45.375,46.75,72.875,20.625,17.0,42.75,79.125,53.583333333333336,54.25,37.333333333333336,77.08333333333333,62.166666666666664,72.66666666666667,46.166666666666664
Visibility,96.25,81.5,74.0,58.875,92.25,48.125,70.0,77.5,90.85714285714286,75.28571428571429,72.5,75.64285714285714,77.42857142857143,72.42857142857143,73.78571428571429,60.92857142857143,56.46153846153846,59.30769230769231,46.61538461538461,67.07692307692308,64.61538461538461,72.0,71.76923076923077,61.23076923076923,83.9,80.6,79.3,79.5,75.7,81.3,80.9,82.1,71.77777777777777,83.11111111111111,33.77777777777778,41.666666666666664,79.22222222222223,71.33333333333333,65.11111111111111,82.33333333333333,60.3,59.4,53.9,65.4,63.7,58.2,59.1,60.4,84.33333333333333,83.55555555555556,79.44444444444444,79.66666666666667,79.0,82.22222222222223,84.22222222222223,54.666666666666664,45.5,69.33333333333333,66.66666666666667,77.66666666666667,46.666666666666664,71.66666666666667,79.66666666666667,76.5,58.3,71.5,64.2,78.7,80.2,49.4,71.3,58.5,73.81818181818181,72.36363636363636,72.27272727272727,66.45454545454545,66.81818181818181,62.81818181818182,74.9090909090909,61.72727272727273,85.85714285714286,85.14285714285714,65.85714285714286,15.571428571428571,93.14285714285714,92.71428571428571,50.714285714285715,92.71428571428571,78.16666666666667,84.66666666666667,82.5,56.833333333333336,86.33333333333333,36.5,72.16666666666667,59.833333333333336,84.61538461538461,77.61538461538461,59.92307692307692,59.84615384615385,71.6923076923077,76.23076923076923,80.23076923076923,78.07692307692308,80.33333333333333,76.66666666666667,80.55555555555556,79.33333333333333,60.333333333333336,76.33333333333333,68.33333333333333,73.88888888888889,81.5,66.25,67.25,57.375,71.375,61.875,68.375,91.5,93.75,75.5,75.25,67.5,69.75,78.25,62.25,68.75,73.0,68.7,61.7,44.1,46.9,35.1,72.3,62.7,58.1,72.0,65.1,84.0,63.7,63.7,74.9,74.3,42.875,68.625,62.375,75.125,70.0,61.25,56.875,62.25,73.66666666666667,74.0,71.66666666666667,62.333333333333336,64.25,58.416666666666664,66.91666666666667
Communal Sharing,96.375,89.0,96.0,87.25,96.0,17.0,62.0,48.75,50.0,44.285714285714285,35.92857142857143,46.07142857142857,49.5,48.0,71.21428571428571,39.92857142857143,22.384615384615383,35.92307692307692,42.15384615384615,68.53846153846153,61.53846153846154,50.15384615384615,70.38461538461539,65.84615384615384,54.5,68.5,75.5,78.9,69.9,75.7,75.7,74.4,48.22222222222222,77.22222222222223,35.77777777777778,43.888888888888886,72.33333333333333,59.22222222222222,36.666666666666664,65.88888888888889,69.4,69.3,58.5,41.5,50.0,41.3,41.4,40.3,58.55555555555556,61.666666666666664,54.111111111111114,59.77777777777778,56.55555555555556,62.0,57.111111111111114,44.333333333333336,49.5,60.166666666666664,45.833333333333336,47.333333333333336,44.166666666666664,40.5,47.0,58.0,42.2,58.4,47.5,55.3,48.9,56.7,46.3,58.1,29.636363636363637,48.36363636363637,66.36363636363636,43.27272727272727,38.45454545454545,53.81818181818182,33.18181818181818,48.27272727272727,52.285714285714285,51.57142857142857,43.142857142857146,20.285714285714285,41.0,29.142857142857142,45.285714285714285,34.57142857142857,61.333333333333336,67.33333333333333,72.83333333333333,77.0,55.666666666666664,49.666666666666664,51.833333333333336,56.833333333333336,61.53846153846154,36.23076923076923,41.23076923076923,31.76923076923077,43.76923076923077,50.30769230769231,53.53846153846154,51.0,41.55555555555556,50.0,46.22222222222222,44.44444444444444,73.44444444444444,72.0,69.33333333333333,52.333333333333336,80.375,72.875,78.125,72.875,54.75,58.75,79.25,78.625,74.75,81.25,82.25,90.5,78.0,81.0,86.75,85.25,77.0,60.4,32.0,27.9,70.9,39.5,68.4,72.2,48.0,59.4,70.2,60.8,48.6,56.0,65.4,75.1,30.5,50.625,68.625,79.125,43.375,41.125,54.0,68.875,77.83333333333333,74.5,59.583333333333336,72.91666666666667,71.75,75.08333333333333,50.25
Expected Reciprocity,45.75,48.125,71.5,61.875,49.75,59.0,43.5,55.125,75.78571428571429,67.21428571428571,50.214285714285715,62.357142857142854,71.0,68.71428571428571,69.5,58.57142857142857,57.30769230769231,60.23076923076923,61.53846153846154,48.69230769230769,51.69230769230769,48.84615384615385,63.15384615384615,63.15384615384615,87.7,71.2,48.3,50.5,63.9,49.7,60.3,64.8,62.55555555555556,70.0,62.22222222222222,41.888888888888886,58.666666666666664,47.77777777777778,36.44444444444444,53.77777777777778,47.0,40.9,49.6,68.1,63.7,65.4,64.8,64.8,81.88888888888889,81.33333333333333,80.22222222222223,80.66666666666667,79.55555555555556,86.11111111111111,81.33333333333333,50.44444444444444,48.666666666666664,48.0,28.333333333333332,33.0,31.166666666666668,36.333333333333336,33.0,50.333333333333336,63.6,64.8,59.8,60.6,56.9,54.2,56.5,55.6,65.72727272727273,49.09090909090909,61.27272727272727,53.0,44.0,40.63636363636363,46.90909090909091,36.90909090909091,27.714285714285715,38.285714285714285,44.42857142857143,35.42857142857143,60.57142857142857,36.857142857142854,35.285714285714285,60.142857142857146,78.66666666666667,58.166666666666664,84.0,62.833333333333336,74.33333333333333,52.333333333333336,49.5,62.333333333333336,73.46153846153847,56.30769230769231,46.0,50.15384615384615,64.53846153846153,53.84615384615385,52.61538461538461,46.07692307692308,72.66666666666667,74.66666666666667,79.44444444444444,76.44444444444444,58.333333333333336,72.88888888888889,69.33333333333333,61.55555555555556,63.0,71.375,67.0,64.25,70.0,62.5,70.0,81.125,86.25,85.5,79.25,82.0,75.5,74.5,84.0,81.0,70.7,61.9,65.2,64.5,53.7,52.7,53.6,55.9,69.5,63.6,66.9,64.0,68.2,49.8,57.1,63.2,65.75,42.625,41.125,39.75,50.875,31.25,31.75,30.5,76.25,75.16666666666667,58.083333333333336,70.83333333333333,71.41666666666667,63.25,58.083333333333336
Strategic,43.625,44.25,49.5,58.875,49.625,60.75,50.0,47.375,70.07142857142857,73.78571428571429,65.92857142857143,37.07142857142857,37.714285714285715,71.42857142857143,64.14285714285714,69.78571428571429,77.84615384615384,77.92307692307692,77.15384615384616,42.15384615384615,45.07692307692308,48.92307692307692,44.76923076923077,58.53846153846154,74.9,55.9,41.9,38.9,50.6,42.1,38.4,44.3,63.22222222222222,46.22222222222222,39.77777777777778,48.77777777777778,42.77777777777778,39.666666666666664,54.77777777777778,53.44444444444444,42.8,41.7,43.0,64.4,62.5,63.4,62.3,62.7,83.77777777777777,80.88888888888889,77.88888888888889,79.0,75.0,82.55555555555556,78.0,57.77777777777778,51.833333333333336,47.166666666666664,70.33333333333333,70.66666666666667,57.0,59.833333333333336,52.833333333333336,39.666666666666664,66.9,73.1,63.6,70.2,71.9,64.3,47.5,66.7,55.18181818181818,50.18181818181818,50.09090909090909,55.36363636363637,48.27272727272727,51.90909090909091,55.36363636363637,46.63636363636363,48.285714285714285,27.428571428571427,37.42857142857143,80.42857142857143,94.57142857142857,90.85714285714286,58.42857142857143,73.85714285714286,78.16666666666667,78.16666666666667,83.33333333333333,36.666666666666664,80.0,45.5,72.83333333333333,60.333333333333336,60.76923076923077,74.76923076923077,63.46153846153846,61.76923076923077,61.15384615384615,61.92307692307692,63.15384615384615,56.46153846153846,70.88888888888889,71.55555555555556,73.77777777777777,79.44444444444444,39.77777777777778,44.666666666666664,40.77777777777778,52.333333333333336,58.625,72.625,68.25,75.375,65.5,76.375,69.875,76.625,90.25,76.25,83.0,80.25,81.5,75.75,87.0,79.5,31.8,38.4,66.3,65.1,34.2,39.5,45.4,36.3,61.3,50.0,49.4,56.3,57.3,64.3,45.1,49.3,77.25,32.25,36.625,26.75,73.25,71.25,41.5,26.75,60.75,61.25,77.08333333333333,51.75,63.833333333333336,46.916666666666664,78.58333333333333
