,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,73.55555555555556,66.55555555555556,59.22222222222222,65.44444444444444,53.666666666666664,23.333333333333332,44.111111111111114,58.22222222222222,55.0,53.142857142857146,38.57142857142857,68.42857142857143,70.85714285714286,55.857142857142854,51.57142857142857,44.142857142857146,61.888888888888886,70.88888888888889,61.77777777777778,81.22222222222223,67.77777777777777,75.0,78.44444444444444,68.0,82.66666666666667,83.0,85.66666666666667,83.44444444444444,59.44444444444444,56.55555555555556,71.22222222222223,57.666666666666664,58.2,66.0,51.9,59.3,68.4,54.4,47.0,64.3,85.57142857142857,76.28571428571429,61.714285714285715,57.142857142857146,55.142857142857146,53.0,58.0,56.714285714285715,58.42857142857143,70.0,62.857142857142854,65.57142857142857,61.857142857142854,70.85714285714286,55.857142857142854,51.857142857142854,37.8,39.0,33.9,40.7,44.0,35.6,42.2,49.0,53.333333333333336,68.16666666666667,57.333333333333336,56.5,67.33333333333333,76.0,54.5,70.16666666666667,66.33333333333333,65.0,64.0,59.916666666666664,63.166666666666664,62.833333333333336,55.916666666666664,57.833333333333336,62.8,53.13333333333333,60.666666666666664,48.333333333333336,62.53333333333333,57.93333333333333,54.8,62.733333333333334,48.8,53.8,35.6,75.0,70.4,69.8,57.2,73.8,63.666666666666664,35.5,47.166666666666664,52.833333333333336,44.5,62.0,53.333333333333336,62.333333333333336,59.09090909090909,71.72727272727273,57.90909090909091,65.54545454545455,62.36363636363637,70.36363636363636,72.36363636363636,66.0,70.75,72.375,72.875,64.375,72.5,75.75,88.375,72.25,59.333333333333336,57.666666666666664,40.0,48.0,49.333333333333336,55.5,49.166666666666664,54.5,69.63636363636364,52.09090909090909,57.18181818181818,38.09090909090909,62.90909090909091,39.72727272727273,72.45454545454545,59.27272727272727,56.75,61.625,65.25,61.5,50.625,57.75,72.25,74.5,53.1,61.8,70.4,80.7,57.1,59.1,63.0,71.6,61.72727272727273,46.0,42.27272727272727,68.0,52.09090909090909,71.27272727272727,62.18181818181818
Equality,32.333333333333336,36.0,51.666666666666664,54.333333333333336,58.77777777777778,28.22222222222222,27.77777777777778,63.44444444444444,39.57142857142857,37.42857142857143,36.42857142857143,59.142857142857146,57.285714285714285,51.57142857142857,61.42857142857143,54.0,58.888888888888886,58.333333333333336,63.888888888888886,76.55555555555556,80.22222222222223,76.77777777777777,81.77777777777777,71.77777777777777,83.33333333333333,68.88888888888889,61.22222222222222,61.55555555555556,55.22222222222222,52.44444444444444,55.666666666666664,54.666666666666664,49.7,64.0,53.0,52.9,70.4,47.4,49.0,54.9,92.71428571428571,40.57142857142857,55.57142857142857,35.57142857142857,37.285714285714285,30.714285714285715,40.142857142857146,21.285714285714285,57.0,58.857142857142854,53.42857142857143,62.285714285714285,51.57142857142857,65.0,54.285714285714285,42.57142857142857,43.8,34.0,34.5,34.3,30.0,39.3,47.1,50.1,24.833333333333332,59.0,46.333333333333336,49.0,35.666666666666664,51.833333333333336,28.0,60.833333333333336,58.0,51.583333333333336,61.75,58.0,58.833333333333336,54.333333333333336,57.916666666666664,54.5,61.4,64.06666666666666,62.4,56.0,60.666666666666664,56.266666666666666,58.2,57.0,82.8,73.4,60.0,37.6,62.2,59.2,44.6,68.4,69.66666666666667,62.833333333333336,74.66666666666667,53.666666666666664,58.666666666666664,31.0,39.0,28.833333333333332,59.54545454545455,60.81818181818182,56.90909090909091,63.90909090909091,63.54545454545455,65.63636363636364,62.90909090909091,65.0,79.625,74.375,78.375,70.5,74.75,77.125,85.0,73.375,55.5,42.0,46.666666666666664,45.5,52.0,48.5,47.5,53.0,76.81818181818181,65.81818181818181,67.36363636363636,38.27272727272727,66.72727272727273,47.90909090909091,75.63636363636364,76.0909090909091,59.625,64.375,59.875,64.25,56.375,58.5,64.625,62.625,69.0,72.2,51.2,53.6,59.6,34.2,68.8,68.9,56.27272727272727,49.27272727272727,52.90909090909091,56.0,52.90909090909091,49.18181818181818,59.72727272727273
Activity Intensity,75.77777777777777,67.22222222222223,75.22222222222223,61.888888888888886,69.88888888888889,20.333333333333332,42.22222222222222,61.44444444444444,46.142857142857146,38.142857142857146,33.142857142857146,55.42857142857143,44.57142857142857,46.57142857142857,44.714285714285715,34.57142857142857,64.22222222222223,65.11111111111111,62.888888888888886,60.333333333333336,64.44444444444444,70.0,63.22222222222222,61.22222222222222,92.55555555555556,73.22222222222223,88.22222222222223,80.22222222222223,55.22222222222222,58.0,67.77777777777777,54.333333333333336,59.7,59.7,61.1,55.8,67.3,51.2,53.0,62.1,84.85714285714286,66.71428571428571,58.714285714285715,48.857142857142854,41.142857142857146,47.142857142857146,57.0,45.714285714285715,47.285714285714285,51.57142857142857,43.857142857142854,44.142857142857146,44.285714285714285,52.857142857142854,40.0,43.857142857142854,35.1,35.4,40.3,45.7,40.7,36.7,49.9,45.8,35.333333333333336,51.833333333333336,34.833333333333336,56.5,30.166666666666668,54.833333333333336,51.333333333333336,57.166666666666664,44.333333333333336,69.41666666666667,63.916666666666664,50.416666666666664,55.333333333333336,55.583333333333336,53.666666666666664,59.25,61.46666666666667,58.06666666666667,62.266666666666666,47.46666666666667,62.06666666666667,57.86666666666667,63.266666666666666,54.86666666666667,36.0,40.2,45.6,77.8,51.0,59.2,36.4,64.4,64.5,65.0,63.0,46.333333333333336,53.5,66.83333333333333,68.16666666666667,58.5,61.63636363636363,59.54545454545455,59.54545454545455,63.18181818181818,63.63636363636363,70.72727272727273,62.63636363636363,60.18181818181818,80.5,76.375,79.0,77.375,72.625,76.5,88.125,80.625,51.333333333333336,53.5,40.666666666666664,39.333333333333336,36.666666666666664,45.833333333333336,45.666666666666664,52.5,78.45454545454545,51.81818181818182,62.45454545454545,36.81818181818182,62.90909090909091,45.81818181818182,75.9090909090909,61.27272727272727,53.5,63.0,52.875,56.75,56.125,64.375,66.375,68.75,67.0,63.4,68.4,84.3,61.7,56.1,67.3,74.9,65.36363636363636,64.72727272727273,61.90909090909091,69.18181818181819,62.63636363636363,61.18181818181818,60.36363636363637
Socioemotional,66.88888888888889,60.55555555555556,64.11111111111111,65.11111111111111,54.111111111111114,26.666666666666668,51.111111111111114,51.77777777777778,37.57142857142857,35.0,36.714285714285715,60.285714285714285,58.142857142857146,45.142857142857146,43.285714285714285,41.857142857142854,50.22222222222222,57.0,47.111111111111114,61.888888888888886,69.33333333333333,67.55555555555556,76.55555555555556,57.77777777777778,62.77777777777778,82.77777777777777,83.66666666666667,83.11111111111111,57.111111111111114,63.77777777777778,70.66666666666667,61.22222222222222,62.9,58.3,50.9,51.2,61.1,45.2,47.6,53.0,82.14285714285714,78.28571428571429,73.57142857142857,25.428571428571427,25.714285714285715,22.285714285714285,36.857142857142854,20.428571428571427,55.42857142857143,63.714285714285715,54.714285714285715,56.142857142857146,61.0,61.285714285714285,52.714285714285715,49.857142857142854,40.6,33.0,33.5,32.6,35.0,38.0,41.9,45.7,23.666666666666668,43.0,43.333333333333336,35.666666666666664,36.333333333333336,42.0,45.666666666666664,61.0,46.666666666666664,52.583333333333336,51.583333333333336,54.166666666666664,54.333333333333336,63.333333333333336,46.25,49.333333333333336,68.93333333333334,56.93333333333333,55.4,50.93333333333333,53.6,55.266666666666666,54.53333333333333,62.46666666666667,61.2,66.8,40.8,53.6,58.4,55.2,60.2,66.8,53.666666666666664,32.0,73.0,44.166666666666664,39.0,50.833333333333336,54.166666666666664,51.166666666666664,59.18181818181818,55.45454545454545,55.63636363636363,54.90909090909091,57.72727272727273,60.36363636363637,63.45454545454545,60.09090909090909,83.625,74.25,78.25,69.625,65.375,60.125,74.0,68.375,55.166666666666664,52.166666666666664,42.0,49.833333333333336,52.333333333333336,53.833333333333336,65.66666666666667,60.0,67.54545454545455,58.27272727272727,55.36363636363637,30.818181818181817,53.54545454545455,42.27272727272727,63.09090909090909,65.45454545454545,52.75,63.625,60.5,56.0,55.75,61.125,72.25,72.0,56.6,66.3,75.5,82.0,60.9,40.9,71.2,69.5,48.45454545454545,46.45454545454545,43.36363636363637,60.81818181818182,54.72727272727273,59.72727272727273,60.0
Formality and Regulation,16.333333333333332,22.333333333333332,20.11111111111111,32.55555555555556,21.22222222222222,64.66666666666667,46.77777777777778,23.88888888888889,61.57142857142857,69.85714285714286,58.57142857142857,57.42857142857143,59.714285714285715,61.0,69.28571428571429,61.57142857142857,66.55555555555556,73.77777777777777,63.22222222222222,58.888888888888886,71.22222222222223,64.66666666666667,45.55555555555556,54.55555555555556,77.44444444444444,44.333333333333336,42.333333333333336,46.55555555555556,60.111111111111114,60.55555555555556,50.55555555555556,49.333333333333336,52.2,41.9,47.2,40.5,38.3,57.7,60.0,44.6,37.714285714285715,56.0,44.0,66.0,71.71428571428571,68.71428571428571,57.714285714285715,62.714285714285715,66.71428571428571,64.85714285714286,66.14285714285714,60.714285714285715,66.85714285714286,61.857142857142854,66.28571428571429,42.0,37.7,52.2,50.4,46.8,60.5,49.4,61.1,66.9,70.83333333333333,73.83333333333333,61.166666666666664,59.0,59.5,51.0,62.833333333333336,41.0,69.08333333333333,52.75,59.166666666666664,49.916666666666664,56.5,57.25,51.333333333333336,65.75,68.06666666666666,60.53333333333333,67.06666666666666,47.666666666666664,66.93333333333334,56.6,69.33333333333333,65.8,75.2,70.6,77.2,37.0,69.4,69.2,67.4,39.0,58.166666666666664,68.83333333333333,40.166666666666664,52.5,71.83333333333333,79.16666666666667,75.66666666666667,64.16666666666667,53.27272727272727,69.36363636363636,63.0,55.18181818181818,53.90909090909091,53.27272727272727,54.45454545454545,51.54545454545455,36.875,55.0,56.875,75.875,73.875,70.375,67.375,81.5,54.166666666666664,56.333333333333336,39.666666666666664,47.833333333333336,41.5,49.666666666666664,51.0,52.666666666666664,26.0,38.90909090909091,43.09090909090909,71.81818181818181,23.727272727272727,61.45454545454545,17.545454545454547,26.818181818181817,68.25,62.125,53.875,48.375,63.375,66.75,64.125,59.0,50.6,49.0,44.5,45.9,67.9,70.5,56.6,43.7,40.18181818181818,58.90909090909091,64.63636363636364,29.818181818181817,38.81818181818182,42.63636363636363,41.63636363636363
Intimacy,65.88888888888889,60.22222222222222,79.77777777777777,64.0,55.333333333333336,19.333333333333332,28.666666666666668,45.22222222222222,35.142857142857146,31.142857142857142,26.285714285714285,42.0,43.714285714285715,39.714285714285715,47.714285714285715,30.428571428571427,50.44444444444444,49.0,37.44444444444444,67.44444444444444,66.55555555555556,65.66666666666667,74.22222222222223,54.888888888888886,57.111111111111114,62.111111111111114,94.22222222222223,87.88888888888889,56.666666666666664,46.666666666666664,64.22222222222223,46.77777777777778,37.5,70.2,73.7,59.4,58.5,44.5,45.6,51.0,82.42857142857143,73.0,69.0,32.42857142857143,21.857142857142858,25.428571428571427,30.857142857142858,23.571428571428573,46.714285714285715,38.57142857142857,37.714285714285715,41.857142857142854,44.857142857142854,42.285714285714285,35.57142857142857,36.285714285714285,48.4,35.9,32.6,44.2,40.0,36.9,45.8,50.1,26.333333333333332,32.5,39.5,37.0,29.666666666666668,56.5,30.0,72.83333333333333,41.083333333333336,43.166666666666664,49.5,38.5,45.75,47.916666666666664,45.583333333333336,38.75,66.93333333333334,48.86666666666667,52.46666666666667,51.333333333333336,57.266666666666666,47.733333333333334,55.06666666666667,53.53333333333333,31.0,37.2,32.8,78.8,30.0,38.2,33.6,74.4,60.833333333333336,40.833333333333336,58.666666666666664,38.0,48.333333333333336,58.666666666666664,56.666666666666664,52.5,49.0,51.36363636363637,45.90909090909091,47.90909090909091,53.63636363636363,53.09090909090909,63.90909090909091,58.0,68.75,53.25,56.125,52.875,53.875,49.25,58.625,52.875,48.666666666666664,45.0,50.5,39.5,47.166666666666664,54.5,49.5,51.666666666666664,54.36363636363637,47.45454545454545,58.90909090909091,37.90909090909091,72.45454545454545,47.72727272727273,77.0909090909091,71.0,39.75,47.5,53.25,50.125,48.625,56.5,66.25,66.625,41.6,50.7,55.6,73.1,38.8,32.9,53.8,61.1,50.63636363636363,41.72727272727273,32.90909090909091,61.54545454545455,55.09090909090909,56.90909090909091,53.0
Visibility,37.44444444444444,36.111111111111114,30.22222222222222,29.88888888888889,45.666666666666664,45.77777777777778,56.22222222222222,54.22222222222222,56.714285714285715,62.142857142857146,52.857142857142854,67.57142857142857,66.42857142857143,66.57142857142857,64.0,66.57142857142857,63.44444444444444,63.22222222222222,68.0,71.11111111111111,69.88888888888889,60.22222222222222,66.77777777777777,66.55555555555556,77.11111111111111,69.66666666666667,65.44444444444444,74.44444444444444,61.0,59.666666666666664,66.11111111111111,57.55555555555556,46.6,39.5,32.6,28.5,58.6,44.2,48.3,46.8,22.428571428571427,32.714285714285715,20.0,85.85714285714286,83.42857142857143,83.0,86.28571428571429,79.28571428571429,69.28571428571429,67.42857142857143,67.85714285714286,58.0,71.42857142857143,59.57142857142857,66.42857142857143,45.857142857142854,39.1,40.7,47.9,54.2,46.1,54.2,50.1,64.0,54.0,43.333333333333336,59.666666666666664,66.0,46.666666666666664,56.333333333333336,37.166666666666664,58.666666666666664,73.91666666666667,72.25,71.5,73.08333333333333,69.33333333333333,69.75,68.75,66.91666666666667,56.06666666666667,59.4,67.2,50.0,58.8,56.733333333333334,62.53333333333333,69.53333333333333,71.6,76.0,82.2,53.8,70.0,68.4,73.4,34.2,65.33333333333333,75.16666666666667,55.666666666666664,52.0,58.5,62.5,52.0,63.166666666666664,45.0,46.63636363636363,47.18181818181818,56.81818181818182,48.63636363636363,61.09090909090909,57.72727272727273,63.18181818181818,75.375,71.5,75.25,84.25,82.125,71.125,74.875,89.375,52.666666666666664,54.5,42.166666666666664,44.5,52.166666666666664,42.333333333333336,58.666666666666664,53.833333333333336,67.36363636363636,47.09090909090909,36.18181818181818,49.18181818181818,38.81818181818182,28.90909090909091,57.45454545454545,70.0909090909091,72.25,68.75,66.375,62.25,61.75,72.75,67.875,59.625,64.2,58.2,59.9,51.7,72.7,59.4,60.6,41.9,47.36363636363637,50.54545454545455,60.72727272727273,26.181818181818183,42.63636363636363,47.81818181818182,61.27272727272727
Communal Sharing,59.44444444444444,56.888888888888886,59.666666666666664,55.888888888888886,55.0,32.22222222222222,49.22222222222222,54.77777777777778,51.285714285714285,41.285714285714285,41.714285714285715,44.714285714285715,45.714285714285715,47.714285714285715,45.714285714285715,36.57142857142857,45.111111111111114,45.77777777777778,47.111111111111114,51.44444444444444,59.333333333333336,49.888888888888886,78.33333333333333,50.44444444444444,79.66666666666667,83.11111111111111,87.55555555555556,86.66666666666667,58.0,57.111111111111114,65.33333333333333,58.666666666666664,48.4,54.9,60.5,47.9,59.7,45.8,41.9,57.4,76.71428571428571,72.14285714285714,75.14285714285714,27.714285714285715,23.857142857142858,22.571428571428573,52.285714285714285,30.428571428571427,41.285714285714285,52.57142857142857,43.714285714285715,40.714285714285715,45.42857142857143,42.714285714285715,33.57142857142857,30.428571428571427,39.0,37.1,41.2,40.1,50.5,45.0,55.3,55.0,20.333333333333332,23.0,31.333333333333332,28.333333333333332,30.833333333333332,42.333333333333336,23.666666666666668,54.666666666666664,48.916666666666664,49.833333333333336,58.666666666666664,50.75,45.166666666666664,57.583333333333336,45.333333333333336,56.5,67.8,53.2,63.53333333333333,48.46666666666667,63.333333333333336,57.6,60.46666666666667,55.13333333333333,37.2,31.8,39.6,83.8,44.8,44.6,37.8,89.6,48.5,49.0,60.0,56.666666666666664,49.166666666666664,38.5,44.5,40.166666666666664,63.18181818181818,48.27272727272727,39.36363636363637,53.0,53.90909090909091,66.54545454545455,56.90909090909091,57.72727272727273,73.625,68.375,68.625,61.0,60.5,57.625,61.25,74.875,49.333333333333336,57.333333333333336,48.5,53.5,56.5,46.0,44.5,51.666666666666664,52.09090909090909,57.36363636363637,34.54545454545455,32.90909090909091,55.81818181818182,41.45454545454545,65.36363636363636,60.72727272727273,59.5,61.0,61.875,59.125,57.5,67.125,75.375,80.625,51.6,65.0,72.6,85.8,51.3,37.1,62.3,74.8,56.54545454545455,43.81818181818182,42.54545454545455,62.0,58.81818181818182,67.18181818181819,67.36363636363636
Expected Reciprocity,30.333333333333332,33.0,32.44444444444444,30.333333333333332,33.888888888888886,45.44444444444444,29.333333333333332,34.77777777777778,61.42857142857143,44.285714285714285,39.57142857142857,50.57142857142857,54.0,52.714285714285715,71.14285714285714,39.42857142857143,59.888888888888886,68.66666666666667,59.111111111111114,73.88888888888889,64.88888888888889,53.22222222222222,65.22222222222223,56.77777777777778,90.11111111111111,69.0,79.22222222222223,70.55555555555556,58.44444444444444,54.888888888888886,60.55555555555556,58.22222222222222,62.0,73.2,65.5,55.8,65.5,52.4,43.7,62.0,73.71428571428571,68.14285714285714,67.42857142857143,50.714285714285715,41.42857142857143,48.42857142857143,45.0,51.57142857142857,52.42857142857143,51.42857142857143,50.42857142857143,53.285714285714285,50.42857142857143,50.42857142857143,45.714285714285715,29.571428571428573,50.6,34.1,31.5,40.3,44.6,42.8,39.2,44.8,22.0,61.0,30.0,61.166666666666664,34.833333333333336,39.666666666666664,41.666666666666664,47.5,48.333333333333336,54.75,57.166666666666664,45.666666666666664,61.083333333333336,63.25,50.416666666666664,42.666666666666664,66.46666666666667,58.4,53.2,55.93333333333333,56.6,60.333333333333336,57.46666666666667,64.8,38.6,36.8,50.0,64.4,68.2,59.8,42.2,24.0,74.5,67.33333333333333,64.5,59.166666666666664,63.666666666666664,53.0,63.166666666666664,58.333333333333336,46.27272727272727,64.81818181818181,51.72727272727273,60.0,46.54545454545455,56.90909090909091,53.0,55.54545454545455,74.125,60.625,61.875,67.5,60.625,55.875,59.125,72.25,54.833333333333336,57.0,51.666666666666664,42.5,38.166666666666664,64.66666666666667,43.166666666666664,48.833333333333336,48.90909090909091,54.18181818181818,55.27272727272727,42.36363636363637,51.90909090909091,37.09090909090909,57.0,54.36363636363637,61.875,72.875,60.25,59.875,58.625,73.0,51.125,60.75,69.4,66.6,48.2,47.0,62.9,56.3,51.5,59.6,56.90909090909091,52.72727272727273,50.18181818181818,56.36363636363637,47.90909090909091,62.36363636363637,59.45454545454545
Strategic,15.444444444444445,15.88888888888889,22.555555555555557,23.555555555555557,22.88888888888889,52.888888888888886,34.44444444444444,25.333333333333332,69.42857142857143,65.14285714285714,55.0,47.57142857142857,42.0,68.71428571428571,73.71428571428571,72.85714285714286,77.11111111111111,73.66666666666667,77.0,65.66666666666667,71.77777777777777,64.88888888888889,45.666666666666664,53.77777777777778,64.88888888888889,50.22222222222222,38.111111111111114,41.55555555555556,66.44444444444444,62.888888888888886,57.666666666666664,62.0,37.6,35.7,29.1,43.0,36.6,50.3,55.3,34.1,30.714285714285715,34.857142857142854,38.714285714285715,74.14285714285714,72.0,80.28571428571429,69.85714285714286,84.14285714285714,65.14285714285714,64.71428571428571,57.857142857142854,57.714285714285715,63.0,56.857142857142854,57.714285714285715,65.0,45.4,36.9,45.7,48.9,47.7,46.6,55.6,57.9,51.0,60.5,57.5,65.16666666666667,58.0,22.5,35.666666666666664,26.666666666666668,63.5,64.5,60.75,63.583333333333336,61.666666666666664,65.66666666666667,60.833333333333336,65.58333333333333,63.333333333333336,66.66666666666667,64.4,51.733333333333334,59.6,60.8,56.4,66.73333333333333,61.8,53.6,78.6,37.2,67.4,70.6,55.8,49.2,73.16666666666667,74.0,54.5,57.833333333333336,69.33333333333333,60.833333333333336,62.166666666666664,53.666666666666664,45.45454545454545,54.81818181818182,52.81818181818182,51.36363636363637,41.90909090909091,35.72727272727273,45.90909090909091,46.63636363636363,43.625,53.25,51.625,73.875,69.0,67.0,56.875,76.75,63.5,50.333333333333336,58.0,55.333333333333336,62.5,47.833333333333336,53.333333333333336,53.666666666666664,26.545454545454547,33.0,52.90909090909091,64.45454545454545,24.727272727272727,42.90909090909091,31.09090909090909,31.727272727272727,68.625,64.625,65.375,64.25,60.75,70.25,56.625,54.875,47.7,45.1,33.9,26.0,62.2,73.1,52.8,46.5,47.63636363636363,47.09090909090909,62.36363636363637,52.63636363636363,45.36363636363637,59.72727272727273,58.36363636363637
