,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,88.0,83.05882352941177,95.23529411764706,85.81818181818181,80.9,21.545454545454547,83.0,85.9090909090909,78.2,48.0,36.25,90.18181818181819,87.9090909090909,57.5,69.1,23.636363636363637,13.076923076923077,24.0,1.9285714285714286,96.22222222222223,84.6,69.7,92.5,44.9,94.6,76.33333333333333,87.08333333333333,96.5,73.38461538461539,72.53846153846153,92.36363636363636,83.1,79.0,93.9,55.875,50.15384615384615,86.0909090909091,68.08333333333333,63.27272727272727,88.63636363636364,86.07692307692308,87.5,92.91666666666667,72.6,71.9090909090909,82.0,64.1,86.6,47.3,60.666666666666664,93.0,90.3,40.36363636363637,91.07692307692308,44.1,15.083333333333334,70.6,67.6,7.454545454545454,21.5,6.1,5.4,28.0,88.61538461538461,58.7,74.92307692307692,78.3,70.9090909090909,81.27272727272727,82.58333333333333,91.66666666666667,74.25,65.4,92.4,76.1,80.0909090909091,80.58333333333333,85.0,82.3,75.71428571428571,73.0909090909091,72.28571428571429,77.0,65.0,74.47058823529412,72.0,11.7,79.75,44.0,76.42857142857143,63.875,79.9090909090909,83.3,88.7,46.0,69.86666666666666,54.1,16.7,12.8,75.33333333333333,26.2,72.63636363636364,93.4,75.33333333333333,68.76923076923077,93.55555555555556,87.81818181818181,86.5,56.857142857142854,73.63636363636364,73.2,84.3,87.8,81.26666666666667,83.53846153846153,37.1,80.0909090909091,76.2,74.84615384615384,64.8,93.4,83.25,11.0,61.72727272727273,10.0,81.85714285714286,77.45454545454545,79.5,82.7,80.8,73.72727272727273,53.2,90.6923076923077,34.53846153846154,95.64285714285714,77.9,35.357142857142854,58.84615384615385,67.71428571428571,81.7,21.714285714285715,50.7,79.0,83.6923076923077,24.75,77.6875,86.91666666666667,90.5,83.5,78.25,87.2,91.4,75.0,85.27272727272727,15.23076923076923,71.4,77.53333333333333,78.07692307692308,88.0
Equality,23.545454545454547,20.545454545454547,78.33333333333333,90.45454545454545,86.6,80.5,34.36363636363637,93.08333333333333,10.090909090909092,25.0,24.272727272727273,67.27272727272727,42.54545454545455,58.36363636363637,70.72727272727273,74.9090909090909,68.55555555555556,66.45454545454545,61.90909090909091,29.0,20.0,14.5,87.8,67.81818181818181,93.16666666666667,82.0909090909091,31.25,42.2,15.5,41.63636363636363,21.09090909090909,24.416666666666668,18.636363636363637,74.33333333333333,54.61538461538461,57.0,76.0,63.333333333333336,84.07142857142857,58.625,92.9,86.0,86.0,18.25,20.454545454545453,35.5,28.9,14.4,16.444444444444443,6.4,11.181818181818182,35.76923076923077,21.416666666666668,46.36363636363637,45.0,49.0,57.2,83.4,29.2,32.5,25.166666666666668,77.2,15.0,39.76923076923077,20.3,59.833333333333336,53.27272727272727,69.86666666666666,60.166666666666664,55.583333333333336,33.54545454545455,62.8,53.57142857142857,27.666666666666668,27.727272727272727,14.142857142857142,19.666666666666668,14.2,49.5,8.454545454545455,32.3,30.2,73.53846153846153,41.54545454545455,66.45454545454545,49.6,2.3333333333333335,60.6,74.5,30.545454545454547,78.1,6.0,14.1,67.6,39.18181818181818,20.454545454545453,62.2,78.9,76.7,66.27272727272727,72.8,29.181818181818183,20.1,17.5,23.5,35.7,26.142857142857142,38.8,75.8,83.21428571428571,90.7,94.66666666666667,82.5,85.8,78.3076923076923,53.1,65.91666666666667,17.7,60.90909090909091,72.4,70.7,36.666666666666664,40.8,75.16666666666667,29.5,96.72727272727273,89.33333333333333,52.3,85.0909090909091,90.1,79.3,70.75,95.5,82.5,90.2,80.0,85.18181818181819,89.0,52.6,74.16666666666667,85.0,8.2,22.0,36.2,78.91666666666667,90.9090909090909,31.272727272727273,25.923076923076923,93.0,8.2,90.8,97.3,75.81818181818181,83.3,91.66666666666667,51.0,87.3,88.5,87.7
Activity Intensity,89.7,79.4,93.92307692307692,93.0909090909091,97.27272727272727,51.0,76.86666666666666,77.0909090909091,48.90909090909091,23.8,33.30769230769231,54.54545454545455,55.0,47.3,46.63636363636363,48.54545454545455,53.36363636363637,37.583333333333336,40.0,67.6,66.46153846153847,76.75,90.5,20.857142857142858,82.7,54.6,95.3,93.9,70.0,77.9,83.58333333333333,80.2,75.58333333333333,90.54545454545455,67.75,38.4,91.5,63.0,47.9,89.45454545454545,94.61538461538461,91.27272727272727,80.58333333333333,65.0,49.833333333333336,68.3,62.6,68.9,60.5,50.61538461538461,68.8,65.6,60.25,60.888888888888886,36.0,24.0,32.18181818181818,24.727272727272727,39.1,36.2,16.2,35.90909090909091,18.142857142857142,42.77777777777778,32.8,30.666666666666668,30.214285714285715,25.75,46.25,44.833333333333336,72.7,59.23076923076923,12.909090909090908,80.4,53.5,70.6,46.5,70.83333333333333,42.44444444444444,76.2,62.285714285714285,57.0,57.90909090909091,11.0,20.8,29.0,34.0,30.375,33.4,47.69230769230769,26.727272727272727,33.07142857142857,51.166666666666664,66.58333333333333,25.357142857142858,19.214285714285715,68.7,55.5,23.8,62.2,40.1,57.90909090909091,78.5,51.4,33.3,75.81818181818181,73.63636363636364,34.13333333333333,67.5,87.8,84.4,72.8,76.8,76.86666666666666,83.33333333333333,22.46153846153846,28.5,55.8,62.583333333333336,42.57142857142857,44.23076923076923,42.0,24.76923076923077,26.916666666666668,37.6,89.7,72.21428571428571,29.09090909090909,75.75,64.25,33.5,53.1,95.6,44.7,94.27272727272727,88.70588235294117,12.214285714285714,37.583333333333336,64.8,56.75,43.18181818181818,47.333333333333336,71.7,76.0909090909091,35.21052631578947,72.57142857142857,85.14285714285714,99.7,41.6,63.81818181818182,96.4,96.0909090909091,53.72727272727273,78.66666666666667,42.55555555555556,65.3,82.5,73.27272727272727,88.5
Socioemotional,78.63636363636364,82.36363636363636,75.0,85.9,73.72727272727273,82.8,70.0909090909091,85.75,18.454545454545453,33.27272727272727,9.727272727272727,26.5,14.933333333333334,17.571428571428573,31.727272727272727,5.454545454545454,36.4,13.727272727272727,45.7,24.90909090909091,34.0,40.2,76.1,44.8,59.6,75.0,70.5,83.88888888888889,75.7,66.36363636363636,79.83333333333333,66.07142857142857,72.7,77.07692307692308,77.36363636363636,65.33333333333333,86.66666666666667,58.5,77.54545454545455,75.9090909090909,78.0,86.08333333333333,75.33333333333333,21.0,17.6,40.4,44.4,30.0,29.636363636363637,24.09090909090909,26.818181818181817,38.63636363636363,27.4,23.2,18.727272727272727,60.375,27.8,45.25,19.272727272727273,9.6,37.0,13.4,13.363636363636363,50.888888888888886,27.307692307692307,25.5,28.571428571428573,26.38888888888889,18.727272727272727,34.0,29.916666666666668,15.1,13.2,38.9,29.4,29.0,26.88888888888889,56.1,38.3,23.25,49.81818181818182,57.42857142857143,51.07142857142857,22.5,17.7,22.555555555555557,24.6,50.8,26.6,51.8,26.272727272727273,37.5,12.444444444444445,17.9,21.818181818181817,68.7,28.9,29.6,58.3,45.2,22.375,22.0,33.2,17.916666666666668,33.1,39.4,22.5,11.923076923076923,75.4,58.0,77.2,65.9,67.4,71.18181818181819,76.16666666666667,28.8125,23.9,32.083333333333336,79.54545454545455,26.666666666666668,51.0,62.4,67.54545454545455,40.8,28.7,74.8,47.7,50.642857142857146,61.714285714285715,65.07692307692308,61.111111111111114,29.53846153846154,76.0,82.8,94.1,83.9,43.285714285714285,72.21428571428571,69.75,59.0,52.09090909090909,34.6,73.5,66.15384615384616,52.0,66.2,90.54545454545455,85.8,61.1,33.0,68.0,88.5,38.0,79.3,36.54545454545455,64.1,76.41666666666667,82.45454545454545,67.3
Formality and Regulation,22.363636363636363,46.7,22.818181818181817,34.8,14.461538461538462,50.23076923076923,23.636363636363637,15.727272727272727,81.63636363636364,85.33333333333333,81.3,76.63636363636364,78.91666666666667,77.9090909090909,88.0,91.27272727272727,61.1,69.08333333333333,20.153846153846153,71.45454545454545,81.16666666666667,52.81818181818182,14.571428571428571,35.92307692307692,67.85714285714286,38.72727272727273,26.272727272727273,38.92307692307692,33.4,44.90909090909091,63.38461538461539,48.333333333333336,33.90909090909091,42.36363636363637,36.0,26.818181818181817,24.818181818181817,22.733333333333334,34.54545454545455,29.533333333333335,14.153846153846153,31.928571428571427,46.0,88.0,75.45454545454545,74.55555555555556,79.36363636363636,87.86666666666666,85.1,89.2,77.33333333333333,86.73333333333333,80.71428571428571,83.07142857142857,92.6,34.90909090909091,46.09090909090909,53.72727272727273,76.54545454545455,91.22222222222223,32.72727272727273,93.36363636363636,76.7,64.6923076923077,90.27272727272727,87.45454545454545,64.71428571428571,60.666666666666664,86.46666666666667,78.36363636363636,86.18181818181819,77.42857142857143,85.0909090909091,84.0,60.54545454545455,66.0,79.11111111111111,72.3076923076923,82.27272727272727,89.70588235294117,58.45454545454545,79.63636363636364,50.2,60.18181818181818,81.45454545454545,87.33333333333333,66.63636363636364,53.875,82.5,60.27272727272727,84.3,32.8,88.1,79.76923076923077,82.07142857142857,50.375,48.27777777777778,61.27272727272727,17.444444444444443,43.166666666666664,88.3,82.27272727272727,68.88888888888889,69.0,78.36363636363636,91.25,88.5,88.2,23.166666666666668,43.92307692307692,34.84615384615385,36.63636363636363,40.4,44.81818181818182,44.25,75.125,77.0,62.4,37.06666666666667,63.57142857142857,77.0,57.8,25.6,27.1,22.8,17.25,38.5,45.27272727272727,28.09090909090909,25.1,19.88888888888889,88.36363636363636,24.8,31.0,21.818181818181817,17.8,27.7,39.9,46.63636363636363,44.76923076923077,42.72727272727273,89.63636363636364,30.5,28.181818181818183,28.733333333333334,27.846153846153847,60.583333333333336,39.7,30.88888888888889,87.75,25.41176470588235,20.533333333333335,44.09090909090909,8.7,87.1,52.18181818181818,19.285714285714285,34.0,16.1
Intimacy,93.88888888888889,68.0,98.27272727272727,95.0909090909091,86.0,14.727272727272727,58.18181818181818,64.4,35.53846153846154,11.5,14.0,43.90909090909091,34.666666666666664,29.8,49.1,19.357142857142858,22.0,17.785714285714285,5.583333333333333,62.0,33.09090909090909,30.363636363636363,74.33333333333333,16.4375,74.07142857142857,37.2,95.78571428571429,87.42857142857143,63.0,84.2,74.3,54.416666666666664,66.53846153846153,86.0,84.9,46.111111111111114,96.9,60.69230769230769,31.5,84.0,95.8,80.16666666666667,88.58823529411765,43.5,35.214285714285715,52.63636363636363,38.27272727272727,27.8,45.6,23.90909090909091,55.1,28.77777777777778,39.57142857142857,36.6875,17.933333333333334,14.727272727272727,41.7,20.181818181818183,8.1,10.909090909090908,5.083333333333333,3.75,5.6,35.6,12.285714285714286,35.0,24.4,26.0,45.083333333333336,44.8,51.45454545454545,22.0,18.25,56.0,53.18181818181818,40.15384615384615,38.7,31.5,40.4,60.25,56.333333333333336,63.36363636363637,58.36363636363637,32.4,31.90909090909091,23.2,16.571428571428573,36.857142857142854,19.2,39.4,28.181818181818183,37.9,33.8,47.45454545454545,16.5,34.5,49.1,33.6,6.833333333333333,45.416666666666664,39.714285714285715,32.36363636363637,57.2,41.1,47.833333333333336,72.2,42.333333333333336,38.0,69.15384615384616,64.7,70.7,72.5,69.0,84.22222222222223,74.3,21.5,31.428571428571427,53.3,63.23076923076923,39.9,46.4,41.7,9.6,22.416666666666668,4.090909090909091,83.9,60.0625,44.63636363636363,80.7,60.0625,54.0,40.5,93.58333333333333,20.7,99.3,93.0,9.846153846153847,49.9,52.1,58.45454545454545,12.272727272727273,47.714285714285715,73.78571428571429,68.0,15.9,91.6,74.0,99.9090909090909,51.3,27.0,72.8,95.76923076923077,68.36363636363636,84.18181818181819,20.0,48.666666666666664,92.61538461538461,85.54545454545455,82.3
Visibility,87.08333333333333,85.36363636363636,66.8125,82.4,76.18181818181819,59.6,71.0,90.54545454545455,89.4,73.8,75.27272727272727,73.2,73.8,90.81818181818181,71.2,68.33333333333333,73.5,69.7,48.4,93.66666666666667,93.0,64.07692307692308,78.3,66.3076923076923,95.0,84.4,68.6,73.2,62.5,64.53846153846153,78.9,72.0909090909091,58.333333333333336,62.09090909090909,1.8,20.214285714285715,79.9,70.8,73.75,48.714285714285715,48.53846153846154,57.9,48.75,90.1,86.6,64.42857142857143,79.11111111111111,84.07142857142857,70.0,91.8,59.214285714285715,74.1,85.1,62.375,85.35714285714286,35.733333333333334,7.0,47.27272727272727,49.5625,76.4,57.7,90.45454545454545,84.8,83.58333333333333,46.09090909090909,68.15384615384616,89.18181818181819,86.6,83.58333333333333,85.25,84.18181818181819,74.45454545454545,75.8,82.7,90.6,76.28571428571429,79.8,75.9,90.66666666666667,88.25,80.9,77.4,64.36363636363636,7.8,85.84615384615384,89.1,68.4,66.4375,77.5,79.0,61.75,6.3,75.77777777777777,37.2,90.1,49.4,80.78571428571429,74.7,27.7,16.0,81.6923076923077,87.16666666666667,92.33333333333333,90.6923076923077,95.7,96.0,90.2,67.45454545454545,62.5,75.08333333333333,77.42857142857143,57.8,57.0,69.4,88.08333333333333,87.81818181818181,70.53846153846153,81.0,72.9090909090909,81.44444444444444,87.4,66.8,55.23076923076923,88.22222222222223,30.4,78.7,67.63636363636364,55.2,72.81818181818181,38.22222222222222,3.1,68.44444444444444,57.888888888888886,45.333333333333336,72.44444444444444,58.888888888888886,71.0,76.33333333333333,67.4,81.88888888888889,72.9,85.33333333333333,84.5,86.3,37.785714285714285,71.9090909090909,78.45454545454545,70.4,83.4,88.28571428571429,63.0,63.55555555555556,82.6,83.22222222222223,64.54545454545455,22.88888888888889,55.27272727272727,45.6,84.0
Communal Sharing,95.45454545454545,81.63636363636364,95.13333333333334,86.88888888888889,85.08333333333333,32.214285714285715,88.125,85.36363636363636,13.090909090909092,34.63636363636363,32.54545454545455,44.0,23.2,17.727272727272727,50.18181818181818,8.555555555555555,9.909090909090908,17.9,14.0,67.4,58.5,31.0,46.625,34.53846153846154,67.81818181818181,75.07692307692308,89.33333333333333,86.07692307692308,60.083333333333336,69.3076923076923,81.75,90.72727272727273,88.63636363636364,90.36363636363636,38.63636363636363,47.833333333333336,86.81818181818181,80.0,70.36363636363636,86.83333333333333,90.3076923076923,77.63636363636364,77.81818181818181,33.8,35.63636363636363,21.363636363636363,57.0,28.083333333333332,50.166666666666664,41.27272727272727,27.363636363636363,51.666666666666664,43.375,27.083333333333332,36.36363636363637,18.3,20.333333333333332,45.45454545454545,33.0,28.428571428571427,8.3125,23.90909090909091,20.5,51.0,18.75,22.727272727272727,11.636363636363637,22.333333333333332,22.076923076923077,36.42857142857143,66.5,16.727272727272727,19.545454545454547,63.9,64.6,34.36363636363637,26.636363636363637,57.8,71.0,77.75,29.375,48.1,58.7,3.1538461538461537,25.454545454545453,54.2,13.0,39.333333333333336,38.5,41.69230769230769,14.3,6.2727272727272725,48.9,29.153846153846153,25.076923076923077,52.7,69.0,13.375,29.9,33.81818181818182,33.0,50.6,54.666666666666664,37.09090909090909,29.055555555555557,58.3,34.1,35.9,66.0,67.92857142857143,75.3,88.375,69.5,76.5,75.66666666666667,54.84615384615385,26.428571428571427,35.25,64.92857142857143,45.61538461538461,77.5,40.4,24.142857142857142,19.88888888888889,12.0,86.1,59.8,57.63636363636363,76.1,69.4,29.53846153846154,48.4,88.2,34.3,90.7,81.5,32.42857142857143,63.083333333333336,60.333333333333336,65.1,33.3,26.5,78.4,88.78571428571429,32.2,83.2,88.6,94.4,73.33333333333333,27.2,80.66666666666667,87.3,66.36363636363636,81.54545454545455,34.63636363636363,58.63636363636363,81.6,84.5,87.3
Expected Reciprocity,37.69230769230769,69.11111111111111,58.09090909090909,54.93333333333333,57.54545454545455,38.0,49.81818181818182,60.857142857142854,72.72727272727273,40.45454545454545,36.72727272727273,59.88235294117647,69.08333333333333,88.0909090909091,69.44444444444444,49.0,18.416666666666668,32.92857142857143,16.857142857142858,45.6,56.142857142857146,45.4,52.63636363636363,60.81818181818182,88.2,60.54545454545455,36.0,33.166666666666664,46.1,41.583333333333336,43.61538461538461,43.8,41.18181818181818,61.72727272727273,58.333333333333336,29.384615384615383,55.15384615384615,48.30769230769231,61.44444444444444,50.0,67.3076923076923,56.6,60.0,81.6,80.1,88.625,70.27272727272727,81.91666666666667,71.7,63.8,73.4,95.0,70.2,78.66666666666667,59.8,10.8,67.5,26.7,17.916666666666668,12.444444444444445,8.181818181818182,22.636363636363637,25.0,49.44444444444444,46.77777777777778,80.26666666666667,81.9,76.36363636363636,79.9,79.18181818181819,72.5,70.7,80.8,68.0,67.27272727272727,66.08333333333333,73.0,53.0,48.90909090909091,43.857142857142854,72.2,49.9,52.3,78.54545454545455,66.0,51.3,11.363636363636363,57.357142857142854,49.3,53.166666666666664,87.0,72.4,87.2,78.9090909090909,16.22222222222222,20.0,63.4,27.9,20.9,79.1,64.53846153846153,74.0,72.0,55.30769230769231,53.92857142857143,55.5625,79.3,72.5,73.5,66.81818181818181,73.35714285714286,64.2,78.1875,53.8,58.3,54.8,68.46153846153847,70.0,57.9,50.4,62.22222222222222,25.0,7.0,61.72727272727273,8.4,61.9,49.5,16.6,46.1,67.57142857142857,57.54545454545455,79.08333333333333,60.333333333333336,21.4,63.4,54.1,51.72727272727273,58.6,60.75,40.18181818181818,34.5,66.5,41.4,48.3,31.7,37.4,57.27272727272727,60.6,76.1,58.75,62.0,50.18181818181818,64.0,62.111111111111114,34.81818181818182,36.4,64.9,34.833333333333336,80.72727272727273
Strategic,10.0,39.92857142857143,23.2,6.2727272727272725,10.7,52.0,17.7,11.6,73.6,70.9,54.833333333333336,30.857142857142858,61.1,81.3,91.5,89.27272727272727,86.0,79.5,71.6,40.875,58.76923076923077,55.15384615384615,18.8,50.6,54.9,34.6,18.23076923076923,14.1,23.8,32.416666666666664,27.125,26.0,18.8,23.6,36.4,36.4,18.6,15.9,25.7,27.181818181818183,14.9,18.727272727272727,11.818181818181818,85.0,65.6923076923077,85.2,67.75,64.6,66.23076923076923,84.5,78.0,90.6,62.9,84.2,73.9,37.7,76.75,54.18181818181818,73.7,75.375,74.5,76.0,50.9,54.0,65.3,96.2,67.58333333333333,65.75,87.33333333333333,66.33333333333333,70.54545454545455,70.92307692307692,68.13333333333334,69.57142857142857,81.8,70.0,74.22222222222223,51.61538461538461,48.7,50.25,56.916666666666664,65.08333333333333,46.083333333333336,71.3076923076923,65.6,67.4,65.0,43.54545454545455,57.9,66.0,78.77777777777777,65.92857142857143,82.25,70.3,83.6,7.538461538461538,52.583333333333336,71.3,39.38461538461539,80.0,88.6,59.3,63.9,60.6,57.5625,42.857142857142854,67.2,81.8,28.5,27.7,43.0,21.2,46.27272727272727,11.0,43.36363636363637,75.0,91.6875,77.6,39.3,64.0,41.888888888888886,30.444444444444443,51.4,60.92307692307692,56.857142857142854,16.125,32.2,49.5,22.09090909090909,21.5,53.416666666666664,76.3076923076923,29.266666666666666,31.3,15.7,26.9,31.4,42.8,39.09090909090909,50.2,57.90909090909091,81.0,15.818181818181818,29.9,55.86666666666667,32.0,16.058823529411764,4.75,27.071428571428573,78.66666666666667,24.11111111111111,17.22222222222222,52.6,30.8,68.44444444444444,27.3,24.1,25.0,34.333333333333336
