,0
0,257
1,134
2,391
3,146
4,147
5,148
6,151
7,24
8,538
9,29
10,413
11,31
12,286
13,287
14,37
15,549
16,422
17,297
18,554
19,555
20,174
21,177
22,561
23,436
24,56
25,186
26,314
27,188
28,189
29,190
30,192
31,322
32,325
33,583
34,586
35,595
36,597
37,345
38,603
39,91
40,478
41,479
42,352
43,227
44,356
45,357
46,486
47,499
48,116
49,124
