,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
60,32,1,4,South African,4,Afrikaans,female,Bachelor or equivalent
61,27,1,1,,3,Deutsch,female,Upper secondary education
62,65,1,1,,5,Deutsch,female,Master or equivalent
63,43,2,4,italienisch,2,italienisch,male,Lower secondary education
64,20,1,4,Vietnam,2,Vietnsmesisch,female,Lower secondary education
65,25,1,1,,3,Deutsch,female,Upper secondary education
66,28,1,1,,5,Deutsch,female,Master or equivalent
67,18,2,1,,3,Deutsch,male,Upper secondary education
68,44,2,1,,5,Deutsch,male,Master or equivalent
69,32,1,4,Ukrainisch,4,ukrainisch,female,Bachelor or equivalent
70,32,1,4,Britin,5,Englisch,female,Master or equivalent
71,34,2,1,,4,Deutsch,male,Bachelor or equivalent
72,20,1,1,,2,Deutsch,female,Lower secondary education
73,27,1,4,Bulgarisch ,4,Bulgarisch ,female,Bachelor or equivalent
74,32,2,1,,4,Deutsch,male,Bachelor or equivalent
75,21,2,1,,3,Deutsch,male,Upper secondary education
76,25,1,4,Russin,4,Deutsch,female,Bachelor or equivalent
77,21,1,1,,3,Deutsch,female,Upper secondary education
78,19,2,1,,3,Deutsch,male,Upper secondary education
79,25,1,1,,5,Deutsch,female,Master or equivalent
80,20,1,1,,3,Deutsch,female,Upper secondary education
81,29,1,1,,2,Deutsch,female,Lower secondary education
82,30,2,1,,5,Deutsch,male,Master or equivalent
83,26,1,1,,5,Deutsch,female,Master or equivalent
84,23,1,1,,4,Deutsch,female,Bachelor or equivalent
85,25,1,1,,4,Deutsch,female,Bachelor or equivalent
86,21,1,1,,3,Deutsch,female,Upper secondary education
88,23,1,1,,4,Deutsch,female,Bachelor or equivalent
89,32,2,1,,5,Deutsch,male,Master or equivalent
90,29,1,1,,5,Deutsch,female,Master or equivalent
92,39,2,1,,3,Deutsch,male,Upper secondary education
93,29,1,1,,4,Deutsch,female,Bachelor or equivalent
94,21,1,1,,4,Deutsch,female,Bachelor or equivalent
95,34,1,1,,5,Deutsch,female,Master or equivalent
97,22,2,1,,4,Deutsch,male,Bachelor or equivalent
98,41,2,1,,3,Deutsch,male,Upper secondary education
99,38,2,4,Indien,5,Deutsch,male,Master or equivalent
100,20,1,4,Kolumbianerin,3,Deutsch,female,Upper secondary education
101,22,1,1,,4,Deutsch,female,Bachelor or equivalent
105,45,2,1,,3,Deutsch,male,Upper secondary education
106,27,1,1,,4,deutsch,female,Bachelor or equivalent
107,24,1,1,,4,deutsch,female,Bachelor or equivalent
108,25,1,1,,3,deutsch,female,Upper secondary education
109,20,2,1,,3,Deutsch,male,Upper secondary education
110,35,2,4,Brazilian,4,Portuguese,male,Bachelor or equivalent
111,24,2,1,,3,deutsch,male,Upper secondary education
112,41,1,1,,5,Deutsch,female,Master or equivalent
113,26,1,1,,4,deutsch,female,Bachelor or equivalent
114,31,1,1,,4,Deutsch,female,Bachelor or equivalent
115,19,2,1,,2,Deutsch,male,Lower secondary education
116,30,2,1,,4,Deutsch,male,Bachelor or equivalent
117,41,1,1,,4,Deutsch,female,Bachelor or equivalent
118,27,2,1,,2,Deutsch,male,Lower secondary education
119,31,2,1,,4,Deutsch,male,Bachelor or equivalent
120,34,1,1,,5,Deutsch,female,Master or equivalent
121,27,2,4,Israeli,4,Deutsch,male,Bachelor or equivalent
122,46,2,1,,5,Deutsch,male,Master or equivalent
123,28,1,1,,5,Deutsch,female,Master or equivalent
124,31,2,1,,5,Deutsch,male,Master or equivalent
125,21,1,1,,3,Deutsch,female,Upper secondary education
126,27,2,1,,5,Deutsch,male,Master or equivalent
127,47,2,1,,5,Deutsch,male,Master or equivalent
128,19,2,1,,3,Deutsch,male,Upper secondary education
129,47,2,1,,5,Deutsch,male,Master or equivalent
130,39,1,1,,2,Deutsch,female,Lower secondary education
131,57,2,1,,4,Deutsch,male,Bachelor or equivalent
132,35,2,1,,5,Deutsch,male,Master or equivalent
133,38,1,1,,3,Deutsch,female,Upper secondary education
134,28,2,1,,2,Deutsch,male,Lower secondary education
135,30,1,1,,4,Deutsch,female,Bachelor or equivalent
136,33,1,1,,3,Deutsch,female,Upper secondary education
137,28,1,1,,4,Deutsch,female,Bachelor or equivalent
138,23,1,1,,4,Deutsch,female,Bachelor or equivalent
139,27,2,1,,3,Deutsch,male,Upper secondary education
140,25,1,1,,5,Deutsch,female,Master or equivalent
141,25,1,1,,5,Deutsch,female,Master or equivalent
142,21,1,1,,3,Deutsch,female,Upper secondary education
143,43,2,1,,4,Deutsch,male,Bachelor or equivalent
144,26,1,1,,5,Deutsch,female,Master or equivalent
145,23,1,1,,3,Deutsch,female,Upper secondary education
146,49,2,1,,5,Deutsch,male,Master or equivalent
147,39,2,1,,4,Deutsch,male,Bachelor or equivalent
148,28,2,1,,4,Deutsch,male,Bachelor or equivalent
149,44,2,1,,5,Deutsch,male,Master or equivalent
150,30,2,1,,5,Deutsch,male,Master or equivalent
151,33,2,1,,5,Deutsch,male,Master or equivalent
152,69,1,1,,5,deutsch,female,Master or equivalent
153,22,2,1,,3,Deutsch,male,Upper secondary education
154,26,2,1,,4,Deutsch,male,Bachelor or equivalent
155,27,1,1,,4,Deutsch,female,Bachelor or equivalent
157,35,2,1,,4,Deutsch,male,Bachelor or equivalent
159,52,2,4,Engl?nder,4,Englisch,male,Bachelor or equivalent
164,31,2,1,,4,Detusch,male,Bachelor or equivalent
165,24,1,1,,4,Deutsch,female,Bachelor or equivalent
166,35,2,1,,3,deutsch,male,Upper secondary education
167,38,1,1,,5,Deutsch,female,Master or equivalent
168,32,2,1,,3,Deutsch,male,Upper secondary education
169,57,2,1,,3,Deutsch,male,Upper secondary education
170,27,2,1,,4,deutsch,male,Bachelor or equivalent
171,29,1,4,Türkisch,4,Türkisch,female,Bachelor or equivalent
172,24,1,1,,4,Deutsch,female,Bachelor or equivalent
173,39,2,4,?gypter,4,Arabisch,male,Bachelor or equivalent
174,31,2,1,,2,Deutsch,male,Lower secondary education
175,20,1,1,,3,Deutsch ,female,Upper secondary education
178,34,1,1,,3,Deutsch,female,Upper secondary education
179,23,1,1,,4,Deutsch,female,Bachelor or equivalent
180,66,2,1,,6,Deutsch,male,Doctoral or equivalent
181,27,2,1,,2,deutsch,male,Lower secondary education
182,34,2,1,,4,Deutsch,male,Bachelor or equivalent
183,38,1,1,,2,Deutsch,female,Lower secondary education
184,18,2,1,,3,Vietnamese,male,Upper secondary education
185,52,1,4,Bulgaren,4,bulgarisch,female,Bachelor or equivalent
186,37,2,1,,2,Deutsch und Englisch,male,Lower secondary education
187,29,2,1,,4,Deutsch,male,Bachelor or equivalent
188,35,2,1,,3,Deutsch,male,Upper secondary education
189,27,2,1,,5,deutsch,male,Master or equivalent
190,19,2,1,,3,türkisch,male,Upper secondary education
191,52,2,1,,3,deutsch,male,Upper secondary education
192,30,2,4,Türkei,5,Türkisch,male,Master or equivalent
193,35,2,1,,4,Deutsch,male,Bachelor or equivalent
194,32,2,1,,4,Deutsch,male,Bachelor or equivalent
195,71,2,1,,2,Deutsch,male,Lower secondary education
196,31,2,1,,5,Deutsch,male,Master or equivalent
197,30,2,1,,4,Deutsch,male,Bachelor or equivalent
198,31,2,1,,4,Deutsch,male,Bachelor or equivalent
199,38,1,1,,4,Deutsch,female,Bachelor or equivalent
200,24,1,4,Ukrainerin,4,Ukrainisch,female,Bachelor or equivalent
201,31,2,1,,4,deutsch,male,Bachelor or equivalent
202,20,1,1,,3,Deutsch,female,Upper secondary education
203,32,1,1,,3,Deutsch,female,Upper secondary education
204,37,2,1,,2,deutsch,male,Lower secondary education
205,30,2,1,,3,deutsch,male,Upper secondary education
206,32,2,1,,5,Deutsch,male,Master or equivalent
207,22,1,1,,4,Deutsch ,female,Bachelor or equivalent
209,34,2,1,,4,Deutsch,male,Bachelor or equivalent
210,35,2,1,,3,Deutsch,male,Upper secondary education
211,23,1,1,,4,Deutsch,female,Bachelor or equivalent
212,24,1,1,,4,Deutsch,female,Bachelor or equivalent
213,19,2,1,,3,deutsch,male,Upper secondary education
214,43,1,1,,5,Deutsch,female,Master or equivalent
215,22,1,1,,2,Deutsch,female,Lower secondary education
217,25,1,4,Kroatische ,5,deutsch,female,Master or equivalent
218,51,1,1,,6,deutsch,female,Doctoral or equivalent
219,45,2,4,spanisch,4,deutsch / spanisch,male,Bachelor or equivalent
220,24,1,4,Polnische,4,deutsch,female,Bachelor or equivalent
221,34,1,1,,3,Deutsch,female,Upper secondary education
222,37,2,1,,3,deutsch,male,Upper secondary education
223,29,2,4,Brasilianer,5,Portugiesiesch,male,Master or equivalent
224,35,1,1,,5,German/English,female,Master or equivalent
225,25,2,1,,3,Deutsch,male,Upper secondary education
226,27,2,1,,5,"Deutsch, Polnisch",male,Master or equivalent
228,23,1,1,,3,Deutsch,female,Upper secondary education
229,27,2,1,,3,Deutsch,male,Upper secondary education
230,24,1,1,,4,Deutsch,female,Bachelor or equivalent
231,19,1,4,Lebanese,3,Arabisch,female,Upper secondary education
232,29,1,4,Spanisch,4,Spanisch,female,Bachelor or equivalent
233,44,2,1,,5,deutsch,male,Master or equivalent
234,27,2,1,,3,deutsch,male,Upper secondary education
235,28,1,1,,5,deutsch,female,Master or equivalent
236,23,2,1,,4,Deutsch,male,Bachelor or equivalent
237,55,2,4,?sterreich,5,Deutsch,male,Master or equivalent
238,43,2,1,,3,deutsch,male,Upper secondary education
239,56,2,1,,5,Deutsch,male,Master or equivalent
240,24,1,1,,5,Deutsch,female,Master or equivalent
241,24,1,1,,4,Deutsch,female,Bachelor or equivalent
242,23,1,1,,4,Deutsch,female,Bachelor or equivalent
243,38,2,1,,4,Deutsch,male,Bachelor or equivalent
244,22,1,1,,3,Deutsch,female,Upper secondary education
245,26,1,4,Kanadisch,4,Englisch,female,Bachelor or equivalent
246,28,2,1,,3,Deutsch,male,Upper secondary education
247,51,2,1,,3,deutsch,male,Upper secondary education
248,24,1,1,,4,Deutsch,female,Bachelor or equivalent
249,30,1,1,,3,Deutsch,female,Upper secondary education
250,25,2,1,,2,deutsch,male,Lower secondary education
251,57,2,1,,5,Deutsch,male,Master or equivalent
252,25,2,1,,2,deutsch,male,Lower secondary education
253,29,2,1,,4,Deutsch,male,Bachelor or equivalent
254,45,2,1,,3,deutsch,male,Upper secondary education
256,25,1,4,Belgisch,4,Russisch,female,Bachelor or equivalent
257,31,2,1,,5,Deutsch,male,Master or equivalent
258,38,1,1,,6,Deutsch,female,Doctoral or equivalent
259,33,2,1,,4,Deutsch,male,Bachelor or equivalent
260,24,1,1,,3,Deutsch,female,Upper secondary education
261,50,1,1,,3,deutsch,female,Upper secondary education
262,29,2,1,,5,Deutsch,male,Master or equivalent
263,24,1,1,,4,"deutsch, englisch",female,Bachelor or equivalent
264,32,2,1,,4,Deutsch,male,Bachelor or equivalent
265,28,2,4,Türke,5,türkisch,male,Master or equivalent
266,24,1,1,,3,Deutsch,female,Upper secondary education
267,36,1,4,Ukraine,4,Ukrainisch,female,Bachelor or equivalent
269,23,1,1,,4,Deutsch,female,Bachelor or equivalent
270,21,2,1,,4,Deutsch,male,Bachelor or equivalent
272,45,2,1,,3,deutsch,male,Upper secondary education
273,22,2,4,Pakistan,4,Urdu,male,Bachelor or equivalent
274,37,1,1,,2,Deutsch,female,Lower secondary education
275,19,1,1,,3,Deutsch,female,Upper secondary education
276,22,2,1,,3,Deutsch,male,Upper secondary education
277,27,2,1,,4,Deutsch,male,Bachelor or equivalent
278,20,1,4,Russisch,3,Russich,female,Upper secondary education
279,28,1,1,,4,Deutsch,female,Bachelor or equivalent
280,41,2,4,Ungarn,4,Ungarisch,male,Bachelor or equivalent
281,29,1,1,,5,Deutsch,female,Master or equivalent
282,40,2,1,,4,Deutsch,male,Bachelor or equivalent
283,43,1,1,,5,Deutsch,female,Master or equivalent
284,34,1,1,,4,deutsch,female,Bachelor or equivalent
285,40,2,1,,3,deutsch,male,Upper secondary education
286,26,2,1,,3,Deutsch,male,Upper secondary education
287,19,1,1,,4,Deutsch,female,Bachelor or equivalent
288,26,1,4,brasilianicsh,4,Portugiesisch,female,Bachelor or equivalent
289,28,2,1,,3,Deutsch,male,Upper secondary education
290,64,2,1,,4,Deutsch,male,Bachelor or equivalent
291,62,1,1,,4,Deutsch,female,Bachelor or equivalent
292,22,1,1,,3,Deutsch ,female,Upper secondary education
293,37,2,4,Italienisch - Franz?sisch,6,Italienisch,male,Doctoral or equivalent
294,22,2,1,,3,Deutsch,male,Upper secondary education
295,59,1,1,,3,deutsch,female,Upper secondary education
296,30,1,1,,4,Deutsch,female,Bachelor or equivalent
297,31,1,1,,4,deutsch,female,Bachelor or equivalent
298,23,2,1,,3,Hindi,male,Upper secondary education
299,20,1,4,Armenisch ,3,Armenisch ,female,Upper secondary education
300,26,1,1,,4,Spanisch,female,Bachelor or equivalent
301,23,2,1,,4,Griechisch,male,Bachelor or equivalent
302,27,1,1,,3,Deutsch,female,Upper secondary education
303,34,1,1,,4,Deutsch,female,Bachelor or equivalent
304,22,1,1,,3,Deutsch,female,Upper secondary education
305,33,2,1,,4,deutsch,male,Bachelor or equivalent
306,32,2,1,,2,deutsch,male,Lower secondary education
307,21,1,1,,4,Deutsch,female,Bachelor or equivalent
308,27,2,1,,2,Deutsch,male,Lower secondary education
309,21,1,1,,3,deutsch,female,Upper secondary education
310,37,1,1,,3,deutsch,female,Upper secondary education
311,26,1,1,,4,Deutsch,female,Bachelor or equivalent
312,20,1,1,,3,Deutsch,female,Upper secondary education
313,19,1,4,Portugiesisch,4,Portugiesisch,female,Bachelor or equivalent
314,30,2,1,,5,deutsch,male,Master or equivalent
315,21,1,1,,3,deutsch,female,Upper secondary education
316,26,2,1,,4,Deutsch,male,Bachelor or equivalent
317,28,2,4,Pole,2,Deutsch,male,Lower secondary education
318,20,1,1,,3,Deutsch,female,Upper secondary education
319,22,1,1,,3,Deutsch,female,Upper secondary education
320,27,2,1,,5,Deutsch,male,Master or equivalent
322,26,1,4,Turkey,5,Turkish,female,Master or equivalent
323,24,1,1,,4,Spanisch,female,Bachelor or equivalent
324,25,1,4,Canadian,4,deutsch,female,Bachelor or equivalent
325,20,1,4,Spanisch,2,Spanisch,female,Lower secondary education
326,28,2,1,,3,DEutsch,male,Upper secondary education
327,27,1,4,Griechische ,5,Griechisch,female,Master or equivalent
328,24,1,1,,4,Deutsch,female,Bachelor or equivalent
329,19,2,1,,2,Deutsch,male,Lower secondary education
330,43,2,1,,4,deutsch,male,Bachelor or equivalent
331,37,1,1,,5,Deutsch,female,Master or equivalent
333,31,2,1,,4,Deutsch,male,Bachelor or equivalent
334,23,1,1,,3,Deutsch,female,Upper secondary education
335,28,1,1,,5,deutsch,female,Master or equivalent
336,21,1,4,Portugiesich,4,portugiesich,female,Bachelor or equivalent
337,22,1,1,,2,deutsch,female,Lower secondary education
338,42,2,4,Turk,5,Turkish,male,Master or equivalent
339,26,2,1,,4,Deutsch,male,Bachelor or equivalent
340,24,1,1,,4,Deutsch,female,Bachelor or equivalent
341,27,1,4,Turkisch,4,Turkisch,female,Bachelor or equivalent
342,24,2,4,Italien,3,Italienisch,male,Upper secondary education
343,23,1,4,Indian,5,Telugu,female,Master or equivalent
344,32,1,1,,3,Deutsch,female,Upper secondary education
345,25,1,1,,3,Deutsch,female,Upper secondary education
346,23,1,1,,4,Deutsch,female,Bachelor or equivalent
347,26,1,4,Slawisch,4,russisch,female,Bachelor or equivalent
348,22,1,1,,3,Deutsch,female,Upper secondary education
349,25,1,1,,5,Deutsch,female,Master or equivalent
350,42,2,1,,4,deutsch,male,Bachelor or equivalent
351,32,2,1,,5,Deutsch,male,Master or equivalent
352,38,2,1,,3,Deutsch,male,Upper secondary education
353,22,1,1,,3,Deutsch,female,Upper secondary education
354,25,1,1,,4,Portugiesisch,female,Bachelor or equivalent
355,24,2,1,,3,"Deutsch, Polnisch ",male,Upper secondary education
357,27,2,1,,4,deutsch,male,Bachelor or equivalent
358,25,1,1,,4,Deutsch,female,Bachelor or equivalent
359,22,2,1,,2,Deutsch,male,Lower secondary education
360,42,2,1,,2,deutsch,male,Lower secondary education
361,45,1,1,,3,Deutsch,female,Upper secondary education
362,28,2,1,,3,Deutsch,male,Upper secondary education
364,24,1,1,,3,Deutsch ,female,Upper secondary education
365,23,1,1,,3,Deutsch,female,Upper secondary education
366,22,2,1,,2,Deutsch,male,Lower secondary education
367,29,1,4,Brasilianisch,5,Portugiesisch,female,Master or equivalent
368,40,1,1,,3,Deutsch,female,Upper secondary education
369,20,2,1,,3,Deutsch,male,Upper secondary education
370,31,1,4,brasilianisch,5,Portugiesisch,female,Master or equivalent
371,29,2,1,,4,Deutsch,male,Bachelor or equivalent
372,39,1,1,,5,Deutsch,female,Master or equivalent
373,38,2,1,,3,Deutsch,male,Upper secondary education
374,29,2,1,,4,Deutsch,male,Bachelor or equivalent
376,59,1,1,,3,deutsch,female,Upper secondary education
377,29,2,1,,3,Deutsch,male,Upper secondary education
378,47,2,1,,3,deutsche,male,Upper secondary education
379,25,1,1,,4,Deutsch,female,Bachelor or equivalent
380,25,1,1,,3,deutsch,female,Upper secondary education
381,37,1,1,,6,Deutsch,female,Doctoral or equivalent
382,37,2,1,,5,Deutsch,male,Master or equivalent
383,35,2,1,,3,Deutsch,male,Upper secondary education
384,44,2,1,,6,Deutsch,male,Doctoral or equivalent
385,24,1,1,,4,deutsch,female,Bachelor or equivalent
386,23,1,4,Italienisch,5,Italienisch,female,Master or equivalent
387,22,1,1,,4,Deutsch,female,Bachelor or equivalent
388,24,1,1,,5,Deutsch,female,Master or equivalent
389,26,1,1,,4,Deutsch,female,Bachelor or equivalent
390,36,1,1,,3,deutsch,female,Upper secondary education
391,22,2,1,,4,deutsch,male,Bachelor or equivalent
392,28,1,1,,3,Deutsch,female,Upper secondary education
393,28,1,1,,3,Deutsch,female,Upper secondary education
394,20,1,1,,3,Deutsch,female,Upper secondary education
395,28,2,4,Türkisch,5,Türkisch,male,Master or equivalent
396,19,1,1,,3,Deutsch,female,Upper secondary education
397,20,1,4,Mexican,4,Spanisch,female,Bachelor or equivalent
398,22,1,1,,4,Deutsch,female,Bachelor or equivalent
399,49,1,1,,4,Deutsch,female,Bachelor or equivalent
400,47,2,1,,3,deutsch,male,Upper secondary education
401,28,2,1,,3,Deutsch,male,Upper secondary education
402,28,1,1,,4,deutsch,female,Bachelor or equivalent
403,44,2,1,,5,Deutsch,male,Master or equivalent
404,29,1,1,,5,Deutsch,female,Master or equivalent
405,28,2,1,,3,Deutsch,male,Upper secondary education
406,22,1,1,,3,Deutsch,female,Upper secondary education
408,41,2,1,,5,Deutsch ,male,Master or equivalent
409,48,1,1,,5,deutsch,female,Master or equivalent
410,42,2,1,,4,deutsch,male,Bachelor or equivalent
411,21,2,1,,3,deutsch,male,Upper secondary education
412,23,1,4,colombia,4,spanish,female,Bachelor or equivalent
413,37,2,1,,2,deutsch,male,Lower secondary education
416,28,2,4,Tunesier,3,Arabisch,male,Upper secondary education
417,44,1,1,,4,Deutsch,female,Bachelor or equivalent
418,59,1,1,,3,deutsch,female,Upper secondary education
419,21,1,4,portugiesisch,4,portugiesich,female,Bachelor or equivalent
420,25,1,1,,4,Deutsch,female,Bachelor or equivalent
421,19,1,1,,3,Deutsch,female,Upper secondary education
422,45,2,4,spanisch,5,deutsch und spanisch,male,Master or equivalent
423,25,1,1,,4,deutsch,female,Bachelor or equivalent
424,47,2,1,,5,deutsch,male,Master or equivalent
425,19,2,1,,3,Deutsch,male,Upper secondary education
426,30,1,1,,4,Deutsch,female,Bachelor or equivalent
427,36,1,1,,5,Deutsch,female,Master or equivalent
428,26,2,1,,3,Deutsch,male,Upper secondary education
429,25,1,1,,5,Deutsch,female,Master or equivalent
430,19,1,4,Portugiesisch,4,Portugiesisch,female,Bachelor or equivalent
431,71,2,1,,2,Deutsch,male,Lower secondary education
432,23,1,1,,4,Deutsch ,female,Bachelor or equivalent
433,35,1,4,Russisch,6,Russisch,female,Doctoral or equivalent
434,22,2,1,,3,Deutsch,male,Upper secondary education
435,35,2,1,,3,Deutsch,male,Upper secondary education
436,59,1,1,,3,deutsch,female,Upper secondary education
437,26,2,1,,4,Deutsch,male,Bachelor or equivalent
438,18,1,1,,3,Deutsch,female,Upper secondary education
439,21,2,1,,3,Deutsch,male,Upper secondary education
440,42,2,1,,4,deutsch,male,Bachelor or equivalent
441,36,2,1,,2,deutsch,male,Lower secondary education
442,29,2,1,,5,Deutsch,male,Master or equivalent
443,25,2,3,,4,Serbisch,male,Bachelor or equivalent
444,34,2,1,,4,Deutsch,male,Bachelor or equivalent
445,43,2,4,Mazedonisch,4,Mazedonisch,male,Bachelor or equivalent
446,33,1,1,,3,deutsch,female,Upper secondary education
447,57,2,1,,3,Deutsch,male,Upper secondary education
448,21,2,4,Portugiesisch,3,Portugiesisch ,male,Upper secondary education
449,29,2,1,,4,Deutsch,male,Bachelor or equivalent
450,38,1,1,,6,Deutsch ,female,Doctoral or equivalent
451,34,2,1,,4,Deutsch,male,Bachelor or equivalent
452,36,1,1,,4,Deutsch,female,Bachelor or equivalent
453,32,1,1,,4,"Ungarisch, Deutsch",female,Bachelor or equivalent
454,35,2,1,,5,Deutsch,male,Master or equivalent
455,33,1,1,,4,deutsch,female,Bachelor or equivalent
456,43,2,1,,3,deutsch,male,Upper secondary education
457,38,2,1,,5,Telugu,male,Master or equivalent
458,66,2,1,,6,Deutsch,male,Doctoral or equivalent
459,26,1,4,Turkey,5,Turkish,female,Master or equivalent
460,38,1,1,,5,Deutsch,female,Master or equivalent
461,29,1,1,,4,Deutsch,female,Bachelor or equivalent
462,22,1,1,,3,Deutsch,female,Upper secondary education
463,21,1,1,,3,Deutsch,female,Upper secondary education
464,28,2,4,Pole,2,Deutsch,male,Lower secondary education
465,40,2,4,Spanisch,5,Spanisch,male,Master or equivalent
466,47,1,1,,3,deutsch,female,Upper secondary education
467,27,1,1,,3,Deutsch,female,Upper secondary education
468,30,2,4,Bangladesch ,4,Bengali,male,Bachelor or equivalent
469,45,2,1,,2,deutsch,male,Lower secondary education
470,24,2,1,,3,deutsch,male,Upper secondary education
471,25,1,1,,2,Deutsch,female,Lower secondary education
472,45,2,1,,3,deutsch,male,Upper secondary education
473,35,2,1,,5,Deutsch,male,Master or equivalent
474,59,1,1,,3,Deutsch,female,Upper secondary education
475,32,1,1,,3,Deutsch,female,Upper secondary education
476,32,2,1,,4,deutsch,male,Bachelor or equivalent
477,65,1,1,,5,Deutsch,female,Master or equivalent
478,25,2,4,Thai,2,Deutsch,male,Lower secondary education
479,28,1,1,,5,deutsch,female,Master or equivalent
481,35,2,1,,4,Deutsch,male,Bachelor or equivalent
482,28,2,1,,4,Deutsch,male,Bachelor or equivalent
483,57,2,1,,5,Deutsch ,male,Master or equivalent
484,24,1,1,,5,deutsch,female,Master or equivalent
485,22,2,1,,2,Deutsch ,male,Lower secondary education
486,37,2,1,,5,Deutsch,male,Master or equivalent
487,70,1,1,,5,deutsch,female,Master or equivalent
488,38,1,1,,2,Deutsch,female,Lower secondary education
489,25,1,1,,3,deutsch,female,Upper secondary education
490,32,1,4,Gro?britannien,5,Englisch,female,Master or equivalent
491,30,1,1,,5,Deutsch,female,Master or equivalent
492,30,2,1,,4,Deutsch,male,Bachelor or equivalent
493,45,2,1,,3,deutsch,male,Upper secondary education
494,34,1,1,,5,Deutsch,female,Master or equivalent
495,?ndern,2,1,,4,deutsch,male,Bachelor or equivalent
496,25,1,4,Russe,4,Russisch,female,Bachelor or equivalent
497,21,2,1,,2,Deutsch,male,Lower secondary education
498,32,2,1,,5,Deutsch,male,Master or equivalent
499,31,2,1,,2,Deutsch ,male,Lower secondary education
500,44,1,1,,5,deutsch,female,Master or equivalent
501,62,1,1,,4,Deutsch,female,Bachelor or equivalent
502,21,1,1,,3,deutsch,female,Upper secondary education
503,26,1,1,,4,deutsch,female,Bachelor or equivalent
504,28,2,1,,2,deutsch,male,Lower secondary education
505,42,2,1,,5,deutsch,male,Master or equivalent
506,19,2,1,,3,Deutsch,male,Upper secondary education
507,39,1,1,,2,Deutsch,female,Lower secondary education
508,24,2,1,,4,deutsch,male,Bachelor or equivalent
509,22,1,1,,3,"Kroatisch, Deutsch",female,Upper secondary education
510,40,1,1,,4,Deutsch,female,Bachelor or equivalent
511,41,1,4,Ukrainisch,5,russisch,female,Master or equivalent
512,19,2,4,China,4,Chinesisch,male,Bachelor or equivalent
513,41,1,1,,5,Deutsch,female,Master or equivalent
514,28,1,1,,5,Deutsch,female,Master or equivalent
