,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
355,21,1,4,,7,inglés y espa?ol,female,Bachelor or equivalent
357,48,1,4,,6,Espa?ol,female,Short-cycle tertiary education
358,22,2,4,,7,Espa?ol,male,Bachelor or equivalent
359,23,1,7,Latina,8,espa?ol,female,Master or equivalent
360,24,2,6,,8,Espa?ol,male,Master or equivalent
361,26,1,6,,8,espa?ol,female,Master or equivalent
362,31,2,4,,8,espa?ol,male,Master or equivalent
363,20,2,6,,4,Espa?ol,male,Upper secondary education
364,22,1,4,,7,Spanish,female,Bachelor or equivalent
365,24,1,4,,8,Espa?ol,female,Master or equivalent
366,28,2,4,,8,Espa?ol,male,Master or equivalent
367,24,1,4,,7,espa?ol,female,Bachelor or equivalent
368,23,1,4,,7,Espa?ol,female,Bachelor or equivalent
369,24,2,6,,7,Espa?ol ,male,Bachelor or equivalent
370,38,1,6,,8,Espa?ol,female,Master or equivalent
371,28,2,6,,8,Espa?ol,male,Master or equivalent
372,25,1,4,,7,espa?ol,female,Bachelor or equivalent
373,25,2,4,,4,Castellano,male,Upper secondary education
374,23,1,4,,4,Espa?ol ,female,Upper secondary education
375,25,2,4,,7,Espa?ol,male,Bachelor or equivalent
376,22,2,6,,7,espa?ol,male,Bachelor or equivalent
378,31,2,4,,8,Espa?ol,male,Master or equivalent
379,26,2,4,,6,Espa?ol,male,Short-cycle tertiary education
380,31,2,6,,7,Espa?ol,male,Bachelor or equivalent
382,30,2,6,,7,Espa?ol,male,Bachelor or equivalent
384,24,2,4,,7,Espa?ol,male,Bachelor or equivalent
385,23,1,6,,7,Espa?ol e Inglés,female,Bachelor or equivalent
387,27,1,6,,7,Espa?ol,female,Bachelor or equivalent
388,23,1,6,,8,Espa?ol,female,Master or equivalent
389,23,2,4,,7,Espa?ol,male,Bachelor or equivalent
390,25,1,4,,8,Espa?ol,female,Master or equivalent
391,35,1,4,,8,Espa?ol,female,Master or equivalent
392,37,2,6,,8,Espa?ol,male,Master or equivalent
393,28,2,4,,8,Espa?ol,male,Master or equivalent
395,27,1,6,,8,Espa?ol,female,Master or equivalent
396,24,2,6,,7,Spanish,male,Bachelor or equivalent
398,24,2,4,,8,Espa?ol,male,Master or equivalent
399,25,2,4,,7,Espa?ol,male,Bachelor or equivalent
400,26,1,7,Ninguna raza en particular,8,Espa?ol,female,Master or equivalent
401,23,2,4,,8,Espa?ol,male,Master or equivalent
403,21,1,6,,4,espa?ol,female,Upper secondary education
404,34,2,4,,8,espa?ol,male,Master or equivalent
405,40,2,4,,8,Castellano,male,Master or equivalent
406,24,2,4,,7,espa?ol,male,Bachelor or equivalent
407,23,2,6,,6,espa?ol,male,Short-cycle tertiary education
408,23,1,4,,7,Espa?ol,female,Bachelor or equivalent
409,25,1,4,,7,Espa?ol,female,Bachelor or equivalent
410,23,1,4,,8,espa?ol,female,Master or equivalent
411,24,2,6,,7,Espa?ol,male,Bachelor or equivalent
412,25,2,4,,8,Espa?ol,male,Master or equivalent
413,20,2,6,,5,Espa?ol,male,Post-secondary non-tertiary education
414,35,1,4,,5,espa?ol,female,Post-secondary non-tertiary education
415,23,2,6,,7,ingles,male,Bachelor or equivalent
417,23,1,4,,7,espa?ol,female,Bachelor or equivalent
418,36,2,4,,8,Espa?ol,male,Master or equivalent
419,28,1,6,,8,Espa?ol,female,Master or equivalent
420,24,1,4,,8,espa?ol,female,Master or equivalent
421,24,2,6,,7,Espa?ol,male,Bachelor or equivalent
422,23,2,3,,8,espa?ol,male,Master or equivalent
423,23,1,6,,5,Espa?ol,female,Post-secondary non-tertiary education
424,24,2,3,,8,Espa?ol,male,Master or equivalent
425,21,2,6,,7,Espa?ol,male,Bachelor or equivalent
426,27,2,4,,8,Espa?ol,male,Master or equivalent
428,21,2,6,,4,Espa?ol,male,Upper secondary education
429,23,1,4,,7,Espa?ol,female,Bachelor or equivalent
430,27,2,6,,8,Espa?ol,male,Master or equivalent
431,21,2,4,,4,Espa?ol,male,Upper secondary education
433,25,2,6,,8,Espa?ol,male,Master or equivalent
435,42,2,6,,8,Espa?ol,male,Master or equivalent
436,20,1,4,,4,Espa?ol,female,Upper secondary education
437,30,2,4,,7,Espa?ol,male,Bachelor or equivalent
438,22,1,4,,7,espa?ol,female,Bachelor or equivalent
439,26,2,4,,7,Espa?ol,male,Bachelor or equivalent
440,20,2,4,,7,Espa?ol,male,Bachelor or equivalent
441,27,2,4,,8,Espa?ol,male,Master or equivalent
442,28,2,4,,8,Espa?ol,male,Master or equivalent
443,25,2,4,,7,Espa?ol,male,Bachelor or equivalent
444,34,2,4,,8,Espa?ol,male,Master or equivalent
445,23,2,6,,7,Espa?ol,male,Bachelor or equivalent
446,22,1,4,,7,Espa?ol ,female,Bachelor or equivalent
447,23,2,6,,4,Espa?ol,male,Upper secondary education
448,27,2,4,,8,Espa?ol ,male,Master or equivalent
449,20,2,6,,4,Espa?ol,male,Upper secondary education
450,23,2,4,,7,Espa?ol,male,Bachelor or equivalent
451,26,1,4,,8,Espa?ol,female,Master or equivalent
452,24,1,4,,7,espa?ol,female,Bachelor or equivalent
453,23,2,6,,7,espa?ol,male,Bachelor or equivalent
454,23,2,4,,7,Espa?ol,male,Bachelor or equivalent
455,24,2,6,,7,espa?ol,male,Bachelor or equivalent
456,22,2,4,,7,Espa?ol,male,Bachelor or equivalent
457,26,2,4,,7,espa?ol,male,Bachelor or equivalent
